returns/ext_advantages,rewards/num_envs_with_pos_rews,rewards/intrinsic_rewards_mean,charts/iterations,losses/ext_value_loss,_timestamp,charts/episode_return,losses/old_approx_kl,charts/max_game_score,losses/all_loss,_step,_runtime,losses/policy_loss,rewards/rewards_max,charts/returns_hist,charts/learning_rate,losses/int_value_loss,charts/min_traj_len,charts/game_score,losses/clipfrac,charts/time_per_it,returns/ret_ext,charts/min_game_score,returns/values_ext,rewards/rewards_min,charts/max_traj_len,rewards/intrinsic_rewards_max,returns/values_int,returns/ret_int,charts/traj_len,returns/int_advantages,losses/entropy,rewards/intrinsic_rewards_min,losses/approx_kl,rewards/rewards_mean,returns/advantages,charts/SPS
0.006106626242399216,126.0,0.000614714459516108,426.0,0.007887854240834713,1733227734.0,,0.005884969606995583,18600.0,-0.030324673280119896,6979584.0,4946,-0.020253673195838928,0.126907080411911,,0.0003,0.01701359823346138,0.0,8285.15625,0.1733551025390625,12.013951778411865,0.724915087223053,0.0,0.7188084125518799,0.0,2835.0,0.06911689788103104,0.006406279280781746,0.01993170939385891,1427.4140625,0.013525431044399738,2.2521729469299316,-0.07118438184261322,0.005345665384083986,0.0036560145672410727,0.00624188082292676,1418.0
,,,,,1733227772.0,4600.0,,,,7035008.0,4984,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733227786.0,13700.0,,,,7055488.0,4998,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733227796.0,5700.0,,,,7069440.0,5008,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733227822.0,8800.0,,,,7105792.0,5034,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733227877.0,9400.0,,,,7182592.0,5089,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733227896.0,7100.0,,,,7205248.0,5108,,,,,,,,,,,,,,,,,,,,,,,,,
0.008912421762943268,126.0,8.610048098489642e-06,445.0,0.009002036415040493,1733227959.0,,0.004192636348307133,26000.0,-0.031814176589250565,7290880.0,5171,-0.022969763725996017,0.12295325845479965,,0.0003,0.017885342240333557,0.0,8516.40625,0.1467132568359375,12.109134435653687,0.7353779673576355,0.0,0.7264655828475952,0.0,3506.0,0.07162719964981079,0.040994688868522644,0.03062008135020733,1418.6875,-0.010374612174928188,2.2288100719451904,-0.06849148124456406,0.005342372693121433,0.0038347849622368813,0.008808674290776253,1417.0
,,,,,1733227959.0,6900.0,,,,7291392.0,5171,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228096.0,17800.0,,,,7485312.0,5308,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228106.0,12500.0,,,,7497984.0,5318,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228156.0,7800.0,,,,7568256.0,5368,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228189.0,18600.0,,,,7615488.0,5401,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228209.0,8200.0,,,,7640448.0,5421,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228456.0,18300.0,,,,7990656.0,5668,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228489.0,16800.0,,,,8035840.0,5701,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228497.0,26700.0,,,,8045952.0,5709,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228545.0,15900.0,,,,8111488.0,5757,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228683.0,2600.0,,,,8306304.0,5895,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228703.0,12000.0,,,,8335872.0,5915,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228786.0,15000.0,,,,8453760.0,5998,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228815.0,18100.0,,,,8491136.0,6027,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228909.0,8600.0,,,,8620800.0,6121,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733228948.0,9400.0,,,,8677632.0,6160,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229125.0,9900.0,,,,8928128.0,6337,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00012917350977659225,128.0,-0.001173430006019771,547.0,0.01188470609486103,1733229152.0,,0.00408098753541708,26100.0,-0.03099825605750084,8962048.0,6364,-0.024716505780816078,0.10799024254083633,,0.0003,0.017626769840717316,0.0,12366.40625,0.19561767578125,11.893603324890137,0.8282250165939331,0.0,0.8283541798591614,0.0,3212.0,0.07560782134532928,-0.03570089116692543,-0.04585526883602142,1732.5234375,-0.010154382325708866,2.1037485599517822,-0.07525883615016937,0.006668869871646166,0.0036053871735930443,-0.00023071793839335442,1414.0
,,,,,1733229184.0,15200.0,,,,9008384.0,6396,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229203.0,10500.0,,,,9033856.0,6415,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229207.0,11400.0,,,,9041536.0,6419,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229212.0,15700.0,,,,9046528.0,6424,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229248.0,24800.0,,,,9096832.0,6460,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229290.0,11900.0,,,,9157632.0,6502,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229346.0,15600.0,,,,9235200.0,6558,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229415.0,17000.0,,,,9332352.0,6627,,,,,,,,,,,,,,,,,,,,,,,,,
0.006508985534310341,125.0,-0.00031818990828469396,579.0,0.009882323443889618,1733229528.0,,-0.0006195150199346244,35700.0,-0.03179335594177246,9486336.0,6740,-0.024956298992037773,0.10440976917743683,,0.0003,0.016477618366479874,0.0,13211.71875,0.202545166015625,11.62607479095459,0.789230465888977,0.0,0.7827214598655701,0.0,4085.0,0.07866249233484268,0.01388305053114891,0.007601186633110046,1782.3359375,-0.006281863898038864,2.0017027854919434,-0.07875557243824005,0.007147609256207943,0.0036897738464176655,0.006446166895329952,1413.0
,,,,,1733229576.0,3000.0,,,,9555712.0,6788,,,,,,,,,,,,,,,,,,,,,,,,,
0.012796331197023392,127.0,0.00013049266999587417,592.0,0.008093268610537052,1733229680.0,,0.004338857252150774,37100.0,-0.03410319983959198,9699328.0,6892,-0.027747973799705505,0.10319504886865616,,0.0003,0.01879386603832245,0.0,12940.625,0.1737518310546875,12.061228513717651,0.7977969646453857,0.0,0.7850006818771362,0.0,4328.0,0.07722011208534241,-0.019880162551999092,-0.01832110434770584,1734.84375,0.0015590577386319637,1.9798792600631714,-0.07116173207759857,0.006562938913702965,0.0037287273444235325,0.012811921536922455,1412.0
,,,,,1733229681.0,16800.0,,,,9700096.0,6893,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229700.0,12400.0,,,,9729664.0,6912,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229768.0,4200.0,,,,9825152.0,6980,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229776.0,18100.0,,,,9833728.0,6988,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229786.0,9100.0,,,,9848064.0,6998,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229791.0,2000.0,,,,9857792.0,7003,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229806.0,18400.0,,,,9877248.0,7018,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229841.0,9800.0,,,,9924736.0,7053,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229881.0,6400.0,,,,9980928.0,7093,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0004819851601496339,127.0,0.0018022737931460142,613.0,0.01084135565906763,1733229926.0,,0.006410069763660431,32600.0,-0.03266991674900055,10043392.0,7138,-0.028097230941057205,0.10124586522579193,,0.0003,0.01948980614542961,0.0,14844.53125,0.18670654296875,11.726699352264404,0.8078165650367737,0.0,0.8082985877990723,0.0,3970.0,0.07480038702487946,0.09162228554487228,0.1055598109960556,1898.40625,0.013937520794570446,1.9738264083862305,-0.07630986720323563,0.006859665736556053,0.003442013170570135,-0.00034260947722941637,1412.0
,,,,,1733229932.0,17000.0,,,,10053632.0,7144,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733229934.0,24200.0,,,,10055424.0,7146,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230004.0,19900.0,,,,10155904.0,7216,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230100.0,17100.0,,,,10289920.0,7312,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230115.0,13900.0,,,,10311552.0,7327,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230156.0,7200.0,,,,10369408.0,7368,,,,,,,,,,,,,,,,,,,,,,,,,
0.0010855067521333694,127.0,-0.000899368489626795,634.0,0.009969329461455345,1733230172.0,,0.001096013467758894,44400.0,-0.033916909247636795,10387456.0,7384,-0.028277482837438583,0.09928325563669205,,0.0003,0.017306584864854813,0.0,14728.90625,0.190643310546875,13.161409854888916,0.8392441272735596,0.0,0.8381586074829102,0.0,4591.0,0.07611408829689026,-0.025288324803113937,-0.02827548235654831,1834.9140625,-0.0029871619772166014,1.9277384281158447,-0.0798206776380539,0.006847861688584089,0.003490427043288946,0.001055634580552578,1411.0
,,,,,1733230178.0,8400.0,,,,10396160.0,7390,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230312.0,18900.0,,,,10580992.0,7524,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230316.0,19900.0,,,,10584320.0,7528,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230320.0,27500.0,,,,10592128.0,7532,,,,,,,,,,,,,,,,,,,,,,,,,
0.012520069256424904,127.0,-0.0004177486407570541,648.0,0.01011989451944828,1733230339.0,,0.003178214654326439,36200.0,-0.033099059015512466,10616832.0,7551,-0.027642466127872467,0.09783732146024704,,0.0003,0.016700610518455505,0.0,15342.1875,0.1721038818359375,12.085719108581543,0.8977853655815125,0.0,0.8852652907371521,0.0,3532.0,0.08114004880189896,0.0018991073593497276,-0.006211914122104645,1863.546875,-0.008111020550131798,1.8866844177246094,-0.07610677182674408,0.0057663694024086,0.003983001224696636,0.012438959442079067,1411.0
,,,,,1733230383.0,16300.0,,,,10679296.0,7595,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230413.0,41900.0,,,,10719104.0,7625,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230414.0,27600.0,,,,10719360.0,7626,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230432.0,16700.0,,,,10746496.0,7644,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230435.0,7000.0,,,,10748032.0,7647,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230474.0,33700.0,,,,10797696.0,7686,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230474.0,14500.0,,,,10798592.0,7686,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230588.0,17000.0,,,,10952320.0,7800,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230600.0,19300.0,,,,10968064.0,7812,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230612.0,16200.0,,,,10983552.0,7824,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230647.0,17400.0,,,,11031296.0,7859,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230786.0,17400.0,,,,11221760.0,7998,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230811.0,17400.0,,,,11255296.0,8023,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230814.0,25500.0,,,,11257600.0,8026,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230843.0,17200.0,,,,11300224.0,8055,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0027586212381720543,125.0,-0.0002445197897031903,690.0,0.011317375116050243,1733230848.0,,-0.0002069561742246151,39300.0,-0.03340478986501694,11304960.0,8060,-0.027461374178528786,0.09398753941059113,,0.0003,0.015176447108387947,0.0,17596.09375,0.1595916748046875,11.620339632034302,0.8985428810119629,0.0,0.9013015627861023,0.0,4272.0,0.07538441568613052,-0.08199233561754227,-0.07831788808107376,2021.6796875,0.003674448002129793,1.9190326929092407,-0.07435193657875061,0.006299719214439392,0.0034706091973930597,-0.00272187776863575,1407.0
,,,,,1733230868.0,28100.0,,,,11333760.0,8080,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230916.0,23900.0,,,,11399168.0,8128,,,,,,,,,,,,,,,,,,,,,,,,,
0.004866976290941238,127.0,8.269777754321694e-05,696.0,0.012406015768647194,1733230920.0,,0.002608355600386858,46600.0,-0.030088849365711212,11403264.0,8132,-0.026160260662436485,0.09360162168741226,,0.0003,0.017568251118063927,0.0,19103.125,0.1603851318359375,11.022512197494507,0.8826487064361572,0.0,0.8777817487716675,0.0,5040.0,0.07472085952758789,0.054356321692466736,0.04757934808731079,2178.6640625,-0.006776977796107531,1.8915722370147705,-0.07693561911582947,0.006498178467154503,0.0037877121940255165,0.004799206741154194,1406.0
,,,,,1733230972.0,16600.0,,,,11476352.0,8184,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230998.0,9800.0,,,,11512832.0,8210,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733230999.0,18700.0,,,,11514496.0,8211,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231060.0,29400.0,,,,11598848.0,8272,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231067.0,37000.0,,,,11607296.0,8279,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231078.0,15100.0,,,,11621760.0,8290,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231142.0,35700.0,,,,11708160.0,8354,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231228.0,13500.0,,,,11825408.0,8440,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231254.0,19800.0,,,,11860992.0,8466,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231298.0,22600.0,,,,11920384.0,8510,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231302.0,27400.0,,,,11926144.0,8514,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231313.0,15100.0,,,,11941376.0,8525,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231417.0,17300.0,,,,12084480.0,8629,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008446387015283108,128.0,-0.0007079722126945853,744.0,0.014187704771757126,1733231494.0,,0.0017988048493862152,46900.0,-0.03206314146518707,12189696.0,8706,-0.028197169303894043,0.0909450501203537,,0.0003,0.015259727835655212,0.0,17926.5625,0.1982879638671875,10.447926759719849,0.8988445997238159,0.0,0.907291054725647,0.0,4508.0,0.08445928990840912,-0.037290677428245544,-0.03376973420381546,2057.34375,0.003520939964801073,1.858968734741211,-0.07991177588701248,0.007017697207629681,0.0036635578144341707,-0.008411177434027195,1404.0
,,,,,1733231512.0,13200.0,,,,12216576.0,8724,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231545.0,16600.0,,,,12264448.0,8757,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231689.0,26600.0,,,,12468096.0,8901,,,,,,,,,,,,,,,,,,,,,,,,,
0.006509642582386732,126.0,-8.465864812023938e-05,776.0,0.009975915774703026,1733231867.0,,0.0034256784711033106,52500.0,-0.034548986703157425,12713984.0,9079,-0.02873840555548668,0.08932866901159286,,0.0003,0.015737492591142654,0.0,21233.59375,0.164276123046875,11.919029474258423,0.9003716707229614,0.0,0.8938619494438171,0.0,5137.0,0.09110504388809204,-0.003977127373218536,0.0054557062685489655,2319.34375,0.009432833641767502,1.8667285442352295,-0.0827500969171524,0.006422264967113733,0.003658419009298086,0.006603970192372799,1404.0
,,,,,1733231929.0,12700.0,,,,12803200.0,9141,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733231957.0,35900.0,,,,12844416.0,9169,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00525174755603075,125.0,0.00035316217690706253,784.0,0.011076342314481735,1733231960.0,,-0.0020882771350443363,44700.0,-0.03551100194454193,12845056.0,9172,-0.029329514130949974,0.08895761519670486,,0.0003,0.015114433132112026,0.0,21528.90625,0.15924072265625,11.894502401351929,0.8772894144058228,0.0,0.8825411200523376,0.0,4663.0,0.07895761728286743,0.03808814287185669,0.0328483060002327,2347.5078125,-0.0052398378029465675,1.9276875257492065,-0.08073075860738754,0.006520090624690056,0.003350027371197939,-0.005304146092385054,1404.0
,,,,,1733232005.0,8000.0,,,,12911488.0,9217,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232258.0,24300.0,,,,13266176.0,9470,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232276.0,38600.0,,,,13291136.0,9488,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232318.0,11200.0,,,,13352064.0,9530,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232337.0,8700.0,,,,13376128.0,9549,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232345.0,18600.0,,,,13388032.0,9557,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232523.0,10400.0,,,,13634304.0,9735,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232534.0,20500.0,,,,13649408.0,9746,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232551.0,24100.0,,,,13674624.0,9763,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0037734131328761578,127.0,0.0007865967927500606,841.0,0.012050008401274681,1733232628.0,,0.0004495354078244418,45100.0,-0.03238943964242935,13778944.0,9840,-0.028224214911460876,0.08721610903739929,,0.0003,0.017017213627696037,0.0,21817.1875,0.181549072265625,12.106762409210205,0.9141312837600708,0.0,0.9179047346115112,0.0,4993.0,0.07816877961158752,0.04307433217763901,0.050641752779483795,2421.8125,0.007567425724118948,1.8698837757110596,-0.08350591361522675,0.006883600726723671,0.0035080211237072945,-0.003697737120091915,1404.0
,,,,,1733232692.0,14900.0,,,,13869440.0,9904,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232736.0,8300.0,,,,13928704.0,9948,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232764.0,6700.0,,,,13969536.0,9976,,,,,,,,,,,,,,,,,,,,,,,,,
0.00833280198276043,128.0,-0.00027225338271819055,861.0,0.010214741341769695,1733232864.0,,0.002178782131522894,50900.0,-0.03147079050540924,14106624.0,10076,-0.026607178151607513,0.08681146055459976,,0.0003,0.017730407416820526,0.0,20685.9375,0.19317626953125,12.041175603866577,0.9261962175369263,0.0,0.9178634285926819,0.0,5146.0,0.08317894488573074,0.01561097800731659,-0.0007582809776067734,2290.4375,-0.01636926829814911,1.8836183547973633,-0.0776556059718132,0.007426545489579439,0.0034917450975626707,0.008169109001755714,1403.0
,,,,,1733232884.0,15500.0,,,,14135424.0,10096,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232955.0,18300.0,,,,14235520.0,10167,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733232986.0,18200.0,,,,14278272.0,10198,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233053.0,33600.0,,,,14372608.0,10265,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233055.0,8100.0,,,,14376064.0,10267,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233063.0,16000.0,,,,14386048.0,10275,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233070.0,9300.0,,,,14398080.0,10282,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233122.0,51900.0,,,,14468096.0,10334,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233252.0,33700.0,,,,14650496.0,10464,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233417.0,19600.0,,,,14884096.0,10629,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233467.0,18900.0,,,,14952704.0,10679,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233479.0,36800.0,,,,14969216.0,10691,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233525.0,31100.0,,,,15035008.0,10737,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008320081047713757,128.0,0.0023344310466200113,920.0,0.01182783767580986,1733233554.0,,0.001401708577759564,52500.0,-0.031006846576929092,15073280.0,10766,-0.02817225642502308,0.08601903915405273,,0.0003,0.019397156313061714,0.0,24503.125,0.1663970947265625,11.994672536849976,0.9157155752182007,0.0,0.9240356683731079,0.0,5185.0,0.08026635646820068,0.152796670794487,0.15011635422706604,2671.4765625,-0.0026803351938724518,1.844708800315857,-0.081699900329113,0.007713796570897102,0.003349618287757039,-0.00834688451141119,1403.0
,,,,,1733233586.0,22000.0,,,,15120768.0,10798,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233711.0,16900.0,,,,15294336.0,10923,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233730.0,19400.0,,,,15319936.0,10942,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233736.0,21500.0,,,,15329408.0,10948,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233760.0,52900.0,,,,15363072.0,10972,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233841.0,28600.0,,,,15476352.0,11053,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233909.0,16700.0,,,,15570816.0,11121,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233930.0,40600.0,,,,15598336.0,11142,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733233989.0,18100.0,,,,15682048.0,11201,,,,,,,,,,,,,,,,,,,,,,,,,
0.00020067190052941442,127.0,0.000709687767084688,958.0,0.011023314669728279,1733234000.0,,0.0008187205530703068,49200.0,-0.02997119352221489,15695872.0,11212,-0.028009099885821342,0.08556303381919861,,0.0003,0.02144143357872963,0.0,25103.90625,0.162628173828125,11.96476674079895,0.9561848044395447,0.0,0.9559841156005859,0.0,4801.0,0.07582589238882065,0.10988524556159973,0.10403601825237274,2679.3828125,-0.005849224049597979,1.8194469213485718,-0.08625812083482742,0.006327151320874691,0.0034206414129585028,0.0001421802444383502,1403.0
,,,,,1733234042.0,38400.0,,,,15757056.0,11254,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1733234062.0,29000.0,,,,15784832.0,11274,,,,,,,,,,,,,,,,,,,,,,,,,
