"Step","Score","StarGunner-v5__ppo_rnd_envpool - charts/game_score__MIN","StarGunner-v5__ppo_rnd_envpool - charts/game_score__MAX"
"29753344","15048.4375","15048.4375","15048.4375"
"29769728","15600","15600","15600"
"29786112","15799.21875","15799.21875","15799.21875"
"29802496","16121.09375","16121.09375","16121.09375"
"29818880","16103.90625","16103.90625","16103.90625"
"29835264","16047.65625","16047.65625","16047.65625"
"29851648","16564.84375","16564.84375","16564.84375"
"29868032","16503.125","16503.125","16503.125"
"29884416","16175.78125","16175.78125","16175.78125"
"29900800","16211.71875","16211.71875","16211.71875"
"29917184","15575.78125","15575.78125","15575.78125"
"29933568","15700","15700","15700"
"29949952","15961.71875","15961.71875","15961.71875"
"29966336","16139.84375","16139.84375","16139.84375"
"29982720","16392.96875","16392.96875","16392.96875"
"29999104","16589.0625","16589.0625","16589.0625"
"30015488","16594.53125","16594.53125","16594.53125"
"30031872","17115.625","17115.625","17115.625"
"30048256","17383.59375","17383.59375","17383.59375"
"30064640","17695.3125","17695.3125","17695.3125"
"30081024","18035.15625","18035.15625","18035.15625"
"30097408","17441.40625","17441.40625","17441.40625"
"30113792","17213.28125","17213.28125","17213.28125"
"30130176","17170.3125","17170.3125","17170.3125"
"30146560","17279.6875","17279.6875","17279.6875"
"30162944","17931.25","17931.25","17931.25"
"30179328","17736.71875","17736.71875","17736.71875"
"30195712","17733.59375","17733.59375","17733.59375"
"30212096","17994.53125","17994.53125","17994.53125"
"30228480","18239.0625","18239.0625","18239.0625"
"30244864","18226.5625","18226.5625","18226.5625"
"30261248","18271.09375","18271.09375","18271.09375"
"30277632","18428.125","18428.125","18428.125"
"30294016","18207.8125","18207.8125","18207.8125"
"30310400","18195.3125","18195.3125","18195.3125"
"30326784","17703.125","17703.125","17703.125"
"30343168","17821.875","17821.875","17821.875"
"30359552","17353.125","17353.125","17353.125"
"30375936","17485.15625","17485.15625","17485.15625"
"30392320","17471.09375","17471.09375","17471.09375"
"30408704","17499.21875","17499.21875","17499.21875"
"30425088","17397.65625","17397.65625","17397.65625"
"30441472","17360.15625","17360.15625","17360.15625"
"30457856","17275","17275","17275"
"30474240","17164.0625","17164.0625","17164.0625"
"30490624","17271.875","17271.875","17271.875"
"30507008","17266.40625","17266.40625","17266.40625"
"30523392","17252.34375","17252.34375","17252.34375"
"30539776","17298.4375","17298.4375","17298.4375"
"30556160","17265.625","17265.625","17265.625"
"30572544","17041.40625","17041.40625","17041.40625"
"30588928","16715.625","16715.625","16715.625"
"30605312","16442.1875","16442.1875","16442.1875"
"30621696","16138.28125","16138.28125","16138.28125"
"30638080","15766.40625","15766.40625","15766.40625"
"30654464","15770.3125","15770.3125","15770.3125"
"30670848","15728.125","15728.125","15728.125"
"30687232","15782.03125","15782.03125","15782.03125"
"30703616","16089.0625","16089.0625","16089.0625"
"30720000","16000.78125","16000.78125","16000.78125"
"30736384","15578.90625","15578.90625","15578.90625"
"30752768","15437.5","15437.5","15437.5"
"30769152","15294.53125","15294.53125","15294.53125"
"30785536","15397.65625","15397.65625","15397.65625"
"30801920","14961.71875","14961.71875","14961.71875"
"30818304","14853.125","14853.125","14853.125"
"30834688","14850","14850","14850"
"30851072","15010.15625","15010.15625","15010.15625"
"30867456","15074.21875","15074.21875","15074.21875"
"30883840","15633.59375","15633.59375","15633.59375"
"30900224","15651.5625","15651.5625","15651.5625"
"30916608","16207.8125","16207.8125","16207.8125"
"30932992","16251.5625","16251.5625","16251.5625"
"30949376","16476.5625","16476.5625","16476.5625"
"30965760","16314.0625","16314.0625","16314.0625"
"30982144","15755.46875","15755.46875","15755.46875"
"30998528","16235.15625","16235.15625","16235.15625"
"31014912","16417.1875","16417.1875","16417.1875"
"31031296","16585.9375","16585.9375","16585.9375"
"31047680","16650.78125","16650.78125","16650.78125"
"31064064","16400","16400","16400"
"31080448","16956.25","16956.25","16956.25"
"31096832","17324.21875","17324.21875","17324.21875"
"31113216","17555.46875","17555.46875","17555.46875"
"31129600","17496.09375","17496.09375","17496.09375"
"31145984","17903.90625","17903.90625","17903.90625"
"31162368","17667.1875","17667.1875","17667.1875"
"31178752","17587.5","17587.5","17587.5"
"31195136","17600.78125","17600.78125","17600.78125"
"31211520","17223.4375","17223.4375","17223.4375"
"31227904","17338.28125","17338.28125","17338.28125"
"31244288","16916.40625","16916.40625","16916.40625"
"31260672","17139.84375","17139.84375","17139.84375"
"31277056","16141.40625","16141.40625","16141.40625"
"31293440","16229.6875","16229.6875","16229.6875"
"31309824","16204.6875","16204.6875","16204.6875"
"31326208","16229.6875","16229.6875","16229.6875"
"31342592","15689.0625","15689.0625","15689.0625"
"31358976","15566.40625","15566.40625","15566.40625"
"31375360","15395.3125","15395.3125","15395.3125"
"31391744","15528.125","15528.125","15528.125"
"31408128","15524.21875","15524.21875","15524.21875"
"31424512","15296.875","15296.875","15296.875"
"31440896","15135.15625","15135.15625","15135.15625"
"31457280","15138.28125","15138.28125","15138.28125"
"31473664","14942.96875","14942.96875","14942.96875"
"31490048","14783.59375","14783.59375","14783.59375"
"31506432","14892.1875","14892.1875","14892.1875"
"31522816","15203.90625","15203.90625","15203.90625"
"31539200","15134.375","15134.375","15134.375"
"31555584","15146.09375","15146.09375","15146.09375"
"31571968","15822.65625","15822.65625","15822.65625"
"31588352","15714.84375","15714.84375","15714.84375"
"31604736","15828.90625","15828.90625","15828.90625"
"31621120","16546.875","16546.875","16546.875"
"31637504","16684.375","16684.375","16684.375"
"31653888","16458.59375","16458.59375","16458.59375"
"31670272","16736.71875","16736.71875","16736.71875"
"31686656","16787.5","16787.5","16787.5"
"31703040","16890.625","16890.625","16890.625"
"31719424","17154.6875","17154.6875","17154.6875"
"31735808","17375.78125","17375.78125","17375.78125"
"31752192","17544.53125","17544.53125","17544.53125"
"31768576","17522.65625","17522.65625","17522.65625"
"31784960","17782.03125","17782.03125","17782.03125"
"31801344","18294.53125","18294.53125","18294.53125"
"31817728","18300","18300","18300"
"31834112","18602.34375","18602.34375","18602.34375"
"31850496","18721.875","18721.875","18721.875"
"31866880","18494.53125","18494.53125","18494.53125"
"31883264","18581.25","18581.25","18581.25"
"31899648","19056.25","19056.25","19056.25"
"31916032","19572.65625","19572.65625","19572.65625"
"31932416","19812.5","19812.5","19812.5"
"31948800","19892.96875","19892.96875","19892.96875"
"31965184","20142.1875","20142.1875","20142.1875"
"31981568","20013.28125","20013.28125","20013.28125"
"31997952","20132.8125","20132.8125","20132.8125"
"32014336","20139.84375","20139.84375","20139.84375"
"32030720","19970.3125","19970.3125","19970.3125"
"32047104","19721.09375","19721.09375","19721.09375"
"32063488","19454.6875","19454.6875","19454.6875"
"32079872","19450","19450","19450"
"32096256","19499.21875","19499.21875","19499.21875"
"32112640","19507.8125","19507.8125","19507.8125"
"32129024","19325","19325","19325"
"32145408","19428.90625","19428.90625","19428.90625"
"32161792","19549.21875","19549.21875","19549.21875"
"32178176","19410.9375","19410.9375","19410.9375"
"32194560","19510.15625","19510.15625","19510.15625"
"32210944","19248.4375","19248.4375","19248.4375"
"32227328","19052.34375","19052.34375","19052.34375"
"32243712","18535.15625","18535.15625","18535.15625"
"32260096","17879.6875","17879.6875","17879.6875"
"32276480","17450","17450","17450"
"32292864","17348.4375","17348.4375","17348.4375"
"32309248","17323.4375","17323.4375","17323.4375"
"32325632","17432.03125","17432.03125","17432.03125"
"32342016","17378.90625","17378.90625","17378.90625"
"32358400","17299.21875","17299.21875","17299.21875"
"32374784","17495.3125","17495.3125","17495.3125"
"32391168","17525.78125","17525.78125","17525.78125"
"32407552","17573.4375","17573.4375","17573.4375"
"32423936","17797.65625","17797.65625","17797.65625"
"32440320","17735.15625","17735.15625","17735.15625"
"32456704","17683.59375","17683.59375","17683.59375"
"32473088","17443.75","17443.75","17443.75"
"32489472","17431.25","17431.25","17431.25"
"32505856","17374.21875","17374.21875","17374.21875"
"32522240","17317.96875","17317.96875","17317.96875"
"32538624","16596.09375","16596.09375","16596.09375"
"32555008","16490.625","16490.625","16490.625"
"32571392","17202.34375","17202.34375","17202.34375"
"32587776","16964.84375","16964.84375","16964.84375"
"32604160","17384.375","17384.375","17384.375"
"32620544","17514.0625","17514.0625","17514.0625"
"32636928","17357.03125","17357.03125","17357.03125"
"32653312","17078.90625","17078.90625","17078.90625"
"32669696","16987.5","16987.5","16987.5"
"32686080","16853.90625","16853.90625","16853.90625"
"32702464","16857.8125","16857.8125","16857.8125"
"32718848","16628.90625","16628.90625","16628.90625"
"32735232","16307.8125","16307.8125","16307.8125"
"32751616","16261.71875","16261.71875","16261.71875"
"32768000","16314.84375","16314.84375","16314.84375"
"32784384","16289.84375","16289.84375","16289.84375"
"32800768","16428.125","16428.125","16428.125"
"32817152","16787.5","16787.5","16787.5"
"32833536","17021.09375","17021.09375","17021.09375"
"32849920","17169.53125","17169.53125","17169.53125"
"32866304","17510.9375","17510.9375","17510.9375"
"32882688","18022.65625","18022.65625","18022.65625"
"32899072","17800","17800","17800"
"32915456","17646.09375","17646.09375","17646.09375"
"32931840","17364.84375","17364.84375","17364.84375"
"32948224","17262.5","17262.5","17262.5"
"32964608","17242.1875","17242.1875","17242.1875"
"32980992","17665.625","17665.625","17665.625"
"32997376","17661.71875","17661.71875","17661.71875"
"33013760","17670.3125","17670.3125","17670.3125"
"33030144","18035.9375","18035.9375","18035.9375"
"33046528","18021.09375","18021.09375","18021.09375"
"33062912","18167.1875","18167.1875","18167.1875"
"33079296","18254.6875","18254.6875","18254.6875"
"33095680","18523.4375","18523.4375","18523.4375"
"33112064","18435.15625","18435.15625","18435.15625"
"33128448","18298.4375","18298.4375","18298.4375"
"33144832","18142.1875","18142.1875","18142.1875"
"33161216","18072.65625","18072.65625","18072.65625"
"33177600","18004.6875","18004.6875","18004.6875"
"33193984","17658.59375","17658.59375","17658.59375"
"33210368","17668.75","17668.75","17668.75"
"33226752","17794.53125","17794.53125","17794.53125"
"33243136","17972.65625","17972.65625","17972.65625"
"33259520","18287.5","18287.5","18287.5"
"33275904","18264.84375","18264.84375","18264.84375"
"33292288","18751.5625","18751.5625","18751.5625"
"33308672","18814.0625","18814.0625","18814.0625"
"33325056","19056.25","19056.25","19056.25"
"33341440","19342.96875","19342.96875","19342.96875"
"33357824","19403.125","19403.125","19403.125"
"33374208","19264.84375","19264.84375","19264.84375"
"33390592","18967.96875","18967.96875","18967.96875"
"33406976","19231.25","19231.25","19231.25"
"33423360","19378.90625","19378.90625","19378.90625"
"33439744","19700.78125","19700.78125","19700.78125"
"33456128","19588.28125","19588.28125","19588.28125"
"33472512","19723.4375","19723.4375","19723.4375"
"33488896","19804.6875","19804.6875","19804.6875"
"33505280","20008.59375","20008.59375","20008.59375"
"33521664","20670.3125","20670.3125","20670.3125"
"33538048","20633.59375","20633.59375","20633.59375"
"33554432","20194.53125","20194.53125","20194.53125"
"33570816","20160.9375","20160.9375","20160.9375"
"33587200","20061.71875","20061.71875","20061.71875"
"33603584","19536.71875","19536.71875","19536.71875"
"33619968","19603.125","19603.125","19603.125"
"33636352","19627.34375","19627.34375","19627.34375"
"33652736","19556.25","19556.25","19556.25"
"33669120","18605.46875","18605.46875","18605.46875"
"33685504","18419.53125","18419.53125","18419.53125"
"33701888","18127.34375","18127.34375","18127.34375"
"33718272","18203.90625","18203.90625","18203.90625"
"33734656","18060.9375","18060.9375","18060.9375"
"33751040","18332.03125","18332.03125","18332.03125"
"33767424","17847.65625","17847.65625","17847.65625"
"33783808","17799.21875","17799.21875","17799.21875"
"33800192","17943.75","17943.75","17943.75"
"33816576","17415.625","17415.625","17415.625"
"33832960","16786.71875","16786.71875","16786.71875"
"33849344","16428.90625","16428.90625","16428.90625"
"33865728","16266.40625","16266.40625","16266.40625"
"33882112","16459.375","16459.375","16459.375"
"33898496","16345.3125","16345.3125","16345.3125"
"33914880","16238.28125","16238.28125","16238.28125"
"33931264","16426.5625","16426.5625","16426.5625"
"33947648","16385.15625","16385.15625","16385.15625"
"33964032","16482.8125","16482.8125","16482.8125"
"33980416","16770.3125","16770.3125","16770.3125"
"33996800","17218.75","17218.75","17218.75"
"34013184","17667.96875","17667.96875","17667.96875"
"34029568","17685.9375","17685.9375","17685.9375"
"34045952","17643.75","17643.75","17643.75"
"34062336","17454.6875","17454.6875","17454.6875"
"34078720","17228.90625","17228.90625","17228.90625"
"34095104","17367.96875","17367.96875","17367.96875"
"34111488","17505.46875","17505.46875","17505.46875"
"34127872","17747.65625","17747.65625","17747.65625"
"34144256","18064.0625","18064.0625","18064.0625"
"34160640","18235.9375","18235.9375","18235.9375"
"34177024","18488.28125","18488.28125","18488.28125"
"34193408","18630.46875","18630.46875","18630.46875"
"34209792","18328.125","18328.125","18328.125"
"34226176","18400","18400","18400"
"34242560","18187.5","18187.5","18187.5"
"34258944","18036.71875","18036.71875","18036.71875"
"34275328","17983.59375","17983.59375","17983.59375"
"34291712","17745.3125","17745.3125","17745.3125"
"34308096","17214.84375","17214.84375","17214.84375"
"34324480","17057.8125","17057.8125","17057.8125"
"34340864","17197.65625","17197.65625","17197.65625"
"34357248","17120.3125","17120.3125","17120.3125"
"34373632","17632.03125","17632.03125","17632.03125"
"34390016","17792.96875","17792.96875","17792.96875"
"34406400","18010.15625","18010.15625","18010.15625"
"34422784","17981.25","17981.25","17981.25"
"34439168","18225.78125","18225.78125","18225.78125"
"34455552","18675","18675","18675"
"34471936","18989.0625","18989.0625","18989.0625"
"34488320","19203.125","19203.125","19203.125"
"34504704","18466.40625","18466.40625","18466.40625"
"34521088","18580.46875","18580.46875","18580.46875"
"34537472","18409.375","18409.375","18409.375"
"34553856","18760.9375","18760.9375","18760.9375"
"34570240","19313.28125","19313.28125","19313.28125"
"34586624","19393.75","19393.75","19393.75"
"34603008","20060.9375","20060.9375","20060.9375"
"34619392","20525","20525","20525"
"34635776","20626.5625","20626.5625","20626.5625"
"34652160","20292.96875","20292.96875","20292.96875"
"34668544","20266.40625","20266.40625","20266.40625"
"34684928","20516.40625","20516.40625","20516.40625"
"34701312","20688.28125","20688.28125","20688.28125"
"34717696","20400.78125","20400.78125","20400.78125"
"34734080","20813.28125","20813.28125","20813.28125"
"34750464","20457.03125","20457.03125","20457.03125"
"34766848","20511.71875","20511.71875","20511.71875"
"34783232","20171.875","20171.875","20171.875"
"34799616","19607.03125","19607.03125","19607.03125"
"34816000","19630.46875","19630.46875","19630.46875"
"34832384","19847.65625","19847.65625","19847.65625"
"34848768","20333.59375","20333.59375","20333.59375"
"34865152","20163.28125","20163.28125","20163.28125"
"34881536","20013.28125","20013.28125","20013.28125"
"34897920","19650","19650","19650"
"34914304","19235.9375","19235.9375","19235.9375"
"34930688","18971.875","18971.875","18971.875"
"34947072","19079.6875","19079.6875","19079.6875"
"34963456","18836.71875","18836.71875","18836.71875"
"34979840","19032.8125","19032.8125","19032.8125"
"34996224","19650.78125","19650.78125","19650.78125"
"35012608","19255.46875","19255.46875","19255.46875"
"35028992","19117.96875","19117.96875","19117.96875"
"35045376","19017.1875","19017.1875","19017.1875"
"35061760","18954.6875","18954.6875","18954.6875"
"35078144","18675.78125","18675.78125","18675.78125"
"35094528","18599.21875","18599.21875","18599.21875"
"35110912","18761.71875","18761.71875","18761.71875"
"35127296","18620.3125","18620.3125","18620.3125"
"35143680","19219.53125","19219.53125","19219.53125"
"35160064","19027.34375","19027.34375","19027.34375"
"35176448","18665.625","18665.625","18665.625"
"35192832","18629.6875","18629.6875","18629.6875"
"35209216","19048.4375","19048.4375","19048.4375"
"35225600","19467.1875","19467.1875","19467.1875"
"35241984","19507.8125","19507.8125","19507.8125"
"35258368","19934.375","19934.375","19934.375"
"35274752","19789.0625","19789.0625","19789.0625"
"35291136","19894.53125","19894.53125","19894.53125"
"35307520","19460.9375","19460.9375","19460.9375"
"35323904","19728.125","19728.125","19728.125"
"35340288","19603.125","19603.125","19603.125"
"35356672","19486.71875","19486.71875","19486.71875"
"35373056","19553.90625","19553.90625","19553.90625"
"35389440","19576.5625","19576.5625","19576.5625"
"35405824","19378.90625","19378.90625","19378.90625"
"35422208","19332.03125","19332.03125","19332.03125"
"35438592","19550.78125","19550.78125","19550.78125"
"35454976","19501.5625","19501.5625","19501.5625"
"35471360","19744.53125","19744.53125","19744.53125"
"35487744","19975","19975","19975"
"35504128","19785.9375","19785.9375","19785.9375"
"35520512","19513.28125","19513.28125","19513.28125"
"35536896","20272.65625","20272.65625","20272.65625"
"35553280","20908.59375","20908.59375","20908.59375"
"35569664","21111.71875","21111.71875","21111.71875"
"35586048","21189.0625","21189.0625","21189.0625"
"35602432","20709.375","20709.375","20709.375"
"35618816","20853.125","20853.125","20853.125"
"35635200","20914.0625","20914.0625","20914.0625"
"35651584","20962.5","20962.5","20962.5"
"35667968","21228.90625","21228.90625","21228.90625"
"35684352","20993.75","20993.75","20993.75"
"35700736","20606.25","20606.25","20606.25"
"35717120","20905.46875","20905.46875","20905.46875"
"35733504","21103.125","21103.125","21103.125"
"35749888","21156.25","21156.25","21156.25"
"35766272","21573.4375","21573.4375","21573.4375"
"35782656","21797.65625","21797.65625","21797.65625"
"35799040","21427.34375","21427.34375","21427.34375"
"35815424","21532.03125","21532.03125","21532.03125"
"35831808","20810.15625","20810.15625","20810.15625"
"35848192","21070.3125","21070.3125","21070.3125"
"35864576","21035.15625","21035.15625","21035.15625"
"35880960","20481.25","20481.25","20481.25"
"35897344","20339.84375","20339.84375","20339.84375"
"35913728","19810.9375","19810.9375","19810.9375"
"35930112","19903.90625","19903.90625","19903.90625"
"35946496","19772.65625","19772.65625","19772.65625"
"35962880","20270.3125","20270.3125","20270.3125"
"35979264","20170.3125","20170.3125","20170.3125"
"35995648","20076.5625","20076.5625","20076.5625"
"36012032","19727.34375","19727.34375","19727.34375"
"36028416","20357.8125","20357.8125","20357.8125"
"36044800","20303.90625","20303.90625","20303.90625"
"36061184","19902.34375","19902.34375","19902.34375"
"36077568","19966.40625","19966.40625","19966.40625"
"36093952","19938.28125","19938.28125","19938.28125"
"36110336","19472.65625","19472.65625","19472.65625"
"36126720","19096.875","19096.875","19096.875"
"36143104","19255.46875","19255.46875","19255.46875"
"36159488","19532.03125","19532.03125","19532.03125"
"36175872","19630.46875","19630.46875","19630.46875"
"36192256","19800","19800","19800"
"36208640","19984.375","19984.375","19984.375"
"36225024","20270.3125","20270.3125","20270.3125"
"36241408","20178.125","20178.125","20178.125"
"36257792","19956.25","19956.25","19956.25"
"36274176","20305.46875","20305.46875","20305.46875"
"36290560","20317.1875","20317.1875","20317.1875"
"36306944","20147.65625","20147.65625","20147.65625"
"36323328","19943.75","19943.75","19943.75"
"36339712","20215.625","20215.625","20215.625"
"36356096","20033.59375","20033.59375","20033.59375"
"36372480","19746.09375","19746.09375","19746.09375"
"36388864","19805.46875","19805.46875","19805.46875"
"36405248","19743.75","19743.75","19743.75"
"36421632","19820.3125","19820.3125","19820.3125"
"36438016","19667.96875","19667.96875","19667.96875"
"36454400","19696.09375","19696.09375","19696.09375"
"36470784","19887.5","19887.5","19887.5"
"36487168","19607.8125","19607.8125","19607.8125"
"36503552","19767.96875","19767.96875","19767.96875"
"36519936","19650","19650","19650"
"36536320","19049.21875","19049.21875","19049.21875"
"36552704","19095.3125","19095.3125","19095.3125"
"36569088","18862.5","18862.5","18862.5"
"36585472","18977.34375","18977.34375","18977.34375"
"36601856","19048.4375","19048.4375","19048.4375"
"36618240","18758.59375","18758.59375","18758.59375"
"36634624","19224.21875","19224.21875","19224.21875"
"36651008","19281.25","19281.25","19281.25"
"36667392","18653.90625","18653.90625","18653.90625"
"36683776","19344.53125","19344.53125","19344.53125"
"36700160","19405.46875","19405.46875","19405.46875"
"36716544","19512.5","19512.5","19512.5"
"36732928","19633.59375","19633.59375","19633.59375"
"36749312","19293.75","19293.75","19293.75"
"36765696","19378.125","19378.125","19378.125"
"36782080","19514.0625","19514.0625","19514.0625"
"36798464","19635.9375","19635.9375","19635.9375"
"36814848","19275.78125","19275.78125","19275.78125"
"36831232","18978.90625","18978.90625","18978.90625"
"36847616","18872.65625","18872.65625","18872.65625"
"36864000","18865.625","18865.625","18865.625"
"36880384","19222.65625","19222.65625","19222.65625"
"36896768","19671.09375","19671.09375","19671.09375"
"36913152","19777.34375","19777.34375","19777.34375"
"36929536","19837.5","19837.5","19837.5"
"36945920","19656.25","19656.25","19656.25"
"36962304","19808.59375","19808.59375","19808.59375"
"36978688","19357.8125","19357.8125","19357.8125"
"36995072","19069.53125","19069.53125","19069.53125"
"37011456","18918.75","18918.75","18918.75"
"37027840","18857.8125","18857.8125","18857.8125"
"37044224","18800.78125","18800.78125","18800.78125"
"37060608","18546.09375","18546.09375","18546.09375"
"37076992","18681.25","18681.25","18681.25"
"37093376","19045.3125","19045.3125","19045.3125"
"37109760","18901.5625","18901.5625","18901.5625"
"37126144","18763.28125","18763.28125","18763.28125"
"37142528","18723.4375","18723.4375","18723.4375"
"37158912","19214.0625","19214.0625","19214.0625"
"37175296","19306.25","19306.25","19306.25"
"37191680","19689.0625","19689.0625","19689.0625"
"37208064","20180.46875","20180.46875","20180.46875"
"37224448","20246.09375","20246.09375","20246.09375"
"37240832","20617.1875","20617.1875","20617.1875"
"37257216","20807.03125","20807.03125","20807.03125"
"37273600","20839.84375","20839.84375","20839.84375"
"37289984","21014.0625","21014.0625","21014.0625"
"37306368","21233.59375","21233.59375","21233.59375"
"37322752","21096.875","21096.875","21096.875"
"37339136","21178.125","21178.125","21178.125"
"37355520","21548.4375","21548.4375","21548.4375"
"37371904","21876.5625","21876.5625","21876.5625"
"37388288","22075.78125","22075.78125","22075.78125"
"37404672","22061.71875","22061.71875","22061.71875"
"37421056","22341.40625","22341.40625","22341.40625"
"37437440","23279.6875","23279.6875","23279.6875"
"37453824","24000","24000","24000"
"37470208","23943.75","23943.75","23943.75"
"37486592","23958.59375","23958.59375","23958.59375"
"37502976","23881.25","23881.25","23881.25"
"37519360","24199.21875","24199.21875","24199.21875"
"37535744","24426.5625","24426.5625","24426.5625"
"37552128","24332.8125","24332.8125","24332.8125"
"37568512","24191.40625","24191.40625","24191.40625"
"37584896","24500","24500","24500"
"37601280","24678.90625","24678.90625","24678.90625"
"37617664","24722.65625","24722.65625","24722.65625"
"37634048","24919.53125","24919.53125","24919.53125"
"37650432","24535.15625","24535.15625","24535.15625"
"37666816","24408.59375","24408.59375","24408.59375"
"37683200","23998.4375","23998.4375","23998.4375"
"37699584","24017.1875","24017.1875","24017.1875"
"37715968","23880.46875","23880.46875","23880.46875"
"37732352","23686.71875","23686.71875","23686.71875"
"37748736","23660.9375","23660.9375","23660.9375"
"37765120","24064.84375","24064.84375","24064.84375"
"37781504","23613.28125","23613.28125","23613.28125"
"37797888","23828.90625","23828.90625","23828.90625"
"37814272","23592.1875","23592.1875","23592.1875"
"37830656","22773.4375","22773.4375","22773.4375"
"37847040","22603.125","22603.125","22603.125"
"37863424","22911.71875","22911.71875","22911.71875"
"37879808","22475","22475","22475"
"37896192","22525","22525","22525"
"37912576","22725.78125","22725.78125","22725.78125"
"37928960","22945.3125","22945.3125","22945.3125"
"37945344","22616.40625","22616.40625","22616.40625"
"37961728","22281.25","22281.25","22281.25"
"37978112","22390.625","22390.625","22390.625"
"37994496","22152.34375","22152.34375","22152.34375"
"38010880","22059.375","22059.375","22059.375"
"38027264","21783.59375","21783.59375","21783.59375"
"38043648","21849.21875","21849.21875","21849.21875"
"38060032","22118.75","22118.75","22118.75"
"38076416","22085.15625","22085.15625","22085.15625"
"38092800","21832.03125","21832.03125","21832.03125"
"38109184","22015.625","22015.625","22015.625"
"38125568","22081.25","22081.25","22081.25"
"38141952","21497.65625","21497.65625","21497.65625"
"38158336","21603.90625","21603.90625","21603.90625"
"38174720","21733.59375","21733.59375","21733.59375"
"38191104","21260.9375","21260.9375","21260.9375"
"38207488","21653.90625","21653.90625","21653.90625"
"38223872","21977.34375","21977.34375","21977.34375"
"38240256","22299.21875","22299.21875","22299.21875"
"38256640","21840.625","21840.625","21840.625"
"38273024","21564.0625","21564.0625","21564.0625"
"38289408","20746.09375","20746.09375","20746.09375"
"38305792","21208.59375","21208.59375","21208.59375"
"38322176","21526.5625","21526.5625","21526.5625"
"38338560","21622.65625","21622.65625","21622.65625"
"38354944","21505.46875","21505.46875","21505.46875"
"38371328","21535.9375","21535.9375","21535.9375"
"38387712","21886.71875","21886.71875","21886.71875"
"38404096","21871.875","21871.875","21871.875"
"38420480","21887.5","21887.5","21887.5"
"38436864","21968.75","21968.75","21968.75"
"38453248","22014.0625","22014.0625","22014.0625"
"38469632","21611.71875","21611.71875","21611.71875"
"38486016","21607.8125","21607.8125","21607.8125"
"38502400","21545.3125","21545.3125","21545.3125"
"38518784","21768.75","21768.75","21768.75"
"38535168","22058.59375","22058.59375","22058.59375"
"38551552","21653.90625","21653.90625","21653.90625"
"38567936","21808.59375","21808.59375","21808.59375"
"38584320","21576.5625","21576.5625","21576.5625"
"38600704","21606.25","21606.25","21606.25"
"38617088","21475.78125","21475.78125","21475.78125"
"38633472","21448.4375","21448.4375","21448.4375"
"38649856","22103.125","22103.125","22103.125"
"38666240","22832.8125","22832.8125","22832.8125"
"38682624","22682.8125","22682.8125","22682.8125"
"38699008","22445.3125","22445.3125","22445.3125"
"38715392","22272.65625","22272.65625","22272.65625"
"38731776","21936.71875","21936.71875","21936.71875"
"38748160","21991.40625","21991.40625","21991.40625"
"38764544","21930.46875","21930.46875","21930.46875"
"38780928","22114.0625","22114.0625","22114.0625"
"38797312","22066.40625","22066.40625","22066.40625"
"38813696","21910.9375","21910.9375","21910.9375"
"38830080","22277.34375","22277.34375","22277.34375"
"38846464","22224.21875","22224.21875","22224.21875"
"38862848","22285.15625","22285.15625","22285.15625"
"38879232","22279.6875","22279.6875","22279.6875"
"38895616","22537.5","22537.5","22537.5"
"38912000","22757.8125","22757.8125","22757.8125"
"38928384","22441.40625","22441.40625","22441.40625"
"38944768","22717.96875","22717.96875","22717.96875"
"38961152","22796.09375","22796.09375","22796.09375"
"38977536","23119.53125","23119.53125","23119.53125"
"38993920","23064.0625","23064.0625","23064.0625"
"39010304","23649.21875","23649.21875","23649.21875"
"39026688","23539.84375","23539.84375","23539.84375"
"39043072","23491.40625","23491.40625","23491.40625"
"39059456","23261.71875","23261.71875","23261.71875"
"39075840","23385.15625","23385.15625","23385.15625"
"39092224","23392.96875","23392.96875","23392.96875"
"39108608","23358.59375","23358.59375","23358.59375"
"39124992","23390.625","23390.625","23390.625"
"39141376","23271.875","23271.875","23271.875"
"39157760","23675.78125","23675.78125","23675.78125"
"39174144","23769.53125","23769.53125","23769.53125"
"39190528","23911.71875","23911.71875","23911.71875"
"39206912","24042.96875","24042.96875","24042.96875"
"39223296","23711.71875","23711.71875","23711.71875"
"39239680","23736.71875","23736.71875","23736.71875"
"39256064","24194.53125","24194.53125","24194.53125"
"39272448","24225.78125","24225.78125","24225.78125"
"39288832","24193.75","24193.75","24193.75"
"39305216","24402.34375","24402.34375","24402.34375"
"39321600","23766.40625","23766.40625","23766.40625"
"39337984","23978.125","23978.125","23978.125"
"39354368","23786.71875","23786.71875","23786.71875"
"39370752","23404.6875","23404.6875","23404.6875"
"39387136","23695.3125","23695.3125","23695.3125"
"39403520","23096.09375","23096.09375","23096.09375"
"39419904","23052.34375","23052.34375","23052.34375"
"39436288","23050","23050","23050"
"39452672","23139.84375","23139.84375","23139.84375"
"39469056","23145.3125","23145.3125","23145.3125"
"39485440","23600","23600","23600"
"39501824","23457.03125","23457.03125","23457.03125"
"39518208","23246.875","23246.875","23246.875"
"39534592","22858.59375","22858.59375","22858.59375"
"39550976","22968.75","22968.75","22968.75"
"39567360","22606.25","22606.25","22606.25"
"39583744","22882.8125","22882.8125","22882.8125"
"39600128","22117.1875","22117.1875","22117.1875"
"39616512","22156.25","22156.25","22156.25"
