"Step","Score","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MIN","StarGunner-v5__ppo_rle_SwitchStep500 - charts/game_score__MAX"
"29622272","42880.46875","42880.46875","42880.46875"
"29638656","42425.78125","42425.78125","42425.78125"
"29655040","42753.90625","42753.90625","42753.90625"
"29671424","42767.1875","42767.1875","42767.1875"
"29687808","42477.34375","42477.34375","42477.34375"
"29704192","42132.03125","42132.03125","42132.03125"
"29720576","42075","42075","42075"
"29736960","41754.6875","41754.6875","41754.6875"
"29753344","42160.15625","42160.15625","42160.15625"
"29769728","42104.6875","42104.6875","42104.6875"
"29786112","42235.9375","42235.9375","42235.9375"
"29802496","42169.53125","42169.53125","42169.53125"
"29818880","41961.71875","41961.71875","41961.71875"
"29835264","41878.125","41878.125","41878.125"
"29851648","41875","41875","41875"
"29868032","41307.03125","41307.03125","41307.03125"
"29884416","40558.59375","40558.59375","40558.59375"
"29900800","40534.375","40534.375","40534.375"
"29917184","40580.46875","40580.46875","40580.46875"
"29933568","40525","40525","40525"
"29949952","39996.875","39996.875","39996.875"
"29966336","40103.90625","40103.90625","40103.90625"
"29982720","40435.9375","40435.9375","40435.9375"
"29999104","40322.65625","40322.65625","40322.65625"
"30015488","40199.21875","40199.21875","40199.21875"
"30031872","40395.3125","40395.3125","40395.3125"
"30048256","39914.0625","39914.0625","39914.0625"
"30064640","39901.5625","39901.5625","39901.5625"
"30081024","39842.96875","39842.96875","39842.96875"
"30097408","39924.21875","39924.21875","39924.21875"
"30113792","40199.21875","40199.21875","40199.21875"
"30130176","40171.09375","40171.09375","40171.09375"
"30146560","39778.125","39778.125","39778.125"
"30162944","39625.78125","39625.78125","39625.78125"
"30179328","39452.34375","39452.34375","39452.34375"
"30195712","39171.875","39171.875","39171.875"
"30212096","39305.46875","39305.46875","39305.46875"
"30228480","39432.03125","39432.03125","39432.03125"
"30244864","39501.5625","39501.5625","39501.5625"
"30261248","39667.96875","39667.96875","39667.96875"
"30277632","39528.125","39528.125","39528.125"
"30294016","39402.34375","39402.34375","39402.34375"
"30310400","39549.21875","39549.21875","39549.21875"
"30326784","39857.03125","39857.03125","39857.03125"
"30343168","39110.15625","39110.15625","39110.15625"
"30359552","39233.59375","39233.59375","39233.59375"
"30375936","39699.21875","39699.21875","39699.21875"
"30392320","39802.34375","39802.34375","39802.34375"
"30408704","39838.28125","39838.28125","39838.28125"
"30425088","39476.5625","39476.5625","39476.5625"
"30441472","39396.875","39396.875","39396.875"
"30457856","39218.75","39218.75","39218.75"
"30474240","38950","38950","38950"
"30490624","39027.34375","39027.34375","39027.34375"
"30507008","38975.78125","38975.78125","38975.78125"
"30523392","39014.0625","39014.0625","39014.0625"
"30539776","38966.40625","38966.40625","38966.40625"
"30556160","38499.21875","38499.21875","38499.21875"
"30572544","38164.0625","38164.0625","38164.0625"
"30588928","37924.21875","37924.21875","37924.21875"
"30605312","37607.8125","37607.8125","37607.8125"
"30621696","37697.65625","37697.65625","37697.65625"
"30638080","37727.34375","37727.34375","37727.34375"
"30654464","38269.53125","38269.53125","38269.53125"
"30670848","37857.8125","37857.8125","37857.8125"
"30687232","37903.90625","37903.90625","37903.90625"
"30703616","38135.15625","38135.15625","38135.15625"
"30720000","38420.3125","38420.3125","38420.3125"
"30736384","38181.25","38181.25","38181.25"
"30752768","38142.96875","38142.96875","38142.96875"
"30769152","38038.28125","38038.28125","38038.28125"
"30785536","38072.65625","38072.65625","38072.65625"
"30801920","37925.78125","37925.78125","37925.78125"
"30818304","37896.09375","37896.09375","37896.09375"
"30834688","38575","38575","38575"
"30851072","38682.8125","38682.8125","38682.8125"
"30867456","38703.125","38703.125","38703.125"
"30883840","38670.3125","38670.3125","38670.3125"
"30900224","38713.28125","38713.28125","38713.28125"
"30916608","38725.78125","38725.78125","38725.78125"
"30932992","39019.53125","39019.53125","39019.53125"
"30949376","38956.25","38956.25","38956.25"
"30965760","39167.1875","39167.1875","39167.1875"
"30982144","39605.46875","39605.46875","39605.46875"
"30998528","39507.8125","39507.8125","39507.8125"
"31014912","39535.9375","39535.9375","39535.9375"
"31031296","39167.96875","39167.96875","39167.96875"
"31047680","39167.96875","39167.96875","39167.96875"
"31064064","39173.4375","39173.4375","39173.4375"
"31080448","39264.0625","39264.0625","39264.0625"
"31096832","39278.125","39278.125","39278.125"
"31113216","39786.71875","39786.71875","39786.71875"
"31129600","40432.03125","40432.03125","40432.03125"
"31145984","40142.96875","40142.96875","40142.96875"
"31162368","39940.625","39940.625","39940.625"
"31178752","39767.1875","39767.1875","39767.1875"
"31195136","39857.8125","39857.8125","39857.8125"
"31211520","39792.96875","39792.96875","39792.96875"
"31227904","39782.03125","39782.03125","39782.03125"
"31244288","39971.09375","39971.09375","39971.09375"
"31260672","40022.65625","40022.65625","40022.65625"
"31277056","39950.78125","39950.78125","39950.78125"
"31293440","39823.4375","39823.4375","39823.4375"
"31309824","39460.9375","39460.9375","39460.9375"
"31326208","39425.78125","39425.78125","39425.78125"
"31342592","39442.96875","39442.96875","39442.96875"
"31358976","39341.40625","39341.40625","39341.40625"
"31375360","39501.5625","39501.5625","39501.5625"
"31391744","40167.1875","40167.1875","40167.1875"
"31408128","40397.65625","40397.65625","40397.65625"
"31424512","40385.15625","40385.15625","40385.15625"
"31440896","40092.1875","40092.1875","40092.1875"
"31457280","40128.90625","40128.90625","40128.90625"
"31473664","40094.53125","40094.53125","40094.53125"
"31490048","40170.3125","40170.3125","40170.3125"
"31506432","40453.90625","40453.90625","40453.90625"
"31522816","40260.9375","40260.9375","40260.9375"
"31539200","40229.6875","40229.6875","40229.6875"
"31555584","40725","40725","40725"
"31571968","40851.5625","40851.5625","40851.5625"
"31588352","40858.59375","40858.59375","40858.59375"
"31604736","41029.6875","41029.6875","41029.6875"
"31621120","41192.96875","41192.96875","41192.96875"
"31637504","40705.46875","40705.46875","40705.46875"
"31653888","40705.46875","40705.46875","40705.46875"
"31670272","41070.3125","41070.3125","41070.3125"
"31686656","40793.75","40793.75","40793.75"
"31703040","40977.34375","40977.34375","40977.34375"
"31719424","41075.78125","41075.78125","41075.78125"
"31735808","41139.84375","41139.84375","41139.84375"
"31752192","41281.25","41281.25","41281.25"
"31768576","41051.5625","41051.5625","41051.5625"
"31784960","41092.96875","41092.96875","41092.96875"
"31801344","40824.21875","40824.21875","40824.21875"
"31817728","40792.1875","40792.1875","40792.1875"
"31834112","40852.34375","40852.34375","40852.34375"
"31850496","41044.53125","41044.53125","41044.53125"
"31866880","41092.96875","41092.96875","41092.96875"
"31883264","41168.75","41168.75","41168.75"
"31899648","41055.46875","41055.46875","41055.46875"
"31916032","40978.125","40978.125","40978.125"
"31932416","40905.46875","40905.46875","40905.46875"
"31948800","40897.65625","40897.65625","40897.65625"
"31965184","40917.96875","40917.96875","40917.96875"
"31981568","41135.15625","41135.15625","41135.15625"
"31997952","41260.9375","41260.9375","41260.9375"
"32014336","41207.03125","41207.03125","41207.03125"
"32030720","41039.0625","41039.0625","41039.0625"
"32047104","41221.09375","41221.09375","41221.09375"
"32063488","40776.5625","40776.5625","40776.5625"
"32079872","41000.78125","41000.78125","41000.78125"
"32096256","40968.75","40968.75","40968.75"
"32112640","40869.53125","40869.53125","40869.53125"
"32129024","40859.375","40859.375","40859.375"
"32145408","40910.9375","40910.9375","40910.9375"
"32161792","40707.03125","40707.03125","40707.03125"
"32178176","40428.90625","40428.90625","40428.90625"
"32194560","40472.65625","40472.65625","40472.65625"
"32210944","40660.9375","40660.9375","40660.9375"
"32227328","41068.75","41068.75","41068.75"
"32243712","40890.625","40890.625","40890.625"
"32260096","40812.5","40812.5","40812.5"
"32276480","40724.21875","40724.21875","40724.21875"
"32292864","40678.90625","40678.90625","40678.90625"
"32309248","40679.6875","40679.6875","40679.6875"
"32325632","41325","41325","41325"
"32342016","41418.75","41418.75","41418.75"
"32358400","41463.28125","41463.28125","41463.28125"
"32374784","41415.625","41415.625","41415.625"
"32391168","41453.90625","41453.90625","41453.90625"
"32407552","41556.25","41556.25","41556.25"
"32423936","41487.5","41487.5","41487.5"
"32440320","41487.5","41487.5","41487.5"
"32456704","41707.8125","41707.8125","41707.8125"
"32473088","41463.28125","41463.28125","41463.28125"
"32489472","40968.75","40968.75","40968.75"
"32505856","40995.3125","40995.3125","40995.3125"
"32522240","41437.5","41437.5","41437.5"
"32538624","41490.625","41490.625","41490.625"
"32555008","41535.9375","41535.9375","41535.9375"
"32571392","41560.15625","41560.15625","41560.15625"
"32587776","41734.375","41734.375","41734.375"
"32604160","42007.8125","42007.8125","42007.8125"
"32620544","42482.03125","42482.03125","42482.03125"
"32636928","42521.875","42521.875","42521.875"
"32653312","42446.09375","42446.09375","42446.09375"
"32669696","42403.125","42403.125","42403.125"
"32686080","42584.375","42584.375","42584.375"
"32702464","42517.1875","42517.1875","42517.1875"
"32718848","42446.09375","42446.09375","42446.09375"
"32735232","42396.09375","42396.09375","42396.09375"
"32751616","42864.84375","42864.84375","42864.84375"
"32768000","42864.84375","42864.84375","42864.84375"
"32784384","42964.84375","42964.84375","42964.84375"
"32800768","43199.21875","43199.21875","43199.21875"
"32817152","43557.8125","43557.8125","43557.8125"
"32833536","43499.21875","43499.21875","43499.21875"
"32849920","43024.21875","43024.21875","43024.21875"
"32866304","43138.28125","43138.28125","43138.28125"
"32882688","43046.09375","43046.09375","43046.09375"
"32899072","43360.15625","43360.15625","43360.15625"
"32915456","43422.65625","43422.65625","43422.65625"
"32931840","43365.625","43365.625","43365.625"
"32948224","43562.5","43562.5","43562.5"
"32964608","43329.6875","43329.6875","43329.6875"
"32980992","43615.625","43615.625","43615.625"
"32997376","43817.96875","43817.96875","43817.96875"
"33013760","43696.09375","43696.09375","43696.09375"
"33030144","43535.9375","43535.9375","43535.9375"
"33046528","43225.78125","43225.78125","43225.78125"
"33062912","43200.78125","43200.78125","43200.78125"
"33079296","42876.5625","42876.5625","42876.5625"
"33095680","43263.28125","43263.28125","43263.28125"
"33112064","43333.59375","43333.59375","43333.59375"
"33128448","43185.9375","43185.9375","43185.9375"
"33144832","43067.96875","43067.96875","43067.96875"
"33161216","43017.96875","43017.96875","43017.96875"
"33177600","42808.59375","42808.59375","42808.59375"
"33193984","43181.25","43181.25","43181.25"
"33210368","43222.65625","43222.65625","43222.65625"
"33226752","43430.46875","43430.46875","43430.46875"
"33243136","43500.78125","43500.78125","43500.78125"
"33259520","43709.375","43709.375","43709.375"
"33275904","43635.15625","43635.15625","43635.15625"
"33292288","44162.5","44162.5","44162.5"
"33308672","43832.03125","43832.03125","43832.03125"
"33325056","43462.5","43462.5","43462.5"
"33341440","43413.28125","43413.28125","43413.28125"
"33357824","43404.6875","43404.6875","43404.6875"
"33374208","43636.71875","43636.71875","43636.71875"
"33390592","43949.21875","43949.21875","43949.21875"
"33406976","43842.1875","43842.1875","43842.1875"
"33423360","43873.4375","43873.4375","43873.4375"
"33439744","43979.6875","43979.6875","43979.6875"
"33456128","44272.65625","44272.65625","44272.65625"
"33472512","44141.40625","44141.40625","44141.40625"
"33488896","44159.375","44159.375","44159.375"
"33505280","44111.71875","44111.71875","44111.71875"
"33521664","44341.40625","44341.40625","44341.40625"
"33538048","44083.59375","44083.59375","44083.59375"
"33554432","44151.5625","44151.5625","44151.5625"
"33570816","44100","44100","44100"
"33587200","44229.6875","44229.6875","44229.6875"
"33603584","44507.8125","44507.8125","44507.8125"
"33619968","44507.8125","44507.8125","44507.8125"
"33636352","44975","44975","44975"
"33652736","44975","44975","44975"
"33669120","44810.15625","44810.15625","44810.15625"
"33685504","44695.3125","44695.3125","44695.3125"
"33701888","44752.34375","44752.34375","44752.34375"
"33718272","44752.34375","44752.34375","44752.34375"
"33734656","44850","44850","44850"
"33751040","45160.15625","45160.15625","45160.15625"
"33767424","44771.09375","44771.09375","44771.09375"
"33783808","44702.34375","44702.34375","44702.34375"
"33800192","44605.46875","44605.46875","44605.46875"
"33816576","44806.25","44806.25","44806.25"
"33832960","44843.75","44843.75","44843.75"
"33849344","45342.1875","45342.1875","45342.1875"
"33865728","45703.125","45703.125","45703.125"
"33882112","45632.03125","45632.03125","45632.03125"
"33898496","45193.75","45193.75","45193.75"
"33914880","45324.21875","45324.21875","45324.21875"
"33931264","45625.78125","45625.78125","45625.78125"
"33947648","45319.53125","45319.53125","45319.53125"
"33964032","45196.875","45196.875","45196.875"
"33980416","45025","45025","45025"
"33996800","44746.09375","44746.09375","44746.09375"
"34013184","44783.59375","44783.59375","44783.59375"
"34029568","44807.8125","44807.8125","44807.8125"
"34045952","44932.8125","44932.8125","44932.8125"
"34062336","44977.34375","44977.34375","44977.34375"
"34078720","44973.4375","44973.4375","44973.4375"
"34095104","44971.875","44971.875","44971.875"
"34111488","45207.8125","45207.8125","45207.8125"
"34127872","45051.5625","45051.5625","45051.5625"
"34144256","45332.03125","45332.03125","45332.03125"
"34160640","45339.0625","45339.0625","45339.0625"
"34177024","45251.5625","45251.5625","45251.5625"
"34193408","45404.6875","45404.6875","45404.6875"
"34209792","44923.4375","44923.4375","44923.4375"
"34226176","45246.875","45246.875","45246.875"
"34242560","45074.21875","45074.21875","45074.21875"
"34258944","44897.65625","44897.65625","44897.65625"
"34275328","44909.375","44909.375","44909.375"
"34291712","44830.46875","44830.46875","44830.46875"
"34308096","44751.5625","44751.5625","44751.5625"
"34324480","43967.96875","43967.96875","43967.96875"
"34340864","43967.96875","43967.96875","43967.96875"
"34357248","43695.3125","43695.3125","43695.3125"
"34373632","43627.34375","43627.34375","43627.34375"
"34390016","43776.5625","43776.5625","43776.5625"
"34406400","43659.375","43659.375","43659.375"
"34422784","43871.09375","43871.09375","43871.09375"
"34439168","43757.8125","43757.8125","43757.8125"
"34455552","43764.0625","43764.0625","43764.0625"
"34471936","43949.21875","43949.21875","43949.21875"
"34488320","43514.0625","43514.0625","43514.0625"
"34504704","44276.5625","44276.5625","44276.5625"
"34521088","44314.0625","44314.0625","44314.0625"
"34537472","44363.28125","44363.28125","44363.28125"
"34553856","44613.28125","44613.28125","44613.28125"
"34570240","44597.65625","44597.65625","44597.65625"
"34586624","44681.25","44681.25","44681.25"
"34603008","44665.625","44665.625","44665.625"
"34619392","44356.25","44356.25","44356.25"
"34635776","44357.03125","44357.03125","44357.03125"
"34652160","44429.6875","44429.6875","44429.6875"
"34668544","44193.75","44193.75","44193.75"
"34684928","44193.75","44193.75","44193.75"
"34701312","44097.65625","44097.65625","44097.65625"
"34717696","44164.84375","44164.84375","44164.84375"
"34734080","44148.4375","44148.4375","44148.4375"
"34750464","43995.3125","43995.3125","43995.3125"
"34766848","44053.90625","44053.90625","44053.90625"
"34783232","44428.125","44428.125","44428.125"
"34799616","44302.34375","44302.34375","44302.34375"
"34816000","44554.6875","44554.6875","44554.6875"
"34832384","44566.40625","44566.40625","44566.40625"
"34848768","44325.78125","44325.78125","44325.78125"
"34865152","44372.65625","44372.65625","44372.65625"
"34881536","44578.90625","44578.90625","44578.90625"
"34897920","45249.21875","45249.21875","45249.21875"
"34914304","45517.1875","45517.1875","45517.1875"
"34930688","45500.78125","45500.78125","45500.78125"
"34947072","45771.09375","45771.09375","45771.09375"
"34963456","45167.96875","45167.96875","45167.96875"
"34979840","45167.96875","45167.96875","45167.96875"
"34996224","45331.25","45331.25","45331.25"
"35012608","45114.0625","45114.0625","45114.0625"
"35028992","45257.03125","45257.03125","45257.03125"
"35045376","45158.59375","45158.59375","45158.59375"
"35061760","45320.3125","45320.3125","45320.3125"
"35078144","45360.9375","45360.9375","45360.9375"
"35094528","45396.09375","45396.09375","45396.09375"
"35110912","45131.25","45131.25","45131.25"
"35127296","45069.53125","45069.53125","45069.53125"
"35143680","45205.46875","45205.46875","45205.46875"
"35160064","45317.1875","45317.1875","45317.1875"
"35176448","45443.75","45443.75","45443.75"
"35192832","45617.96875","45617.96875","45617.96875"
"35209216","46174.21875","46174.21875","46174.21875"
"35225600","45793.75","45793.75","45793.75"
"35241984","45800.78125","45800.78125","45800.78125"
"35258368","45689.0625","45689.0625","45689.0625"
"35274752","45675","45675","45675"
"35291136","45785.15625","45785.15625","45785.15625"
"35307520","45482.8125","45482.8125","45482.8125"
"35323904","45679.6875","45679.6875","45679.6875"
"35340288","45611.71875","45611.71875","45611.71875"
"35356672","45678.125","45678.125","45678.125"
"35373056","45578.125","45578.125","45578.125"
"35389440","45777.34375","45777.34375","45777.34375"
"35405824","45757.03125","45757.03125","45757.03125"
"35422208","45964.0625","45964.0625","45964.0625"
"35438592","45968.75","45968.75","45968.75"
"35454976","45175.78125","45175.78125","45175.78125"
"35471360","45029.6875","45029.6875","45029.6875"
"35487744","45032.8125","45032.8125","45032.8125"
"35504128","44870.3125","44870.3125","44870.3125"
"35520512","45346.875","45346.875","45346.875"
"35536896","45453.125","45453.125","45453.125"
"35553280","45399.21875","45399.21875","45399.21875"
"35569664","44635.9375","44635.9375","44635.9375"
"35586048","44665.625","44665.625","44665.625"
"35602432","44734.375","44734.375","44734.375"
"35618816","45016.40625","45016.40625","45016.40625"
"35635200","44747.65625","44747.65625","44747.65625"
"35651584","44673.4375","44673.4375","44673.4375"
"35667968","44493.75","44493.75","44493.75"
"35684352","44717.96875","44717.96875","44717.96875"
"35700736","44486.71875","44486.71875","44486.71875"
"35717120","44417.96875","44417.96875","44417.96875"
"35733504","44016.40625","44016.40625","44016.40625"
"35749888","44007.8125","44007.8125","44007.8125"
"35766272","43785.15625","43785.15625","43785.15625"
"35782656","43857.03125","43857.03125","43857.03125"
"35799040","43857.03125","43857.03125","43857.03125"
"35815424","44089.0625","44089.0625","44089.0625"
"35831808","44016.40625","44016.40625","44016.40625"
"35848192","44507.03125","44507.03125","44507.03125"
"35864576","44501.5625","44501.5625","44501.5625"
"35880960","44527.34375","44527.34375","44527.34375"
"35897344","44495.3125","44495.3125","44495.3125"
"35913728","44693.75","44693.75","44693.75"
"35930112","44680.46875","44680.46875","44680.46875"
"35946496","44632.8125","44632.8125","44632.8125"
"35962880","44684.375","44684.375","44684.375"
"35979264","44715.625","44715.625","44715.625"
"35995648","44797.65625","44797.65625","44797.65625"
"36012032","44953.125","44953.125","44953.125"
"36028416","44725","44725","44725"
"36044800","44725","44725","44725"
"36061184","44864.0625","44864.0625","44864.0625"
"36077568","45442.1875","45442.1875","45442.1875"
"36093952","45089.0625","45089.0625","45089.0625"
"36110336","45544.53125","45544.53125","45544.53125"
"36126720","45678.125","45678.125","45678.125"
"36143104","45555.46875","45555.46875","45555.46875"
"36159488","45827.34375","45827.34375","45827.34375"
"36175872","46102.34375","46102.34375","46102.34375"
"36192256","45832.03125","45832.03125","45832.03125"
"36208640","46001.5625","46001.5625","46001.5625"
"36225024","46291.40625","46291.40625","46291.40625"
"36241408","46084.375","46084.375","46084.375"
"36257792","46147.65625","46147.65625","46147.65625"
"36274176","46126.5625","46126.5625","46126.5625"
"36290560","46250","46250","46250"
"36306944","46794.53125","46794.53125","46794.53125"
"36323328","46785.9375","46785.9375","46785.9375"
"36339712","46537.5","46537.5","46537.5"
"36356096","46454.6875","46454.6875","46454.6875"
"36372480","47448.4375","47448.4375","47448.4375"
"36388864","47053.125","47053.125","47053.125"
"36405248","47220.3125","47220.3125","47220.3125"
"36421632","47375","47375","47375"
"36438016","47310.9375","47310.9375","47310.9375"
"36454400","47400","47400","47400"
"36470784","47410.9375","47410.9375","47410.9375"
"36487168","47077.34375","47077.34375","47077.34375"
"36503552","47146.09375","47146.09375","47146.09375"
"36519936","47218.75","47218.75","47218.75"
"36536320","47359.375","47359.375","47359.375"
"36552704","46830.46875","46830.46875","46830.46875"
"36569088","46830.46875","46830.46875","46830.46875"
"36585472","47046.875","47046.875","47046.875"
"36601856","47139.84375","47139.84375","47139.84375"
"36618240","47282.03125","47282.03125","47282.03125"
"36634624","46935.9375","46935.9375","46935.9375"
"36651008","46844.53125","46844.53125","46844.53125"
"36667392","47124.21875","47124.21875","47124.21875"
"36683776","47271.875","47271.875","47271.875"
"36700160","47154.6875","47154.6875","47154.6875"
"36716544","47344.53125","47344.53125","47344.53125"
"36732928","47128.90625","47128.90625","47128.90625"
"36749312","47335.15625","47335.15625","47335.15625"
"36765696","47458.59375","47458.59375","47458.59375"
"36782080","47376.5625","47376.5625","47376.5625"
"36798464","47345.3125","47345.3125","47345.3125"
"36814848","47285.9375","47285.9375","47285.9375"
"36831232","47285.9375","47285.9375","47285.9375"
"36847616","47221.09375","47221.09375","47221.09375"
"36864000","46981.25","46981.25","46981.25"
"36880384","46934.375","46934.375","46934.375"
"36896768","46880.46875","46880.46875","46880.46875"
"36913152","46892.96875","46892.96875","46892.96875"
"36929536","47026.5625","47026.5625","47026.5625"
"36945920","47034.375","47034.375","47034.375"
"36962304","46724.21875","46724.21875","46724.21875"
"36978688","46625","46625","46625"
"36995072","46651.5625","46651.5625","46651.5625"
"37011456","46657.8125","46657.8125","46657.8125"
"37027840","46445.3125","46445.3125","46445.3125"
"37044224","46395.3125","46395.3125","46395.3125"
"37060608","46456.25","46456.25","46456.25"
"37076992","46263.28125","46263.28125","46263.28125"
"37093376","46350.78125","46350.78125","46350.78125"
"37109760","45909.375","45909.375","45909.375"
"37126144","45571.875","45571.875","45571.875"
"37142528","45032.03125","45032.03125","45032.03125"
"37158912","44732.8125","44732.8125","44732.8125"
"37175296","44478.125","44478.125","44478.125"
"37191680","44401.5625","44401.5625","44401.5625"
"37208064","44317.96875","44317.96875","44317.96875"
"37224448","44166.40625","44166.40625","44166.40625"
"37240832","44245.3125","44245.3125","44245.3125"
"37257216","44374.21875","44374.21875","44374.21875"
"37273600","44168.75","44168.75","44168.75"
"37289984","43801.5625","43801.5625","43801.5625"
"37306368","44009.375","44009.375","44009.375"
"37322752","44267.96875","44267.96875","44267.96875"
"37339136","44262.5","44262.5","44262.5"
"37355520","44269.53125","44269.53125","44269.53125"
"37371904","44480.46875","44480.46875","44480.46875"
"37388288","44093.75","44093.75","44093.75"
"37404672","43999.21875","43999.21875","43999.21875"
"37421056","44034.375","44034.375","44034.375"
"37437440","44051.5625","44051.5625","44051.5625"
"37453824","44041.40625","44041.40625","44041.40625"
"37470208","44024.21875","44024.21875","44024.21875"
"37486592","44041.40625","44041.40625","44041.40625"
"37502976","44200.78125","44200.78125","44200.78125"
"37519360","44200.78125","44200.78125","44200.78125"
"37535744","44232.8125","44232.8125","44232.8125"
"37552128","43896.875","43896.875","43896.875"
"37568512","43993.75","43993.75","43993.75"
"37584896","44137.5","44137.5","44137.5"
"37601280","44321.875","44321.875","44321.875"
"37617664","44034.375","44034.375","44034.375"
"37634048","44357.8125","44357.8125","44357.8125"
"37650432","44244.53125","44244.53125","44244.53125"
"37666816","43821.875","43821.875","43821.875"
"37683200","43636.71875","43636.71875","43636.71875"
"37699584","44300.78125","44300.78125","44300.78125"
"37715968","44352.34375","44352.34375","44352.34375"
"37732352","44698.4375","44698.4375","44698.4375"
"37748736","44921.875","44921.875","44921.875"
"37765120","45824.21875","45824.21875","45824.21875"
"37781504","45914.0625","45914.0625","45914.0625"
"37797888","46135.9375","46135.9375","46135.9375"
"37814272","46422.65625","46422.65625","46422.65625"
"37830656","46532.03125","46532.03125","46532.03125"
"37847040","46631.25","46631.25","46631.25"
"37863424","46737.5","46737.5","46737.5"
"37879808","46268.75","46268.75","46268.75"
"37896192","46294.53125","46294.53125","46294.53125"
"37912576","46331.25","46331.25","46331.25"
"37928960","46139.0625","46139.0625","46139.0625"
"37945344","46129.6875","46129.6875","46129.6875"
"37961728","46243.75","46243.75","46243.75"
"37978112","45897.65625","45897.65625","45897.65625"
"37994496","46090.625","46090.625","46090.625"
"38010880","46400","46400","46400"
"38027264","46122.65625","46122.65625","46122.65625"
"38043648","46114.84375","46114.84375","46114.84375"
"38060032","46112.5","46112.5","46112.5"
"38076416","46150","46150","46150"
"38092800","45921.09375","45921.09375","45921.09375"
"38109184","45653.125","45653.125","45653.125"
"38125568","45478.90625","45478.90625","45478.90625"
"38141952","45421.875","45421.875","45421.875"
"38158336","45684.375","45684.375","45684.375"
"38174720","45296.875","45296.875","45296.875"
"38191104","45102.34375","45102.34375","45102.34375"
"38207488","45029.6875","45029.6875","45029.6875"
"38223872","45048.4375","45048.4375","45048.4375"
"38240256","45287.5","45287.5","45287.5"
"38256640","45701.5625","45701.5625","45701.5625"
"38273024","45718.75","45718.75","45718.75"
"38289408","45620.3125","45620.3125","45620.3125"
"38305792","45592.1875","45592.1875","45592.1875"
"38322176","45612.5","45612.5","45612.5"
"38338560","45520.3125","45520.3125","45520.3125"
"38354944","45342.1875","45342.1875","45342.1875"
"38371328","45239.84375","45239.84375","45239.84375"
"38387712","45035.15625","45035.15625","45035.15625"
"38404096","44874.21875","44874.21875","44874.21875"
"38420480","44234.375","44234.375","44234.375"
"38436864","44455.46875","44455.46875","44455.46875"
"38453248","44407.03125","44407.03125","44407.03125"
"38469632","44199.21875","44199.21875","44199.21875"
"38486016","44196.875","44196.875","44196.875"
"38502400","44196.875","44196.875","44196.875"
"38518784","44172.65625","44172.65625","44172.65625"
"38535168","44140.625","44140.625","44140.625"
"38551552","44375.78125","44375.78125","44375.78125"
"38567936","44158.59375","44158.59375","44158.59375"
"38584320","43972.65625","43972.65625","43972.65625"
"38600704","43642.96875","43642.96875","43642.96875"
"38617088","43657.03125","43657.03125","43657.03125"
"38633472","43307.03125","43307.03125","43307.03125"
"38649856","43521.875","43521.875","43521.875"
"38666240","43620.3125","43620.3125","43620.3125"
"38682624","43496.875","43496.875","43496.875"
"38699008","43732.8125","43732.8125","43732.8125"
"38715392","43585.9375","43585.9375","43585.9375"
"38731776","43779.6875","43779.6875","43779.6875"
"38748160","43191.40625","43191.40625","43191.40625"
"38764544","43000","43000","43000"
"38780928","43073.4375","43073.4375","43073.4375"
"38797312","42907.03125","42907.03125","42907.03125"
"38813696","42885.15625","42885.15625","42885.15625"
"38830080","42825","42825","42825"
"38846464","42914.84375","42914.84375","42914.84375"
"38862848","42750.78125","42750.78125","42750.78125"
"38879232","43116.40625","43116.40625","43116.40625"
"38895616","42938.28125","42938.28125","42938.28125"
"38912000","42490.625","42490.625","42490.625"
"38928384","42457.03125","42457.03125","42457.03125"
"38944768","42109.375","42109.375","42109.375"
"38961152","41954.6875","41954.6875","41954.6875"
"38977536","41509.375","41509.375","41509.375"
"38993920","41841.40625","41841.40625","41841.40625"
"39010304","42340.625","42340.625","42340.625"
"39026688","42257.03125","42257.03125","42257.03125"
"39043072","42303.125","42303.125","42303.125"
"39059456","42382.03125","42382.03125","42382.03125"
"39075840","42422.65625","42422.65625","42422.65625"
"39092224","42659.375","42659.375","42659.375"
"39108608","42805.46875","42805.46875","42805.46875"
"39124992","42750.78125","42750.78125","42750.78125"
"39141376","42632.8125","42632.8125","42632.8125"
"39157760","43248.4375","43248.4375","43248.4375"
"39174144","43142.1875","43142.1875","43142.1875"
"39190528","42688.28125","42688.28125","42688.28125"
"39206912","42893.75","42893.75","42893.75"
"39223296","42099.21875","42099.21875","42099.21875"
"39239680","42321.09375","42321.09375","42321.09375"
"39256064","41868.75","41868.75","41868.75"
"39272448","42051.5625","42051.5625","42051.5625"
"39288832","41980.46875","41980.46875","41980.46875"
"39305216","42078.125","42078.125","42078.125"
"39321600","42007.8125","42007.8125","42007.8125"
"39337984","41796.09375","41796.09375","41796.09375"
"39354368","41576.5625","41576.5625","41576.5625"
"39370752","41214.0625","41214.0625","41214.0625"
"39387136","41024.21875","41024.21875","41024.21875"
"39403520","41171.09375","41171.09375","41171.09375"
"39419904","41417.96875","41417.96875","41417.96875"
"39436288","41417.96875","41417.96875","41417.96875"
"39452672","41151.5625","41151.5625","41151.5625"
"39469056","41174.21875","41174.21875","41174.21875"
"39485440","41606.25","41606.25","41606.25"
"39501824","41029.6875","41029.6875","41029.6875"
"39518208","40725","40725","40725"
