"Step","Score","StarGunner-v5__ppo_noisy_net - charts/game_score__MIN","StarGunner-v5__ppo_noisy_net - charts/game_score__MAX"
"29687808","10741.40625","10741.40625","10741.40625"
"29704192","10711.71875","10711.71875","10711.71875"
"29720576","11250.78125","11250.78125","11250.78125"
"29736960","11356.25","11356.25","11356.25"
"29753344","11470.3125","11470.3125","11470.3125"
"29769728","11555.46875","11555.46875","11555.46875"
"29786112","11334.375","11334.375","11334.375"
"29802496","11107.03125","11107.03125","11107.03125"
"29818880","11221.875","11221.875","11221.875"
"29835264","11381.25","11381.25","11381.25"
"29851648","11391.40625","11391.40625","11391.40625"
"29868032","11536.71875","11536.71875","11536.71875"
"29884416","11603.90625","11603.90625","11603.90625"
"29900800","11728.90625","11728.90625","11728.90625"
"29917184","11714.84375","11714.84375","11714.84375"
"29933568","11693.75","11693.75","11693.75"
"29949952","11600","11600","11600"
"29966336","11744.53125","11744.53125","11744.53125"
"29982720","11905.46875","11905.46875","11905.46875"
"29999104","12148.4375","12148.4375","12148.4375"
"30015488","11935.9375","11935.9375","11935.9375"
"30031872","12047.65625","12047.65625","12047.65625"
"30048256","11973.4375","11973.4375","11973.4375"
"30064640","11728.125","11728.125","11728.125"
"30081024","12099.21875","12099.21875","12099.21875"
"30097408","12167.96875","12167.96875","12167.96875"
"30113792","12026.5625","12026.5625","12026.5625"
"30130176","11933.59375","11933.59375","11933.59375"
"30146560","12066.40625","12066.40625","12066.40625"
"30162944","12160.9375","12160.9375","12160.9375"
"30179328","11657.8125","11657.8125","11657.8125"
"30195712","11589.0625","11589.0625","11589.0625"
"30212096","11571.09375","11571.09375","11571.09375"
"30228480","11800.78125","11800.78125","11800.78125"
"30244864","11680.46875","11680.46875","11680.46875"
"30261248","11415.625","11415.625","11415.625"
"30277632","11735.15625","11735.15625","11735.15625"
"30294016","11838.28125","11838.28125","11838.28125"
"30310400","11880.46875","11880.46875","11880.46875"
"30326784","11788.28125","11788.28125","11788.28125"
"30343168","11514.0625","11514.0625","11514.0625"
"30359552","12144.53125","12144.53125","12144.53125"
"30375936","12395.3125","12395.3125","12395.3125"
"30392320","12602.34375","12602.34375","12602.34375"
"30408704","12483.59375","12483.59375","12483.59375"
"30425088","12636.71875","12636.71875","12636.71875"
"30441472","12060.9375","12060.9375","12060.9375"
"30457856","11872.65625","11872.65625","11872.65625"
"30474240","11785.15625","11785.15625","11785.15625"
"30490624","11781.25","11781.25","11781.25"
"30507008","11961.71875","11961.71875","11961.71875"
"30523392","11810.9375","11810.9375","11810.9375"
"30539776","11957.8125","11957.8125","11957.8125"
"30556160","11477.34375","11477.34375","11477.34375"
"30572544","11155.46875","11155.46875","11155.46875"
"30588928","11289.84375","11289.84375","11289.84375"
"30605312","11301.5625","11301.5625","11301.5625"
"30621696","11557.8125","11557.8125","11557.8125"
"30638080","11403.125","11403.125","11403.125"
"30654464","11665.625","11665.625","11665.625"
"30670848","11674.21875","11674.21875","11674.21875"
"30687232","11629.6875","11629.6875","11629.6875"
"30703616","11798.4375","11798.4375","11798.4375"
"30720000","11726.5625","11726.5625","11726.5625"
"30736384","11903.90625","11903.90625","11903.90625"
"30752768","12309.375","12309.375","12309.375"
"30769152","12446.09375","12446.09375","12446.09375"
"30785536","12496.09375","12496.09375","12496.09375"
"30801920","12441.40625","12441.40625","12441.40625"
"30818304","12866.40625","12866.40625","12866.40625"
"30834688","12698.4375","12698.4375","12698.4375"
"30851072","12603.125","12603.125","12603.125"
"30867456","13013.28125","13013.28125","13013.28125"
"30883840","12955.46875","12955.46875","12955.46875"
"30900224","12874.21875","12874.21875","12874.21875"
"30916608","12909.375","12909.375","12909.375"
"30932992","12937.5","12937.5","12937.5"
"30949376","12826.5625","12826.5625","12826.5625"
"30965760","12863.28125","12863.28125","12863.28125"
"30982144","12983.59375","12983.59375","12983.59375"
"30998528","13158.59375","13158.59375","13158.59375"
"31014912","13368.75","13368.75","13368.75"
"31031296","13532.8125","13532.8125","13532.8125"
"31047680","13558.59375","13558.59375","13558.59375"
"31064064","14009.375","14009.375","14009.375"
"31080448","14031.25","14031.25","14031.25"
"31096832","14162.5","14162.5","14162.5"
"31113216","14618.75","14618.75","14618.75"
"31129600","14532.03125","14532.03125","14532.03125"
"31145984","14490.625","14490.625","14490.625"
"31162368","14753.125","14753.125","14753.125"
"31178752","14886.71875","14886.71875","14886.71875"
"31195136","14747.65625","14747.65625","14747.65625"
"31211520","14446.09375","14446.09375","14446.09375"
"31227904","14462.5","14462.5","14462.5"
"31244288","14411.71875","14411.71875","14411.71875"
"31260672","13996.875","13996.875","13996.875"
"31277056","13900.78125","13900.78125","13900.78125"
"31293440","13921.875","13921.875","13921.875"
"31309824","13798.4375","13798.4375","13798.4375"
"31326208","12981.25","12981.25","12981.25"
"31342592","12808.59375","12808.59375","12808.59375"
"31358976","12400.78125","12400.78125","12400.78125"
"31375360","12664.84375","12664.84375","12664.84375"
"31391744","12278.125","12278.125","12278.125"
"31408128","11885.9375","11885.9375","11885.9375"
"31424512","11796.09375","11796.09375","11796.09375"
"31440896","11452.34375","11452.34375","11452.34375"
"31457280","11260.15625","11260.15625","11260.15625"
"31473664","11428.90625","11428.90625","11428.90625"
"31490048","11022.65625","11022.65625","11022.65625"
"31506432","11071.09375","11071.09375","11071.09375"
"31522816","11114.0625","11114.0625","11114.0625"
"31539200","11183.59375","11183.59375","11183.59375"
"31555584","11314.84375","11314.84375","11314.84375"
"31571968","11776.5625","11776.5625","11776.5625"
"31588352","11859.375","11859.375","11859.375"
"31604736","11718.75","11718.75","11718.75"
"31621120","11725.78125","11725.78125","11725.78125"
"31637504","11924.21875","11924.21875","11924.21875"
"31653888","12371.875","12371.875","12371.875"
"31670272","12423.4375","12423.4375","12423.4375"
"31686656","13070.3125","13070.3125","13070.3125"
"31703040","13121.875","13121.875","13121.875"
"31719424","13447.65625","13447.65625","13447.65625"
"31735808","13253.90625","13253.90625","13253.90625"
"31752192","13303.125","13303.125","13303.125"
"31768576","13081.25","13081.25","13081.25"
"31784960","13178.125","13178.125","13178.125"
"31801344","13421.875","13421.875","13421.875"
"31817728","13444.53125","13444.53125","13444.53125"
"31834112","13550","13550","13550"
"31850496","13709.375","13709.375","13709.375"
"31866880","13639.0625","13639.0625","13639.0625"
"31883264","13718.75","13718.75","13718.75"
"31899648","13889.0625","13889.0625","13889.0625"
"31916032","13485.15625","13485.15625","13485.15625"
"31932416","13424.21875","13424.21875","13424.21875"
"31948800","13523.4375","13523.4375","13523.4375"
"31965184","13597.65625","13597.65625","13597.65625"
"31981568","13589.84375","13589.84375","13589.84375"
"31997952","14253.125","14253.125","14253.125"
"32014336","13866.40625","13866.40625","13866.40625"
"32030720","13743.75","13743.75","13743.75"
"32047104","13816.40625","13816.40625","13816.40625"
"32063488","13254.6875","13254.6875","13254.6875"
"32079872","13442.96875","13442.96875","13442.96875"
"32096256","13443.75","13443.75","13443.75"
"32112640","13704.6875","13704.6875","13704.6875"
"32129024","13715.625","13715.625","13715.625"
"32145408","13717.96875","13717.96875","13717.96875"
"32161792","13335.15625","13335.15625","13335.15625"
"32178176","13135.15625","13135.15625","13135.15625"
"32194560","13173.4375","13173.4375","13173.4375"
"32210944","13567.1875","13567.1875","13567.1875"
"32227328","13780.46875","13780.46875","13780.46875"
"32243712","13948.4375","13948.4375","13948.4375"
"32260096","14474.21875","14474.21875","14474.21875"
"32276480","14543.75","14543.75","14543.75"
"32292864","14391.40625","14391.40625","14391.40625"
"32309248","14215.625","14215.625","14215.625"
"32325632","14283.59375","14283.59375","14283.59375"
"32342016","14007.8125","14007.8125","14007.8125"
"32358400","14671.875","14671.875","14671.875"
"32374784","14863.28125","14863.28125","14863.28125"
"32391168","14528.125","14528.125","14528.125"
"32407552","14427.34375","14427.34375","14427.34375"
"32423936","14305.46875","14305.46875","14305.46875"
"32440320","14033.59375","14033.59375","14033.59375"
"32456704","13807.8125","13807.8125","13807.8125"
"32473088","13571.875","13571.875","13571.875"
"32489472","13737.5","13737.5","13737.5"
"32505856","13958.59375","13958.59375","13958.59375"
"32522240","13726.5625","13726.5625","13726.5625"
"32538624","13773.4375","13773.4375","13773.4375"
"32555008","13970.3125","13970.3125","13970.3125"
"32571392","14029.6875","14029.6875","14029.6875"
"32587776","14111.71875","14111.71875","14111.71875"
"32604160","14043.75","14043.75","14043.75"
"32620544","14267.1875","14267.1875","14267.1875"
"32636928","14121.09375","14121.09375","14121.09375"
"32653312","14254.6875","14254.6875","14254.6875"
"32669696","14392.1875","14392.1875","14392.1875"
"32686080","14471.09375","14471.09375","14471.09375"
"32702464","14712.5","14712.5","14712.5"
"32718848","14509.375","14509.375","14509.375"
"32735232","15250","15250","15250"
"32751616","15007.8125","15007.8125","15007.8125"
"32768000","15043.75","15043.75","15043.75"
"32784384","14598.4375","14598.4375","14598.4375"
"32800768","15054.6875","15054.6875","15054.6875"
"32817152","15013.28125","15013.28125","15013.28125"
"32833536","15051.5625","15051.5625","15051.5625"
"32849920","15037.5","15037.5","15037.5"
"32866304","14935.9375","14935.9375","14935.9375"
"32882688","15385.15625","15385.15625","15385.15625"
"32899072","15514.84375","15514.84375","15514.84375"
"32915456","16085.9375","16085.9375","16085.9375"
"32931840","15693.75","15693.75","15693.75"
"32948224","15362.5","15362.5","15362.5"
"32964608","15686.71875","15686.71875","15686.71875"
"32980992","15814.0625","15814.0625","15814.0625"
"32997376","16100","16100","16100"
"33013760","16424.21875","16424.21875","16424.21875"
"33030144","16564.84375","16564.84375","16564.84375"
"33046528","16479.6875","16479.6875","16479.6875"
"33062912","16195.3125","16195.3125","16195.3125"
"33079296","16260.15625","16260.15625","16260.15625"
"33095680","15875","15875","15875"
"33112064","16108.59375","16108.59375","16108.59375"
"33128448","16413.28125","16413.28125","16413.28125"
"33144832","16335.9375","16335.9375","16335.9375"
"33161216","16250.78125","16250.78125","16250.78125"
"33177600","16100.78125","16100.78125","16100.78125"
"33193984","16188.28125","16188.28125","16188.28125"
"33210368","15503.90625","15503.90625","15503.90625"
"33226752","15328.125","15328.125","15328.125"
"33243136","15329.6875","15329.6875","15329.6875"
"33259520","15820.3125","15820.3125","15820.3125"
"33275904","15929.6875","15929.6875","15929.6875"
"33292288","16071.875","16071.875","16071.875"
"33308672","16250.78125","16250.78125","16250.78125"
"33325056","15856.25","15856.25","15856.25"
"33341440","15637.5","15637.5","15637.5"
"33357824","15647.65625","15647.65625","15647.65625"
"33374208","15885.9375","15885.9375","15885.9375"
"33390592","15775","15775","15775"
"33406976","16087.5","16087.5","16087.5"
"33423360","16316.40625","16316.40625","16316.40625"
"33439744","16661.71875","16661.71875","16661.71875"
"33456128","16528.90625","16528.90625","16528.90625"
"33472512","16744.53125","16744.53125","16744.53125"
"33488896","16400","16400","16400"
"33505280","16381.25","16381.25","16381.25"
"33521664","16521.875","16521.875","16521.875"
"33538048","16657.03125","16657.03125","16657.03125"
"33554432","16757.8125","16757.8125","16757.8125"
"33570816","17017.1875","17017.1875","17017.1875"
"33587200","17001.5625","17001.5625","17001.5625"
"33603584","17029.6875","17029.6875","17029.6875"
"33619968","17071.09375","17071.09375","17071.09375"
"33636352","17024.21875","17024.21875","17024.21875"
"33652736","16918.75","16918.75","16918.75"
"33669120","16933.59375","16933.59375","16933.59375"
"33685504","16968.75","16968.75","16968.75"
"33701888","17107.8125","17107.8125","17107.8125"
"33718272","17101.5625","17101.5625","17101.5625"
"33734656","17223.4375","17223.4375","17223.4375"
"33751040","17417.96875","17417.96875","17417.96875"
"33767424","17489.0625","17489.0625","17489.0625"
"33783808","17352.34375","17352.34375","17352.34375"
"33800192","17489.0625","17489.0625","17489.0625"
"33816576","17327.34375","17327.34375","17327.34375"
"33832960","17261.71875","17261.71875","17261.71875"
"33849344","17721.875","17721.875","17721.875"
"33865728","17817.1875","17817.1875","17817.1875"
"33882112","17549.21875","17549.21875","17549.21875"
"33898496","17657.03125","17657.03125","17657.03125"
"33914880","17801.5625","17801.5625","17801.5625"
"33931264","17535.9375","17535.9375","17535.9375"
"33947648","17604.6875","17604.6875","17604.6875"
"33964032","17679.6875","17679.6875","17679.6875"
"33980416","17752.34375","17752.34375","17752.34375"
"33996800","17528.125","17528.125","17528.125"
"34013184","17816.40625","17816.40625","17816.40625"
"34029568","18000.78125","18000.78125","18000.78125"
"34045952","18136.71875","18136.71875","18136.71875"
"34062336","18425","18425","18425"
"34078720","18366.40625","18366.40625","18366.40625"
"34095104","18255.46875","18255.46875","18255.46875"
"34111488","18320.3125","18320.3125","18320.3125"
"34127872","18650","18650","18650"
"34144256","18611.71875","18611.71875","18611.71875"
"34160640","18556.25","18556.25","18556.25"
"34177024","18889.84375","18889.84375","18889.84375"
"34193408","18713.28125","18713.28125","18713.28125"
"34209792","18517.1875","18517.1875","18517.1875"
"34226176","18312.5","18312.5","18312.5"
"34242560","18231.25","18231.25","18231.25"
"34258944","18194.53125","18194.53125","18194.53125"
"34275328","18422.65625","18422.65625","18422.65625"
"34291712","18393.75","18393.75","18393.75"
"34308096","18139.84375","18139.84375","18139.84375"
"34324480","18143.75","18143.75","18143.75"
"34340864","18612.5","18612.5","18612.5"
"34357248","18232.03125","18232.03125","18232.03125"
"34373632","18303.125","18303.125","18303.125"
"34390016","17923.4375","17923.4375","17923.4375"
"34406400","18315.625","18315.625","18315.625"
"34422784","17883.59375","17883.59375","17883.59375"
"34439168","18235.9375","18235.9375","18235.9375"
"34455552","18245.3125","18245.3125","18245.3125"
"34471936","19035.9375","19035.9375","19035.9375"
"34488320","19310.15625","19310.15625","19310.15625"
"34504704","18969.53125","18969.53125","18969.53125"
"34521088","19258.59375","19258.59375","19258.59375"
"34537472","19415.625","19415.625","19415.625"
"34553856","19751.5625","19751.5625","19751.5625"
"34570240","19550","19550","19550"
"34586624","19253.125","19253.125","19253.125"
"34603008","19355.46875","19355.46875","19355.46875"
"34619392","19627.34375","19627.34375","19627.34375"
"34635776","19638.28125","19638.28125","19638.28125"
"34652160","19882.8125","19882.8125","19882.8125"
"34668544","19511.71875","19511.71875","19511.71875"
"34684928","19260.15625","19260.15625","19260.15625"
"34701312","18787.5","18787.5","18787.5"
"34717696","18470.3125","18470.3125","18470.3125"
"34734080","19018.75","19018.75","19018.75"
"34750464","18967.1875","18967.1875","18967.1875"
"34766848","18858.59375","18858.59375","18858.59375"
"34783232","19047.65625","19047.65625","19047.65625"
"34799616","18839.0625","18839.0625","18839.0625"
"34816000","18890.625","18890.625","18890.625"
"34832384","19013.28125","19013.28125","19013.28125"
"34848768","18863.28125","18863.28125","18863.28125"
"34865152","19035.9375","19035.9375","19035.9375"
"34881536","19181.25","19181.25","19181.25"
"34897920","19128.125","19128.125","19128.125"
"34914304","19460.15625","19460.15625","19460.15625"
"34930688","19558.59375","19558.59375","19558.59375"
"34947072","19453.125","19453.125","19453.125"
"34963456","19256.25","19256.25","19256.25"
"34979840","19111.71875","19111.71875","19111.71875"
"34996224","18860.15625","18860.15625","18860.15625"
"35012608","18980.46875","18980.46875","18980.46875"
"35028992","18966.40625","18966.40625","18966.40625"
"35045376","18915.625","18915.625","18915.625"
"35061760","19037.5","19037.5","19037.5"
"35078144","18859.375","18859.375","18859.375"
"35094528","18998.4375","18998.4375","18998.4375"
"35110912","18778.90625","18778.90625","18778.90625"
"35127296","18647.65625","18647.65625","18647.65625"
"35143680","18692.96875","18692.96875","18692.96875"
"35160064","18832.03125","18832.03125","18832.03125"
"35176448","18509.375","18509.375","18509.375"
"35192832","18957.8125","18957.8125","18957.8125"
"35209216","18759.375","18759.375","18759.375"
"35225600","18482.8125","18482.8125","18482.8125"
"35241984","18540.625","18540.625","18540.625"
"35258368","18236.71875","18236.71875","18236.71875"
"35274752","18764.0625","18764.0625","18764.0625"
"35291136","18777.34375","18777.34375","18777.34375"
"35307520","18873.4375","18873.4375","18873.4375"
"35323904","18734.375","18734.375","18734.375"
"35340288","18188.28125","18188.28125","18188.28125"
"35356672","18400.78125","18400.78125","18400.78125"
"35373056","18569.53125","18569.53125","18569.53125"
"35389440","18784.375","18784.375","18784.375"
"35405824","18826.5625","18826.5625","18826.5625"
"35422208","18911.71875","18911.71875","18911.71875"
"35438592","18917.1875","18917.1875","18917.1875"
"35454976","18715.625","18715.625","18715.625"
"35471360","19069.53125","19069.53125","19069.53125"
"35487744","19729.6875","19729.6875","19729.6875"
"35504128","19511.71875","19511.71875","19511.71875"
"35520512","19592.96875","19592.96875","19592.96875"
"35536896","19199.21875","19199.21875","19199.21875"
"35553280","19475","19475","19475"
"35569664","19789.0625","19789.0625","19789.0625"
"35586048","20363.28125","20363.28125","20363.28125"
"35602432","20489.84375","20489.84375","20489.84375"
"35618816","20821.875","20821.875","20821.875"
"35635200","21289.84375","21289.84375","21289.84375"
"35651584","21582.8125","21582.8125","21582.8125"
"35667968","21360.9375","21360.9375","21360.9375"
"35684352","21471.09375","21471.09375","21471.09375"
"35700736","22094.53125","22094.53125","22094.53125"
"35717120","21940.625","21940.625","21940.625"
"35733504","22007.8125","22007.8125","22007.8125"
"35749888","21834.375","21834.375","21834.375"
"35766272","21859.375","21859.375","21859.375"
"35782656","22135.9375","22135.9375","22135.9375"
"35799040","22671.09375","22671.09375","22671.09375"
"35815424","22121.875","22121.875","22121.875"
"35831808","21954.6875","21954.6875","21954.6875"
"35848192","21928.90625","21928.90625","21928.90625"
"35864576","21555.46875","21555.46875","21555.46875"
"35880960","21499.21875","21499.21875","21499.21875"
"35897344","21400","21400","21400"
"35913728","21231.25","21231.25","21231.25"
"35930112","21248.4375","21248.4375","21248.4375"
"35946496","21182.03125","21182.03125","21182.03125"
"35962880","21218.75","21218.75","21218.75"
"35979264","21319.53125","21319.53125","21319.53125"
"35995648","21287.5","21287.5","21287.5"
"36012032","21410.15625","21410.15625","21410.15625"
"36028416","21876.5625","21876.5625","21876.5625"
"36044800","22134.375","22134.375","22134.375"
"36061184","22247.65625","22247.65625","22247.65625"
"36077568","21874.21875","21874.21875","21874.21875"
"36093952","21753.90625","21753.90625","21753.90625"
"36110336","22012.5","22012.5","22012.5"
"36126720","22108.59375","22108.59375","22108.59375"
"36143104","22146.09375","22146.09375","22146.09375"
"36159488","22761.71875","22761.71875","22761.71875"
"36175872","22038.28125","22038.28125","22038.28125"
"36192256","22047.65625","22047.65625","22047.65625"
"36208640","21697.65625","21697.65625","21697.65625"
"36225024","21854.6875","21854.6875","21854.6875"
"36241408","21468.75","21468.75","21468.75"
"36257792","21717.1875","21717.1875","21717.1875"
"36274176","21376.5625","21376.5625","21376.5625"
"36290560","21610.9375","21610.9375","21610.9375"
"36306944","21570.3125","21570.3125","21570.3125"
"36323328","21368.75","21368.75","21368.75"
"36339712","21740.625","21740.625","21740.625"
"36356096","21739.0625","21739.0625","21739.0625"
"36372480","21521.875","21521.875","21521.875"
"36388864","21753.90625","21753.90625","21753.90625"
"36405248","21685.9375","21685.9375","21685.9375"
"36421632","21707.03125","21707.03125","21707.03125"
"36438016","21507.8125","21507.8125","21507.8125"
"36454400","21516.40625","21516.40625","21516.40625"
"36470784","21738.28125","21738.28125","21738.28125"
"36487168","21984.375","21984.375","21984.375"
"36503552","22032.03125","22032.03125","22032.03125"
"36519936","21967.96875","21967.96875","21967.96875"
"36536320","21579.6875","21579.6875","21579.6875"
"36552704","21003.90625","21003.90625","21003.90625"
"36569088","21168.75","21168.75","21168.75"
"36585472","21085.9375","21085.9375","21085.9375"
"36601856","21200.78125","21200.78125","21200.78125"
"36618240","21407.03125","21407.03125","21407.03125"
"36634624","21313.28125","21313.28125","21313.28125"
"36651008","21982.8125","21982.8125","21982.8125"
"36667392","21570.3125","21570.3125","21570.3125"
"36683776","21632.03125","21632.03125","21632.03125"
"36700160","21927.34375","21927.34375","21927.34375"
"36716544","21643.75","21643.75","21643.75"
"36732928","21596.09375","21596.09375","21596.09375"
"36749312","21608.59375","21608.59375","21608.59375"
"36765696","21736.71875","21736.71875","21736.71875"
"36782080","21546.09375","21546.09375","21546.09375"
"36798464","21304.6875","21304.6875","21304.6875"
"36814848","21730.46875","21730.46875","21730.46875"
"36831232","22314.84375","22314.84375","22314.84375"
"36847616","22543.75","22543.75","22543.75"
"36864000","23077.34375","23077.34375","23077.34375"
"36880384","23276.5625","23276.5625","23276.5625"
"36896768","23658.59375","23658.59375","23658.59375"
"36913152","24185.9375","24185.9375","24185.9375"
"36929536","24370.3125","24370.3125","24370.3125"
"36945920","23914.0625","23914.0625","23914.0625"
"36962304","24397.65625","24397.65625","24397.65625"
"36978688","24645.3125","24645.3125","24645.3125"
"36995072","24842.1875","24842.1875","24842.1875"
"37011456","24573.4375","24573.4375","24573.4375"
"37027840","25557.8125","25557.8125","25557.8125"
"37044224","25382.03125","25382.03125","25382.03125"
"37060608","25560.15625","25560.15625","25560.15625"
"37076992","25553.90625","25553.90625","25553.90625"
"37093376","25435.15625","25435.15625","25435.15625"
"37109760","24974.21875","24974.21875","24974.21875"
"37126144","24980.46875","24980.46875","24980.46875"
"37142528","24392.96875","24392.96875","24392.96875"
"37158912","24264.84375","24264.84375","24264.84375"
"37175296","24153.90625","24153.90625","24153.90625"
"37191680","23787.5","23787.5","23787.5"
"37208064","24200.78125","24200.78125","24200.78125"
"37224448","24564.84375","24564.84375","24564.84375"
"37240832","24628.125","24628.125","24628.125"
"37257216","25338.28125","25338.28125","25338.28125"
"37273600","25313.28125","25313.28125","25313.28125"
"37289984","25317.96875","25317.96875","25317.96875"
"37306368","25173.4375","25173.4375","25173.4375"
"37322752","25069.53125","25069.53125","25069.53125"
"37339136","25562.5","25562.5","25562.5"
"37355520","25346.875","25346.875","25346.875"
"37371904","26069.53125","26069.53125","26069.53125"
"37388288","26213.28125","26213.28125","26213.28125"
"37404672","26389.0625","26389.0625","26389.0625"
"37421056","26464.0625","26464.0625","26464.0625"
"37437440","26311.71875","26311.71875","26311.71875"
"37453824","26618.75","26618.75","26618.75"
"37470208","26560.15625","26560.15625","26560.15625"
"37486592","27030.46875","27030.46875","27030.46875"
"37502976","26400.78125","26400.78125","26400.78125"
"37519360","25710.15625","25710.15625","25710.15625"
"37535744","25529.6875","25529.6875","25529.6875"
"37552128","25658.59375","25658.59375","25658.59375"
"37568512","25792.1875","25792.1875","25792.1875"
"37584896","25987.5","25987.5","25987.5"
"37601280","26414.84375","26414.84375","26414.84375"
"37617664","26667.1875","26667.1875","26667.1875"
"37634048","26880.46875","26880.46875","26880.46875"
"37650432","26332.03125","26332.03125","26332.03125"
"37666816","26023.4375","26023.4375","26023.4375"
"37683200","26320.3125","26320.3125","26320.3125"
"37699584","26392.1875","26392.1875","26392.1875"
"37715968","26134.375","26134.375","26134.375"
"37732352","25550.78125","25550.78125","25550.78125"
"37748736","25474.21875","25474.21875","25474.21875"
"37765120","25769.53125","25769.53125","25769.53125"
"37781504","25327.34375","25327.34375","25327.34375"
"37797888","25410.15625","25410.15625","25410.15625"
"37814272","24940.625","24940.625","24940.625"
"37830656","24653.125","24653.125","24653.125"
"37847040","24557.03125","24557.03125","24557.03125"
"37863424","24174.21875","24174.21875","24174.21875"
"37879808","24189.0625","24189.0625","24189.0625"
"37896192","23642.96875","23642.96875","23642.96875"
"37912576","23560.15625","23560.15625","23560.15625"
"37928960","23784.375","23784.375","23784.375"
"37945344","24508.59375","24508.59375","24508.59375"
"37961728","24300.78125","24300.78125","24300.78125"
"37978112","24336.71875","24336.71875","24336.71875"
"37994496","24853.125","24853.125","24853.125"
"38010880","24912.5","24912.5","24912.5"
"38027264","25603.90625","25603.90625","25603.90625"
"38043648","25726.5625","25726.5625","25726.5625"
"38060032","25851.5625","25851.5625","25851.5625"
"38076416","25943.75","25943.75","25943.75"
"38092800","26711.71875","26711.71875","26711.71875"
"38109184","26767.1875","26767.1875","26767.1875"
"38125568","27258.59375","27258.59375","27258.59375"
"38141952","26950","26950","26950"
"38158336","27255.46875","27255.46875","27255.46875"
"38174720","27427.34375","27427.34375","27427.34375"
"38191104","27293.75","27293.75","27293.75"
"38207488","27078.90625","27078.90625","27078.90625"
"38223872","27041.40625","27041.40625","27041.40625"
"38240256","27143.75","27143.75","27143.75"
"38256640","27389.0625","27389.0625","27389.0625"
"38273024","27160.15625","27160.15625","27160.15625"
"38289408","27124.21875","27124.21875","27124.21875"
"38305792","26878.125","26878.125","26878.125"
"38322176","26934.375","26934.375","26934.375"
"38338560","27169.53125","27169.53125","27169.53125"
"38354944","26723.4375","26723.4375","26723.4375"
"38371328","26424.21875","26424.21875","26424.21875"
"38387712","26650.78125","26650.78125","26650.78125"
"38404096","26383.59375","26383.59375","26383.59375"
"38420480","26574.21875","26574.21875","26574.21875"
"38436864","26361.71875","26361.71875","26361.71875"
"38453248","26260.15625","26260.15625","26260.15625"
"38469632","26554.6875","26554.6875","26554.6875"
"38486016","26207.03125","26207.03125","26207.03125"
"38502400","26623.4375","26623.4375","26623.4375"
"38518784","26384.375","26384.375","26384.375"
"38535168","26403.125","26403.125","26403.125"
"38551552","26232.03125","26232.03125","26232.03125"
"38567936","26223.4375","26223.4375","26223.4375"
"38584320","25620.3125","25620.3125","25620.3125"
"38600704","26535.15625","26535.15625","26535.15625"
"38617088","25870.3125","25870.3125","25870.3125"
"38633472","26009.375","26009.375","26009.375"
"38649856","26345.3125","26345.3125","26345.3125"
"38666240","25991.40625","25991.40625","25991.40625"
"38682624","26163.28125","26163.28125","26163.28125"
"38699008","26624.21875","26624.21875","26624.21875"
"38715392","26735.9375","26735.9375","26735.9375"
"38731776","26450.78125","26450.78125","26450.78125"
"38748160","26908.59375","26908.59375","26908.59375"
"38764544","26542.96875","26542.96875","26542.96875"
"38780928","26109.375","26109.375","26109.375"
"38797312","25995.3125","25995.3125","25995.3125"
"38813696","25977.34375","25977.34375","25977.34375"
"38830080","25834.375","25834.375","25834.375"
"38846464","25450.78125","25450.78125","25450.78125"
"38862848","25234.375","25234.375","25234.375"
"38879232","25290.625","25290.625","25290.625"
"38895616","25196.09375","25196.09375","25196.09375"
"38912000","24525.78125","24525.78125","24525.78125"
"38928384","24960.15625","24960.15625","24960.15625"
"38944768","24862.5","24862.5","24862.5"
"38961152","24506.25","24506.25","24506.25"
"38977536","24323.4375","24323.4375","24323.4375"
"38993920","24511.71875","24511.71875","24511.71875"
"39010304","24301.5625","24301.5625","24301.5625"
"39026688","24004.6875","24004.6875","24004.6875"
"39043072","24076.5625","24076.5625","24076.5625"
"39059456","24211.71875","24211.71875","24211.71875"
"39075840","24423.4375","24423.4375","24423.4375"
"39092224","24533.59375","24533.59375","24533.59375"
"39108608","24806.25","24806.25","24806.25"
"39124992","25260.9375","25260.9375","25260.9375"
"39141376","25555.46875","25555.46875","25555.46875"
"39157760","25724.21875","25724.21875","25724.21875"
"39174144","25719.53125","25719.53125","25719.53125"
"39190528","25857.8125","25857.8125","25857.8125"
"39206912","25568.75","25568.75","25568.75"
"39223296","25268.75","25268.75","25268.75"
"39239680","25228.125","25228.125","25228.125"
"39256064","25579.6875","25579.6875","25579.6875"
"39272448","25634.375","25634.375","25634.375"
"39288832","25512.5","25512.5","25512.5"
"39305216","25745.3125","25745.3125","25745.3125"
"39321600","26603.125","26603.125","26603.125"
"39337984","26646.09375","26646.09375","26646.09375"
"39354368","26220.3125","26220.3125","26220.3125"
"39370752","26409.375","26409.375","26409.375"
"39387136","25561.71875","25561.71875","25561.71875"
"39403520","25667.96875","25667.96875","25667.96875"
"39419904","25302.34375","25302.34375","25302.34375"
"39436288","25114.0625","25114.0625","25114.0625"
"39452672","25964.0625","25964.0625","25964.0625"
"39469056","25231.25","25231.25","25231.25"
"39485440","25567.96875","25567.96875","25567.96875"
"39501824","25647.65625","25647.65625","25647.65625"
"39518208","26031.25","26031.25","26031.25"
"39534592","26107.03125","26107.03125","26107.03125"
"39550976","26060.9375","26060.9375","26060.9375"
