"Step","Score","StarGunner-v5__ppo - charts/game_score__MIN","StarGunner-v5__ppo - charts/game_score__MAX"
"29655040","43954.6875","43954.6875","43954.6875"
"29671424","44557.8125","44557.8125","44557.8125"
"29687808","44778.90625","44778.90625","44778.90625"
"29704192","44617.1875","44617.1875","44617.1875"
"29720576","44736.71875","44736.71875","44736.71875"
"29736960","44684.375","44684.375","44684.375"
"29753344","45199.21875","45199.21875","45199.21875"
"29769728","45200.78125","45200.78125","45200.78125"
"29786112","45080.46875","45080.46875","45080.46875"
"29802496","44975.78125","44975.78125","44975.78125"
"29818880","45355.46875","45355.46875","45355.46875"
"29835264","45109.375","45109.375","45109.375"
"29851648","45071.09375","45071.09375","45071.09375"
"29868032","45430.46875","45430.46875","45430.46875"
"29884416","45389.0625","45389.0625","45389.0625"
"29900800","45868.75","45868.75","45868.75"
"29917184","46183.59375","46183.59375","46183.59375"
"29933568","46087.5","46087.5","46087.5"
"29949952","46595.3125","46595.3125","46595.3125"
"29966336","46655.46875","46655.46875","46655.46875"
"29982720","46626.5625","46626.5625","46626.5625"
"29999104","46314.84375","46314.84375","46314.84375"
"30015488","46125","46125","46125"
"30031872","46129.6875","46129.6875","46129.6875"
"30048256","45993.75","45993.75","45993.75"
"30064640","46029.6875","46029.6875","46029.6875"
"30081024","46020.3125","46020.3125","46020.3125"
"30097408","45980.46875","45980.46875","45980.46875"
"30113792","46539.0625","46539.0625","46539.0625"
"30130176","46250.78125","46250.78125","46250.78125"
"30146560","46294.53125","46294.53125","46294.53125"
"30162944","46005.46875","46005.46875","46005.46875"
"30179328","45664.0625","45664.0625","45664.0625"
"30195712","45735.15625","45735.15625","45735.15625"
"30212096","45873.4375","45873.4375","45873.4375"
"30228480","46575.78125","46575.78125","46575.78125"
"30244864","46669.53125","46669.53125","46669.53125"
"30261248","46846.875","46846.875","46846.875"
"30277632","46848.4375","46848.4375","46848.4375"
"30294016","47117.1875","47117.1875","47117.1875"
"30310400","47269.53125","47269.53125","47269.53125"
"30326784","46960.9375","46960.9375","46960.9375"
"30343168","46641.40625","46641.40625","46641.40625"
"30359552","46538.28125","46538.28125","46538.28125"
"30375936","46669.53125","46669.53125","46669.53125"
"30392320","46268.75","46268.75","46268.75"
"30408704","46511.71875","46511.71875","46511.71875"
"30425088","46601.5625","46601.5625","46601.5625"
"30441472","46396.09375","46396.09375","46396.09375"
"30457856","46955.46875","46955.46875","46955.46875"
"30474240","47532.03125","47532.03125","47532.03125"
"30490624","47229.6875","47229.6875","47229.6875"
"30507008","47367.1875","47367.1875","47367.1875"
"30523392","47145.3125","47145.3125","47145.3125"
"30539776","47262.5","47262.5","47262.5"
"30556160","47088.28125","47088.28125","47088.28125"
"30572544","47093.75","47093.75","47093.75"
"30588928","46959.375","46959.375","46959.375"
"30605312","46891.40625","46891.40625","46891.40625"
"30621696","46951.5625","46951.5625","46951.5625"
"30638080","46265.625","46265.625","46265.625"
"30654464","46542.96875","46542.96875","46542.96875"
"30670848","46594.53125","46594.53125","46594.53125"
"30687232","46319.53125","46319.53125","46319.53125"
"30703616","46031.25","46031.25","46031.25"
"30720000","46030.46875","46030.46875","46030.46875"
"30736384","45896.875","45896.875","45896.875"
"30752768","45939.0625","45939.0625","45939.0625"
"30769152","46651.5625","46651.5625","46651.5625"
"30785536","46207.8125","46207.8125","46207.8125"
"30801920","46300","46300","46300"
"30818304","45987.5","45987.5","45987.5"
"30834688","46372.65625","46372.65625","46372.65625"
"30851072","46296.09375","46296.09375","46296.09375"
"30867456","46542.1875","46542.1875","46542.1875"
"30883840","46408.59375","46408.59375","46408.59375"
"30900224","46615.625","46615.625","46615.625"
"30916608","46591.40625","46591.40625","46591.40625"
"30932992","46497.65625","46497.65625","46497.65625"
"30949376","46396.875","46396.875","46396.875"
"30965760","46549.21875","46549.21875","46549.21875"
"30982144","46466.40625","46466.40625","46466.40625"
"30998528","46343.75","46343.75","46343.75"
"31014912","46816.40625","46816.40625","46816.40625"
"31031296","47353.125","47353.125","47353.125"
"31047680","47401.5625","47401.5625","47401.5625"
"31064064","47446.875","47446.875","47446.875"
"31080448","47181.25","47181.25","47181.25"
"31096832","46811.71875","46811.71875","46811.71875"
"31113216","46586.71875","46586.71875","46586.71875"
"31129600","46739.84375","46739.84375","46739.84375"
"31145984","46337.5","46337.5","46337.5"
"31162368","46007.8125","46007.8125","46007.8125"
"31178752","46110.15625","46110.15625","46110.15625"
"31195136","46095.3125","46095.3125","46095.3125"
"31211520","46280.46875","46280.46875","46280.46875"
"31227904","46403.125","46403.125","46403.125"
"31244288","46745.3125","46745.3125","46745.3125"
"31260672","46869.53125","46869.53125","46869.53125"
"31277056","47166.40625","47166.40625","47166.40625"
"31293440","46801.5625","46801.5625","46801.5625"
"31309824","46019.53125","46019.53125","46019.53125"
"31326208","46120.3125","46120.3125","46120.3125"
"31342592","46125.78125","46125.78125","46125.78125"
"31358976","45960.15625","45960.15625","45960.15625"
"31375360","45921.09375","45921.09375","45921.09375"
"31391744","46188.28125","46188.28125","46188.28125"
"31408128","46210.15625","46210.15625","46210.15625"
"31424512","46742.1875","46742.1875","46742.1875"
"31440896","46749.21875","46749.21875","46749.21875"
"31457280","46562.5","46562.5","46562.5"
"31473664","46595.3125","46595.3125","46595.3125"
"31490048","46692.96875","46692.96875","46692.96875"
"31506432","46931.25","46931.25","46931.25"
"31522816","46826.5625","46826.5625","46826.5625"
"31539200","47092.1875","47092.1875","47092.1875"
"31555584","47413.28125","47413.28125","47413.28125"
"31571968","47910.9375","47910.9375","47910.9375"
"31588352","48112.5","48112.5","48112.5"
"31604736","48597.65625","48597.65625","48597.65625"
"31621120","49355.46875","49355.46875","49355.46875"
"31637504","49083.59375","49083.59375","49083.59375"
"31653888","48725.78125","48725.78125","48725.78125"
"31670272","48231.25","48231.25","48231.25"
"31686656","48296.875","48296.875","48296.875"
"31703040","48329.6875","48329.6875","48329.6875"
"31719424","48286.71875","48286.71875","48286.71875"
"31735808","47921.875","47921.875","47921.875"
"31752192","48162.5","48162.5","48162.5"
"31768576","48446.09375","48446.09375","48446.09375"
"31784960","48881.25","48881.25","48881.25"
"31801344","48925.78125","48925.78125","48925.78125"
"31817728","48653.90625","48653.90625","48653.90625"
"31834112","48988.28125","48988.28125","48988.28125"
"31850496","48807.8125","48807.8125","48807.8125"
"31866880","48975.78125","48975.78125","48975.78125"
"31883264","48944.53125","48944.53125","48944.53125"
"31899648","49136.71875","49136.71875","49136.71875"
"31916032","49538.28125","49538.28125","49538.28125"
"31932416","49517.1875","49517.1875","49517.1875"
"31948800","49489.84375","49489.84375","49489.84375"
"31965184","49480.46875","49480.46875","49480.46875"
"31981568","49875","49875","49875"
"31997952","50055.46875","50055.46875","50055.46875"
"32014336","49795.3125","49795.3125","49795.3125"
"32030720","49736.71875","49736.71875","49736.71875"
"32047104","49731.25","49731.25","49731.25"
"32063488","49374.21875","49374.21875","49374.21875"
"32079872","49257.8125","49257.8125","49257.8125"
"32096256","49335.9375","49335.9375","49335.9375"
"32112640","49827.34375","49827.34375","49827.34375"
"32129024","50103.90625","50103.90625","50103.90625"
"32145408","49903.125","49903.125","49903.125"
"32161792","49867.1875","49867.1875","49867.1875"
"32178176","49794.53125","49794.53125","49794.53125"
"32194560","50417.1875","50417.1875","50417.1875"
"32210944","49954.6875","49954.6875","49954.6875"
"32227328","50064.0625","50064.0625","50064.0625"
"32243712","50067.96875","50067.96875","50067.96875"
"32260096","50246.875","50246.875","50246.875"
"32276480","50028.90625","50028.90625","50028.90625"
"32292864","49619.53125","49619.53125","49619.53125"
"32309248","49727.34375","49727.34375","49727.34375"
"32325632","49892.1875","49892.1875","49892.1875"
"32342016","49892.1875","49892.1875","49892.1875"
"32358400","49821.09375","49821.09375","49821.09375"
"32374784","49643.75","49643.75","49643.75"
"32391168","49647.65625","49647.65625","49647.65625"
"32407552","49707.8125","49707.8125","49707.8125"
"32423936","49502.34375","49502.34375","49502.34375"
"32440320","49490.625","49490.625","49490.625"
"32456704","49150.78125","49150.78125","49150.78125"
"32473088","48951.5625","48951.5625","48951.5625"
"32489472","48950","48950","48950"
"32505856","48920.3125","48920.3125","48920.3125"
"32522240","48896.09375","48896.09375","48896.09375"
"32538624","49146.09375","49146.09375","49146.09375"
"32555008","49348.4375","49348.4375","49348.4375"
"32571392","49178.90625","49178.90625","49178.90625"
"32587776","49289.84375","49289.84375","49289.84375"
"32604160","49414.0625","49414.0625","49414.0625"
"32620544","49829.6875","49829.6875","49829.6875"
"32636928","49749.21875","49749.21875","49749.21875"
"32653312","49617.1875","49617.1875","49617.1875"
"32669696","49643.75","49643.75","49643.75"
"32686080","49770.3125","49770.3125","49770.3125"
"32702464","49549.21875","49549.21875","49549.21875"
"32718848","49679.6875","49679.6875","49679.6875"
"32735232","50146.875","50146.875","50146.875"
"32751616","50275.78125","50275.78125","50275.78125"
"32768000","50243.75","50243.75","50243.75"
"32784384","49631.25","49631.25","49631.25"
"32800768","49428.125","49428.125","49428.125"
"32817152","49117.96875","49117.96875","49117.96875"
"32833536","49219.53125","49219.53125","49219.53125"
"32849920","48632.03125","48632.03125","48632.03125"
"32866304","48643.75","48643.75","48643.75"
"32882688","48590.625","48590.625","48590.625"
"32899072","48796.09375","48796.09375","48796.09375"
"32915456","49120.3125","49120.3125","49120.3125"
"32931840","49097.65625","49097.65625","49097.65625"
"32948224","49063.28125","49063.28125","49063.28125"
"32964608","48996.09375","48996.09375","48996.09375"
"32980992","48978.90625","48978.90625","48978.90625"
"32997376","48884.375","48884.375","48884.375"
"33013760","48896.09375","48896.09375","48896.09375"
"33030144","48658.59375","48658.59375","48658.59375"
"33046528","48632.8125","48632.8125","48632.8125"
"33062912","48010.15625","48010.15625","48010.15625"
"33079296","47859.375","47859.375","47859.375"
"33095680","47968.75","47968.75","47968.75"
"33112064","48364.84375","48364.84375","48364.84375"
"33128448","48181.25","48181.25","48181.25"
"33144832","48315.625","48315.625","48315.625"
"33161216","48307.03125","48307.03125","48307.03125"
"33177600","47842.1875","47842.1875","47842.1875"
"33193984","47771.875","47771.875","47771.875"
"33210368","48075","48075","48075"
"33226752","48014.84375","48014.84375","48014.84375"
"33243136","48332.03125","48332.03125","48332.03125"
"33259520","48478.90625","48478.90625","48478.90625"
"33275904","48231.25","48231.25","48231.25"
"33292288","48090.625","48090.625","48090.625"
"33308672","48365.625","48365.625","48365.625"
"33325056","48214.0625","48214.0625","48214.0625"
"33341440","47767.1875","47767.1875","47767.1875"
"33357824","47751.5625","47751.5625","47751.5625"
"33374208","47880.46875","47880.46875","47880.46875"
"33390592","48423.4375","48423.4375","48423.4375"
"33406976","48521.875","48521.875","48521.875"
"33423360","48592.96875","48592.96875","48592.96875"
"33439744","48236.71875","48236.71875","48236.71875"
"33456128","48156.25","48156.25","48156.25"
"33472512","48125.78125","48125.78125","48125.78125"
"33488896","48042.96875","48042.96875","48042.96875"
"33505280","47756.25","47756.25","47756.25"
"33521664","48187.5","48187.5","48187.5"
"33538048","48332.8125","48332.8125","48332.8125"
"33554432","48323.4375","48323.4375","48323.4375"
"33570816","48387.5","48387.5","48387.5"
"33587200","47992.96875","47992.96875","47992.96875"
"33603584","48112.5","48112.5","48112.5"
"33619968","47885.15625","47885.15625","47885.15625"
"33636352","47493.75","47493.75","47493.75"
"33652736","47476.5625","47476.5625","47476.5625"
"33669120","47531.25","47531.25","47531.25"
"33685504","47698.4375","47698.4375","47698.4375"
"33701888","47834.375","47834.375","47834.375"
"33718272","47867.96875","47867.96875","47867.96875"
"33734656","47817.96875","47817.96875","47817.96875"
"33751040","47696.875","47696.875","47696.875"
"33767424","47992.1875","47992.1875","47992.1875"
"33783808","48210.9375","48210.9375","48210.9375"
"33800192","48356.25","48356.25","48356.25"
"33816576","48247.65625","48247.65625","48247.65625"
"33832960","48187.5","48187.5","48187.5"
"33849344","47968.75","47968.75","47968.75"
"33865728","48030.46875","48030.46875","48030.46875"
"33882112","48057.03125","48057.03125","48057.03125"
"33898496","48167.96875","48167.96875","48167.96875"
"33914880","48237.5","48237.5","48237.5"
"33931264","48259.375","48259.375","48259.375"
"33947648","48079.6875","48079.6875","48079.6875"
"33964032","47969.53125","47969.53125","47969.53125"
"33980416","48084.375","48084.375","48084.375"
"33996800","47911.71875","47911.71875","47911.71875"
"34013184","47921.09375","47921.09375","47921.09375"
"34029568","48054.6875","48054.6875","48054.6875"
"34045952","47814.0625","47814.0625","47814.0625"
"34062336","48066.40625","48066.40625","48066.40625"
"34078720","48537.5","48537.5","48537.5"
"34095104","48830.46875","48830.46875","48830.46875"
"34111488","48647.65625","48647.65625","48647.65625"
"34127872","48360.9375","48360.9375","48360.9375"
"34144256","48343.75","48343.75","48343.75"
"34160640","48289.84375","48289.84375","48289.84375"
"34177024","48436.71875","48436.71875","48436.71875"
"34193408","48503.125","48503.125","48503.125"
"34209792","48356.25","48356.25","48356.25"
"34226176","47702.34375","47702.34375","47702.34375"
"34242560","47764.84375","47764.84375","47764.84375"
"34258944","47757.8125","47757.8125","47757.8125"
"34275328","47682.03125","47682.03125","47682.03125"
"34291712","47593.75","47593.75","47593.75"
"34308096","47599.21875","47599.21875","47599.21875"
"34324480","47536.71875","47536.71875","47536.71875"
"34340864","47646.09375","47646.09375","47646.09375"
"34357248","47689.84375","47689.84375","47689.84375"
"34373632","47897.65625","47897.65625","47897.65625"
"34390016","48108.59375","48108.59375","48108.59375"
"34406400","48324.21875","48324.21875","48324.21875"
"34422784","48352.34375","48352.34375","48352.34375"
"34439168","48478.90625","48478.90625","48478.90625"
"34455552","48546.875","48546.875","48546.875"
"34471936","48662.5","48662.5","48662.5"
"34488320","48667.1875","48667.1875","48667.1875"
"34504704","48418.75","48418.75","48418.75"
"34521088","48400","48400","48400"
"34537472","48400.78125","48400.78125","48400.78125"
"34553856","48037.5","48037.5","48037.5"
"34570240","48019.53125","48019.53125","48019.53125"
"34586624","48219.53125","48219.53125","48219.53125"
"34603008","48326.5625","48326.5625","48326.5625"
"34619392","48189.0625","48189.0625","48189.0625"
"34635776","48053.125","48053.125","48053.125"
"34652160","48139.0625","48139.0625","48139.0625"
"34668544","48257.8125","48257.8125","48257.8125"
"34684928","48696.09375","48696.09375","48696.09375"
"34701312","48912.5","48912.5","48912.5"
"34717696","49117.1875","49117.1875","49117.1875"
"34734080","49328.125","49328.125","49328.125"
"34750464","49209.375","49209.375","49209.375"
"34766848","49355.46875","49355.46875","49355.46875"
"34783232","49387.5","49387.5","49387.5"
"34799616","49636.71875","49636.71875","49636.71875"
"34816000","49964.84375","49964.84375","49964.84375"
"34832384","49959.375","49959.375","49959.375"
"34848768","50068.75","50068.75","50068.75"
"34865152","49907.03125","49907.03125","49907.03125"
"34881536","49578.125","49578.125","49578.125"
"34897920","49591.40625","49591.40625","49591.40625"
"34914304","49546.875","49546.875","49546.875"
"34930688","49496.875","49496.875","49496.875"
"34947072","49761.71875","49761.71875","49761.71875"
"34963456","50169.53125","50169.53125","50169.53125"
"34979840","50153.125","50153.125","50153.125"
"34996224","50169.53125","50169.53125","50169.53125"
"35012608","50092.1875","50092.1875","50092.1875"
"35028992","50296.09375","50296.09375","50296.09375"
"35045376","50594.53125","50594.53125","50594.53125"
"35061760","50462.5","50462.5","50462.5"
"35078144","50507.03125","50507.03125","50507.03125"
"35094528","50471.875","50471.875","50471.875"
"35110912","50463.28125","50463.28125","50463.28125"
"35127296","50328.90625","50328.90625","50328.90625"
"35143680","50324.21875","50324.21875","50324.21875"
"35160064","50148.4375","50148.4375","50148.4375"
"35176448","50375","50375","50375"
"35192832","49920.3125","49920.3125","49920.3125"
"35209216","50059.375","50059.375","50059.375"
"35225600","49879.6875","49879.6875","49879.6875"
"35241984","49748.4375","49748.4375","49748.4375"
"35258368","49692.96875","49692.96875","49692.96875"
"35274752","49731.25","49731.25","49731.25"
"35291136","49769.53125","49769.53125","49769.53125"
"35307520","49700","49700","49700"
"35323904","49781.25","49781.25","49781.25"
"35340288","49988.28125","49988.28125","49988.28125"
"35356672","50372.65625","50372.65625","50372.65625"
"35373056","50282.03125","50282.03125","50282.03125"
"35389440","49846.875","49846.875","49846.875"
"35405824","49435.9375","49435.9375","49435.9375"
"35422208","49494.53125","49494.53125","49494.53125"
"35438592","49202.34375","49202.34375","49202.34375"
"35454976","49303.90625","49303.90625","49303.90625"
"35471360","49349.21875","49349.21875","49349.21875"
"35487744","49646.09375","49646.09375","49646.09375"
"35504128","49695.3125","49695.3125","49695.3125"
"35520512","49725","49725","49725"
"35536896","49882.8125","49882.8125","49882.8125"
"35553280","50220.3125","50220.3125","50220.3125"
"35569664","50167.1875","50167.1875","50167.1875"
"35586048","50167.1875","50167.1875","50167.1875"
"35602432","50285.15625","50285.15625","50285.15625"
"35618816","50032.8125","50032.8125","50032.8125"
"35635200","49990.625","49990.625","49990.625"
"35651584","50362.5","50362.5","50362.5"
"35667968","50918.75","50918.75","50918.75"
"35684352","50931.25","50931.25","50931.25"
"35700736","51177.34375","51177.34375","51177.34375"
"35717120","51225","51225","51225"
"35733504","51204.6875","51204.6875","51204.6875"
"35749888","50758.59375","50758.59375","50758.59375"
"35766272","50761.71875","50761.71875","50761.71875"
"35782656","50632.8125","50632.8125","50632.8125"
"35799040","50452.34375","50452.34375","50452.34375"
"35815424","50478.90625","50478.90625","50478.90625"
"35831808","50232.8125","50232.8125","50232.8125"
"35848192","50929.6875","50929.6875","50929.6875"
"35864576","51083.59375","51083.59375","51083.59375"
"35880960","51071.09375","51071.09375","51071.09375"
"35897344","51282.8125","51282.8125","51282.8125"
"35913728","51223.4375","51223.4375","51223.4375"
"35930112","51271.09375","51271.09375","51271.09375"
"35946496","51500.78125","51500.78125","51500.78125"
"35962880","51564.0625","51564.0625","51564.0625"
"35979264","51541.40625","51541.40625","51541.40625"
"35995648","51885.9375","51885.9375","51885.9375"
"36012032","51728.125","51728.125","51728.125"
"36028416","51699.21875","51699.21875","51699.21875"
"36044800","51635.9375","51635.9375","51635.9375"
"36061184","51605.46875","51605.46875","51605.46875"
"36077568","51625.78125","51625.78125","51625.78125"
"36093952","51365.625","51365.625","51365.625"
"36110336","51205.46875","51205.46875","51205.46875"
"36126720","51196.09375","51196.09375","51196.09375"
"36143104","51132.03125","51132.03125","51132.03125"
"36159488","51096.09375","51096.09375","51096.09375"
"36175872","51078.90625","51078.90625","51078.90625"
"36192256","50796.09375","50796.09375","50796.09375"
"36208640","50607.8125","50607.8125","50607.8125"
"36225024","50623.4375","50623.4375","50623.4375"
"36241408","51039.0625","51039.0625","51039.0625"
"36257792","50780.46875","50780.46875","50780.46875"
"36274176","50946.875","50946.875","50946.875"
"36290560","50795.3125","50795.3125","50795.3125"
"36306944","51071.09375","51071.09375","51071.09375"
"36323328","51146.875","51146.875","51146.875"
"36339712","50919.53125","50919.53125","50919.53125"
"36356096","51228.125","51228.125","51228.125"
"36372480","51140.625","51140.625","51140.625"
"36388864","51150.78125","51150.78125","51150.78125"
"36405248","50807.03125","50807.03125","50807.03125"
"36421632","50848.4375","50848.4375","50848.4375"
"36438016","50742.1875","50742.1875","50742.1875"
"36454400","50813.28125","50813.28125","50813.28125"
"36470784","50671.09375","50671.09375","50671.09375"
"36487168","50839.84375","50839.84375","50839.84375"
"36503552","51089.0625","51089.0625","51089.0625"
"36519936","51291.40625","51291.40625","51291.40625"
"36536320","51305.46875","51305.46875","51305.46875"
"36552704","51397.65625","51397.65625","51397.65625"
"36569088","51768.75","51768.75","51768.75"
"36585472","52021.09375","52021.09375","52021.09375"
"36601856","52178.125","52178.125","52178.125"
"36618240","52029.6875","52029.6875","52029.6875"
"36634624","52142.96875","52142.96875","52142.96875"
"36651008","52146.875","52146.875","52146.875"
"36667392","52307.8125","52307.8125","52307.8125"
"36683776","52202.34375","52202.34375","52202.34375"
"36700160","52258.59375","52258.59375","52258.59375"
"36716544","52328.125","52328.125","52328.125"
"36732928","52448.4375","52448.4375","52448.4375"
"36749312","52460.9375","52460.9375","52460.9375"
"36765696","52839.84375","52839.84375","52839.84375"
"36782080","52742.1875","52742.1875","52742.1875"
"36798464","52777.34375","52777.34375","52777.34375"
"36814848","53042.1875","53042.1875","53042.1875"
"36831232","52961.71875","52961.71875","52961.71875"
"36847616","52973.4375","52973.4375","52973.4375"
"36864000","53118.75","53118.75","53118.75"
"36880384","53020.3125","53020.3125","53020.3125"
"36896768","53389.0625","53389.0625","53389.0625"
"36913152","53114.84375","53114.84375","53114.84375"
"36929536","53065.625","53065.625","53065.625"
"36945920","53094.53125","53094.53125","53094.53125"
"36962304","52659.375","52659.375","52659.375"
"36978688","52426.5625","52426.5625","52426.5625"
"36995072","52297.65625","52297.65625","52297.65625"
"37011456","51914.84375","51914.84375","51914.84375"
"37027840","51773.4375","51773.4375","51773.4375"
"37044224","51719.53125","51719.53125","51719.53125"
"37060608","51528.125","51528.125","51528.125"
"37076992","51332.8125","51332.8125","51332.8125"
"37093376","51838.28125","51838.28125","51838.28125"
"37109760","51889.0625","51889.0625","51889.0625"
"37126144","52201.5625","52201.5625","52201.5625"
"37142528","52205.46875","52205.46875","52205.46875"
"37158912","52023.4375","52023.4375","52023.4375"
"37175296","51953.125","51953.125","51953.125"
"37191680","51914.0625","51914.0625","51914.0625"
"37208064","51863.28125","51863.28125","51863.28125"
"37224448","51653.125","51653.125","51653.125"
"37240832","51439.84375","51439.84375","51439.84375"
"37257216","51194.53125","51194.53125","51194.53125"
"37273600","51208.59375","51208.59375","51208.59375"
"37289984","50886.71875","50886.71875","50886.71875"
"37306368","50899.21875","50899.21875","50899.21875"
"37322752","51035.9375","51035.9375","51035.9375"
"37339136","51114.0625","51114.0625","51114.0625"
"37355520","51337.5","51337.5","51337.5"
"37371904","51530.46875","51530.46875","51530.46875"
"37388288","51501.5625","51501.5625","51501.5625"
"37404672","51397.65625","51397.65625","51397.65625"
"37421056","51457.03125","51457.03125","51457.03125"
"37437440","51792.1875","51792.1875","51792.1875"
"37453824","52021.09375","52021.09375","52021.09375"
"37470208","51872.65625","51872.65625","51872.65625"
"37486592","52210.15625","52210.15625","52210.15625"
"37502976","52504.6875","52504.6875","52504.6875"
"37519360","52251.5625","52251.5625","52251.5625"
"37535744","52360.15625","52360.15625","52360.15625"
"37552128","52481.25","52481.25","52481.25"
"37568512","52482.03125","52482.03125","52482.03125"
"37584896","52424.21875","52424.21875","52424.21875"
"37601280","52458.59375","52458.59375","52458.59375"
"37617664","52267.96875","52267.96875","52267.96875"
"37634048","52285.15625","52285.15625","52285.15625"
"37650432","52446.875","52446.875","52446.875"
"37666816","52275.78125","52275.78125","52275.78125"
"37683200","52393.75","52393.75","52393.75"
"37699584","52402.34375","52402.34375","52402.34375"
"37715968","52536.71875","52536.71875","52536.71875"
"37732352","52608.59375","52608.59375","52608.59375"
"37748736","53166.40625","53166.40625","53166.40625"
"37765120","53489.0625","53489.0625","53489.0625"
"37781504","53553.90625","53553.90625","53553.90625"
"37797888","53603.90625","53603.90625","53603.90625"
"37814272","53603.90625","53603.90625","53603.90625"
"37830656","53480.46875","53480.46875","53480.46875"
"37847040","53458.59375","53458.59375","53458.59375"
"37863424","53435.9375","53435.9375","53435.9375"
"37879808","53469.53125","53469.53125","53469.53125"
"37896192","53489.0625","53489.0625","53489.0625"
"37912576","53592.1875","53592.1875","53592.1875"
"37928960","53591.40625","53591.40625","53591.40625"
"37945344","53494.53125","53494.53125","53494.53125"
"37961728","53452.34375","53452.34375","53452.34375"
"37978112","53719.53125","53719.53125","53719.53125"
"37994496","53732.8125","53732.8125","53732.8125"
"38010880","54116.40625","54116.40625","54116.40625"
"38027264","54080.46875","54080.46875","54080.46875"
"38043648","53962.5","53962.5","53962.5"
"38060032","53677.34375","53677.34375","53677.34375"
"38076416","53688.28125","53688.28125","53688.28125"
"38092800","53546.875","53546.875","53546.875"
"38109184","53483.59375","53483.59375","53483.59375"
"38125568","53392.96875","53392.96875","53392.96875"
"38141952","53498.4375","53498.4375","53498.4375"
"38158336","53657.03125","53657.03125","53657.03125"
"38174720","53813.28125","53813.28125","53813.28125"
"38191104","53778.125","53778.125","53778.125"
"38207488","53824.21875","53824.21875","53824.21875"
"38223872","53739.0625","53739.0625","53739.0625"
"38240256","53760.15625","53760.15625","53760.15625"
"38256640","53547.65625","53547.65625","53547.65625"
"38273024","53083.59375","53083.59375","53083.59375"
"38289408","52733.59375","52733.59375","52733.59375"
"38305792","52796.09375","52796.09375","52796.09375"
"38322176","52852.34375","52852.34375","52852.34375"
"38338560","52882.03125","52882.03125","52882.03125"
"38354944","53005.46875","53005.46875","53005.46875"
"38371328","52994.53125","52994.53125","52994.53125"
"38387712","52860.15625","52860.15625","52860.15625"
"38404096","52746.09375","52746.09375","52746.09375"
"38420480","52560.9375","52560.9375","52560.9375"
"38436864","52375","52375","52375"
"38453248","52389.0625","52389.0625","52389.0625"
"38469632","52298.4375","52298.4375","52298.4375"
"38486016","52214.0625","52214.0625","52214.0625"
"38502400","52159.375","52159.375","52159.375"
"38518784","52079.6875","52079.6875","52079.6875"
"38535168","51968.75","51968.75","51968.75"
"38551552","51703.90625","51703.90625","51703.90625"
"38567936","51970.3125","51970.3125","51970.3125"
"38584320","51885.9375","51885.9375","51885.9375"
"38600704","51482.8125","51482.8125","51482.8125"
"38617088","51506.25","51506.25","51506.25"
"38633472","51426.5625","51426.5625","51426.5625"
"38649856","51451.5625","51451.5625","51451.5625"
"38666240","51401.5625","51401.5625","51401.5625"
"38682624","51321.875","51321.875","51321.875"
"38699008","51420.3125","51420.3125","51420.3125"
"38715392","51614.84375","51614.84375","51614.84375"
"38731776","51739.0625","51739.0625","51739.0625"
"38748160","51801.5625","51801.5625","51801.5625"
"38764544","51989.0625","51989.0625","51989.0625"
"38780928","51810.9375","51810.9375","51810.9375"
"38797312","51726.5625","51726.5625","51726.5625"
"38813696","51309.375","51309.375","51309.375"
"38830080","51309.375","51309.375","51309.375"
"38846464","51517.1875","51517.1875","51517.1875"
"38862848","51542.1875","51542.1875","51542.1875"
"38879232","51656.25","51656.25","51656.25"
"38895616","51433.59375","51433.59375","51433.59375"
"38912000","51454.6875","51454.6875","51454.6875"
"38928384","51557.03125","51557.03125","51557.03125"
"38944768","51610.15625","51610.15625","51610.15625"
"38961152","51753.90625","51753.90625","51753.90625"
"38977536","51775.78125","51775.78125","51775.78125"
"38993920","52150","52150","52150"
"39010304","52153.90625","52153.90625","52153.90625"
"39026688","52310.9375","52310.9375","52310.9375"
"39043072","52507.03125","52507.03125","52507.03125"
"39059456","52511.71875","52511.71875","52511.71875"
"39075840","52794.53125","52794.53125","52794.53125"
"39092224","52579.6875","52579.6875","52579.6875"
"39108608","52650","52650","52650"
"39124992","52504.6875","52504.6875","52504.6875"
"39141376","52539.0625","52539.0625","52539.0625"
"39157760","52817.96875","52817.96875","52817.96875"
"39174144","52753.125","52753.125","52753.125"
"39190528","52807.03125","52807.03125","52807.03125"
"39206912","52730.46875","52730.46875","52730.46875"
"39223296","52867.96875","52867.96875","52867.96875"
"39239680","52669.53125","52669.53125","52669.53125"
"39256064","52830.46875","52830.46875","52830.46875"
"39272448","52694.53125","52694.53125","52694.53125"
"39288832","52578.125","52578.125","52578.125"
"39305216","52853.90625","52853.90625","52853.90625"
"39321600","52517.1875","52517.1875","52517.1875"
"39337984","52455.46875","52455.46875","52455.46875"
"39354368","52482.03125","52482.03125","52482.03125"
"39370752","52625.78125","52625.78125","52625.78125"
"39387136","53142.96875","53142.96875","53142.96875"
"39403520","53246.875","53246.875","53246.875"
"39419904","53224.21875","53224.21875","53224.21875"
"39436288","53228.90625","53228.90625","53228.90625"
"39452672","53275","53275","53275"
"39469056","53656.25","53656.25","53656.25"
"39485440","53864.0625","53864.0625","53864.0625"
"39501824","53808.59375","53808.59375","53808.59375"
