"Step","TrajLen","StarGunner-v5__ppo_noisy_net - charts/traj_len__MIN","StarGunner-v5__ppo_noisy_net - charts/traj_len__MAX"
"28393472","1261.8046875","1261.8046875","1261.8046875"
"28409856","1252.703125","1252.703125","1252.703125"
"28426240","1233.6484375","1233.6484375","1233.6484375"
"28442624","1232.7578125","1232.7578125","1232.7578125"
"28459008","1231.859375","1231.859375","1231.859375"
"28475392","1219.53125","1219.53125","1219.53125"
"28491776","1185.796875","1185.796875","1185.796875"
"28508160","1165.15625","1165.15625","1165.15625"
"28524544","1151.6171875","1151.6171875","1151.6171875"
"28540928","1138.9921875","1138.9921875","1138.9921875"
"28557312","1110.96875","1110.96875","1110.96875"
"28573696","1120.9765625","1120.9765625","1120.9765625"
"28590080","1133.3828125","1133.3828125","1133.3828125"
"28606464","1146.4921875","1146.4921875","1146.4921875"
"28622848","1174.1015625","1174.1015625","1174.1015625"
"28639232","1197.421875","1197.421875","1197.421875"
"28655616","1197.71875","1197.71875","1197.71875"
"28672000","1188.8984375","1188.8984375","1188.8984375"
"28688384","1197.2734375","1197.2734375","1197.2734375"
"28704768","1216.5859375","1216.5859375","1216.5859375"
"28721152","1207.1328125","1207.1328125","1207.1328125"
"28737536","1153.5859375","1153.5859375","1153.5859375"
"28753920","1155.421875","1155.421875","1155.421875"
"28770304","1126.6796875","1126.6796875","1126.6796875"
"28786688","1108.234375","1108.234375","1108.234375"
"28803072","1106.21875","1106.21875","1106.21875"
"28819456","1107.625","1107.625","1107.625"
"28835840","1097.75","1097.75","1097.75"
"28852224","1089.9765625","1089.9765625","1089.9765625"
"28868608","1081.6015625","1081.6015625","1081.6015625"
"28884992","1098.71875","1098.71875","1098.71875"
"28901376","1116","1116","1116"
"28917760","1116.46875","1116.46875","1116.46875"
"28934144","1127.71875","1127.71875","1127.71875"
"28950528","1137.8984375","1137.8984375","1137.8984375"
"28966912","1143.46875","1143.46875","1143.46875"
"28983296","1146.9453125","1146.9453125","1146.9453125"
"28999680","1147.8515625","1147.8515625","1147.8515625"
"29016064","1164.4921875","1164.4921875","1164.4921875"
"29032448","1167.8125","1167.8125","1167.8125"
"29048832","1157.9140625","1157.9140625","1157.9140625"
"29065216","1136.796875","1136.796875","1136.796875"
"29081600","1156.6171875","1156.6171875","1156.6171875"
"29097984","1155.5078125","1155.5078125","1155.5078125"
"29114368","1175.71875","1175.71875","1175.71875"
"29130752","1182.1953125","1182.1953125","1182.1953125"
"29147136","1177.46875","1177.46875","1177.46875"
"29163520","1165.6796875","1165.6796875","1165.6796875"
"29179904","1197.1640625","1197.1640625","1197.1640625"
"29196288","1186.265625","1186.265625","1186.265625"
"29212672","1204.5546875","1204.5546875","1204.5546875"
"29229056","1246.1484375","1246.1484375","1246.1484375"
"29245440","1265.3984375","1265.3984375","1265.3984375"
"29261824","1276.125","1276.125","1276.125"
"29278208","1271.546875","1271.546875","1271.546875"
"29294592","1261.921875","1261.921875","1261.921875"
"29310976","1278.03125","1278.03125","1278.03125"
"29327360","1288.5546875","1288.5546875","1288.5546875"
"29343744","1272.453125","1272.453125","1272.453125"
"29360128","1275.171875","1275.171875","1275.171875"
"29376512","1295.15625","1295.15625","1295.15625"
"29392896","1255.625","1255.625","1255.625"
"29409280","1276.3203125","1276.3203125","1276.3203125"
"29425664","1264.9375","1264.9375","1264.9375"
"29442048","1285.4921875","1285.4921875","1285.4921875"
"29458432","1291.234375","1291.234375","1291.234375"
"29474816","1282.1171875","1282.1171875","1282.1171875"
"29491200","1273.8515625","1273.8515625","1273.8515625"
"29507584","1276.890625","1276.890625","1276.890625"
"29523968","1286.375","1286.375","1286.375"
"29540352","1275.453125","1275.453125","1275.453125"
"29556736","1272.5625","1272.5625","1272.5625"
"29573120","1259.4609375","1259.4609375","1259.4609375"
"29589504","1266.4609375","1266.4609375","1266.4609375"
"29605888","1262.921875","1262.921875","1262.921875"
"29622272","1276.7578125","1276.7578125","1276.7578125"
"29638656","1282.1171875","1282.1171875","1282.1171875"
"29655040","1286.7109375","1286.7109375","1286.7109375"
"29671424","1287.6953125","1287.6953125","1287.6953125"
"29687808","1284.0859375","1284.0859375","1284.0859375"
"29704192","1276.5","1276.5","1276.5"
"29720576","1323.5234375","1323.5234375","1323.5234375"
"29736960","1332.40625","1332.40625","1332.40625"
"29753344","1340.7890625","1340.7890625","1340.7890625"
"29769728","1343.3671875","1343.3671875","1343.3671875"
"29786112","1323.7578125","1323.7578125","1323.7578125"
"29802496","1298.921875","1298.921875","1298.921875"
"29818880","1312.1484375","1312.1484375","1312.1484375"
"29835264","1336.6328125","1336.6328125","1336.6328125"
"29851648","1340.7734375","1340.7734375","1340.7734375"
"29868032","1349.8203125","1349.8203125","1349.8203125"
"29884416","1353.9296875","1353.9296875","1353.9296875"
"29900800","1361.90625","1361.90625","1361.90625"
"29917184","1360.3515625","1360.3515625","1360.3515625"
"29933568","1360.9140625","1360.9140625","1360.9140625"
"29949952","1350.5625","1350.5625","1350.5625"
"29966336","1366.6875","1366.6875","1366.6875"
"29982720","1384.1796875","1384.1796875","1384.1796875"
"29999104","1396.875","1396.875","1396.875"
"30015488","1373.6484375","1373.6484375","1373.6484375"
"30031872","1376.46875","1376.46875","1376.46875"
"30048256","1377.578125","1377.578125","1377.578125"
"30064640","1348.8203125","1348.8203125","1348.8203125"
"30081024","1378.1484375","1378.1484375","1378.1484375"
"30097408","1390.3359375","1390.3359375","1390.3359375"
"30113792","1372.4765625","1372.4765625","1372.4765625"
"30130176","1371.8515625","1371.8515625","1371.8515625"
"30146560","1377.484375","1377.484375","1377.484375"
"30162944","1381.3515625","1381.3515625","1381.3515625"
"30179328","1342.3125","1342.3125","1342.3125"
"30195712","1345.0625","1345.0625","1345.0625"
"30212096","1347.3828125","1347.3828125","1347.3828125"
"30228480","1359.578125","1359.578125","1359.578125"
"30244864","1352.3203125","1352.3203125","1352.3203125"
"30261248","1337.25","1337.25","1337.25"
"30277632","1356.6875","1356.6875","1356.6875"
"30294016","1371.1171875","1371.1171875","1371.1171875"
"30310400","1370.671875","1370.671875","1370.671875"
"30326784","1365.5625","1365.5625","1365.5625"
"30343168","1343.9296875","1343.9296875","1343.9296875"
"30359552","1399.5703125","1399.5703125","1399.5703125"
"30375936","1421.390625","1421.390625","1421.390625"
"30392320","1443.1015625","1443.1015625","1443.1015625"
"30408704","1435.0546875","1435.0546875","1435.0546875"
"30425088","1450.0546875","1450.0546875","1450.0546875"
"30441472","1397.125","1397.125","1397.125"
"30457856","1386.8984375","1386.8984375","1386.8984375"
"30474240","1380.0859375","1380.0859375","1380.0859375"
"30490624","1382.8671875","1382.8671875","1382.8671875"
"30507008","1394.7890625","1394.7890625","1394.7890625"
"30523392","1385.1015625","1385.1015625","1385.1015625"
"30539776","1391.125","1391.125","1391.125"
"30556160","1345.5","1345.5","1345.5"
"30572544","1320.6015625","1320.6015625","1320.6015625"
"30588928","1332.65625","1332.65625","1332.65625"
"30605312","1327.9609375","1327.9609375","1327.9609375"
"30621696","1349.9765625","1349.9765625","1349.9765625"
"30638080","1332.0859375","1332.0859375","1332.0859375"
"30654464","1347.8828125","1347.8828125","1347.8828125"
"30670848","1347.09375","1347.09375","1347.09375"
"30687232","1344.0078125","1344.0078125","1344.0078125"
"30703616","1358.5859375","1358.5859375","1358.5859375"
"30720000","1346.515625","1346.515625","1346.515625"
"30736384","1365.0234375","1365.0234375","1365.0234375"
"30752768","1401.7890625","1401.7890625","1401.7890625"
"30769152","1412.984375","1412.984375","1412.984375"
"30785536","1423.890625","1423.890625","1423.890625"
"30801920","1419.9921875","1419.9921875","1419.9921875"
"30818304","1461.609375","1461.609375","1461.609375"
"30834688","1445.40625","1445.40625","1445.40625"
"30851072","1435.7734375","1435.7734375","1435.7734375"
"30867456","1462.9765625","1462.9765625","1462.9765625"
"30883840","1458.671875","1458.671875","1458.671875"
"30900224","1452.65625","1452.65625","1452.65625"
"30916608","1458.796875","1458.796875","1458.796875"
"30932992","1460.984375","1460.984375","1460.984375"
"30949376","1447.03125","1447.03125","1447.03125"
"30965760","1451.125","1451.125","1451.125"
"30982144","1461.375","1461.375","1461.375"
"30998528","1470.8984375","1470.8984375","1470.8984375"
"31014912","1490.84375","1490.84375","1490.84375"
"31031296","1511.328125","1511.328125","1511.328125"
"31047680","1512.2578125","1512.2578125","1512.2578125"
"31064064","1545.703125","1545.703125","1545.703125"
"31080448","1542.796875","1542.796875","1542.796875"
"31096832","1555.203125","1555.203125","1555.203125"
"31113216","1584.40625","1584.40625","1584.40625"
"31129600","1579.21875","1579.21875","1579.21875"
"31145984","1571.1640625","1571.1640625","1571.1640625"
"31162368","1594.40625","1594.40625","1594.40625"
"31178752","1600.203125","1600.203125","1600.203125"
"31195136","1589.5078125","1589.5078125","1589.5078125"
"31211520","1567.0390625","1567.0390625","1567.0390625"
"31227904","1564.5","1564.5","1564.5"
"31244288","1571.2890625","1571.2890625","1571.2890625"
"31260672","1542.5390625","1542.5390625","1542.5390625"
"31277056","1534.2890625","1534.2890625","1534.2890625"
"31293440","1535.4609375","1535.4609375","1535.4609375"
"31309824","1525.8984375","1525.8984375","1525.8984375"
"31326208","1458.703125","1458.703125","1458.703125"
"31342592","1445.140625","1445.140625","1445.140625"
"31358976","1411.46875","1411.46875","1411.46875"
"31375360","1425.4453125","1425.4453125","1425.4453125"
"31391744","1385.53125","1385.53125","1385.53125"
"31408128","1348.3125","1348.3125","1348.3125"
"31424512","1337.6796875","1337.6796875","1337.6796875"
"31440896","1303.0625","1303.0625","1303.0625"
"31457280","1291.09375","1291.09375","1291.09375"
"31473664","1299.25","1299.25","1299.25"
"31490048","1264.421875","1264.421875","1264.421875"
"31506432","1270.453125","1270.453125","1270.453125"
"31522816","1273.109375","1273.109375","1273.109375"
"31539200","1277.7109375","1277.7109375","1277.7109375"
"31555584","1296.96875","1296.96875","1296.96875"
"31571968","1344.8671875","1344.8671875","1344.8671875"
"31588352","1353.4296875","1353.4296875","1353.4296875"
"31604736","1339.9140625","1339.9140625","1339.9140625"
"31621120","1344.3359375","1344.3359375","1344.3359375"
"31637504","1356.1484375","1356.1484375","1356.1484375"
"31653888","1395.1328125","1395.1328125","1395.1328125"
"31670272","1400.21875","1400.21875","1400.21875"
"31686656","1443.890625","1443.890625","1443.890625"
"31703040","1452.2890625","1452.2890625","1452.2890625"
"31719424","1479.5859375","1479.5859375","1479.5859375"
"31735808","1466.1328125","1466.1328125","1466.1328125"
"31752192","1462.765625","1462.765625","1462.765625"
"31768576","1439.515625","1439.515625","1439.515625"
"31784960","1447.140625","1447.140625","1447.140625"
"31801344","1470.8046875","1470.8046875","1470.8046875"
"31817728","1472.453125","1472.453125","1472.453125"
"31834112","1482.8984375","1482.8984375","1482.8984375"
"31850496","1493.71875","1493.71875","1493.71875"
"31866880","1490.671875","1490.671875","1490.671875"
"31883264","1500.3984375","1500.3984375","1500.3984375"
"31899648","1511.96875","1511.96875","1511.96875"
"31916032","1471.6328125","1471.6328125","1471.6328125"
"31932416","1466.6796875","1466.6796875","1466.6796875"
"31948800","1476.109375","1476.109375","1476.109375"
"31965184","1482.546875","1482.546875","1482.546875"
"31981568","1478.3671875","1478.3671875","1478.3671875"
"31997952","1536.5390625","1536.5390625","1536.5390625"
"32014336","1501.078125","1501.078125","1501.078125"
"32030720","1496.2578125","1496.2578125","1496.2578125"
"32047104","1497.9140625","1497.9140625","1497.9140625"
"32063488","1443.6015625","1443.6015625","1443.6015625"
"32079872","1460.7421875","1460.7421875","1460.7421875"
"32096256","1464.6796875","1464.6796875","1464.6796875"
"32112640","1481.7421875","1481.7421875","1481.7421875"
"32129024","1479.578125","1479.578125","1479.578125"
"32145408","1474.1640625","1474.1640625","1474.1640625"
"32161792","1444.7421875","1444.7421875","1444.7421875"
"32178176","1421.8515625","1421.8515625","1421.8515625"
"32194560","1432.890625","1432.890625","1432.890625"
"32210944","1462.8984375","1462.8984375","1462.8984375"
"32227328","1484.09375","1484.09375","1484.09375"
"32243712","1501.5625","1501.5625","1501.5625"
"32260096","1544.1015625","1544.1015625","1544.1015625"
"32276480","1552.1640625","1552.1640625","1552.1640625"
"32292864","1537.828125","1537.828125","1537.828125"
"32309248","1525.3984375","1525.3984375","1525.3984375"
"32325632","1537.09375","1537.09375","1537.09375"
"32342016","1516.0546875","1516.0546875","1516.0546875"
"32358400","1586.53125","1586.53125","1586.53125"
"32374784","1603.578125","1603.578125","1603.578125"
"32391168","1565.59375","1565.59375","1565.59375"
"32407552","1561.84375","1561.84375","1561.84375"
"32423936","1550.34375","1550.34375","1550.34375"
"32440320","1533.2890625","1533.2890625","1533.2890625"
"32456704","1511.546875","1511.546875","1511.546875"
"32473088","1496.171875","1496.171875","1496.171875"
"32489472","1521.2265625","1521.2265625","1521.2265625"
"32505856","1536.2265625","1536.2265625","1536.2265625"
"32522240","1514.65625","1514.65625","1514.65625"
"32538624","1519.15625","1519.15625","1519.15625"
"32555008","1519.1015625","1519.1015625","1519.1015625"
"32571392","1523.375","1523.375","1523.375"
"32587776","1521.1328125","1521.1328125","1521.1328125"
"32604160","1518.265625","1518.265625","1518.265625"
"32620544","1539.796875","1539.796875","1539.796875"
"32636928","1527.9140625","1527.9140625","1527.9140625"
"32653312","1534.7265625","1534.7265625","1534.7265625"
"32669696","1553.2578125","1553.2578125","1553.2578125"
"32686080","1556.796875","1556.796875","1556.796875"
"32702464","1567.296875","1567.296875","1567.296875"
"32718848","1545.375","1545.375","1545.375"
"32735232","1603.53125","1603.53125","1603.53125"
"32751616","1588.625","1588.625","1588.625"
"32768000","1600.890625","1600.890625","1600.890625"
"32784384","1564.3046875","1564.3046875","1564.3046875"
"32800768","1605.1328125","1605.1328125","1605.1328125"
"32817152","1597.2421875","1597.2421875","1597.2421875"
"32833536","1594.1640625","1594.1640625","1594.1640625"
"32849920","1597.5","1597.5","1597.5"
"32866304","1584.7734375","1584.7734375","1584.7734375"
"32882688","1616.90625","1616.90625","1616.90625"
"32899072","1627.9140625","1627.9140625","1627.9140625"
"32915456","1678.4921875","1678.4921875","1678.4921875"
"32931840","1651.4375","1651.4375","1651.4375"
"32948224","1618.796875","1618.796875","1618.796875"
"32964608","1640.4375","1640.4375","1640.4375"
"32980992","1654.7421875","1654.7421875","1654.7421875"
"32997376","1674.390625","1674.390625","1674.390625"
"33013760","1699.8671875","1699.8671875","1699.8671875"
"33030144","1713.953125","1713.953125","1713.953125"
"33046528","1714.3046875","1714.3046875","1714.3046875"
"33062912","1686.8203125","1686.8203125","1686.8203125"
"33079296","1694.2890625","1694.2890625","1694.2890625"
"33095680","1658.8828125","1658.8828125","1658.8828125"
"33112064","1671.0390625","1671.0390625","1671.0390625"
"33128448","1695.7890625","1695.7890625","1695.7890625"
"33144832","1686.8828125","1686.8828125","1686.8828125"
"33161216","1682.8671875","1682.8671875","1682.8671875"
"33177600","1668.140625","1668.140625","1668.140625"
"33193984","1671.0078125","1671.0078125","1671.0078125"
"33210368","1609.9453125","1609.9453125","1609.9453125"
"33226752","1591.4921875","1591.4921875","1591.4921875"
"33243136","1588.65625","1588.65625","1588.65625"
"33259520","1627.046875","1627.046875","1627.046875"
"33275904","1633.4921875","1633.4921875","1633.4921875"
"33292288","1642.6640625","1642.6640625","1642.6640625"
"33308672","1660.2578125","1660.2578125","1660.2578125"
"33325056","1635.09375","1635.09375","1635.09375"
"33341440","1617.9375","1617.9375","1617.9375"
"33357824","1619.4296875","1619.4296875","1619.4296875"
"33374208","1634.0625","1634.0625","1634.0625"
"33390592","1625.8515625","1625.8515625","1625.8515625"
"33406976","1654.578125","1654.578125","1654.578125"
"33423360","1671.3046875","1671.3046875","1671.3046875"
"33439744","1697.2421875","1697.2421875","1697.2421875"
"33456128","1677.6953125","1677.6953125","1677.6953125"
"33472512","1690.375","1690.375","1690.375"
"33488896","1662.90625","1662.90625","1662.90625"
"33505280","1663.3359375","1663.3359375","1663.3359375"
"33521664","1677.21875","1677.21875","1677.21875"
"33538048","1682.515625","1682.515625","1682.515625"
"33554432","1685.390625","1685.390625","1685.390625"
"33570816","1710.2734375","1710.2734375","1710.2734375"
"33587200","1710.34375","1710.34375","1710.34375"
"33603584","1716.6875","1716.6875","1716.6875"
"33619968","1713.3671875","1713.3671875","1713.3671875"
"33636352","1710.84375","1710.84375","1710.84375"
"33652736","1701.1015625","1701.1015625","1701.1015625"
"33669120","1701.203125","1701.203125","1701.203125"
"33685504","1709.6328125","1709.6328125","1709.6328125"
"33701888","1730.1875","1730.1875","1730.1875"
"33718272","1722.8125","1722.8125","1722.8125"
"33734656","1729.96875","1729.96875","1729.96875"
"33751040","1746.5390625","1746.5390625","1746.5390625"
"33767424","1750.75","1750.75","1750.75"
"33783808","1740.4921875","1740.4921875","1740.4921875"
"33800192","1752.703125","1752.703125","1752.703125"
"33816576","1734.96875","1734.96875","1734.96875"
"33832960","1736.8828125","1736.8828125","1736.8828125"
"33849344","1774.46875","1774.46875","1774.46875"
"33865728","1782.6328125","1782.6328125","1782.6328125"
"33882112","1761.1640625","1761.1640625","1761.1640625"
"33898496","1769.3515625","1769.3515625","1769.3515625"
"33914880","1782.2265625","1782.2265625","1782.2265625"
"33931264","1758.015625","1758.015625","1758.015625"
"33947648","1758.2421875","1758.2421875","1758.2421875"
"33964032","1764.359375","1764.359375","1764.359375"
"33980416","1770.2265625","1770.2265625","1770.2265625"
"33996800","1749.6796875","1749.6796875","1749.6796875"
"34013184","1776.78125","1776.78125","1776.78125"
"34029568","1786.421875","1786.421875","1786.421875"
"34045952","1790.9921875","1790.9921875","1790.9921875"
"34062336","1822.125","1822.125","1822.125"
"34078720","1823.4921875","1823.4921875","1823.4921875"
"34095104","1819.3515625","1819.3515625","1819.3515625"
"34111488","1823.2734375","1823.2734375","1823.2734375"
"34127872","1847.5625","1847.5625","1847.5625"
"34144256","1842.7265625","1842.7265625","1842.7265625"
"34160640","1833.84375","1833.84375","1833.84375"
"34177024","1862.140625","1862.140625","1862.140625"
"34193408","1851.5","1851.5","1851.5"
"34209792","1835.921875","1835.921875","1835.921875"
"34226176","1811.90625","1811.90625","1811.90625"
"34242560","1802.4609375","1802.4609375","1802.4609375"
"34258944","1808.0234375","1808.0234375","1808.0234375"
"34275328","1828.7890625","1828.7890625","1828.7890625"
"34291712","1815.390625","1815.390625","1815.390625"
"34308096","1796.8203125","1796.8203125","1796.8203125"
"34324480","1785.1875","1785.1875","1785.1875"
"34340864","1816.28125","1816.28125","1816.28125"
"34357248","1788.65625","1788.65625","1788.65625"
"34373632","1795.5703125","1795.5703125","1795.5703125"
"34390016","1765.5625","1765.5625","1765.5625"
"34406400","1803.265625","1803.265625","1803.265625"
"34422784","1772.234375","1772.234375","1772.234375"
"34439168","1794.5390625","1794.5390625","1794.5390625"
"34455552","1792.8046875","1792.8046875","1792.8046875"
"34471936","1863.3125","1863.3125","1863.3125"
"34488320","1880.4140625","1880.4140625","1880.4140625"
"34504704","1854.15625","1854.15625","1854.15625"
"34521088","1881.234375","1881.234375","1881.234375"
"34537472","1891.65625","1891.65625","1891.65625"
"34553856","1919.5078125","1919.5078125","1919.5078125"
"34570240","1907.8984375","1907.8984375","1907.8984375"
"34586624","1881.765625","1881.765625","1881.765625"
"34603008","1887.421875","1887.421875","1887.421875"
"34619392","1910.015625","1910.015625","1910.015625"
"34635776","1913.2265625","1913.2265625","1913.2265625"
"34652160","1927.5625","1927.5625","1927.5625"
"34668544","1897.3359375","1897.3359375","1897.3359375"
"34684928","1875.3359375","1875.3359375","1875.3359375"
"34701312","1833.0234375","1833.0234375","1833.0234375"
"34717696","1809.0703125","1809.0703125","1809.0703125"
"34734080","1852.8046875","1852.8046875","1852.8046875"
"34750464","1844.3515625","1844.3515625","1844.3515625"
"34766848","1832.71875","1832.71875","1832.71875"
"34783232","1845.046875","1845.046875","1845.046875"
"34799616","1830.78125","1830.78125","1830.78125"
"34816000","1844.7890625","1844.7890625","1844.7890625"
"34832384","1854.9453125","1854.9453125","1854.9453125"
"34848768","1843.015625","1843.015625","1843.015625"
"34865152","1853.6484375","1853.6484375","1853.6484375"
"34881536","1863.734375","1863.734375","1863.734375"
"34897920","1856","1856","1856"
"34914304","1879.3984375","1879.3984375","1879.3984375"
"34930688","1895.453125","1895.453125","1895.453125"
"34947072","1881.8515625","1881.8515625","1881.8515625"
"34963456","1868.1796875","1868.1796875","1868.1796875"
"34979840","1847.96875","1847.96875","1847.96875"
"34996224","1831.4765625","1831.4765625","1831.4765625"
"35012608","1843.65625","1843.65625","1843.65625"
"35028992","1840.8671875","1840.8671875","1840.8671875"
"35045376","1832.265625","1832.265625","1832.265625"
"35061760","1838.921875","1838.921875","1838.921875"
"35078144","1821.515625","1821.515625","1821.515625"
"35094528","1825.1328125","1825.1328125","1825.1328125"
"35110912","1810.0234375","1810.0234375","1810.0234375"
"35127296","1803.921875","1803.921875","1803.921875"
"35143680","1809","1809","1809"
"35160064","1811.6328125","1811.6328125","1811.6328125"
"35176448","1791.2109375","1791.2109375","1791.2109375"
"35192832","1822.3203125","1822.3203125","1822.3203125"
"35209216","1811.9921875","1811.9921875","1811.9921875"
"35225600","1792.234375","1792.234375","1792.234375"
"35241984","1794.7890625","1794.7890625","1794.7890625"
"35258368","1771.96875","1771.96875","1771.96875"
"35274752","1813.84375","1813.84375","1813.84375"
"35291136","1809.9453125","1809.9453125","1809.9453125"
"35307520","1818.859375","1818.859375","1818.859375"
"35323904","1801.765625","1801.765625","1801.765625"
"35340288","1762.3203125","1762.3203125","1762.3203125"
"35356672","1781.21875","1781.21875","1781.21875"
"35373056","1792.1328125","1792.1328125","1792.1328125"
"35389440","1811.0625","1811.0625","1811.0625"
"35405824","1824.40625","1824.40625","1824.40625"
"35422208","1824.75","1824.75","1824.75"
"35438592","1824.578125","1824.578125","1824.578125"
"35454976","1808.328125","1808.328125","1808.328125"
"35471360","1835.453125","1835.453125","1835.453125"
"35487744","1890.4609375","1890.4609375","1890.4609375"
"35504128","1871.28125","1871.28125","1871.28125"
"35520512","1876.2890625","1876.2890625","1876.2890625"
"35536896","1846.3359375","1846.3359375","1846.3359375"
"35553280","1872.1875","1872.1875","1872.1875"
"35569664","1890.8828125","1890.8828125","1890.8828125"
"35586048","1944.7578125","1944.7578125","1944.7578125"
"35602432","1958.0625","1958.0625","1958.0625"
"35618816","1996.5","1996.5","1996.5"
"35635200","2041.0546875","2041.0546875","2041.0546875"
"35651584","2069.5234375","2069.5234375","2069.5234375"
"35667968","2046.9765625","2046.9765625","2046.9765625"
"35684352","2057.359375","2057.359375","2057.359375"
"35700736","2111.796875","2111.796875","2111.796875"
"35717120","2100.3046875","2100.3046875","2100.3046875"
"35733504","2110.5078125","2110.5078125","2110.5078125"
"35749888","2087.6015625","2087.6015625","2087.6015625"
"35766272","2090.4140625","2090.4140625","2090.4140625"
"35782656","2102.5390625","2102.5390625","2102.5390625"
"35799040","2148.5859375","2148.5859375","2148.5859375"
"35815424","2097.984375","2097.984375","2097.984375"
"35831808","2078.5390625","2078.5390625","2078.5390625"
"35848192","2072.578125","2072.578125","2072.578125"
"35864576","2048.0078125","2048.0078125","2048.0078125"
"35880960","2034.9296875","2034.9296875","2034.9296875"
"35897344","2017.0625","2017.0625","2017.0625"
"35913728","1985.0859375","1985.0859375","1985.0859375"
"35930112","1981.4765625","1981.4765625","1981.4765625"
"35946496","1975.96875","1975.96875","1975.96875"
"35962880","1973.8828125","1973.8828125","1973.8828125"
"35979264","1982.5859375","1982.5859375","1982.5859375"
"35995648","1983.875","1983.875","1983.875"
"36012032","1992.6640625","1992.6640625","1992.6640625"
"36028416","2030.6171875","2030.6171875","2030.6171875"
"36044800","2052.7421875","2052.7421875","2052.7421875"
"36061184","2053.734375","2053.734375","2053.734375"
"36077568","2024.578125","2024.578125","2024.578125"
"36093952","2013.8515625","2013.8515625","2013.8515625"
"36110336","2032.21875","2032.21875","2032.21875"
"36126720","2038.921875","2038.921875","2038.921875"
"36143104","2045.7109375","2045.7109375","2045.7109375"
"36159488","2094.4375","2094.4375","2094.4375"
"36175872","2041.0625","2041.0625","2041.0625"
"36192256","2035.0078125","2035.0078125","2035.0078125"
"36208640","2006.296875","2006.296875","2006.296875"
"36225024","2020.359375","2020.359375","2020.359375"
"36241408","1984.1171875","1984.1171875","1984.1171875"
"36257792","2003.3515625","2003.3515625","2003.3515625"
"36274176","1975.640625","1975.640625","1975.640625"
"36290560","1995.4921875","1995.4921875","1995.4921875"
"36306944","1986.09375","1986.09375","1986.09375"
"36323328","1973.8671875","1973.8671875","1973.8671875"
"36339712","1998.4140625","1998.4140625","1998.4140625"
"36356096","1997.546875","1997.546875","1997.546875"
"36372480","1974.0390625","1974.0390625","1974.0390625"
"36388864","1984.1640625","1984.1640625","1984.1640625"
"36405248","1976.421875","1976.421875","1976.421875"
"36421632","1976.9609375","1976.9609375","1976.9609375"
"36438016","1962.7109375","1962.7109375","1962.7109375"
"36454400","1957.2109375","1957.2109375","1957.2109375"
"36470784","1972.4765625","1972.4765625","1972.4765625"
"36487168","1984.1875","1984.1875","1984.1875"
"36503552","1987.9375","1987.9375","1987.9375"
"36519936","1985.1015625","1985.1015625","1985.1015625"
"36536320","1957.0078125","1957.0078125","1957.0078125"
"36552704","1915.953125","1915.953125","1915.953125"
"36569088","1930.3125","1930.3125","1930.3125"
"36585472","1919.203125","1919.203125","1919.203125"
"36601856","1930.625","1930.625","1930.625"
"36618240","1941.4609375","1941.4609375","1941.4609375"
"36634624","1932.53125","1932.53125","1932.53125"
"36651008","1982.9609375","1982.9609375","1982.9609375"
"36667392","1954.359375","1954.359375","1954.359375"
"36683776","1954.3203125","1954.3203125","1954.3203125"
"36700160","1973.0234375","1973.0234375","1973.0234375"
"36716544","1949.421875","1949.421875","1949.421875"
"36732928","1944.296875","1944.296875","1944.296875"
"36749312","1946.640625","1946.640625","1946.640625"
"36765696","1957.5859375","1957.5859375","1957.5859375"
"36782080","1941.640625","1941.640625","1941.640625"
"36798464","1914.0703125","1914.0703125","1914.0703125"
"36814848","1949.875","1949.875","1949.875"
"36831232","1997.375","1997.375","1997.375"
"36847616","2017.03125","2017.03125","2017.03125"
"36864000","2059.09375","2059.09375","2059.09375"
"36880384","2076.515625","2076.515625","2076.515625"
"36896768","2111.7421875","2111.7421875","2111.7421875"
"36913152","2161.5859375","2161.5859375","2161.5859375"
"36929536","2173.4453125","2173.4453125","2173.4453125"
"36945920","2137.8359375","2137.8359375","2137.8359375"
"36962304","2169.4453125","2169.4453125","2169.4453125"
"36978688","2195.71875","2195.71875","2195.71875"
"36995072","2211.1953125","2211.1953125","2211.1953125"
"37011456","2191.75","2191.75","2191.75"
"37027840","2264.9296875","2264.9296875","2264.9296875"
"37044224","2251.984375","2251.984375","2251.984375"
"37060608","2264.84375","2264.84375","2264.84375"
"37076992","2258.890625","2258.890625","2258.890625"
"37093376","2248.3125","2248.3125","2248.3125"
"37109760","2205.609375","2205.609375","2205.609375"
"37126144","2209.0390625","2209.0390625","2209.0390625"
"37142528","2166.0859375","2166.0859375","2166.0859375"
"37158912","2150.5703125","2150.5703125","2150.5703125"
"37175296","2135.2578125","2135.2578125","2135.2578125"
"37191680","2099.5390625","2099.5390625","2099.5390625"
"37208064","2127.65625","2127.65625","2127.65625"
"37224448","2154.40625","2154.40625","2154.40625"
"37240832","2158.9765625","2158.9765625","2158.9765625"
"37257216","2208.0078125","2208.0078125","2208.0078125"
"37273600","2203.6484375","2203.6484375","2203.6484375"
"37289984","2207.2421875","2207.2421875","2207.2421875"
"37306368","2204.1875","2204.1875","2204.1875"
"37322752","2193.2890625","2193.2890625","2193.2890625"
"37339136","2223.6640625","2223.6640625","2223.6640625"
"37355520","2208.3203125","2208.3203125","2208.3203125"
"37371904","2264.2578125","2264.2578125","2264.2578125"
