"Step","TrajLen","StarGunner-v5__ppo - charts/traj_len__MIN","StarGunner-v5__ppo - charts/traj_len__MAX"
"27410432","3445.1484375","3445.1484375","3445.1484375"
"27426816","3414.09375","3414.09375","3414.09375"
"27443200","3411.984375","3411.984375","3411.984375"
"27459584","3413.703125","3413.703125","3413.703125"
"27475968","3436.25","3436.25","3436.25"
"27492352","3429.515625","3429.515625","3429.515625"
"27508736","3426.0546875","3426.0546875","3426.0546875"
"27525120","3440.15625","3440.15625","3440.15625"
"27541504","3427.7890625","3427.7890625","3427.7890625"
"27557888","3429.53125","3429.53125","3429.53125"
"27574272","3409.859375","3409.859375","3409.859375"
"27590656","3401.8515625","3401.8515625","3401.8515625"
"27607040","3345.15625","3345.15625","3345.15625"
"27623424","3377.5625","3377.5625","3377.5625"
"27639808","3371.40625","3371.40625","3371.40625"
"27656192","3364.4921875","3364.4921875","3364.4921875"
"27672576","3413.59375","3413.59375","3413.59375"
"27688960","3408.75","3408.75","3408.75"
"27705344","3375.8671875","3375.8671875","3375.8671875"
"27721728","3345.4375","3345.4375","3345.4375"
"27738112","3321.1484375","3321.1484375","3321.1484375"
"27754496","3312.8203125","3312.8203125","3312.8203125"
"27770880","3315.0859375","3315.0859375","3315.0859375"
"27787264","3317.7890625","3317.7890625","3317.7890625"
"27803648","3326.96875","3326.96875","3326.96875"
"27820032","3351","3351","3351"
"27836416","3353.4453125","3353.4453125","3353.4453125"
"27852800","3339.7109375","3339.7109375","3339.7109375"
"27869184","3355.390625","3355.390625","3355.390625"
"27885568","3374.4140625","3374.4140625","3374.4140625"
"27901952","3354.125","3354.125","3354.125"
"27918336","3337.109375","3337.109375","3337.109375"
"27934720","3321.5","3321.5","3321.5"
"27951104","3311.984375","3311.984375","3311.984375"
"27967488","3323.1640625","3323.1640625","3323.1640625"
"27983872","3312.453125","3312.453125","3312.453125"
"28000256","3306.484375","3306.484375","3306.484375"
"28016640","3287.0859375","3287.0859375","3287.0859375"
"28033024","3318.3984375","3318.3984375","3318.3984375"
"28049408","3338.28125","3338.28125","3338.28125"
"28065792","3344.078125","3344.078125","3344.078125"
"28082176","3366.4296875","3366.4296875","3366.4296875"
"28098560","3377.0390625","3377.0390625","3377.0390625"
"28114944","3357.3203125","3357.3203125","3357.3203125"
"28131328","3349.5","3349.5","3349.5"
"28147712","3322.5859375","3322.5859375","3322.5859375"
"28164096","3326.765625","3326.765625","3326.765625"
"28180480","3290.6796875","3290.6796875","3290.6796875"
"28196864","3277.5859375","3277.5859375","3277.5859375"
"28213248","3251.125","3251.125","3251.125"
"28229632","3245.5859375","3245.5859375","3245.5859375"
"28246016","3236.6953125","3236.6953125","3236.6953125"
"28262400","3237.21875","3237.21875","3237.21875"
"28278784","3245.4453125","3245.4453125","3245.4453125"
"28295168","3262.4453125","3262.4453125","3262.4453125"
"28311552","3287.34375","3287.34375","3287.34375"
"28327936","3277.7578125","3277.7578125","3277.7578125"
"28344320","3286.2421875","3286.2421875","3286.2421875"
"28360704","3269.6328125","3269.6328125","3269.6328125"
"28377088","3284.9609375","3284.9609375","3284.9609375"
"28393472","3299.03125","3299.03125","3299.03125"
"28409856","3329.046875","3329.046875","3329.046875"
"28426240","3347.4765625","3347.4765625","3347.4765625"
"28442624","3322.4375","3322.4375","3322.4375"
"28459008","3315.84375","3315.84375","3315.84375"
"28475392","3311.5703125","3311.5703125","3311.5703125"
"28491776","3315.3125","3315.3125","3315.3125"
"28508160","3300.546875","3300.546875","3300.546875"
"28524544","3286.421875","3286.421875","3286.421875"
"28540928","3282.2421875","3282.2421875","3282.2421875"
"28557312","3291.7265625","3291.7265625","3291.7265625"
"28573696","3332.03125","3332.03125","3332.03125"
"28590080","3344.953125","3344.953125","3344.953125"
"28606464","3373.1328125","3373.1328125","3373.1328125"
"28622848","3369.390625","3369.390625","3369.390625"
"28639232","3384.5859375","3384.5859375","3384.5859375"
"28655616","3395.8984375","3395.8984375","3395.8984375"
"28672000","3410.921875","3410.921875","3410.921875"
"28688384","3404.734375","3404.734375","3404.734375"
"28704768","3427.28125","3427.28125","3427.28125"
"28721152","3408.859375","3408.859375","3408.859375"
"28737536","3405.8828125","3405.8828125","3405.8828125"
"28753920","3370.65625","3370.65625","3370.65625"
"28770304","3395.375","3395.375","3395.375"
"28786688","3402.7578125","3402.7578125","3402.7578125"
"28803072","3373.90625","3373.90625","3373.90625"
"28819456","3370.140625","3370.140625","3370.140625"
"28835840","3344.1484375","3344.1484375","3344.1484375"
"28852224","3355.078125","3355.078125","3355.078125"
"28868608","3342.1640625","3342.1640625","3342.1640625"
"28884992","3341.703125","3341.703125","3341.703125"
"28901376","3300.2890625","3300.2890625","3300.2890625"
"28917760","3306.234375","3306.234375","3306.234375"
"28934144","3304.15625","3304.15625","3304.15625"
"28950528","3297.453125","3297.453125","3297.453125"
"28966912","3280.6328125","3280.6328125","3280.6328125"
"28983296","3290.6640625","3290.6640625","3290.6640625"
"28999680","3280.6484375","3280.6484375","3280.6484375"
"29016064","3259.53125","3259.53125","3259.53125"
"29032448","3251.875","3251.875","3251.875"
"29048832","3230.25","3230.25","3230.25"
"29065216","3228.53125","3228.53125","3228.53125"
"29081600","3196.546875","3196.546875","3196.546875"
"29097984","3221.2578125","3221.2578125","3221.2578125"
"29114368","3231.265625","3231.265625","3231.265625"
"29130752","3225.875","3225.875","3225.875"
"29147136","3185.0625","3185.0625","3185.0625"
"29163520","3194.2890625","3194.2890625","3194.2890625"
"29179904","3152.1171875","3152.1171875","3152.1171875"
"29196288","3170.3984375","3170.3984375","3170.3984375"
"29212672","3161.140625","3161.140625","3161.140625"
"29229056","3144.609375","3144.609375","3144.609375"
"29245440","3121.734375","3121.734375","3121.734375"
"29261824","3137.0390625","3137.0390625","3137.0390625"
"29278208","3153.46875","3153.46875","3153.46875"
"29294592","3161.3984375","3161.3984375","3161.3984375"
"29310976","3166.953125","3166.953125","3166.953125"
"29327360","3171","3171","3171"
"29343744","3132.2265625","3132.2265625","3132.2265625"
"29360128","3135.984375","3135.984375","3135.984375"
"29376512","3149.6796875","3149.6796875","3149.6796875"
"29392896","3116.8046875","3116.8046875","3116.8046875"
"29409280","3120.1796875","3120.1796875","3120.1796875"
"29425664","3100.7734375","3100.7734375","3100.7734375"
"29442048","3112.2890625","3112.2890625","3112.2890625"
"29458432","3149.0703125","3149.0703125","3149.0703125"
"29474816","3160.0546875","3160.0546875","3160.0546875"
"29491200","3180.21875","3180.21875","3180.21875"
"29507584","3161.3203125","3161.3203125","3161.3203125"
"29523968","3181.078125","3181.078125","3181.078125"
"29540352","3192.3359375","3192.3359375","3192.3359375"
"29556736","3195.6796875","3195.6796875","3195.6796875"
"29573120","3192.1640625","3192.1640625","3192.1640625"
"29589504","3225.6875","3225.6875","3225.6875"
"29605888","3224.625","3224.625","3224.625"
"29622272","3226.0234375","3226.0234375","3226.0234375"
"29638656","3210.921875","3210.921875","3210.921875"
"29655040","3213.671875","3213.671875","3213.671875"
"29671424","3254.3359375","3254.3359375","3254.3359375"
"29687808","3268.1015625","3268.1015625","3268.1015625"
"29704192","3260.25","3260.25","3260.25"
"29720576","3271.7109375","3271.7109375","3271.7109375"
"29736960","3269.1328125","3269.1328125","3269.1328125"
"29753344","3300.8359375","3300.8359375","3300.8359375"
"29769728","3295.890625","3295.890625","3295.890625"
"29786112","3292.40625","3292.40625","3292.40625"
"29802496","3285.546875","3285.546875","3285.546875"
"29818880","3304.84375","3304.84375","3304.84375"
"29835264","3288.3515625","3288.3515625","3288.3515625"
"29851648","3288.625","3288.625","3288.625"
"29868032","3314.2109375","3314.2109375","3314.2109375"
"29884416","3320.8046875","3320.8046875","3320.8046875"
"29900800","3357.546875","3357.546875","3357.546875"
"29917184","3374.3359375","3374.3359375","3374.3359375"
"29933568","3367.0390625","3367.0390625","3367.0390625"
"29949952","3405.1171875","3405.1171875","3405.1171875"
"29966336","3408.7109375","3408.7109375","3408.7109375"
"29982720","3409.1640625","3409.1640625","3409.1640625"
"29999104","3389.5859375","3389.5859375","3389.5859375"
"30015488","3384.1640625","3384.1640625","3384.1640625"
"30031872","3384.2421875","3384.2421875","3384.2421875"
"30048256","3376.8203125","3376.8203125","3376.8203125"
"30064640","3382.1640625","3382.1640625","3382.1640625"
"30081024","3388.0078125","3388.0078125","3388.0078125"
"30097408","3385.1015625","3385.1015625","3385.1015625"
"30113792","3422.96875","3422.96875","3422.96875"
"30130176","3407.28125","3407.28125","3407.28125"
"30146560","3410.9609375","3410.9609375","3410.9609375"
"30162944","3387.96875","3387.96875","3387.96875"
"30179328","3366.390625","3366.390625","3366.390625"
"30195712","3368.7421875","3368.7421875","3368.7421875"
"30212096","3386.484375","3386.484375","3386.484375"
"30228480","3434.265625","3434.265625","3434.265625"
"30244864","3440.6875","3440.6875","3440.6875"
"30261248","3455.7421875","3455.7421875","3455.7421875"
"30277632","3456.03125","3456.03125","3456.03125"
"30294016","3477.9765625","3477.9765625","3477.9765625"
"30310400","3473.90625","3473.90625","3473.90625"
"30326784","3445.6484375","3445.6484375","3445.6484375"
"30343168","3427.5078125","3427.5078125","3427.5078125"
"30359552","3419.4921875","3419.4921875","3419.4921875"
"30375936","3424.5390625","3424.5390625","3424.5390625"
"30392320","3390.8125","3390.8125","3390.8125"
"30408704","3404.40625","3404.40625","3404.40625"
"30425088","3409.7421875","3409.7421875","3409.7421875"
"30441472","3394.375","3394.375","3394.375"
"30457856","3431.203125","3431.203125","3431.203125"
"30474240","3469.1796875","3469.1796875","3469.1796875"
"30490624","3445.109375","3445.109375","3445.109375"
"30507008","3452.53125","3452.53125","3452.53125"
"30523392","3441.2578125","3441.2578125","3441.2578125"
"30539776","3456.4375","3456.4375","3456.4375"
"30556160","3442.9140625","3442.9140625","3442.9140625"
"30572544","3440.8984375","3440.8984375","3440.8984375"
"30588928","3437.3203125","3437.3203125","3437.3203125"
"30605312","3435.0078125","3435.0078125","3435.0078125"
"30621696","3436.6328125","3436.6328125","3436.6328125"
"30638080","3392.375","3392.375","3392.375"
"30654464","3416.671875","3416.671875","3416.671875"
"30670848","3409.015625","3409.015625","3409.015625"
"30687232","3401.0078125","3401.0078125","3401.0078125"
"30703616","3378.1328125","3378.1328125","3378.1328125"
"30720000","3380.2109375","3380.2109375","3380.2109375"
"30736384","3375.375","3375.375","3375.375"
"30752768","3390.0625","3390.0625","3390.0625"
"30769152","3438.671875","3438.671875","3438.671875"
"30785536","3410.5234375","3410.5234375","3410.5234375"
"30801920","3416.03125","3416.03125","3416.03125"
"30818304","3396.8203125","3396.8203125","3396.8203125"
"30834688","3423.34375","3423.34375","3423.34375"
"30851072","3421.0078125","3421.0078125","3421.0078125"
"30867456","3444.546875","3444.546875","3444.546875"
"30883840","3430","3430","3430"
"30900224","3442.875","3442.875","3442.875"
"30916608","3440.921875","3440.921875","3440.921875"
"30932992","3435.625","3435.625","3435.625"
"30949376","3431.2734375","3431.2734375","3431.2734375"
"30965760","3441.7890625","3441.7890625","3441.7890625"
"30982144","3431.8671875","3431.8671875","3431.8671875"
"30998528","3417.6640625","3417.6640625","3417.6640625"
"31014912","3450.6328125","3450.6328125","3450.6328125"
"31031296","3488.71875","3488.71875","3488.71875"
"31047680","3493.546875","3493.546875","3493.546875"
"31064064","3490.6875","3490.6875","3490.6875"
"31080448","3466.3828125","3466.3828125","3466.3828125"
"31096832","3441.1875","3441.1875","3441.1875"
"31113216","3428.3125","3428.3125","3428.3125"
"31129600","3429.765625","3429.765625","3429.765625"
"31145984","3395.3125","3395.3125","3395.3125"
"31162368","3373.3125","3373.3125","3373.3125"
"31178752","3378","3378","3378"
"31195136","3373.7265625","3373.7265625","3373.7265625"
"31211520","3394.2421875","3394.2421875","3394.2421875"
"31227904","3404.7109375","3404.7109375","3404.7109375"
"31244288","3424.9375","3424.9375","3424.9375"
"31260672","3436.796875","3436.796875","3436.796875"
"31277056","3454.96875","3454.96875","3454.96875"
"31293440","3435.359375","3435.359375","3435.359375"
"31309824","3378.6953125","3378.6953125","3378.6953125"
"31326208","3390.234375","3390.234375","3390.234375"
"31342592","3389.9609375","3389.9609375","3389.9609375"
"31358976","3381.2578125","3381.2578125","3381.2578125"
"31375360","3378.8515625","3378.8515625","3378.8515625"
"31391744","3400.859375","3400.859375","3400.859375"
"31408128","3409.6171875","3409.6171875","3409.6171875"
"31424512","3444.15625","3444.15625","3444.15625"
"31440896","3440.78125","3440.78125","3440.78125"
"31457280","3440.5390625","3440.5390625","3440.5390625"
"31473664","3434.8203125","3434.8203125","3434.8203125"
"31490048","3441.875","3441.875","3441.875"
"31506432","3458.265625","3458.265625","3458.265625"
"31522816","3452.359375","3452.359375","3452.359375"
"31539200","3470.1015625","3470.1015625","3470.1015625"
"31555584","3503.4609375","3503.4609375","3503.4609375"
"31571968","3538.9140625","3538.9140625","3538.9140625"
"31588352","3552.109375","3552.109375","3552.109375"
"31604736","3588.5859375","3588.5859375","3588.5859375"
"31621120","3644.3203125","3644.3203125","3644.3203125"
"31637504","3623.7578125","3623.7578125","3623.7578125"
"31653888","3595.7265625","3595.7265625","3595.7265625"
"31670272","3562.578125","3562.578125","3562.578125"
"31686656","3565.4765625","3565.4765625","3565.4765625"
"31703040","3568.1484375","3568.1484375","3568.1484375"
"31719424","3562.5234375","3562.5234375","3562.5234375"
"31735808","3533.953125","3533.953125","3533.953125"
"31752192","3548.3984375","3548.3984375","3548.3984375"
"31768576","3565","3565","3565"
"31784960","3591.015625","3591.015625","3591.015625"
"31801344","3590.359375","3590.359375","3590.359375"
"31817728","3567.4609375","3567.4609375","3567.4609375"
"31834112","3593.1171875","3593.1171875","3593.1171875"
"31850496","3575.9921875","3575.9921875","3575.9921875"
"31866880","3580.1484375","3580.1484375","3580.1484375"
"31883264","3579.6015625","3579.6015625","3579.6015625"
"31899648","3594.6953125","3594.6953125","3594.6953125"
"31916032","3613.328125","3613.328125","3613.328125"
"31932416","3605.984375","3605.984375","3605.984375"
"31948800","3607.21875","3607.21875","3607.21875"
"31965184","3608.3125","3608.3125","3608.3125"
"31981568","3638.7109375","3638.7109375","3638.7109375"
"31997952","3645","3645","3645"
"32014336","3620.4375","3620.4375","3620.4375"
"32030720","3618.125","3618.125","3618.125"
"32047104","3620.8671875","3620.8671875","3620.8671875"
"32063488","3596.75","3596.75","3596.75"
"32079872","3583.6640625","3583.6640625","3583.6640625"
"32096256","3583.515625","3583.515625","3583.515625"
"32112640","3613.6875","3613.6875","3613.6875"
"32129024","3632.1875","3632.1875","3632.1875"
"32145408","3617.1953125","3617.1953125","3617.1953125"
"32161792","3617.234375","3617.234375","3617.234375"
"32178176","3611.0859375","3611.0859375","3611.0859375"
"32194560","3658.96875","3658.96875","3658.96875"
"32210944","3625.1328125","3625.1328125","3625.1328125"
"32227328","3632.6171875","3632.6171875","3632.6171875"
"32243712","3633.6484375","3633.6484375","3633.6484375"
"32260096","3644.1875","3644.1875","3644.1875"
"32276480","3625.15625","3625.15625","3625.15625"
"32292864","3602.4609375","3602.4609375","3602.4609375"
"32309248","3613.890625","3613.890625","3613.890625"
"32325632","3627.8125","3627.8125","3627.8125"
"32342016","3627.8125","3627.8125","3627.8125"
"32358400","3618.671875","3618.671875","3618.671875"
"32374784","3608.03125","3608.03125","3608.03125"
"32391168","3608.703125","3608.703125","3608.703125"
"32407552","3614.0859375","3614.0859375","3614.0859375"
"32423936","3586.4609375","3586.4609375","3586.4609375"
"32440320","3587.7890625","3587.7890625","3587.7890625"
"32456704","3565.359375","3565.359375","3565.359375"
"32473088","3548.6953125","3548.6953125","3548.6953125"
"32489472","3549.0625","3549.0625","3549.0625"
"32505856","3549.3203125","3549.3203125","3549.3203125"
"32522240","3539.484375","3539.484375","3539.484375"
"32538624","3560.8828125","3560.8828125","3560.8828125"
"32555008","3575.15625","3575.15625","3575.15625"
"32571392","3573.4140625","3573.4140625","3573.4140625"
"32587776","3577.8671875","3577.8671875","3577.8671875"
"32604160","3588.3671875","3588.3671875","3588.3671875"
"32620544","3625.8515625","3625.8515625","3625.8515625"
"32636928","3621.5859375","3621.5859375","3621.5859375"
"32653312","3608.03125","3608.03125","3608.03125"
"32669696","3609.484375","3609.484375","3609.484375"
"32686080","3629.0546875","3629.0546875","3629.0546875"
"32702464","3609.078125","3609.078125","3609.078125"
"32718848","3619.40625","3619.40625","3619.40625"
"32735232","3663.7734375","3663.7734375","3663.7734375"
"32751616","3670.84375","3670.84375","3670.84375"
"32768000","3663.2578125","3663.2578125","3663.2578125"
"32784384","3612.296875","3612.296875","3612.296875"
"32800768","3600.5234375","3600.5234375","3600.5234375"
"32817152","3585.296875","3585.296875","3585.296875"
"32833536","3590.5234375","3590.5234375","3590.5234375"
"32849920","3551.046875","3551.046875","3551.046875"
"32866304","3551.515625","3551.515625","3551.515625"
"32882688","3554.4296875","3554.4296875","3554.4296875"
"32899072","3567.34375","3567.34375","3567.34375"
"32915456","3590.40625","3590.40625","3590.40625"
"32931840","3591.7109375","3591.7109375","3591.7109375"
"32948224","3584.4296875","3584.4296875","3584.4296875"
"32964608","3582.609375","3582.609375","3582.609375"
"32980992","3570.2578125","3570.2578125","3570.2578125"
"32997376","3561.265625","3561.265625","3561.265625"
"33013760","3560.2734375","3560.2734375","3560.2734375"
"33030144","3546.3984375","3546.3984375","3546.3984375"
"33046528","3540.6640625","3540.6640625","3540.6640625"
"33062912","3492.703125","3492.703125","3492.703125"
"33079296","3478.0859375","3478.0859375","3478.0859375"
"33095680","3484.640625","3484.640625","3484.640625"
"33112064","3506.1953125","3506.1953125","3506.1953125"
"33128448","3488.640625","3488.640625","3488.640625"
"33144832","3496.8125","3496.8125","3496.8125"
"33161216","3496.109375","3496.109375","3496.109375"
"33177600","3456.1796875","3456.1796875","3456.1796875"
"33193984","3444.3828125","3444.3828125","3444.3828125"
"33210368","3463.5","3463.5","3463.5"
"33226752","3461.84375","3461.84375","3461.84375"
"33243136","3486.8046875","3486.8046875","3486.8046875"
"33259520","3491.390625","3491.390625","3491.390625"
"33275904","3467.7421875","3467.7421875","3467.7421875"
"33292288","3461.78125","3461.78125","3461.78125"
"33308672","3479.921875","3479.921875","3479.921875"
"33325056","3467.828125","3467.828125","3467.828125"
"33341440","3433.0703125","3433.0703125","3433.0703125"
"33357824","3430.5","3430.5","3430.5"
"33374208","3442.65625","3442.65625","3442.65625"
"33390592","3486.9453125","3486.9453125","3486.9453125"
"33406976","3510.203125","3510.203125","3510.203125"
"33423360","3520.6796875","3520.6796875","3520.6796875"
"33439744","3488.4375","3488.4375","3488.4375"
"33456128","3483.0390625","3483.0390625","3483.0390625"
"33472512","3479.2265625","3479.2265625","3479.2265625"
"33488896","3473.65625","3473.65625","3473.65625"
"33505280","3451.6796875","3451.6796875","3451.6796875"
"33521664","3474.46875","3474.46875","3474.46875"
"33538048","3487.453125","3487.453125","3487.453125"
"33554432","3497.2109375","3497.2109375","3497.2109375"
"33570816","3511.4921875","3511.4921875","3511.4921875"
"33587200","3478.3046875","3478.3046875","3478.3046875"
"33603584","3491.8203125","3491.8203125","3491.8203125"
"33619968","3474.046875","3474.046875","3474.046875"
"33636352","3449.71875","3449.71875","3449.71875"
"33652736","3448.7265625","3448.7265625","3448.7265625"
"33669120","3458.6015625","3458.6015625","3458.6015625"
"33685504","3470.1015625","3470.1015625","3470.1015625"
"33701888","3480.84375","3480.84375","3480.84375"
"33718272","3490.125","3490.125","3490.125"
"33734656","3484.8984375","3484.8984375","3484.8984375"
"33751040","3476.671875","3476.671875","3476.671875"
"33767424","3506.84375","3506.84375","3506.84375"
"33783808","3521.65625","3521.65625","3521.65625"
"33800192","3533.296875","3533.296875","3533.296875"
"33816576","3523.0078125","3523.0078125","3523.0078125"
"33832960","3516.8515625","3516.8515625","3516.8515625"
"33849344","3496.6484375","3496.6484375","3496.6484375"
"33865728","3495.328125","3495.328125","3495.328125"
"33882112","3492.9765625","3492.9765625","3492.9765625"
"33898496","3503.2890625","3503.2890625","3503.2890625"
"33914880","3514.234375","3514.234375","3514.234375"
"33931264","3521.78125","3521.78125","3521.78125"
"33947648","3512.203125","3512.203125","3512.203125"
"33964032","3504.8203125","3504.8203125","3504.8203125"
"33980416","3515.28125","3515.28125","3515.28125"
"33996800","3497.796875","3497.796875","3497.796875"
"34013184","3496.140625","3496.140625","3496.140625"
"34029568","3506.609375","3506.609375","3506.609375"
"34045952","3489.984375","3489.984375","3489.984375"
"34062336","3506.9296875","3506.9296875","3506.9296875"
"34078720","3538.875","3538.875","3538.875"
"34095104","3561.21875","3561.21875","3561.21875"
"34111488","3544.609375","3544.609375","3544.609375"
"34127872","3518.203125","3518.203125","3518.203125"
"34144256","3520.8125","3520.8125","3520.8125"
"34160640","3512.6328125","3512.6328125","3512.6328125"
"34177024","3518.765625","3518.765625","3518.765625"
"34193408","3517.5","3517.5","3517.5"
"34209792","3500.515625","3500.515625","3500.515625"
"34226176","3453.6171875","3453.6171875","3453.6171875"
"34242560","3459.125","3459.125","3459.125"
"34258944","3458.203125","3458.203125","3458.203125"
"34275328","3463.5703125","3463.5703125","3463.5703125"
"34291712","3450.765625","3450.765625","3450.765625"
"34308096","3452.7734375","3452.7734375","3452.7734375"
"34324480","3445.40625","3445.40625","3445.40625"
"34340864","3445.4140625","3445.4140625","3445.4140625"
"34357248","3443.5625","3443.5625","3443.5625"
"34373632","3458.0625","3458.0625","3458.0625"
"34390016","3470.1171875","3470.1171875","3470.1171875"
"34406400","3483.6953125","3483.6953125","3483.6953125"
"34422784","3484.515625","3484.515625","3484.515625"
"34439168","3487.2890625","3487.2890625","3487.2890625"
"34455552","3494.5390625","3494.5390625","3494.5390625"
"34471936","3505.890625","3505.890625","3505.890625"
"34488320","3503.6484375","3503.6484375","3503.6484375"
"34504704","3484.640625","3484.640625","3484.640625"
"34521088","3480.859375","3480.859375","3480.859375"
"34537472","3474.7890625","3474.7890625","3474.7890625"
"34553856","3456.2421875","3456.2421875","3456.2421875"
"34570240","3454.1328125","3454.1328125","3454.1328125"
"34586624","3467.109375","3467.109375","3467.109375"
"34603008","3480.5625","3480.5625","3480.5625"
"34619392","3473.6875","3473.6875","3473.6875"
"34635776","3463.875","3463.875","3463.875"
"34652160","3473.1796875","3473.1796875","3473.1796875"
"34668544","3482.765625","3482.765625","3482.765625"
"34684928","3515.3203125","3515.3203125","3515.3203125"
"34701312","3531.21875","3531.21875","3531.21875"
"34717696","3545.78125","3545.78125","3545.78125"
"34734080","3555.9296875","3555.9296875","3555.9296875"
"34750464","3547.9453125","3547.9453125","3547.9453125"
"34766848","3554.7265625","3554.7265625","3554.7265625"
"34783232","3557.3828125","3557.3828125","3557.3828125"
"34799616","3574.125","3574.125","3574.125"
"34816000","3606.5078125","3606.5078125","3606.5078125"
"34832384","3604.328125","3604.328125","3604.328125"
"34848768","3611.609375","3611.609375","3611.609375"
"34865152","3602.2421875","3602.2421875","3602.2421875"
"34881536","3582.28125","3582.28125","3582.28125"
"34897920","3583.6875","3583.6875","3583.6875"
"34914304","3584","3584","3584"
"34930688","3575.75","3575.75","3575.75"
"34947072","3587.796875","3587.796875","3587.796875"
"34963456","3618.65625","3618.65625","3618.65625"
"34979840","3613.4921875","3613.4921875","3613.4921875"
"34996224","3607.984375","3607.984375","3607.984375"
"35012608","3604.4453125","3604.4453125","3604.4453125"
"35028992","3620.9921875","3620.9921875","3620.9921875"
"35045376","3643.5234375","3643.5234375","3643.5234375"
"35061760","3626.1640625","3626.1640625","3626.1640625"
"35078144","3630.2734375","3630.2734375","3630.2734375"
"35094528","3627.5234375","3627.5234375","3627.5234375"
"35110912","3633.6484375","3633.6484375","3633.6484375"
"35127296","3620.6796875","3620.6796875","3620.6796875"
"35143680","3615.5078125","3615.5078125","3615.5078125"
"35160064","3600.8046875","3600.8046875","3600.8046875"
"35176448","3615.046875","3615.046875","3615.046875"
"35192832","3586.0703125","3586.0703125","3586.0703125"
"35209216","3589.9765625","3589.9765625","3589.9765625"
"35225600","3577.359375","3577.359375","3577.359375"
"35241984","3566.2734375","3566.2734375","3566.2734375"
"35258368","3563.671875","3563.671875","3563.671875"
"35274752","3558.078125","3558.078125","3558.078125"
"35291136","3561.7421875","3561.7421875","3561.7421875"
"35307520","3557.8828125","3557.8828125","3557.8828125"
"35323904","3561.2265625","3561.2265625","3561.2265625"
"35340288","3573.1171875","3573.1171875","3573.1171875"
"35356672","3601.4375","3601.4375","3601.4375"
"35373056","3593.0234375","3593.0234375","3593.0234375"
"35389440","3560.484375","3560.484375","3560.484375"
"35405824","3536.296875","3536.296875","3536.296875"
"35422208","3542.46875","3542.46875","3542.46875"
"35438592","3523.03125","3523.03125","3523.03125"
"35454976","3543.3046875","3543.3046875","3543.3046875"
"35471360","3542.203125","3542.203125","3542.203125"
"35487744","3559.984375","3559.984375","3559.984375"
"35504128","3553.7734375","3553.7734375","3553.7734375"
"35520512","3552.609375","3552.609375","3552.609375"
"35536896","3562.2265625","3562.2265625","3562.2265625"
"35553280","3586.578125","3586.578125","3586.578125"
"35569664","3581.34375","3581.34375","3581.34375"
"35586048","3581.34375","3581.34375","3581.34375"
"35602432","3590.9609375","3590.9609375","3590.9609375"
"35618816","3574.8046875","3574.8046875","3574.8046875"
"35635200","3570.21875","3570.21875","3570.21875"
"35651584","3603.828125","3603.828125","3603.828125"
"35667968","3641.2578125","3641.2578125","3641.2578125"
"35684352","3641.03125","3641.03125","3641.03125"
"35700736","3663.3671875","3663.3671875","3663.3671875"
"35717120","3666.140625","3666.140625","3666.140625"
"35733504","3660.7265625","3660.7265625","3660.7265625"
"35749888","3638.078125","3638.078125","3638.078125"
"35766272","3639.3515625","3639.3515625","3639.3515625"
"35782656","3624.84375","3624.84375","3624.84375"
"35799040","3618.609375","3618.609375","3618.609375"
"35815424","3620.8359375","3620.8359375","3620.8359375"
"35831808","3602.546875","3602.546875","3602.546875"
"35848192","3642.5859375","3642.5859375","3642.5859375"
"35864576","3649.34375","3649.34375","3649.34375"
"35880960","3644.78125","3644.78125","3644.78125"
"35897344","3662.1640625","3662.1640625","3662.1640625"
"35913728","3654.9296875","3654.9296875","3654.9296875"
"35930112","3659.65625","3659.65625","3659.65625"
"35946496","3676.4140625","3676.4140625","3676.4140625"
"35962880","3691.59375","3691.59375","3691.59375"
"35979264","3690.6171875","3690.6171875","3690.6171875"
"35995648","3711.78125","3711.78125","3711.78125"
"36012032","3692.75","3692.75","3692.75"
"36028416","3685.8984375","3685.8984375","3685.8984375"
"36044800","3685.703125","3685.703125","3685.703125"
"36061184","3684.171875","3684.171875","3684.171875"
"36077568","3685.2421875","3685.2421875","3685.2421875"
"36093952","3658.578125","3658.578125","3658.578125"
"36110336","3643.296875","3643.296875","3643.296875"
"36126720","3642.1015625","3642.1015625","3642.1015625"
"36143104","3634.2265625","3634.2265625","3634.2265625"
"36159488","3629.5234375","3629.5234375","3629.5234375"
"36175872","3624.703125","3624.703125","3624.703125"
"36192256","3595.71875","3595.71875","3595.71875"
"36208640","3589.46875","3589.46875","3589.46875"
"36225024","3592.3828125","3592.3828125","3592.3828125"
"36241408","3617.3515625","3617.3515625","3617.3515625"
"36257792","3604.2578125","3604.2578125","3604.2578125"
"36274176","3614.625","3614.625","3614.625"
"36290560","3612.5703125","3612.5703125","3612.5703125"
"36306944","3632.578125","3632.578125","3632.578125"
"36323328","3641.2421875","3641.2421875","3641.2421875"
"36339712","3636.8515625","3636.8515625","3636.8515625"
"36356096","3646.25","3646.25","3646.25"
"36372480","3633.234375","3633.234375","3633.234375"
"36388864","3629.7890625","3629.7890625","3629.7890625"
"36405248","3608.2578125","3608.2578125","3608.2578125"
"36421632","3609.65625","3609.65625","3609.65625"
"36438016","3601.171875","3601.171875","3601.171875"
"36454400","3608.375","3608.375","3608.375"
"36470784","3594.1796875","3594.1796875","3594.1796875"
