"Step","TrajLen","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MIN","StarGunner-v5__ppo_rnd_envpool - charts/traj_len__MAX"
"27246592","2271.2421875","2271.2421875","2271.2421875"
"27262976","2239.703125","2239.703125","2239.703125"
"27279360","2271.203125","2271.203125","2271.203125"
"27295744","2295.7109375","2295.7109375","2295.7109375"
"27312128","2288.8984375","2288.8984375","2288.8984375"
"27328512","2304.2421875","2304.2421875","2304.2421875"
"27344896","2301.609375","2301.609375","2301.609375"
"27361280","2338.046875","2338.046875","2338.046875"
"27377664","2282.28125","2282.28125","2282.28125"
"27394048","2306.5078125","2306.5078125","2306.5078125"
"27410432","2287.609375","2287.609375","2287.609375"
"27426816","2328.1484375","2328.1484375","2328.1484375"
"27443200","2326.3984375","2326.3984375","2326.3984375"
"27459584","2295.9140625","2295.9140625","2295.9140625"
"27475968","2272.3125","2272.3125","2272.3125"
"27492352","2291.8671875","2291.8671875","2291.8671875"
"27508736","2292.53125","2292.53125","2292.53125"
"27525120","2296.2578125","2296.2578125","2296.2578125"
"27541504","2281.9765625","2281.9765625","2281.9765625"
"27557888","2259.3515625","2259.3515625","2259.3515625"
"27574272","2291.609375","2291.609375","2291.609375"
"27590656","2292.203125","2292.203125","2292.203125"
"27607040","2240.46875","2240.46875","2240.46875"
"27623424","2199","2199","2199"
"27639808","2208.5546875","2208.5546875","2208.5546875"
"27656192","2227.7421875","2227.7421875","2227.7421875"
"27672576","2232.4765625","2232.4765625","2232.4765625"
"27688960","2207.6484375","2207.6484375","2207.6484375"
"27705344","2205.6640625","2205.6640625","2205.6640625"
"27721728","2234.03125","2234.03125","2234.03125"
"27738112","2243.6953125","2243.6953125","2243.6953125"
"27754496","2251.3359375","2251.3359375","2251.3359375"
"27770880","2271.40625","2271.40625","2271.40625"
"27787264","2317.7421875","2317.7421875","2317.7421875"
"27803648","2381.0390625","2381.0390625","2381.0390625"
"27820032","2351.53125","2351.53125","2351.53125"
"27836416","2389.1484375","2389.1484375","2389.1484375"
"27852800","2380.1171875","2380.1171875","2380.1171875"
"27869184","2434.46875","2434.46875","2434.46875"
"27885568","2467.7734375","2467.7734375","2467.7734375"
"27901952","2514.9375","2514.9375","2514.9375"
"27918336","2552.0078125","2552.0078125","2552.0078125"
"27934720","2574.421875","2574.421875","2574.421875"
"27951104","2563.6015625","2563.6015625","2563.6015625"
"27967488","2576.234375","2576.234375","2576.234375"
"27983872","2575.171875","2575.171875","2575.171875"
"28000256","2571.3984375","2571.3984375","2571.3984375"
"28016640","2556.859375","2556.859375","2556.859375"
"28033024","2583.71875","2583.71875","2583.71875"
"28049408","2534.6640625","2534.6640625","2534.6640625"
"28065792","2596.96875","2596.96875","2596.96875"
"28082176","2567.7890625","2567.7890625","2567.7890625"
"28098560","2541.71875","2541.71875","2541.71875"
"28114944","2528.3125","2528.3125","2528.3125"
"28131328","2512.859375","2512.859375","2512.859375"
"28147712","2471.8671875","2471.8671875","2471.8671875"
"28164096","2457.828125","2457.828125","2457.828125"
"28180480","2441.90625","2441.90625","2441.90625"
"28196864","2443.6875","2443.6875","2443.6875"
"28213248","2425.125","2425.125","2425.125"
"28229632","2413","2413","2413"
"28246016","2433.796875","2433.796875","2433.796875"
"28262400","2423.78125","2423.78125","2423.78125"
"28278784","2475.46875","2475.46875","2475.46875"
"28295168","2477.1328125","2477.1328125","2477.1328125"
"28311552","2374.953125","2374.953125","2374.953125"
"28327936","2390.1015625","2390.1015625","2390.1015625"
"28344320","2363.421875","2363.421875","2363.421875"
"28360704","2329.25","2329.25","2329.25"
"28377088","2345.65625","2345.65625","2345.65625"
"28393472","2406.78125","2406.78125","2406.78125"
"28409856","2380.7265625","2380.7265625","2380.7265625"
"28426240","2392.21875","2392.21875","2392.21875"
"28442624","2412.390625","2412.390625","2412.390625"
"28459008","2354.546875","2354.546875","2354.546875"
"28475392","2317.265625","2317.265625","2317.265625"
"28491776","2308.3046875","2308.3046875","2308.3046875"
"28508160","2318.0625","2318.0625","2318.0625"
"28524544","2282.9921875","2282.9921875","2282.9921875"
"28540928","2268.6640625","2268.6640625","2268.6640625"
"28557312","2256.046875","2256.046875","2256.046875"
"28573696","2227.109375","2227.109375","2227.109375"
"28590080","2184.328125","2184.328125","2184.328125"
"28606464","2220.3828125","2220.3828125","2220.3828125"
"28622848","2266.421875","2266.421875","2266.421875"
"28639232","2276.140625","2276.140625","2276.140625"
"28655616","2277.4453125","2277.4453125","2277.4453125"
"28672000","2253.1328125","2253.1328125","2253.1328125"
"28688384","2237.203125","2237.203125","2237.203125"
"28704768","2251.8671875","2251.8671875","2251.8671875"
"28721152","2250.4453125","2250.4453125","2250.4453125"
"28737536","2212.5234375","2212.5234375","2212.5234375"
"28753920","2262.8828125","2262.8828125","2262.8828125"
"28770304","2271.28125","2271.28125","2271.28125"
"28786688","2310.9453125","2310.9453125","2310.9453125"
"28803072","2367.6015625","2367.6015625","2367.6015625"
"28819456","2393.3828125","2393.3828125","2393.3828125"
"28835840","2403.0390625","2403.0390625","2403.0390625"
"28852224","2444.6328125","2444.6328125","2444.6328125"
"28868608","2423.453125","2423.453125","2423.453125"
"28884992","2502.1796875","2502.1796875","2502.1796875"
"28901376","2464.0703125","2464.0703125","2464.0703125"
"28917760","2435.2109375","2435.2109375","2435.2109375"
"28934144","2421.1796875","2421.1796875","2421.1796875"
"28950528","2387.0859375","2387.0859375","2387.0859375"
"28966912","2409.28125","2409.28125","2409.28125"
"28983296","2415.734375","2415.734375","2415.734375"
"28999680","2409.2265625","2409.2265625","2409.2265625"
"29016064","2425.90625","2425.90625","2425.90625"
"29032448","2358.6640625","2358.6640625","2358.6640625"
"29048832","2324.3515625","2324.3515625","2324.3515625"
"29065216","2332.6875","2332.6875","2332.6875"
"29081600","2286.234375","2286.234375","2286.234375"
"29097984","2283.8125","2283.8125","2283.8125"
"29114368","2281.9921875","2281.9921875","2281.9921875"
"29130752","2249.21875","2249.21875","2249.21875"
"29147136","2240.6171875","2240.6171875","2240.6171875"
"29163520","2234.8125","2234.8125","2234.8125"
"29179904","2208.53125","2208.53125","2208.53125"
"29196288","2240.1171875","2240.1171875","2240.1171875"
"29212672","2249.921875","2249.921875","2249.921875"
"29229056","2274.609375","2274.609375","2274.609375"
"29245440","2324.484375","2324.484375","2324.484375"
"29261824","2341.25","2341.25","2341.25"
"29278208","2358.5859375","2358.5859375","2358.5859375"
"29294592","2383.2265625","2383.2265625","2383.2265625"
"29310976","2421.578125","2421.578125","2421.578125"
"29327360","2397.4296875","2397.4296875","2397.4296875"
"29343744","2384.421875","2384.421875","2384.421875"
"29360128","2367.0546875","2367.0546875","2367.0546875"
"29376512","2366.421875","2366.421875","2366.421875"
"29392896","2376.765625","2376.765625","2376.765625"
"29409280","2406","2406","2406"
"29425664","2429.9140625","2429.9140625","2429.9140625"
"29442048","2361.8828125","2361.8828125","2361.8828125"
"29458432","2329.3359375","2329.3359375","2329.3359375"
"29474816","2322.2734375","2322.2734375","2322.2734375"
"29491200","2311.1484375","2311.1484375","2311.1484375"
"29507584","2272.9765625","2272.9765625","2272.9765625"
"29523968","2274.953125","2274.953125","2274.953125"
"29540352","2233.5390625","2233.5390625","2233.5390625"
"29556736","2208.9765625","2208.9765625","2208.9765625"
"29573120","2161.09375","2161.09375","2161.09375"
"29589504","2148.3515625","2148.3515625","2148.3515625"
"29605888","2145.109375","2145.109375","2145.109375"
"29622272","2141.25","2141.25","2141.25"
"29638656","2128.390625","2128.390625","2128.390625"
"29655040","2122.734375","2122.734375","2122.734375"
"29671424","2121.03125","2121.03125","2121.03125"
"29687808","2137.0546875","2137.0546875","2137.0546875"
"29704192","2163.8984375","2163.8984375","2163.8984375"
"29720576","2168.171875","2168.171875","2168.171875"
"29736960","2139.3828125","2139.3828125","2139.3828125"
"29753344","2142.9921875","2142.9921875","2142.9921875"
"29769728","2211.03125","2211.03125","2211.03125"
"29786112","2227.3203125","2227.3203125","2227.3203125"
"29802496","2258","2258","2258"
"29818880","2271.546875","2271.546875","2271.546875"
"29835264","2276.4296875","2276.4296875","2276.4296875"
"29851648","2337.21875","2337.21875","2337.21875"
"29868032","2334.640625","2334.640625","2334.640625"
"29884416","2315.765625","2315.765625","2315.765625"
"29900800","2314.546875","2314.546875","2314.546875"
"29917184","2253.078125","2253.078125","2253.078125"
"29933568","2267.65625","2267.65625","2267.65625"
"29949952","2304.0390625","2304.0390625","2304.0390625"
"29966336","2328.1796875","2328.1796875","2328.1796875"
"29982720","2356.0546875","2356.0546875","2356.0546875"
"29999104","2380.453125","2380.453125","2380.453125"
"30015488","2390.453125","2390.453125","2390.453125"
"30031872","2465.625","2465.625","2465.625"
"30048256","2501.1875","2501.1875","2501.1875"
"30064640","2541.0390625","2541.0390625","2541.0390625"
"30081024","2590.671875","2590.671875","2590.671875"
"30097408","2524.9921875","2524.9921875","2524.9921875"
"30113792","2493.359375","2493.359375","2493.359375"
"30130176","2489.8203125","2489.8203125","2489.8203125"
"30146560","2489.1875","2489.1875","2489.1875"
"30162944","2563.1328125","2563.1328125","2563.1328125"
"30179328","2547.8046875","2547.8046875","2547.8046875"
"30195712","2551.3828125","2551.3828125","2551.3828125"
"30212096","2573.4453125","2573.4453125","2573.4453125"
"30228480","2613.6484375","2613.6484375","2613.6484375"
"30244864","2599.953125","2599.953125","2599.953125"
"30261248","2599.0703125","2599.0703125","2599.0703125"
"30277632","2619.109375","2619.109375","2619.109375"
"30294016","2587.265625","2587.265625","2587.265625"
"30310400","2581.2890625","2581.2890625","2581.2890625"
"30326784","2510.359375","2510.359375","2510.359375"
"30343168","2511.890625","2511.890625","2511.890625"
"30359552","2461.765625","2461.765625","2461.765625"
"30375936","2457.953125","2457.953125","2457.953125"
"30392320","2444.7578125","2444.7578125","2444.7578125"
"30408704","2444.484375","2444.484375","2444.484375"
"30425088","2435.09375","2435.09375","2435.09375"
"30441472","2439.4140625","2439.4140625","2439.4140625"
"30457856","2417.4453125","2417.4453125","2417.4453125"
"30474240","2388.796875","2388.796875","2388.796875"
"30490624","2395.5546875","2395.5546875","2395.5546875"
"30507008","2378.0546875","2378.0546875","2378.0546875"
"30523392","2375.734375","2375.734375","2375.734375"
"30539776","2377.46875","2377.46875","2377.46875"
"30556160","2370.7734375","2370.7734375","2370.7734375"
"30572544","2349.265625","2349.265625","2349.265625"
"30588928","2311.859375","2311.859375","2311.859375"
"30605312","2279.0546875","2279.0546875","2279.0546875"
"30621696","2244.640625","2244.640625","2244.640625"
"30638080","2202.3671875","2202.3671875","2202.3671875"
"30654464","2200.3984375","2200.3984375","2200.3984375"
"30670848","2198.0546875","2198.0546875","2198.0546875"
"30687232","2209.1171875","2209.1171875","2209.1171875"
"30703616","2244.6875","2244.6875","2244.6875"
"30720000","2231.6796875","2231.6796875","2231.6796875"
"30736384","2186.625","2186.625","2186.625"
"30752768","2177.2109375","2177.2109375","2177.2109375"
"30769152","2161.1640625","2161.1640625","2161.1640625"
"30785536","2176.90625","2176.90625","2176.90625"
"30801920","2123.5078125","2123.5078125","2123.5078125"
"30818304","2105.328125","2105.328125","2105.328125"
"30834688","2110.6484375","2110.6484375","2110.6484375"
"30851072","2133.0078125","2133.0078125","2133.0078125"
"30867456","2122.2734375","2122.2734375","2122.2734375"
"30883840","2190.6875","2190.6875","2190.6875"
"30900224","2183.609375","2183.609375","2183.609375"
"30916608","2235.7734375","2235.7734375","2235.7734375"
"30932992","2237.7578125","2237.7578125","2237.7578125"
"30949376","2245.5","2245.5","2245.5"
"30965760","2227.546875","2227.546875","2227.546875"
"30982144","2163.4609375","2163.4609375","2163.4609375"
"30998528","2216.46875","2216.46875","2216.46875"
"31014912","2236.375","2236.375","2236.375"
"31031296","2244.84375","2244.84375","2244.84375"
"31047680","2246.21875","2246.21875","2246.21875"
"31064064","2217.7265625","2217.7265625","2217.7265625"
"31080448","2272.515625","2272.515625","2272.515625"
"31096832","2324.2734375","2324.2734375","2324.2734375"
"31113216","2346.328125","2346.328125","2346.328125"
"31129600","2333.484375","2333.484375","2333.484375"
"31145984","2376.4296875","2376.4296875","2376.4296875"
"31162368","2343.8828125","2343.8828125","2343.8828125"
"31178752","2338.046875","2338.046875","2338.046875"
"31195136","2352.53125","2352.53125","2352.53125"
"31211520","2324.59375","2324.59375","2324.59375"
"31227904","2344.703125","2344.703125","2344.703125"
"31244288","2297.765625","2297.765625","2297.765625"
"31260672","2330.4140625","2330.4140625","2330.4140625"
"31277056","2228.203125","2228.203125","2228.203125"
"31293440","2253.8515625","2253.8515625","2253.8515625"
"31309824","2260.1796875","2260.1796875","2260.1796875"
"31326208","2270.671875","2270.671875","2270.671875"
"31342592","2215.640625","2215.640625","2215.640625"
"31358976","2197.9609375","2197.9609375","2197.9609375"
"31375360","2178.859375","2178.859375","2178.859375"
"31391744","2206.546875","2206.546875","2206.546875"
"31408128","2204.40625","2204.40625","2204.40625"
"31424512","2181.6953125","2181.6953125","2181.6953125"
"31440896","2184.171875","2184.171875","2184.171875"
"31457280","2181.7734375","2181.7734375","2181.7734375"
"31473664","2163.984375","2163.984375","2163.984375"
"31490048","2156.5390625","2156.5390625","2156.5390625"
"31506432","2171.1171875","2171.1171875","2171.1171875"
"31522816","2201.15625","2201.15625","2201.15625"
"31539200","2191.734375","2191.734375","2191.734375"
"31555584","2200.2890625","2200.2890625","2200.2890625"
"31571968","2286.8828125","2286.8828125","2286.8828125"
"31588352","2275.734375","2275.734375","2275.734375"
"31604736","2298.7578125","2298.7578125","2298.7578125"
"31621120","2400.9453125","2400.9453125","2400.9453125"
"31637504","2414.8828125","2414.8828125","2414.8828125"
"31653888","2397.015625","2397.015625","2397.015625"
"31670272","2427.8671875","2427.8671875","2427.8671875"
"31686656","2428.5859375","2428.5859375","2428.5859375"
"31703040","2445.1953125","2445.1953125","2445.1953125"
"31719424","2472.84375","2472.84375","2472.84375"
"31735808","2504.796875","2504.796875","2504.796875"
"31752192","2518.421875","2518.421875","2518.421875"
"31768576","2518.5","2518.5","2518.5"
"31784960","2537.6640625","2537.6640625","2537.6640625"
"31801344","2598.6953125","2598.6953125","2598.6953125"
"31817728","2601.234375","2601.234375","2601.234375"
"31834112","2634.3671875","2634.3671875","2634.3671875"
"31850496","2637.8671875","2637.8671875","2637.8671875"
"31866880","2620.9140625","2620.9140625","2620.9140625"
"31883264","2642.203125","2642.203125","2642.203125"
"31899648","2696.984375","2696.984375","2696.984375"
"31916032","2740.6328125","2740.6328125","2740.6328125"
"31932416","2756.5703125","2756.5703125","2756.5703125"
"31948800","2766.1171875","2766.1171875","2766.1171875"
"31965184","2783.78125","2783.78125","2783.78125"
"31981568","2738.8515625","2738.8515625","2738.8515625"
"31997952","2758.5390625","2758.5390625","2758.5390625"
"32014336","2760.125","2760.125","2760.125"
"32030720","2735.1875","2735.1875","2735.1875"
"32047104","2706.0390625","2706.0390625","2706.0390625"
"32063488","2688.140625","2688.140625","2688.140625"
"32079872","2688.84375","2688.84375","2688.84375"
"32096256","2685.421875","2685.421875","2685.421875"
"32112640","2701.734375","2701.734375","2701.734375"
"32129024","2669.25","2669.25","2669.25"
"32145408","2676.0234375","2676.0234375","2676.0234375"
"32161792","2693.265625","2693.265625","2693.265625"
"32178176","2687.796875","2687.796875","2687.796875"
"32194560","2688.7265625","2688.7265625","2688.7265625"
"32210944","2667.203125","2667.203125","2667.203125"
"32227328","2631.9609375","2631.9609375","2631.9609375"
"32243712","2583.4609375","2583.4609375","2583.4609375"
"32260096","2517.484375","2517.484375","2517.484375"
"32276480","2470.84375","2470.84375","2470.84375"
"32292864","2444.578125","2444.578125","2444.578125"
"32309248","2455.2265625","2455.2265625","2455.2265625"
"32325632","2460.1875","2460.1875","2460.1875"
"32342016","2447.0703125","2447.0703125","2447.0703125"
"32358400","2451.0234375","2451.0234375","2451.0234375"
"32374784","2459.0390625","2459.0390625","2459.0390625"
"32391168","2458.875","2458.875","2458.875"
"32407552","2459.0078125","2459.0078125","2459.0078125"
"32423936","2479.265625","2479.265625","2479.265625"
"32440320","2471.328125","2471.328125","2471.328125"
"32456704","2459.546875","2459.546875","2459.546875"
"32473088","2437.453125","2437.453125","2437.453125"
"32489472","2423.09375","2423.09375","2423.09375"
"32505856","2414.3125","2414.3125","2414.3125"
"32522240","2409.9921875","2409.9921875","2409.9921875"
"32538624","2326.640625","2326.640625","2326.640625"
"32555008","2303.1796875","2303.1796875","2303.1796875"
"32571392","2387.0546875","2387.0546875","2387.0546875"
"32587776","2365.6796875","2365.6796875","2365.6796875"
"32604160","2407.34375","2407.34375","2407.34375"
"32620544","2416.6484375","2416.6484375","2416.6484375"
"32636928","2408.6953125","2408.6953125","2408.6953125"
"32653312","2372.7421875","2372.7421875","2372.7421875"
"32669696","2369.8984375","2369.8984375","2369.8984375"
"32686080","2361.03125","2361.03125","2361.03125"
"32702464","2364.3671875","2364.3671875","2364.3671875"
"32718848","2331.296875","2331.296875","2331.296875"
"32735232","2305.015625","2305.015625","2305.015625"
"32751616","2290.453125","2290.453125","2290.453125"
"32768000","2302.46875","2302.46875","2302.46875"
"32784384","2290.34375","2290.34375","2290.34375"
"32800768","2308.890625","2308.890625","2308.890625"
"32817152","2337.8046875","2337.8046875","2337.8046875"
"32833536","2369.9296875","2369.9296875","2369.9296875"
"32849920","2392.296875","2392.296875","2392.296875"
"32866304","2434.8203125","2434.8203125","2434.8203125"
"32882688","2489.8828125","2489.8828125","2489.8828125"
"32899072","2469.140625","2469.140625","2469.140625"
"32915456","2451.1328125","2451.1328125","2451.1328125"
"32931840","2425.203125","2425.203125","2425.203125"
"32948224","2406.03125","2406.03125","2406.03125"
"32964608","2405.375","2405.375","2405.375"
"32980992","2443.3046875","2443.3046875","2443.3046875"
"32997376","2452.5234375","2452.5234375","2452.5234375"
"33013760","2451.9453125","2451.9453125","2451.9453125"
"33030144","2510.6953125","2510.6953125","2510.6953125"
"33046528","2499.9921875","2499.9921875","2499.9921875"
"33062912","2518.75","2518.75","2518.75"
"33079296","2530.6875","2530.6875","2530.6875"
"33095680","2568.21875","2568.21875","2568.21875"
"33112064","2556.6171875","2556.6171875","2556.6171875"
"33128448","2554.625","2554.625","2554.625"
"33144832","2558.171875","2558.171875","2558.171875"
"33161216","2548.953125","2548.953125","2548.953125"
"33177600","2555.96875","2555.96875","2555.96875"
"33193984","2523.5","2523.5","2523.5"
"33210368","2535.8046875","2535.8046875","2535.8046875"
"33226752","2550.4921875","2550.4921875","2550.4921875"
"33243136","2576.125","2576.125","2576.125"
"33259520","2621.1796875","2621.1796875","2621.1796875"
"33275904","2618.671875","2618.671875","2618.671875"
"33292288","2677.0859375","2677.0859375","2677.0859375"
"33308672","2692.7734375","2692.7734375","2692.7734375"
"33325056","2715.109375","2715.109375","2715.109375"
"33341440","2740.4296875","2740.4296875","2740.4296875"
"33357824","2738.5625","2738.5625","2738.5625"
"33374208","2715.9453125","2715.9453125","2715.9453125"
"33390592","2697.6328125","2697.6328125","2697.6328125"
"33406976","2746.6328125","2746.6328125","2746.6328125"
"33423360","2750.90625","2750.90625","2750.90625"
"33439744","2795.2734375","2795.2734375","2795.2734375"
"33456128","2782.0703125","2782.0703125","2782.0703125"
"33472512","2802.3515625","2802.3515625","2802.3515625"
"33488896","2798.03125","2798.03125","2798.03125"
"33505280","2817.203125","2817.203125","2817.203125"
"33521664","2881.515625","2881.515625","2881.515625"
"33538048","2872.796875","2872.796875","2872.796875"
"33554432","2821.5078125","2821.5078125","2821.5078125"
"33570816","2822.9140625","2822.9140625","2822.9140625"
"33587200","2806.0078125","2806.0078125","2806.0078125"
"33603584","2734.09375","2734.09375","2734.09375"
"33619968","2742.53125","2742.53125","2742.53125"
"33636352","2747.6328125","2747.6328125","2747.6328125"
"33652736","2739.1328125","2739.1328125","2739.1328125"
"33669120","2640.359375","2640.359375","2640.359375"
"33685504","2641.125","2641.125","2641.125"
"33701888","2610.25","2610.25","2610.25"
"33718272","2614.0078125","2614.0078125","2614.0078125"
"33734656","2589.5625","2589.5625","2589.5625"
"33751040","2634.2421875","2634.2421875","2634.2421875"
"33767424","2570.625","2570.625","2570.625"
"33783808","2558.125","2558.125","2558.125"
"33800192","2571.6328125","2571.6328125","2571.6328125"
"33816576","2515.7265625","2515.7265625","2515.7265625"
"33832960","2453.4296875","2453.4296875","2453.4296875"
"33849344","2420.96875","2420.96875","2420.96875"
"33865728","2408.9765625","2408.9765625","2408.9765625"
"33882112","2441.4921875","2441.4921875","2441.4921875"
"33898496","2422.4453125","2422.4453125","2422.4453125"
"33914880","2408.84375","2408.84375","2408.84375"
"33931264","2434.5859375","2434.5859375","2434.5859375"
"33947648","2441.09375","2441.09375","2441.09375"
"33964032","2448.65625","2448.65625","2448.65625"
"33980416","2492.609375","2492.609375","2492.609375"
"33996800","2518.703125","2518.703125","2518.703125"
"34013184","2553.75","2553.75","2553.75"
"34029568","2546.265625","2546.265625","2546.265625"
"34045952","2539.5","2539.5","2539.5"
"34062336","2511.6171875","2511.6171875","2511.6171875"
"34078720","2483.28125","2483.28125","2483.28125"
"34095104","2497.3359375","2497.3359375","2497.3359375"
"34111488","2490.421875","2490.421875","2490.421875"
"34127872","2510.8359375","2510.8359375","2510.8359375"
"34144256","2527.9609375","2527.9609375","2527.9609375"
"34160640","2536.0390625","2536.0390625","2536.0390625"
"34177024","2566.8671875","2566.8671875","2566.8671875"
"34193408","2579.578125","2579.578125","2579.578125"
"34209792","2539.546875","2539.546875","2539.546875"
"34226176","2544.5390625","2544.5390625","2544.5390625"
"34242560","2516.421875","2516.421875","2516.421875"
"34258944","2503.6796875","2503.6796875","2503.6796875"
"34275328","2486.4765625","2486.4765625","2486.4765625"
"34291712","2458","2458","2458"
"34308096","2392.2421875","2392.2421875","2392.2421875"
"34324480","2385.734375","2385.734375","2385.734375"
"34340864","2402.3828125","2402.3828125","2402.3828125"
"34357248","2393.7109375","2393.7109375","2393.7109375"
"34373632","2450.875","2450.875","2450.875"
"34390016","2471.6796875","2471.6796875","2471.6796875"
"34406400","2501.140625","2501.140625","2501.140625"
"34422784","2506.484375","2506.484375","2506.484375"
"34439168","2526.6953125","2526.6953125","2526.6953125"
"34455552","2584.140625","2584.140625","2584.140625"
"34471936","2622.9609375","2622.9609375","2622.9609375"
"34488320","2654.3125","2654.3125","2654.3125"
"34504704","2584.6640625","2584.6640625","2584.6640625"
"34521088","2598.25","2598.25","2598.25"
"34537472","2584.78125","2584.78125","2584.78125"
"34553856","2629.6015625","2629.6015625","2629.6015625"
"34570240","2678.90625","2678.90625","2678.90625"
"34586624","2685.984375","2685.984375","2685.984375"
"34603008","2760.2265625","2760.2265625","2760.2265625"
"34619392","2795.4765625","2795.4765625","2795.4765625"
"34635776","2812.15625","2812.15625","2812.15625"
"34652160","2786.0234375","2786.0234375","2786.0234375"
"34668544","2783.5546875","2783.5546875","2783.5546875"
"34684928","2798.6953125","2798.6953125","2798.6953125"
"34701312","2821.546875","2821.546875","2821.546875"
"34717696","2787.5859375","2787.5859375","2787.5859375"
"34734080","2830.96875","2830.96875","2830.96875"
"34750464","2785.5390625","2785.5390625","2785.5390625"
"34766848","2793.0703125","2793.0703125","2793.0703125"
"34783232","2735.0859375","2735.0859375","2735.0859375"
"34799616","2678.671875","2678.671875","2678.671875"
"34816000","2680.46875","2680.46875","2680.46875"
"34832384","2699.5703125","2699.5703125","2699.5703125"
"34848768","2744.7265625","2744.7265625","2744.7265625"
"34865152","2720.375","2720.375","2720.375"
"34881536","2698.578125","2698.578125","2698.578125"
"34897920","2669.203125","2669.203125","2669.203125"
"34914304","2625.28125","2625.28125","2625.28125"
"34930688","2597.328125","2597.328125","2597.328125"
"34947072","2611.40625","2611.40625","2611.40625"
"34963456","2588.609375","2588.609375","2588.609375"
"34979840","2602.1171875","2602.1171875","2602.1171875"
"34996224","2667.515625","2667.515625","2667.515625"
"35012608","2627.3203125","2627.3203125","2627.3203125"
"35028992","2609.9609375","2609.9609375","2609.9609375"
"35045376","2590.609375","2590.609375","2590.609375"
"35061760","2584.5859375","2584.5859375","2584.5859375"
"35078144","2540.9765625","2540.9765625","2540.9765625"
"35094528","2532.2578125","2532.2578125","2532.2578125"
"35110912","2545.71875","2545.71875","2545.71875"
"35127296","2531.5625","2531.5625","2531.5625"
"35143680","2596.3046875","2596.3046875","2596.3046875"
"35160064","2569.6171875","2569.6171875","2569.6171875"
"35176448","2527.375","2527.375","2527.375"
"35192832","2520.5","2520.5","2520.5"
"35209216","2560.7265625","2560.7265625","2560.7265625"
"35225600","2591.4375","2591.4375","2591.4375"
"35241984","2589.578125","2589.578125","2589.578125"
"35258368","2637.921875","2637.921875","2637.921875"
"35274752","2617.359375","2617.359375","2617.359375"
"35291136","2627.75","2627.75","2627.75"
"35307520","2577.4453125","2577.4453125","2577.4453125"
"35323904","2605.6484375","2605.6484375","2605.6484375"
"35340288","2594.3671875","2594.3671875","2594.3671875"
"35356672","2598.8046875","2598.8046875","2598.8046875"
"35373056","2596.2578125","2596.2578125","2596.2578125"
"35389440","2598.6015625","2598.6015625","2598.6015625"
"35405824","2585.1484375","2585.1484375","2585.1484375"
"35422208","2593.109375","2593.109375","2593.109375"
"35438592","2627.2890625","2627.2890625","2627.2890625"
"35454976","2622.125","2622.125","2622.125"
"35471360","2655.90625","2655.90625","2655.90625"
"35487744","2684.4375","2684.4375","2684.4375"
"35504128","2660.6640625","2660.6640625","2660.6640625"
"35520512","2638.71875","2638.71875","2638.71875"
"35536896","2730.828125","2730.828125","2730.828125"
"35553280","2803.9140625","2803.9140625","2803.9140625"
"35569664","2839.453125","2839.453125","2839.453125"
"35586048","2849.0703125","2849.0703125","2849.0703125"
"35602432","2798.15625","2798.15625","2798.15625"
"35618816","2818.1640625","2818.1640625","2818.1640625"
"35635200","2818.5625","2818.5625","2818.5625"
"35651584","2824.0546875","2824.0546875","2824.0546875"
"35667968","2848.7734375","2848.7734375","2848.7734375"
"35684352","2828.5","2828.5","2828.5"
"35700736","2784.53125","2784.53125","2784.53125"
"35717120","2808.90625","2808.90625","2808.90625"
"35733504","2827.671875","2827.671875","2827.671875"
"35749888","2829.9921875","2829.9921875","2829.9921875"
"35766272","2850.4375","2850.4375","2850.4375"
"35782656","2881.4921875","2881.4921875","2881.4921875"
"35799040","2845.65625","2845.65625","2845.65625"
"35815424","2851.6484375","2851.6484375","2851.6484375"
"35831808","2774.1953125","2774.1953125","2774.1953125"
"35848192","2797.609375","2797.609375","2797.609375"
"35864576","2784.5234375","2784.5234375","2784.5234375"
"35880960","2727.5546875","2727.5546875","2727.5546875"
"35897344","2710.0703125","2710.0703125","2710.0703125"
"35913728","2647.9921875","2647.9921875","2647.9921875"
"35930112","2649.59375","2649.59375","2649.59375"
"35946496","2634.9921875","2634.9921875","2634.9921875"
"35962880","2696.78125","2696.78125","2696.78125"
"35979264","2682.1953125","2682.1953125","2682.1953125"
"35995648","2674.2109375","2674.2109375","2674.2109375"
"36012032","2637.0078125","2637.0078125","2637.0078125"
"36028416","2699.0625","2699.0625","2699.0625"
"36044800","2700.78125","2700.78125","2700.78125"
"36061184","2666.1171875","2666.1171875","2666.1171875"
"36077568","2678.75","2678.75","2678.75"
"36093952","2673.796875","2673.796875","2673.796875"
"36110336","2630.4140625","2630.4140625","2630.4140625"
"36126720","2587.25","2587.25","2587.25"
"36143104","2605.21875","2605.21875","2605.21875"
"36159488","2627.5234375","2627.5234375","2627.5234375"
"36175872","2631.09375","2631.09375","2631.09375"
"36192256","2663.4921875","2663.4921875","2663.4921875"
"36208640","2678.9140625","2678.9140625","2678.9140625"
"36225024","2710.203125","2710.203125","2710.203125"
"36241408","2706.6015625","2706.6015625","2706.6015625"
"36257792","2699.3359375","2699.3359375","2699.3359375"
"36274176","2738.4375","2738.4375","2738.4375"
