"Step","TrajLen","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MIN","Alien-v5__atarienvpool_bootstrCI - charts/traj_len__MAX"
"30588928","900.71875","900.71875","900.71875"
"30605312","900.96875","900.96875","900.96875"
"30621696","893.6796875","893.6796875","893.6796875"
"30638080","894.7109375","894.7109375","894.7109375"
"30654464","888.5546875","888.5546875","888.5546875"
"30670848","872.421875","872.421875","872.421875"
"30687232","859.765625","859.765625","859.765625"
"30703616","841.546875","841.546875","841.546875"
"30720000","840.1796875","840.1796875","840.1796875"
"30736384","843.78125","843.78125","843.78125"
"30752768","843.0390625","843.0390625","843.0390625"
"30769152","842.5","842.5","842.5"
"30785536","857.40625","857.40625","857.40625"
"30801920","866.1171875","866.1171875","866.1171875"
"30818304","872.1640625","872.1640625","872.1640625"
"30834688","872.625","872.625","872.625"
"30851072","866.5","866.5","866.5"
"30867456","871.2109375","871.2109375","871.2109375"
"30883840","866.6796875","866.6796875","866.6796875"
"30900224","870.265625","870.265625","870.265625"
"30916608","874.8203125","874.8203125","874.8203125"
"30932992","884.171875","884.171875","884.171875"
"30949376","882.671875","882.671875","882.671875"
"30965760","874.234375","874.234375","874.234375"
"30982144","877.078125","877.078125","877.078125"
"30998528","888.03125","888.03125","888.03125"
"31014912","884.6171875","884.6171875","884.6171875"
"31031296","884.7578125","884.7578125","884.7578125"
"31047680","882.484375","882.484375","882.484375"
"31064064","890.375","890.375","890.375"
"31080448","897.125","897.125","897.125"
"31096832","904.09375","904.09375","904.09375"
"31113216","902.890625","902.890625","902.890625"
"31129600","899.046875","899.046875","899.046875"
"31145984","896.8359375","896.8359375","896.8359375"
"31162368","891","891","891"
"31178752","888.46875","888.46875","888.46875"
"31195136","890.453125","890.453125","890.453125"
"31211520","882.8984375","882.8984375","882.8984375"
"31227904","870.890625","870.890625","870.890625"
"31244288","870.0546875","870.0546875","870.0546875"
"31260672","857.7421875","857.7421875","857.7421875"
"31277056","863.1953125","863.1953125","863.1953125"
"31293440","864.03125","864.03125","864.03125"
"31309824","865.1953125","865.1953125","865.1953125"
"31326208","873.59375","873.59375","873.59375"
"31342592","878.1328125","878.1328125","878.1328125"
"31358976","873.7578125","873.7578125","873.7578125"
"31375360","873.625","873.625","873.625"
"31391744","885.1015625","885.1015625","885.1015625"
"31408128","867.28125","867.28125","867.28125"
"31424512","866.40625","866.40625","866.40625"
"31440896","873.0078125","873.0078125","873.0078125"
"31457280","875.046875","875.046875","875.046875"
"31473664","881.1015625","881.1015625","881.1015625"
"31490048","874.234375","874.234375","874.234375"
"31506432","862.9140625","862.9140625","862.9140625"
"31522816","858.3984375","858.3984375","858.3984375"
"31539200","868.15625","868.15625","868.15625"
"31555584","862.1875","862.1875","862.1875"
"31571968","852.0234375","852.0234375","852.0234375"
"31588352","855.484375","855.484375","855.484375"
"31604736","860.6171875","860.6171875","860.6171875"
"31621120","859.953125","859.953125","859.953125"
"31637504","868.015625","868.015625","868.015625"
"31653888","855.515625","855.515625","855.515625"
"31670272","849.890625","849.890625","849.890625"
"31686656","859.2265625","859.2265625","859.2265625"
"31703040","863.875","863.875","863.875"
"31719424","861.703125","861.703125","861.703125"
"31735808","868.8984375","868.8984375","868.8984375"
"31752192","861.59375","861.59375","861.59375"
"31768576","864.625","864.625","864.625"
"31784960","875.2578125","875.2578125","875.2578125"
"31801344","878","878","878"
"31817728","877.2890625","877.2890625","877.2890625"
"31834112","867.6953125","867.6953125","867.6953125"
"31850496","866.2578125","866.2578125","866.2578125"
"31866880","859.3671875","859.3671875","859.3671875"
"31883264","853.4921875","853.4921875","853.4921875"
"31899648","852.8125","852.8125","852.8125"
"31916032","855.15625","855.15625","855.15625"
"31932416","865.390625","865.390625","865.390625"
"31948800","877.703125","877.703125","877.703125"
"31965184","890.8671875","890.8671875","890.8671875"
"31981568","899.4921875","899.4921875","899.4921875"
"31997952","896.34375","896.34375","896.34375"
"32014336","892.90625","892.90625","892.90625"
"32030720","885.6015625","885.6015625","885.6015625"
"32047104","877.7265625","877.7265625","877.7265625"
"32063488","879.734375","879.734375","879.734375"
"32079872","875.609375","875.609375","875.609375"
"32096256","879.8125","879.8125","879.8125"
"32112640","881.0546875","881.0546875","881.0546875"
"32129024","887.2890625","887.2890625","887.2890625"
"32145408","877.4296875","877.4296875","877.4296875"
"32161792","876.65625","876.65625","876.65625"
"32178176","889.25","889.25","889.25"
"32194560","875.203125","875.203125","875.203125"
"32210944","864.40625","864.40625","864.40625"
"32227328","863.9140625","863.9140625","863.9140625"
"32243712","866.0390625","866.0390625","866.0390625"
"32260096","868.671875","868.671875","868.671875"
"32276480","870.75","870.75","870.75"
"32292864","875.328125","875.328125","875.328125"
"32309248","880.1640625","880.1640625","880.1640625"
"32325632","896.5703125","896.5703125","896.5703125"
"32342016","894.8046875","894.8046875","894.8046875"
"32358400","890.2109375","890.2109375","890.2109375"
"32374784","898.9375","898.9375","898.9375"
"32391168","888.1953125","888.1953125","888.1953125"
"32407552","883.1484375","883.1484375","883.1484375"
"32423936","885.375","885.375","885.375"
"32440320","884.09375","884.09375","884.09375"
"32456704","889.0625","889.0625","889.0625"
"32473088","890.8671875","890.8671875","890.8671875"
"32489472","892.1796875","892.1796875","892.1796875"
"32505856","896.25","896.25","896.25"
"32522240","889.6953125","889.6953125","889.6953125"
"32538624","884.0625","884.0625","884.0625"
"32555008","884.125","884.125","884.125"
"32571392","885.9609375","885.9609375","885.9609375"
"32587776","890.1875","890.1875","890.1875"
"32604160","888.0703125","888.0703125","888.0703125"
"32620544","883.125","883.125","883.125"
"32636928","885.1953125","885.1953125","885.1953125"
"32653312","870.984375","870.984375","870.984375"
"32669696","879.4296875","879.4296875","879.4296875"
"32686080","879.7109375","879.7109375","879.7109375"
"32702464","866.6953125","866.6953125","866.6953125"
"32718848","866.90625","866.90625","866.90625"
"32735232","869.1640625","869.1640625","869.1640625"
"32751616","878.3046875","878.3046875","878.3046875"
"32768000","897.3203125","897.3203125","897.3203125"
"32784384","894.09375","894.09375","894.09375"
"32800768","886.796875","886.796875","886.796875"
"32817152","895.8828125","895.8828125","895.8828125"
"32833536","895.046875","895.046875","895.046875"
"32849920","898.96875","898.96875","898.96875"
"32866304","889.578125","889.578125","889.578125"
"32882688","891.4375","891.4375","891.4375"
"32899072","896.171875","896.171875","896.171875"
"32915456","897.4453125","897.4453125","897.4453125"
"32931840","898.703125","898.703125","898.703125"
"32948224","899.4453125","899.4453125","899.4453125"
"32964608","896.0390625","896.0390625","896.0390625"
"32980992","907.015625","907.015625","907.015625"
"32997376","885.59375","885.59375","885.59375"
"33013760","885.4296875","885.4296875","885.4296875"
"33030144","884.09375","884.09375","884.09375"
"33046528","876.84375","876.84375","876.84375"
"33062912","873.5078125","873.5078125","873.5078125"
"33079296","861.65625","861.65625","861.65625"
"33095680","866.2890625","866.2890625","866.2890625"
"33112064","871.6796875","871.6796875","871.6796875"
"33128448","863.6640625","863.6640625","863.6640625"
"33144832","860.8515625","860.8515625","860.8515625"
"33161216","864.6328125","864.6328125","864.6328125"
"33177600","876.3984375","876.3984375","876.3984375"
"33193984","894.078125","894.078125","894.078125"
"33210368","896.1953125","896.1953125","896.1953125"
"33226752","888.9453125","888.9453125","888.9453125"
"33243136","904.625","904.625","904.625"
"33259520","908.921875","908.921875","908.921875"
"33275904","899.4765625","899.4765625","899.4765625"
"33292288","899.3359375","899.3359375","899.3359375"
"33308672","873.453125","873.453125","873.453125"
"33325056","876.890625","876.890625","876.890625"
"33341440","884.7578125","884.7578125","884.7578125"
"33357824","871.78125","871.78125","871.78125"
"33374208","869.6953125","869.6953125","869.6953125"
"33390592","873.421875","873.421875","873.421875"
"33406976","867.6875","867.6875","867.6875"
"33423360","869.765625","869.765625","869.765625"
"33439744","873.5859375","873.5859375","873.5859375"
"33456128","864.4765625","864.4765625","864.4765625"
"33472512","873.734375","873.734375","873.734375"
"33488896","875.1640625","875.1640625","875.1640625"
"33505280","878.6640625","878.6640625","878.6640625"
"33521664","887.359375","887.359375","887.359375"
"33538048","900.203125","900.203125","900.203125"
"33554432","899.34375","899.34375","899.34375"
"33570816","900.921875","900.921875","900.921875"
"33587200","906.8515625","906.8515625","906.8515625"
"33603584","906.46875","906.46875","906.46875"
"33619968","900.953125","900.953125","900.953125"
"33636352","900.53125","900.53125","900.53125"
"33652736","903.9921875","903.9921875","903.9921875"
"33669120","907.7578125","907.7578125","907.7578125"
"33685504","911.9375","911.9375","911.9375"
"33701888","910.8515625","910.8515625","910.8515625"
"33718272","897.1875","897.1875","897.1875"
"33734656","885.4140625","885.4140625","885.4140625"
"33751040","888.3203125","888.3203125","888.3203125"
"33767424","884.8515625","884.8515625","884.8515625"
"33783808","879.4375","879.4375","879.4375"
"33800192","871.6484375","871.6484375","871.6484375"
"33816576","872.53125","872.53125","872.53125"
"33832960","884.8203125","884.8203125","884.8203125"
"33849344","883.140625","883.140625","883.140625"
"33865728","873.9375","873.9375","873.9375"
"33882112","869.296875","869.296875","869.296875"
"33898496","873.78125","873.78125","873.78125"
"33914880","877.296875","877.296875","877.296875"
"33931264","875.0390625","875.0390625","875.0390625"
"33947648","872.9765625","872.9765625","872.9765625"
"33964032","890.140625","890.140625","890.140625"
"33980416","897.484375","897.484375","897.484375"
"33996800","912.2109375","912.2109375","912.2109375"
"34013184","911.671875","911.671875","911.671875"
"34029568","906.1875","906.1875","906.1875"
"34045952","896.734375","896.734375","896.734375"
"34062336","901.0234375","901.0234375","901.0234375"
"34078720","882.71875","882.71875","882.71875"
"34095104","882.6953125","882.6953125","882.6953125"
"34111488","874.8828125","874.8828125","874.8828125"
"34127872","867.1328125","867.1328125","867.1328125"
"34144256","868.53125","868.53125","868.53125"
"34160640","875.140625","875.140625","875.140625"
"34177024","868.0625","868.0625","868.0625"
"34193408","864.0078125","864.0078125","864.0078125"
"34209792","861.9453125","861.9453125","861.9453125"
"34226176","867.703125","867.703125","867.703125"
"34242560","868.5234375","868.5234375","868.5234375"
"34258944","871.8671875","871.8671875","871.8671875"
"34275328","865.703125","865.703125","865.703125"
"34291712","877.8984375","877.8984375","877.8984375"
"34308096","881.7421875","881.7421875","881.7421875"
"34324480","881.453125","881.453125","881.453125"
"34340864","886.6953125","886.6953125","886.6953125"
"34357248","894.5","894.5","894.5"
"34373632","888.6796875","888.6796875","888.6796875"
"34390016","891.96875","891.96875","891.96875"
"34406400","891.4140625","891.4140625","891.4140625"
"34422784","886.9453125","886.9453125","886.9453125"
"34439168","877.1328125","877.1328125","877.1328125"
"34455552","888.2421875","888.2421875","888.2421875"
"34471936","883.15625","883.15625","883.15625"
"34488320","894.0390625","894.0390625","894.0390625"
"34504704","893.2890625","893.2890625","893.2890625"
"34521088","899.890625","899.890625","899.890625"
"34537472","910.671875","910.671875","910.671875"
"34553856","919.4921875","919.4921875","919.4921875"
"34570240","918.9453125","918.9453125","918.9453125"
"34586624","916.7421875","916.7421875","916.7421875"
"34603008","915.2578125","915.2578125","915.2578125"
"34619392","911.1328125","911.1328125","911.1328125"
"34635776","908.8125","908.8125","908.8125"
"34652160","888.7109375","888.7109375","888.7109375"
"34668544","893.21875","893.21875","893.21875"
"34684928","897.8125","897.8125","897.8125"
"34701312","890.5703125","890.5703125","890.5703125"
"34717696","890.75","890.75","890.75"
"34734080","892.90625","892.90625","892.90625"
"34750464","889.125","889.125","889.125"
"34766848","898.703125","898.703125","898.703125"
"34783232","898.5703125","898.5703125","898.5703125"
"34799616","882.2890625","882.2890625","882.2890625"
"34816000","882.875","882.875","882.875"
"34832384","890.9921875","890.9921875","890.9921875"
"34848768","887.734375","887.734375","887.734375"
"34865152","897.125","897.125","897.125"
"34881536","896.875","896.875","896.875"
"34897920","901.046875","901.046875","901.046875"
"34914304","906.359375","906.359375","906.359375"
"34930688","904.7890625","904.7890625","904.7890625"
"34947072","903.1015625","903.1015625","903.1015625"
"34963456","907.109375","907.109375","907.109375"
"34979840","894.875","894.875","894.875"
"34996224","898.4296875","898.4296875","898.4296875"
"35012608","891.65625","891.65625","891.65625"
"35028992","894.6875","894.6875","894.6875"
"35045376","906.1875","906.1875","906.1875"
"35061760","903.921875","903.921875","903.921875"
"35078144","902.1015625","902.1015625","902.1015625"
"35094528","908.8671875","908.8671875","908.8671875"
"35110912","910.8125","910.8125","910.8125"
"35127296","909.7109375","909.7109375","909.7109375"
"35143680","915.75","915.75","915.75"
"35160064","910.734375","910.734375","910.734375"
"35176448","914.296875","914.296875","914.296875"
"35192832","923.40625","923.40625","923.40625"
"35209216","925.3359375","925.3359375","925.3359375"
"35225600","933.3046875","933.3046875","933.3046875"
"35241984","926.3671875","926.3671875","926.3671875"
"35258368","931.5234375","931.5234375","931.5234375"
"35274752","927.59375","927.59375","927.59375"
"35291136","924.8828125","924.8828125","924.8828125"
"35307520","914.0234375","914.0234375","914.0234375"
"35323904","907.765625","907.765625","907.765625"
"35340288","908.28125","908.28125","908.28125"
"35356672","907.3515625","907.3515625","907.3515625"
"35373056","899.984375","899.984375","899.984375"
"35389440","905.5859375","905.5859375","905.5859375"
"35405824","910.9765625","910.9765625","910.9765625"
"35422208","911.203125","911.203125","911.203125"
"35438592","913.0703125","913.0703125","913.0703125"
"35454976","904.140625","904.140625","904.140625"
"35471360","906.7734375","906.7734375","906.7734375"
"35487744","901.8515625","901.8515625","901.8515625"
"35504128","885.59375","885.59375","885.59375"
"35520512","878.40625","878.40625","878.40625"
"35536896","876.765625","876.765625","876.765625"
"35553280","867.109375","867.109375","867.109375"
"35569664","870.265625","870.265625","870.265625"
"35586048","874.359375","874.359375","874.359375"
"35602432","887.0859375","887.0859375","887.0859375"
"35618816","891.2734375","891.2734375","891.2734375"
"35635200","889.2109375","889.2109375","889.2109375"
"35651584","891.9453125","891.9453125","891.9453125"
"35667968","900.0703125","900.0703125","900.0703125"
"35684352","898.21875","898.21875","898.21875"
"35700736","889.3203125","889.3203125","889.3203125"
"35717120","891.7890625","891.7890625","891.7890625"
"35733504","897.640625","897.640625","897.640625"
"35749888","890.1328125","890.1328125","890.1328125"
"35766272","890.3671875","890.3671875","890.3671875"
"35782656","893.3984375","893.3984375","893.3984375"
"35799040","904.328125","904.328125","904.328125"
"35815424","909.609375","909.609375","909.609375"
"35831808","914.578125","914.578125","914.578125"
"35848192","912.9609375","912.9609375","912.9609375"
"35864576","915.328125","915.328125","915.328125"
"35880960","918.2578125","918.2578125","918.2578125"
"35897344","916.484375","916.484375","916.484375"
"35913728","904.5078125","904.5078125","904.5078125"
"35930112","898.375","898.375","898.375"
"35946496","888.5546875","888.5546875","888.5546875"
"35962880","887.0625","887.0625","887.0625"
"35979264","880.21875","880.21875","880.21875"
"35995648","905.53125","905.53125","905.53125"
"36012032","902.71875","902.71875","902.71875"
"36028416","907.1875","907.1875","907.1875"
"36044800","909.6328125","909.6328125","909.6328125"
"36061184","922.1875","922.1875","922.1875"
"36077568","921.5703125","921.5703125","921.5703125"
"36093952","924.578125","924.578125","924.578125"
"36110336","917.390625","917.390625","917.390625"
"36126720","921.890625","921.890625","921.890625"
"36143104","928.8671875","928.8671875","928.8671875"
"36159488","929.78125","929.78125","929.78125"
"36175872","939.1953125","939.1953125","939.1953125"
"36192256","941.0859375","941.0859375","941.0859375"
"36208640","937.9453125","937.9453125","937.9453125"
"36225024","932.8359375","932.8359375","932.8359375"
"36241408","932.578125","932.578125","932.578125"
"36257792","935.484375","935.484375","935.484375"
"36274176","931.265625","931.265625","931.265625"
"36290560","925.03125","925.03125","925.03125"
"36306944","917.90625","917.90625","917.90625"
"36323328","919.3125","919.3125","919.3125"
"36339712","929.7578125","929.7578125","929.7578125"
"36356096","936.71875","936.71875","936.71875"
"36372480","932.8984375","932.8984375","932.8984375"
"36388864","933.2578125","933.2578125","933.2578125"
"36405248","926.8359375","926.8359375","926.8359375"
"36421632","921.359375","921.359375","921.359375"
"36438016","910.15625","910.15625","910.15625"
"36454400","903.2890625","903.2890625","903.2890625"
"36470784","896.1640625","896.1640625","896.1640625"
"36487168","892.6640625","892.6640625","892.6640625"
"36503552","894.2421875","894.2421875","894.2421875"
"36519936","892.0625","892.0625","892.0625"
"36536320","903.046875","903.046875","903.046875"
"36552704","917.015625","917.015625","917.015625"
"36569088","909.3359375","909.3359375","909.3359375"
"36585472","917.6015625","917.6015625","917.6015625"
"36601856","920.3359375","920.3359375","920.3359375"
"36618240","919.9296875","919.9296875","919.9296875"
"36634624","925.1875","925.1875","925.1875"
"36651008","923.8671875","923.8671875","923.8671875"
"36667392","916.546875","916.546875","916.546875"
"36683776","918.765625","918.765625","918.765625"
"36700160","917.1796875","917.1796875","917.1796875"
"36716544","912.25","912.25","912.25"
"36732928","922.40625","922.40625","922.40625"
"36749312","914.5078125","914.5078125","914.5078125"
"36765696","914.65625","914.65625","914.65625"
"36782080","909.6875","909.6875","909.6875"
"36798464","906.4375","906.4375","906.4375"
"36814848","915.4921875","915.4921875","915.4921875"
"36831232","918.453125","918.453125","918.453125"
"36847616","920.0859375","920.0859375","920.0859375"
"36864000","918.765625","918.765625","918.765625"
"36880384","919.9296875","919.9296875","919.9296875"
"36896768","925.2265625","925.2265625","925.2265625"
"36913152","919.125","919.125","919.125"
"36929536","917.046875","917.046875","917.046875"
"36945920","910.359375","910.359375","910.359375"
"36962304","909.6484375","909.6484375","909.6484375"
"36978688","906.1796875","906.1796875","906.1796875"
"36995072","904.21875","904.21875","904.21875"
"37011456","902.1328125","902.1328125","902.1328125"
"37027840","909.671875","909.671875","909.671875"
"37044224","902.6171875","902.6171875","902.6171875"
"37060608","904.78125","904.78125","904.78125"
"37076992","916.140625","916.140625","916.140625"
"37093376","917.734375","917.734375","917.734375"
"37109760","921.40625","921.40625","921.40625"
"37126144","913.40625","913.40625","913.40625"
"37142528","925.046875","925.046875","925.046875"
"37158912","927.375","927.375","927.375"
"37175296","924.6875","924.6875","924.6875"
"37191680","905.203125","905.203125","905.203125"
"37208064","903.875","903.875","903.875"
"37224448","915.953125","915.953125","915.953125"
"37240832","928.5234375","928.5234375","928.5234375"
"37257216","911.9375","911.9375","911.9375"
"37273600","913.796875","913.796875","913.796875"
"37289984","910.8359375","910.8359375","910.8359375"
"37306368","915.3359375","915.3359375","915.3359375"
"37322752","922.484375","922.484375","922.484375"
"37339136","923.2734375","923.2734375","923.2734375"
"37355520","903.828125","903.828125","903.828125"
"37371904","920.109375","920.109375","920.109375"
"37388288","921.1796875","921.1796875","921.1796875"
"37404672","930.4296875","930.4296875","930.4296875"
"37421056","933.7890625","933.7890625","933.7890625"
"37437440","920.34375","920.34375","920.34375"
"37453824","923.9609375","923.9609375","923.9609375"
"37470208","928.5078125","928.5078125","928.5078125"
"37486592","926.890625","926.890625","926.890625"
"37502976","916.59375","916.59375","916.59375"
"37519360","916.78125","916.78125","916.78125"
"37535744","935.3671875","935.3671875","935.3671875"
"37552128","937.2578125","937.2578125","937.2578125"
"37568512","956.1015625","956.1015625","956.1015625"
"37584896","940.6640625","940.6640625","940.6640625"
"37601280","951.9453125","951.9453125","951.9453125"
"37617664","959.828125","959.828125","959.828125"
"37634048","953.21875","953.21875","953.21875"
"37650432","936.5625","936.5625","936.5625"
"37666816","944.484375","944.484375","944.484375"
"37683200","933.640625","933.640625","933.640625"
"37699584","941.3515625","941.3515625","941.3515625"
"37715968","942.7734375","942.7734375","942.7734375"
"37732352","938.4453125","938.4453125","938.4453125"
"37748736","930.609375","930.609375","930.609375"
"37765120","930.0390625","930.0390625","930.0390625"
"37781504","927.03125","927.03125","927.03125"
"37797888","921.8203125","921.8203125","921.8203125"
"37814272","903.359375","903.359375","903.359375"
"37830656","903.9296875","903.9296875","903.9296875"
"37847040","894.34375","894.34375","894.34375"
"37863424","906.5078125","906.5078125","906.5078125"
"37879808","919.2890625","919.2890625","919.2890625"
"37896192","913.5625","913.5625","913.5625"
"37912576","918.9140625","918.9140625","918.9140625"
"37928960","927.375","927.375","927.375"
"37945344","924.421875","924.421875","924.421875"
"37961728","922.53125","922.53125","922.53125"
"37978112","922.9921875","922.9921875","922.9921875"
"37994496","913.796875","913.796875","913.796875"
"38010880","919.375","919.375","919.375"
"38027264","915.296875","915.296875","915.296875"
"38043648","910.5703125","910.5703125","910.5703125"
"38060032","911.4453125","911.4453125","911.4453125"
"38076416","918.2421875","918.2421875","918.2421875"
"38092800","915.78125","915.78125","915.78125"
"38109184","923.859375","923.859375","923.859375"
"38125568","924.0703125","924.0703125","924.0703125"
"38141952","923.4609375","923.4609375","923.4609375"
"38158336","926.234375","926.234375","926.234375"
"38174720","928.828125","928.828125","928.828125"
"38191104","926.2578125","926.2578125","926.2578125"
"38207488","925.4921875","925.4921875","925.4921875"
"38223872","929.171875","929.171875","929.171875"
"38240256","925.3984375","925.3984375","925.3984375"
"38256640","929.6171875","929.6171875","929.6171875"
"38273024","927.8515625","927.8515625","927.8515625"
"38289408","932.3046875","932.3046875","932.3046875"
"38305792","933.3515625","933.3515625","933.3515625"
"38322176","933.9765625","933.9765625","933.9765625"
"38338560","934.1875","934.1875","934.1875"
"38354944","928.6484375","928.6484375","928.6484375"
"38371328","910.3671875","910.3671875","910.3671875"
"38387712","923.03125","923.03125","923.03125"
"38404096","922.25","922.25","922.25"
"38420480","920.46875","920.46875","920.46875"
"38436864","917.578125","917.578125","917.578125"
"38453248","915.515625","915.515625","915.515625"
"38469632","924.9453125","924.9453125","924.9453125"
"38486016","928.1015625","928.1015625","928.1015625"
"38502400","932.8046875","932.8046875","932.8046875"
"38518784","932.515625","932.515625","932.515625"
"38535168","938.6640625","938.6640625","938.6640625"
"38551552","947.0390625","947.0390625","947.0390625"
"38567936","954.015625","954.015625","954.015625"
"38584320","958.2421875","958.2421875","958.2421875"
"38600704","962.421875","962.421875","962.421875"
"38617088","953.7734375","953.7734375","953.7734375"
"38633472","957.0859375","957.0859375","957.0859375"
"38649856","955.5625","955.5625","955.5625"
"38666240","947.6796875","947.6796875","947.6796875"
"38682624","940.609375","940.609375","940.609375"
"38699008","936.8046875","936.8046875","936.8046875"
"38715392","932.765625","932.765625","932.765625"
"38731776","934.484375","934.484375","934.484375"
"38748160","932.1640625","932.1640625","932.1640625"
"38764544","928.8359375","928.8359375","928.8359375"
"38780928","934.4375","934.4375","934.4375"
"38797312","934.28125","934.28125","934.28125"
"38813696","936.0703125","936.0703125","936.0703125"
"38830080","941.234375","941.234375","941.234375"
"38846464","936.796875","936.796875","936.796875"
"38862848","945.9765625","945.9765625","945.9765625"
"38879232","943.21875","943.21875","943.21875"
"38895616","932.0234375","932.0234375","932.0234375"
"38912000","925.015625","925.015625","925.015625"
"38928384","935.546875","935.546875","935.546875"
"38944768","932.15625","932.15625","932.15625"
"38961152","932.5234375","932.5234375","932.5234375"
"38977536","928.9453125","928.9453125","928.9453125"
"38993920","935.3515625","935.3515625","935.3515625"
"39010304","934.7421875","934.7421875","934.7421875"
"39026688","931.5390625","931.5390625","931.5390625"
"39043072","928.8671875","928.8671875","928.8671875"
"39059456","931.9765625","931.9765625","931.9765625"
"39075840","926.015625","926.015625","926.015625"
"39092224","928.96875","928.96875","928.96875"
"39108608","917.3203125","917.3203125","917.3203125"
"39124992","915.578125","915.578125","915.578125"
"39141376","927.0390625","927.0390625","927.0390625"
"39157760","930.5859375","930.5859375","930.5859375"
"39174144","928.5625","928.5625","928.5625"
"39190528","939.3671875","939.3671875","939.3671875"
"39206912","944.265625","944.265625","944.265625"
"39223296","940.609375","940.609375","940.609375"
"39239680","939.203125","939.203125","939.203125"
"39256064","943.578125","943.578125","943.578125"
"39272448","959.53125","959.53125","959.53125"
"39288832","957.375","957.375","957.375"
"39305216","949.40625","949.40625","949.40625"
"39321600","953.3671875","953.3671875","953.3671875"
"39337984","961.09375","961.09375","961.09375"
"39354368","968.03125","968.03125","968.03125"
"39370752","958.453125","958.453125","958.453125"
"39387136","955.75","955.75","955.75"
"39403520","960.96875","960.96875","960.96875"
"39419904","957.96875","957.96875","957.96875"
"39436288","956.9140625","956.9140625","956.9140625"
"39452672","970.8359375","970.8359375","970.8359375"
"39469056","952.6796875","952.6796875","952.6796875"
"39485440","951.0859375","951.0859375","951.0859375"
"39501824","947.71875","947.71875","947.71875"
"39518208","939.7890625","939.7890625","939.7890625"
"39534592","941.375","941.375","941.375"
"39550976","934.7109375","934.7109375","934.7109375"
"39567360","935.3125","935.3125","935.3125"
"39583744","936.4765625","936.4765625","936.4765625"
"39600128","938.1171875","938.1171875","938.1171875"
"39616512","929.2578125","929.2578125","929.2578125"
"39632896","925.875","925.875","925.875"
"39649280","923.3984375","923.3984375","923.3984375"
"39665664","927.859375","927.859375","927.859375"
"39682048","923.3984375","923.3984375","923.3984375"
"39698432","915.59375","915.59375","915.59375"
"39714816","929.0546875","929.0546875","929.0546875"
"39731200","945.703125","945.703125","945.703125"
"39747584","938.9296875","938.9296875","938.9296875"
"39763968","929.9296875","929.9296875","929.9296875"
"39780352","937.9453125","937.9453125","937.9453125"
"39796736","933.4453125","933.4453125","933.4453125"
"39813120","931.328125","931.328125","931.328125"
"39829504","918.9765625","918.9765625","918.9765625"
"39845888","907.0078125","907.0078125","907.0078125"
"39862272","907.0546875","907.0546875","907.0546875"
"39878656","920.7265625","920.7265625","920.7265625"
"39895040","907.5546875","907.5546875","907.5546875"
"39911424","911.65625","911.65625","911.65625"
"39927808","911.1171875","911.1171875","911.1171875"
"39944192","923.4453125","923.4453125","923.4453125"
"39960576","921.9609375","921.9609375","921.9609375"
"39976960","929.953125","929.953125","929.953125"
"39993344","931.140625","931.140625","931.140625"
