"Step","TrajLen","Alien-v5 PPO NoisyNet - charts/traj_len__MIN","Alien-v5 PPO NoisyNet - charts/traj_len__MAX"
"30670848","619.2578125","619.2578125","619.2578125"
"30687232","629.09375","629.09375","629.09375"
"30703616","628.1875","628.1875","628.1875"
"30720000","639.21875","639.21875","639.21875"
"30736384","640.09375","640.09375","640.09375"
"30752768","639.34375","639.34375","639.34375"
"30769152","635.9296875","635.9296875","635.9296875"
"30785536","642.234375","642.234375","642.234375"
"30801920","634.6328125","634.6328125","634.6328125"
"30818304","631.890625","631.890625","631.890625"
"30834688","630.453125","630.453125","630.453125"
"30851072","636.34375","636.34375","636.34375"
"30867456","639.9921875","639.9921875","639.9921875"
"30883840","646.7265625","646.7265625","646.7265625"
"30900224","647.859375","647.859375","647.859375"
"30916608","649.2265625","649.2265625","649.2265625"
"30932992","636.4296875","636.4296875","636.4296875"
"30949376","633.34375","633.34375","633.34375"
"30965760","626.2890625","626.2890625","626.2890625"
"30982144","628.03125","628.03125","628.03125"
"30998528","626.8046875","626.8046875","626.8046875"
"31014912","629.9453125","629.9453125","629.9453125"
"31031296","631.6015625","631.6015625","631.6015625"
"31047680","639.9375","639.9375","639.9375"
"31064064","636.1875","636.1875","636.1875"
"31080448","639.5625","639.5625","639.5625"
"31096832","641.9921875","641.9921875","641.9921875"
"31113216","647.7421875","647.7421875","647.7421875"
"31129600","639.6640625","639.6640625","639.6640625"
"31145984","641.234375","641.234375","641.234375"
"31162368","637.2578125","637.2578125","637.2578125"
"31178752","637.140625","637.140625","637.140625"
"31195136","625.125","625.125","625.125"
"31211520","624.265625","624.265625","624.265625"
"31227904","631.8515625","631.8515625","631.8515625"
"31244288","636.6171875","636.6171875","636.6171875"
"31260672","639.0703125","639.0703125","639.0703125"
"31277056","645.4140625","645.4140625","645.4140625"
"31293440","649.6328125","649.6328125","649.6328125"
"31309824","643.2734375","643.2734375","643.2734375"
"31326208","641.6328125","641.6328125","641.6328125"
"31342592","638.84375","638.84375","638.84375"
"31358976","641.875","641.875","641.875"
"31375360","639.96875","639.96875","639.96875"
"31391744","644.265625","644.265625","644.265625"
"31408128","643.5234375","643.5234375","643.5234375"
"31424512","643.8671875","643.8671875","643.8671875"
"31440896","637.2109375","637.2109375","637.2109375"
"31457280","635.5234375","635.5234375","635.5234375"
"31473664","638.390625","638.390625","638.390625"
"31490048","640.9453125","640.9453125","640.9453125"
"31506432","645.5234375","645.5234375","645.5234375"
"31522816","647.6484375","647.6484375","647.6484375"
"31539200","655.1796875","655.1796875","655.1796875"
"31555584","649.3359375","649.3359375","649.3359375"
"31571968","650.234375","650.234375","650.234375"
"31588352","646.5","646.5","646.5"
"31604736","643.703125","643.703125","643.703125"
"31621120","635.03125","635.03125","635.03125"
"31637504","629.421875","629.421875","629.421875"
"31653888","627.046875","627.046875","627.046875"
"31670272","629.6328125","629.6328125","629.6328125"
"31686656","625.078125","625.078125","625.078125"
"31703040","623.3984375","623.3984375","623.3984375"
"31719424","625.65625","625.65625","625.65625"
"31735808","618.5546875","618.5546875","618.5546875"
"31752192","618.9140625","618.9140625","618.9140625"
"31768576","617.15625","617.15625","617.15625"
"31784960","611.78125","611.78125","611.78125"
"31801344","614.1328125","614.1328125","614.1328125"
"31817728","614.671875","614.671875","614.671875"
"31834112","621.3125","621.3125","621.3125"
"31850496","629.3046875","629.3046875","629.3046875"
"31866880","632.4609375","632.4609375","632.4609375"
"31883264","633.1640625","633.1640625","633.1640625"
"31899648","630.671875","630.671875","630.671875"
"31916032","627.96875","627.96875","627.96875"
"31932416","625.921875","625.921875","625.921875"
"31948800","617.84375","617.84375","617.84375"
"31965184","622.609375","622.609375","622.609375"
"31981568","623.7578125","623.7578125","623.7578125"
"31997952","627.25","627.25","627.25"
"32014336","629.5234375","629.5234375","629.5234375"
"32030720","629.28125","629.28125","629.28125"
"32047104","623.0859375","623.0859375","623.0859375"
"32063488","613.59375","613.59375","613.59375"
"32079872","601.0234375","601.0234375","601.0234375"
"32096256","594.2734375","594.2734375","594.2734375"
"32112640","599.7109375","599.7109375","599.7109375"
"32129024","606.3203125","606.3203125","606.3203125"
"32145408","620.75","620.75","620.75"
"32161792","618.2265625","618.2265625","618.2265625"
"32178176","622.2109375","622.2109375","622.2109375"
"32194560","615.7109375","615.7109375","615.7109375"
"32210944","611.5078125","611.5078125","611.5078125"
"32227328","605.7265625","605.7265625","605.7265625"
"32243712","604.3515625","604.3515625","604.3515625"
"32260096","598.4609375","598.4609375","598.4609375"
"32276480","609.328125","609.328125","609.328125"
"32292864","607.9609375","607.9609375","607.9609375"
"32309248","603.46875","603.46875","603.46875"
"32325632","610.78125","610.78125","610.78125"
"32342016","618.4453125","618.4453125","618.4453125"
"32358400","616.6953125","616.6953125","616.6953125"
"32374784","613.6640625","613.6640625","613.6640625"
"32391168","617.765625","617.765625","617.765625"
"32407552","611.0078125","611.0078125","611.0078125"
"32423936","606.2265625","606.2265625","606.2265625"
"32440320","609.6640625","609.6640625","609.6640625"
"32456704","616.7578125","616.7578125","616.7578125"
"32473088","624.6875","624.6875","624.6875"
"32489472","621.0859375","621.0859375","621.0859375"
"32505856","626.234375","626.234375","626.234375"
"32522240","625.78125","625.78125","625.78125"
"32538624","621.1640625","621.1640625","621.1640625"
"32555008","618.234375","618.234375","618.234375"
"32571392","620.9375","620.9375","620.9375"
"32587776","626.921875","626.921875","626.921875"
"32604160","627.015625","627.015625","627.015625"
"32620544","621.8203125","621.8203125","621.8203125"
"32636928","618.6640625","618.6640625","618.6640625"
"32653312","615.953125","615.953125","615.953125"
"32669696","608.9140625","608.9140625","608.9140625"
"32686080","607.0703125","607.0703125","607.0703125"
"32702464","609.6640625","609.6640625","609.6640625"
"32718848","613.921875","613.921875","613.921875"
"32735232","615.734375","615.734375","615.734375"
"32751616","616.3359375","616.3359375","616.3359375"
"32768000","614.3515625","614.3515625","614.3515625"
"32784384","609.625","609.625","609.625"
"32800768","612","612","612"
"32817152","611.5","611.5","611.5"
"32833536","610.3125","610.3125","610.3125"
"32849920","614.4921875","614.4921875","614.4921875"
"32866304","615.5234375","615.5234375","615.5234375"
"32882688","614.3359375","614.3359375","614.3359375"
"32899072","614.25","614.25","614.25"
"32915456","618.0234375","618.0234375","618.0234375"
"32931840","615.0625","615.0625","615.0625"
"32948224","618.21875","618.21875","618.21875"
"32964608","623.3203125","623.3203125","623.3203125"
"32980992","632.1171875","632.1171875","632.1171875"
"32997376","635.3828125","635.3828125","635.3828125"
"33013760","635.5546875","635.5546875","635.5546875"
"33030144","634.71875","634.71875","634.71875"
"33046528","628.4765625","628.4765625","628.4765625"
"33062912","624.359375","624.359375","624.359375"
"33079296","618.8046875","618.8046875","618.8046875"
"33095680","620.5078125","620.5078125","620.5078125"
"33112064","616.640625","616.640625","616.640625"
"33128448","616.5078125","616.5078125","616.5078125"
"33144832","614.484375","614.484375","614.484375"
"33161216","613.15625","613.15625","613.15625"
"33177600","623.09375","623.09375","623.09375"
"33193984","620.21875","620.21875","620.21875"
"33210368","623.0625","623.0625","623.0625"
"33226752","615.3515625","615.3515625","615.3515625"
"33243136","611.890625","611.890625","611.890625"
"33259520","609.65625","609.65625","609.65625"
"33275904","612.1015625","612.1015625","612.1015625"
"33292288","607.328125","607.328125","607.328125"
"33308672","610.3515625","610.3515625","610.3515625"
"33325056","605.1171875","605.1171875","605.1171875"
"33341440","617.2578125","617.2578125","617.2578125"
"33357824","618.0859375","618.0859375","618.0859375"
"33374208","621.15625","621.15625","621.15625"
"33390592","612.7890625","612.7890625","612.7890625"
"33406976","608.4140625","608.4140625","608.4140625"
"33423360","608.1171875","608.1171875","608.1171875"
"33439744","611.9609375","611.9609375","611.9609375"
"33456128","612.4296875","612.4296875","612.4296875"
"33472512","618.8515625","618.8515625","618.8515625"
"33488896","625.078125","625.078125","625.078125"
"33505280","621.875","621.875","621.875"
"33521664","617.4921875","617.4921875","617.4921875"
"33538048","617.4140625","617.4140625","617.4140625"
"33554432","614.2265625","614.2265625","614.2265625"
"33570816","612.21875","612.21875","612.21875"
"33587200","608.15625","608.15625","608.15625"
"33603584","609.625","609.625","609.625"
"33619968","614.8984375","614.8984375","614.8984375"
"33636352","607.484375","607.484375","607.484375"
"33652736","610.4296875","610.4296875","610.4296875"
"33669120","609.0390625","609.0390625","609.0390625"
"33685504","599.390625","599.390625","599.390625"
"33701888","593.328125","593.328125","593.328125"
"33718272","591.9375","591.9375","591.9375"
"33734656","583.9921875","583.9921875","583.9921875"
"33751040","578.9765625","578.9765625","578.9765625"
"33767424","580.28125","580.28125","580.28125"
"33783808","586.5546875","586.5546875","586.5546875"
"33800192","590.078125","590.078125","590.078125"
"33816576","591.6953125","591.6953125","591.6953125"
"33832960","601.4609375","601.4609375","601.4609375"
"33849344","605.25","605.25","605.25"
"33865728","603.078125","603.078125","603.078125"
"33882112","609.25","609.25","609.25"
"33898496","618.4921875","618.4921875","618.4921875"
"33914880","616.6640625","616.6640625","616.6640625"
"33931264","609.421875","609.421875","609.421875"
"33947648","603.6328125","603.6328125","603.6328125"
"33964032","601.4296875","601.4296875","601.4296875"
"33980416","596.3046875","596.3046875","596.3046875"
"33996800","590.2890625","590.2890625","590.2890625"
"34013184","599.6484375","599.6484375","599.6484375"
"34029568","593.3984375","593.3984375","593.3984375"
"34045952","594.484375","594.484375","594.484375"
"34062336","597.6953125","597.6953125","597.6953125"
"34078720","608.9140625","608.9140625","608.9140625"
"34095104","616.9375","616.9375","616.9375"
"34111488","622.5546875","622.5546875","622.5546875"
"34127872","623.25","623.25","623.25"
"34144256","620.9921875","620.9921875","620.9921875"
"34160640","617.5078125","617.5078125","617.5078125"
"34177024","615.078125","615.078125","615.078125"
"34193408","604.2109375","604.2109375","604.2109375"
"34209792","604.421875","604.421875","604.421875"
"34226176","609.6796875","609.6796875","609.6796875"
"34242560","612.21875","612.21875","612.21875"
"34258944","612.8203125","612.8203125","612.8203125"
"34275328","609.9921875","609.9921875","609.9921875"
"34291712","614.3515625","614.3515625","614.3515625"
"34308096","613.671875","613.671875","613.671875"
"34324480","603.5","603.5","603.5"
"34340864","595.828125","595.828125","595.828125"
"34357248","588.2421875","588.2421875","588.2421875"
"34373632","588.7890625","588.7890625","588.7890625"
"34390016","585.734375","585.734375","585.734375"
"34406400","587.90625","587.90625","587.90625"
"34422784","598.765625","598.765625","598.765625"
"34439168","599.375","599.375","599.375"
"34455552","603.953125","603.953125","603.953125"
"34471936","603.1640625","603.1640625","603.1640625"
"34488320","595.5390625","595.5390625","595.5390625"
"34504704","592.0703125","592.0703125","592.0703125"
"34521088","586.40625","586.40625","586.40625"
"34537472","584.7578125","584.7578125","584.7578125"
"34553856","583.5625","583.5625","583.5625"
"34570240","585.578125","585.578125","585.578125"
"34586624","581.9453125","581.9453125","581.9453125"
"34603008","589.46875","589.46875","589.46875"
"34619392","584.8203125","584.8203125","584.8203125"
"34635776","591.015625","591.015625","591.015625"
"34652160","588.546875","588.546875","588.546875"
"34668544","588.9140625","588.9140625","588.9140625"
"34684928","592.1328125","592.1328125","592.1328125"
"34701312","599.640625","599.640625","599.640625"
"34717696","592","592","592"
"34734080","595.6875","595.6875","595.6875"
"34750464","601.65625","601.65625","601.65625"
"34766848","597.15625","597.15625","597.15625"
"34783232","602.71875","602.71875","602.71875"
"34799616","615.6796875","615.6796875","615.6796875"
"34816000","616.7265625","616.7265625","616.7265625"
"34832384","615.828125","615.828125","615.828125"
"34848768","622.5703125","622.5703125","622.5703125"
"34865152","626.8046875","626.8046875","626.8046875"
"34881536","623.8125","623.8125","623.8125"
"34897920","625.484375","625.484375","625.484375"
"34914304","623.078125","623.078125","623.078125"
"34930688","621.6796875","621.6796875","621.6796875"
"34947072","614.734375","614.734375","614.734375"
"34963456","615.359375","615.359375","615.359375"
"34979840","607.8359375","607.8359375","607.8359375"
"34996224","606.0234375","606.0234375","606.0234375"
"35012608","603.8515625","603.8515625","603.8515625"
"35028992","613.6796875","613.6796875","613.6796875"
"35045376","616.234375","616.234375","616.234375"
"35061760","617","617","617"
"35078144","610.7265625","610.7265625","610.7265625"
"35094528","614.8125","614.8125","614.8125"
"35110912","601.171875","601.171875","601.171875"
"35127296","603.9921875","603.9921875","603.9921875"
"35143680","601.4296875","601.4296875","601.4296875"
"35160064","600.8671875","600.8671875","600.8671875"
"35176448","595.796875","595.796875","595.796875"
"35192832","595.7421875","595.7421875","595.7421875"
"35209216","595.7421875","595.7421875","595.7421875"
"35225600","595.421875","595.421875","595.421875"
"35241984","604.53125","604.53125","604.53125"
"35258368","606.828125","606.828125","606.828125"
"35274752","608.03125","608.03125","608.03125"
"35291136","608.1171875","608.1171875","608.1171875"
"35307520","605.578125","605.578125","605.578125"
"35323904","597.8828125","597.8828125","597.8828125"
"35340288","601.8359375","601.8359375","601.8359375"
"35356672","597.0078125","597.0078125","597.0078125"
"35373056","604.28125","604.28125","604.28125"
"35389440","608.8359375","608.8359375","608.8359375"
"35405824","610.4765625","610.4765625","610.4765625"
"35422208","610.7109375","610.7109375","610.7109375"
"35438592","619.8984375","619.8984375","619.8984375"
"35454976","618.8828125","618.8828125","618.8828125"
"35471360","612.203125","612.203125","612.203125"
"35487744","616.8828125","616.8828125","616.8828125"
"35504128","616.359375","616.359375","616.359375"
"35520512","609.6875","609.6875","609.6875"
"35536896","604.359375","604.359375","604.359375"
"35553280","604.15625","604.15625","604.15625"
"35569664","603.953125","603.953125","603.953125"
"35586048","602.421875","602.421875","602.421875"
"35602432","603.09375","603.09375","603.09375"
"35618816","610.0546875","610.0546875","610.0546875"
"35635200","613.8671875","613.8671875","613.8671875"
"35651584","619.1484375","619.1484375","619.1484375"
"35667968","621.546875","621.546875","621.546875"
"35684352","631.09375","631.09375","631.09375"
"35700736","632.0078125","632.0078125","632.0078125"
"35717120","625.5","625.5","625.5"
"35733504","619.5859375","619.5859375","619.5859375"
"35749888","615.6875","615.6875","615.6875"
"35766272","609.828125","609.828125","609.828125"
"35782656","612.3359375","612.3359375","612.3359375"
"35799040","612.8359375","612.8359375","612.8359375"
"35815424","618.7109375","618.7109375","618.7109375"
"35831808","624.1640625","624.1640625","624.1640625"
"35848192","625.7890625","625.7890625","625.7890625"
"35864576","627.9609375","627.9609375","627.9609375"
"35880960","633.2265625","633.2265625","633.2265625"
"35897344","636.453125","636.453125","636.453125"
"35913728","635.2265625","635.2265625","635.2265625"
"35930112","635.1171875","635.1171875","635.1171875"
"35946496","628.3125","628.3125","628.3125"
"35962880","625.5625","625.5625","625.5625"
"35979264","621.96875","621.96875","621.96875"
"35995648","621.40625","621.40625","621.40625"
"36012032","623.8203125","623.8203125","623.8203125"
"36028416","621.625","621.625","621.625"
"36044800","621.1171875","621.1171875","621.1171875"
"36061184","620.296875","620.296875","620.296875"
"36077568","616.796875","616.796875","616.796875"
"36093952","618.3125","618.3125","618.3125"
"36110336","620.3359375","620.3359375","620.3359375"
"36126720","615.984375","615.984375","615.984375"
"36143104","612.359375","612.359375","612.359375"
"36159488","610.0078125","610.0078125","610.0078125"
"36175872","614.328125","614.328125","614.328125"
"36192256","609.9453125","609.9453125","609.9453125"
"36208640","611.4921875","611.4921875","611.4921875"
"36225024","614.5546875","614.5546875","614.5546875"
"36241408","623.46875","623.46875","623.46875"
"36257792","622.796875","622.796875","622.796875"
"36274176","621.6328125","621.6328125","621.6328125"
"36290560","623.53125","623.53125","623.53125"
"36306944","620.1015625","620.1015625","620.1015625"
"36323328","618.140625","618.140625","618.140625"
"36339712","614.9609375","614.9609375","614.9609375"
"36356096","616.109375","616.109375","616.109375"
"36372480","613.4609375","613.4609375","613.4609375"
"36388864","615.2109375","615.2109375","615.2109375"
"36405248","613.890625","613.890625","613.890625"
"36421632","608.5703125","608.5703125","608.5703125"
"36438016","607.359375","607.359375","607.359375"
"36454400","601.796875","601.796875","601.796875"
"36470784","598.5078125","598.5078125","598.5078125"
"36487168","603.046875","603.046875","603.046875"
"36503552","607.1484375","607.1484375","607.1484375"
"36519936","613.4609375","613.4609375","613.4609375"
"36536320","626.5078125","626.5078125","626.5078125"
"36552704","630.6640625","630.6640625","630.6640625"
"36569088","635.2734375","635.2734375","635.2734375"
"36585472","631.9296875","631.9296875","631.9296875"
"36601856","623.546875","623.546875","623.546875"
"36618240","619.1796875","619.1796875","619.1796875"
"36634624","610.7578125","610.7578125","610.7578125"
"36651008","609.265625","609.265625","609.265625"
"36667392","618.7109375","618.7109375","618.7109375"
"36683776","622.96875","622.96875","622.96875"
"36700160","622.203125","622.203125","622.203125"
"36716544","627.6875","627.6875","627.6875"
"36732928","624.5234375","624.5234375","624.5234375"
"36749312","613.5546875","613.5546875","613.5546875"
"36765696","617.515625","617.515625","617.515625"
"36782080","614.6328125","614.6328125","614.6328125"
"36798464","608.140625","608.140625","608.140625"
"36814848","609.1328125","609.1328125","609.1328125"
"36831232","609.90625","609.90625","609.90625"
"36847616","614.8359375","614.8359375","614.8359375"
"36864000","620.8203125","620.8203125","620.8203125"
"36880384","623.484375","623.484375","623.484375"
"36896768","622.7421875","622.7421875","622.7421875"
"36913152","618.859375","618.859375","618.859375"
"36929536","609.328125","609.328125","609.328125"
"36945920","607.7421875","607.7421875","607.7421875"
"36962304","607.2421875","607.2421875","607.2421875"
"36978688","607.140625","607.140625","607.140625"
"36995072","606.671875","606.671875","606.671875"
"37011456","617.3671875","617.3671875","617.3671875"
"37027840","617.2578125","617.2578125","617.2578125"
"37044224","618.7890625","618.7890625","618.7890625"
"37060608","620.703125","620.703125","620.703125"
"37076992","623.9375","623.9375","623.9375"
"37093376","617.3046875","617.3046875","617.3046875"
"37109760","611.8828125","611.8828125","611.8828125"
"37126144","612.9453125","612.9453125","612.9453125"
"37142528","610.703125","610.703125","610.703125"
"37158912","605.4453125","605.4453125","605.4453125"
"37175296","611.625","611.625","611.625"
"37191680","622.890625","622.890625","622.890625"
"37208064","626.34375","626.34375","626.34375"
"37224448","626.5703125","626.5703125","626.5703125"
"37240832","631.515625","631.515625","631.515625"
"37257216","628.9375","628.9375","628.9375"
"37273600","623.65625","623.65625","623.65625"
"37289984","627.875","627.875","627.875"
"37306368","629.1953125","629.1953125","629.1953125"
"37322752","632.25","632.25","632.25"
"37339136","628.3203125","628.3203125","628.3203125"
"37355520","630.40625","630.40625","630.40625"
"37371904","627.6328125","627.6328125","627.6328125"
"37388288","628.7109375","628.7109375","628.7109375"
"37404672","622.09375","622.09375","622.09375"
"37421056","629.046875","629.046875","629.046875"
"37437440","624.578125","624.578125","624.578125"
"37453824","626.6796875","626.6796875","626.6796875"
"37470208","623.9453125","623.9453125","623.9453125"
"37486592","625.28125","625.28125","625.28125"
"37502976","622.734375","622.734375","622.734375"
"37519360","618.15625","618.15625","618.15625"
"37535744","619.8671875","619.8671875","619.8671875"
"37552128","622.6953125","622.6953125","622.6953125"
"37568512","627.0234375","627.0234375","627.0234375"
"37584896","629.59375","629.59375","629.59375"
"37601280","634.3984375","634.3984375","634.3984375"
"37617664","628.25","628.25","628.25"
"37634048","628.4609375","628.4609375","628.4609375"
"37650432","627.0546875","627.0546875","627.0546875"
"37666816","623.5703125","623.5703125","623.5703125"
"37683200","625.3203125","625.3203125","625.3203125"
"37699584","626.484375","626.484375","626.484375"
"37715968","622.984375","622.984375","622.984375"
"37732352","616.4140625","616.4140625","616.4140625"
"37748736","616.0546875","616.0546875","616.0546875"
"37765120","614.890625","614.890625","614.890625"
"37781504","616.3828125","616.3828125","616.3828125"
"37797888","618.265625","618.265625","618.265625"
"37814272","624.2265625","624.2265625","624.2265625"
"37830656","624.9609375","624.9609375","624.9609375"
"37847040","627.3046875","627.3046875","627.3046875"
"37863424","631.1875","631.1875","631.1875"
"37879808","626.90625","626.90625","626.90625"
"37896192","626.9140625","626.9140625","626.9140625"
"37912576","625.640625","625.640625","625.640625"
"37928960","628.875","628.875","628.875"
"37945344","624.6171875","624.6171875","624.6171875"
"37961728","627.328125","627.328125","627.328125"
"37978112","630.78125","630.78125","630.78125"
"37994496","632.7890625","632.7890625","632.7890625"
"38010880","632.1015625","632.1015625","632.1015625"
"38027264","633.3203125","633.3203125","633.3203125"
"38043648","634.4375","634.4375","634.4375"
"38060032","634.0703125","634.0703125","634.0703125"
"38076416","635.0390625","635.0390625","635.0390625"
"38092800","636.65625","636.65625","636.65625"
"38109184","636.4375","636.4375","636.4375"
"38125568","633.109375","633.109375","633.109375"
"38141952","628.421875","628.421875","628.421875"
"38158336","630.203125","630.203125","630.203125"
"38174720","630.4140625","630.4140625","630.4140625"
"38191104","631.65625","631.65625","631.65625"
"38207488","632.9609375","632.9609375","632.9609375"
"38223872","634.984375","634.984375","634.984375"
"38240256","637.390625","637.390625","637.390625"
"38256640","636.3828125","636.3828125","636.3828125"
"38273024","635.828125","635.828125","635.828125"
"38289408","634.265625","634.265625","634.265625"
"38305792","635.078125","635.078125","635.078125"
"38322176","631.4765625","631.4765625","631.4765625"
"38338560","634.109375","634.109375","634.109375"
"38354944","630.1640625","630.1640625","630.1640625"
"38371328","629.5546875","629.5546875","629.5546875"
"38387712","632.8828125","632.8828125","632.8828125"
"38404096","626.46875","626.46875","626.46875"
"38420480","624.9921875","624.9921875","624.9921875"
"38436864","625.6953125","625.6953125","625.6953125"
"38453248","627.6953125","627.6953125","627.6953125"
"38469632","621.765625","621.765625","621.765625"
"38486016","624.921875","624.921875","624.921875"
"38502400","627.3671875","627.3671875","627.3671875"
"38518784","632.6953125","632.6953125","632.6953125"
"38535168","629.6640625","629.6640625","629.6640625"
"38551552","633.8046875","633.8046875","633.8046875"
"38567936","631.140625","631.140625","631.140625"
"38584320","632.4609375","632.4609375","632.4609375"
"38600704","630.8125","630.8125","630.8125"
"38617088","632.7890625","632.7890625","632.7890625"
"38633472","627.9453125","627.9453125","627.9453125"
"38649856","625.6484375","625.6484375","625.6484375"
"38666240","622.1875","622.1875","622.1875"
"38682624","618.890625","618.890625","618.890625"
"38699008","622.578125","622.578125","622.578125"
"38715392","625.34375","625.34375","625.34375"
"38731776","624.7890625","624.7890625","624.7890625"
"38748160","621.1015625","621.1015625","621.1015625"
"38764544","620.8203125","620.8203125","620.8203125"
"38780928","617.109375","617.109375","617.109375"
"38797312","619.1171875","619.1171875","619.1171875"
"38813696","618.5859375","618.5859375","618.5859375"
"38830080","625.4296875","625.4296875","625.4296875"
"38846464","630.5703125","630.5703125","630.5703125"
"38862848","638.7578125","638.7578125","638.7578125"
"38879232","636.0546875","636.0546875","636.0546875"
"38895616","639.0078125","639.0078125","639.0078125"
"38912000","632.8671875","632.8671875","632.8671875"
"38928384","627.5859375","627.5859375","627.5859375"
"38944768","622.796875","622.796875","622.796875"
"38961152","621.71875","621.71875","621.71875"
"38977536","622.6953125","622.6953125","622.6953125"
"38993920","624.8515625","624.8515625","624.8515625"
"39010304","629.125","629.125","629.125"
"39026688","640.8671875","640.8671875","640.8671875"
"39043072","642.7734375","642.7734375","642.7734375"
"39059456","643.3515625","643.3515625","643.3515625"
"39075840","639.9375","639.9375","639.9375"
"39092224","637.359375","637.359375","637.359375"
"39108608","632.0625","632.0625","632.0625"
"39124992","631.640625","631.640625","631.640625"
"39141376","634.7890625","634.7890625","634.7890625"
"39157760","640.9375","640.9375","640.9375"
"39174144","645.1875","645.1875","645.1875"
"39190528","646.5625","646.5625","646.5625"
"39206912","649.828125","649.828125","649.828125"
"39223296","645.765625","645.765625","645.765625"
"39239680","643.4609375","643.4609375","643.4609375"
"39256064","636.15625","636.15625","636.15625"
"39272448","635.0234375","635.0234375","635.0234375"
"39288832","626.484375","626.484375","626.484375"
"39305216","627.484375","627.484375","627.484375"
"39321600","620.7578125","620.7578125","620.7578125"
"39337984","619.890625","619.890625","619.890625"
"39354368","618.875","618.875","618.875"
"39370752","624.3359375","624.3359375","624.3359375"
"39387136","625.9296875","625.9296875","625.9296875"
"39403520","631.8359375","631.8359375","631.8359375"
"39419904","633.8203125","633.8203125","633.8203125"
"39436288","641.1953125","641.1953125","641.1953125"
"39452672","641.671875","641.671875","641.671875"
"39469056","640.3984375","640.3984375","640.3984375"
"39485440","637.9765625","637.9765625","637.9765625"
"39501824","633.359375","633.359375","633.359375"
"39518208","629.984375","629.984375","629.984375"
"39534592","630.46875","630.46875","630.46875"
"39550976","633.0625","633.0625","633.0625"
"39567360","633.5390625","633.5390625","633.5390625"
"39583744","634.7109375","634.7109375","634.7109375"
"39600128","632.203125","632.203125","632.203125"
"39616512","629.3359375","629.3359375","629.3359375"
"39632896","628.2890625","628.2890625","628.2890625"
"39649280","625.5234375","625.5234375","625.5234375"
"39665664","625.265625","625.265625","625.265625"
"39682048","624.46875","624.46875","624.46875"
"39698432","625","625","625"
"39714816","628.2265625","628.2265625","628.2265625"
"39731200","627.109375","627.109375","627.109375"
"39747584","623.5546875","623.5546875","623.5546875"
"39763968","621.78125","621.78125","621.78125"
"39780352","622.109375","622.109375","622.109375"
"39796736","625.4140625","625.4140625","625.4140625"
"39813120","622.1484375","622.1484375","622.1484375"
"39829504","624.1015625","624.1015625","624.1015625"
"39845888","623.3984375","623.3984375","623.3984375"
"39862272","620.6875","620.6875","620.6875"
"39878656","619","619","619"
"39895040","620.1953125","620.1953125","620.1953125"
"39911424","621.8359375","621.8359375","621.8359375"
"39927808","627.2109375","627.2109375","627.2109375"
"39944192","629.390625","629.390625","629.390625"
"39960576","628.0078125","628.0078125","628.0078125"
"39976960","630.4140625","630.4140625","630.4140625"
"39993344","633.2421875","633.2421875","633.2421875"
