"Step","Score","Alien-v5__bootstrapRLE - charts/game_score__MIN","Alien-v5__bootstrapRLE - charts/game_score__MAX"
"29851648","1688.90625","1688.90625","1688.90625"
"29868032","1693.125","1693.125","1693.125"
"29884416","1690.78125","1690.78125","1690.78125"
"29900800","1690.9375","1690.9375","1690.9375"
"29917184","1680.234375","1680.234375","1680.234375"
"29933568","1648.359375","1648.359375","1648.359375"
"29949952","1660.859375","1660.859375","1660.859375"
"29966336","1666.953125","1666.953125","1666.953125"
"29982720","1683.28125","1683.28125","1683.28125"
"29999104","1681.09375","1681.09375","1681.09375"
"30015488","1746.875","1746.875","1746.875"
"30031872","1742.65625","1742.65625","1742.65625"
"30048256","1770.703125","1770.703125","1770.703125"
"30064640","1756.796875","1756.796875","1756.796875"
"30081024","1740.546875","1740.546875","1740.546875"
"30097408","1731.25","1731.25","1731.25"
"30113792","1720.625","1720.625","1720.625"
"30130176","1719.84375","1719.84375","1719.84375"
"30146560","1672.265625","1672.265625","1672.265625"
"30162944","1651.171875","1651.171875","1651.171875"
"30179328","1647.734375","1647.734375","1647.734375"
"30195712","1639.0625","1639.0625","1639.0625"
"30212096","1632.890625","1632.890625","1632.890625"
"30228480","1639.609375","1639.609375","1639.609375"
"30244864","1651.796875","1651.796875","1651.796875"
"30261248","1603.671875","1603.671875","1603.671875"
"30277632","1569.609375","1569.609375","1569.609375"
"30294016","1577.890625","1577.890625","1577.890625"
"30310400","1591.328125","1591.328125","1591.328125"
"30326784","1587.265625","1587.265625","1587.265625"
"30343168","1605.625","1605.625","1605.625"
"30359552","1640","1640","1640"
"30375936","1685.703125","1685.703125","1685.703125"
"30392320","1701.015625","1701.015625","1701.015625"
"30408704","1707.890625","1707.890625","1707.890625"
"30425088","1723.90625","1723.90625","1723.90625"
"30441472","1718.046875","1718.046875","1718.046875"
"30457856","1701.640625","1701.640625","1701.640625"
"30474240","1669.0625","1669.0625","1669.0625"
"30490624","1679.6875","1679.6875","1679.6875"
"30507008","1626.40625","1626.40625","1626.40625"
"30523392","1654.53125","1654.53125","1654.53125"
"30539776","1674.0625","1674.0625","1674.0625"
"30556160","1650.3125","1650.3125","1650.3125"
"30572544","1648.203125","1648.203125","1648.203125"
"30588928","1676.328125","1676.328125","1676.328125"
"30605312","1650.46875","1650.46875","1650.46875"
"30621696","1647.890625","1647.890625","1647.890625"
"30638080","1707.34375","1707.34375","1707.34375"
"30654464","1695.390625","1695.390625","1695.390625"
"30670848","1702.109375","1702.109375","1702.109375"
"30687232","1731.953125","1731.953125","1731.953125"
"30703616","1736.953125","1736.953125","1736.953125"
"30720000","1738.515625","1738.515625","1738.515625"
"30736384","1728.515625","1728.515625","1728.515625"
"30752768","1710.625","1710.625","1710.625"
"30769152","1692.578125","1692.578125","1692.578125"
"30785536","1635.3125","1635.3125","1635.3125"
"30801920","1654.921875","1654.921875","1654.921875"
"30818304","1640.703125","1640.703125","1640.703125"
"30834688","1677.1875","1677.1875","1677.1875"
"30851072","1658.515625","1658.515625","1658.515625"
"30867456","1654.84375","1654.84375","1654.84375"
"30883840","1655.234375","1655.234375","1655.234375"
"30900224","1665.859375","1665.859375","1665.859375"
"30916608","1661.015625","1661.015625","1661.015625"
"30932992","1624.609375","1624.609375","1624.609375"
"30949376","1586.640625","1586.640625","1586.640625"
"30965760","1545.859375","1545.859375","1545.859375"
"30982144","1537.5","1537.5","1537.5"
"30998528","1524.53125","1524.53125","1524.53125"
"31014912","1541.09375","1541.09375","1541.09375"
"31031296","1562.734375","1562.734375","1562.734375"
"31047680","1561.71875","1561.71875","1561.71875"
"31064064","1625.234375","1625.234375","1625.234375"
"31080448","1654.609375","1654.609375","1654.609375"
"31096832","1652.1875","1652.1875","1652.1875"
"31113216","1698.59375","1698.59375","1698.59375"
"31129600","1699.296875","1699.296875","1699.296875"
"31145984","1642.265625","1642.265625","1642.265625"
"31162368","1624.765625","1624.765625","1624.765625"
"31178752","1609.21875","1609.21875","1609.21875"
"31195136","1631.953125","1631.953125","1631.953125"
"31211520","1640.078125","1640.078125","1640.078125"
"31227904","1610.078125","1610.078125","1610.078125"
"31244288","1564.765625","1564.765625","1564.765625"
"31260672","1584.296875","1584.296875","1584.296875"
"31277056","1559.453125","1559.453125","1559.453125"
"31293440","1603.4375","1603.4375","1603.4375"
"31309824","1654.140625","1654.140625","1654.140625"
"31326208","1631.484375","1631.484375","1631.484375"
"31342592","1637.65625","1637.65625","1637.65625"
"31358976","1673.515625","1673.515625","1673.515625"
"31375360","1709.765625","1709.765625","1709.765625"
"31391744","1775.546875","1775.546875","1775.546875"
"31408128","1756.875","1756.875","1756.875"
"31424512","1712.890625","1712.890625","1712.890625"
"31440896","1710.234375","1710.234375","1710.234375"
"31457280","1725.546875","1725.546875","1725.546875"
"31473664","1702.109375","1702.109375","1702.109375"
"31490048","1682.421875","1682.421875","1682.421875"
"31506432","1708.359375","1708.359375","1708.359375"
"31522816","1704.453125","1704.453125","1704.453125"
"31539200","1732.8125","1732.8125","1732.8125"
"31555584","1757.578125","1757.578125","1757.578125"
"31571968","1707.421875","1707.421875","1707.421875"
"31588352","1713.75","1713.75","1713.75"
"31604736","1669.6875","1669.6875","1669.6875"
"31621120","1637.578125","1637.578125","1637.578125"
"31637504","1617.109375","1617.109375","1617.109375"
"31653888","1643.046875","1643.046875","1643.046875"
"31670272","1624.84375","1624.84375","1624.84375"
"31686656","1625.3125","1625.3125","1625.3125"
"31703040","1628.59375","1628.59375","1628.59375"
"31719424","1625.078125","1625.078125","1625.078125"
"31735808","1667.265625","1667.265625","1667.265625"
"31752192","1641.171875","1641.171875","1641.171875"
"31768576","1571.328125","1571.328125","1571.328125"
"31784960","1562.421875","1562.421875","1562.421875"
"31801344","1590.859375","1590.859375","1590.859375"
"31817728","1583.671875","1583.671875","1583.671875"
"31834112","1600.703125","1600.703125","1600.703125"
"31850496","1602.8125","1602.8125","1602.8125"
"31866880","1590.078125","1590.078125","1590.078125"
"31883264","1621.71875","1621.71875","1621.71875"
"31899648","1612.34375","1612.34375","1612.34375"
"31916032","1622.265625","1622.265625","1622.265625"
"31932416","1610.15625","1610.15625","1610.15625"
"31948800","1606.484375","1606.484375","1606.484375"
"31965184","1605","1605","1605"
"31981568","1595.390625","1595.390625","1595.390625"
"31997952","1589.140625","1589.140625","1589.140625"
"32014336","1617.109375","1617.109375","1617.109375"
"32030720","1644.609375","1644.609375","1644.609375"
"32047104","1630","1630","1630"
"32063488","1627.03125","1627.03125","1627.03125"
"32079872","1616.328125","1616.328125","1616.328125"
"32096256","1622.578125","1622.578125","1622.578125"
"32112640","1643.046875","1643.046875","1643.046875"
"32129024","1645.546875","1645.546875","1645.546875"
"32145408","1586.875","1586.875","1586.875"
"32161792","1626.640625","1626.640625","1626.640625"
"32178176","1604.21875","1604.21875","1604.21875"
"32194560","1583.4375","1583.4375","1583.4375"
"32210944","1533.359375","1533.359375","1533.359375"
"32227328","1512.1875","1512.1875","1512.1875"
"32243712","1522.5","1522.5","1522.5"
"32260096","1504.296875","1504.296875","1504.296875"
"32276480","1511.796875","1511.796875","1511.796875"
"32292864","1542.421875","1542.421875","1542.421875"
"32309248","1609.609375","1609.609375","1609.609375"
"32325632","1630.15625","1630.15625","1630.15625"
"32342016","1682.34375","1682.34375","1682.34375"
"32358400","1700.3125","1700.3125","1700.3125"
"32374784","1719.6875","1719.6875","1719.6875"
"32391168","1741.953125","1741.953125","1741.953125"
"32407552","1725.546875","1725.546875","1725.546875"
"32423936","1699.21875","1699.21875","1699.21875"
"32440320","1684.21875","1684.21875","1684.21875"
"32456704","1708.59375","1708.59375","1708.59375"
"32473088","1661.796875","1661.796875","1661.796875"
"32489472","1627.890625","1627.890625","1627.890625"
"32505856","1666.5625","1666.5625","1666.5625"
"32522240","1686.25","1686.25","1686.25"
"32538624","1682.8125","1682.8125","1682.8125"
"32555008","1671.640625","1671.640625","1671.640625"
"32571392","1683.984375","1683.984375","1683.984375"
"32587776","1643.28125","1643.28125","1643.28125"
"32604160","1655.3125","1655.3125","1655.3125"
"32620544","1639.375","1639.375","1639.375"
"32636928","1588.28125","1588.28125","1588.28125"
"32653312","1529.0625","1529.0625","1529.0625"
"32669696","1510.078125","1510.078125","1510.078125"
"32686080","1473.359375","1473.359375","1473.359375"
"32702464","1454.921875","1454.921875","1454.921875"
"32718848","1407.34375","1407.34375","1407.34375"
"32735232","1418.828125","1418.828125","1418.828125"
"32751616","1422.890625","1422.890625","1422.890625"
"32768000","1441.015625","1441.015625","1441.015625"
"32784384","1462.1875","1462.1875","1462.1875"
"32800768","1494.296875","1494.296875","1494.296875"
"32817152","1491.40625","1491.40625","1491.40625"
"32833536","1472.1875","1472.1875","1472.1875"
"32849920","1496.5625","1496.5625","1496.5625"
"32866304","1524.921875","1524.921875","1524.921875"
"32882688","1531.25","1531.25","1531.25"
"32899072","1547.1875","1547.1875","1547.1875"
"32915456","1549.375","1549.375","1549.375"
"32931840","1533.125","1533.125","1533.125"
"32948224","1553.828125","1553.828125","1553.828125"
"32964608","1528.203125","1528.203125","1528.203125"
"32980992","1511.796875","1511.796875","1511.796875"
"32997376","1535.546875","1535.546875","1535.546875"
"33013760","1560.859375","1560.859375","1560.859375"
"33030144","1514.0625","1514.0625","1514.0625"
"33046528","1540.078125","1540.078125","1540.078125"
"33062912","1501.25","1501.25","1501.25"
"33079296","1499.53125","1499.53125","1499.53125"
"33095680","1539.84375","1539.84375","1539.84375"
"33112064","1534.53125","1534.53125","1534.53125"
"33128448","1487.578125","1487.578125","1487.578125"
"33144832","1533.359375","1533.359375","1533.359375"
"33161216","1551.09375","1551.09375","1551.09375"
"33177600","1575.234375","1575.234375","1575.234375"
"33193984","1621.953125","1621.953125","1621.953125"
"33210368","1621.25","1621.25","1621.25"
"33226752","1577.34375","1577.34375","1577.34375"
"33243136","1584.84375","1584.84375","1584.84375"
"33259520","1602.5","1602.5","1602.5"
"33275904","1604.53125","1604.53125","1604.53125"
"33292288","1565.3125","1565.3125","1565.3125"
"33308672","1540.703125","1540.703125","1540.703125"
"33325056","1513.203125","1513.203125","1513.203125"
"33341440","1547.109375","1547.109375","1547.109375"
"33357824","1597.03125","1597.03125","1597.03125"
"33374208","1586.171875","1586.171875","1586.171875"
"33390592","1573.59375","1573.59375","1573.59375"
"33406976","1632.109375","1632.109375","1632.109375"
"33423360","1637.5","1637.5","1637.5"
"33439744","1664.609375","1664.609375","1664.609375"
"33456128","1678.671875","1678.671875","1678.671875"
"33472512","1636.09375","1636.09375","1636.09375"
"33488896","1688.828125","1688.828125","1688.828125"
"33505280","1681.40625","1681.40625","1681.40625"
"33521664","1652.1875","1652.1875","1652.1875"
"33538048","1660.625","1660.625","1660.625"
"33554432","1670.78125","1670.78125","1670.78125"
"33570816","1686.953125","1686.953125","1686.953125"
"33587200","1727.96875","1727.96875","1727.96875"
"33603584","1717.8125","1717.8125","1717.8125"
"33619968","1687.734375","1687.734375","1687.734375"
"33636352","1715.625","1715.625","1715.625"
"33652736","1678.828125","1678.828125","1678.828125"
"33669120","1660.546875","1660.546875","1660.546875"
"33685504","1653.828125","1653.828125","1653.828125"
"33701888","1632.890625","1632.890625","1632.890625"
"33718272","1596.484375","1596.484375","1596.484375"
"33734656","1609.375","1609.375","1609.375"
"33751040","1618.984375","1618.984375","1618.984375"
"33767424","1615","1615","1615"
"33783808","1575.3125","1575.3125","1575.3125"
"33800192","1583.125","1583.125","1583.125"
"33816576","1542.421875","1542.421875","1542.421875"
"33832960","1554.296875","1554.296875","1554.296875"
"33849344","1578.046875","1578.046875","1578.046875"
"33865728","1565.46875","1565.46875","1565.46875"
"33882112","1531.09375","1531.09375","1531.09375"
"33898496","1566.5625","1566.5625","1566.5625"
"33914880","1554.84375","1554.84375","1554.84375"
"33931264","1568.359375","1568.359375","1568.359375"
"33947648","1570.3125","1570.3125","1570.3125"
"33964032","1562.96875","1562.96875","1562.96875"
"33980416","1603.125","1603.125","1603.125"
"33996800","1623.125","1623.125","1623.125"
"34013184","1637.578125","1637.578125","1637.578125"
"34029568","1626.25","1626.25","1626.25"
"34045952","1601.484375","1601.484375","1601.484375"
"34062336","1608.59375","1608.59375","1608.59375"
"34078720","1596.171875","1596.171875","1596.171875"
"34095104","1527.65625","1527.65625","1527.65625"
"34111488","1504.921875","1504.921875","1504.921875"
"34127872","1486.171875","1486.171875","1486.171875"
"34144256","1480","1480","1480"
"34160640","1477.8125","1477.8125","1477.8125"
"34177024","1476.796875","1476.796875","1476.796875"
"34193408","1449.21875","1449.21875","1449.21875"
"34209792","1479.765625","1479.765625","1479.765625"
"34226176","1481.171875","1481.171875","1481.171875"
"34242560","1478.046875","1478.046875","1478.046875"
"34258944","1535.234375","1535.234375","1535.234375"
"34275328","1544.765625","1544.765625","1544.765625"
"34291712","1564.921875","1564.921875","1564.921875"
"34308096","1548.828125","1548.828125","1548.828125"
"34324480","1559.296875","1559.296875","1559.296875"
"34340864","1565.546875","1565.546875","1565.546875"
"34357248","1563.125","1563.125","1563.125"
"34373632","1530.390625","1530.390625","1530.390625"
"34390016","1528.4375","1528.4375","1528.4375"
"34406400","1533.828125","1533.828125","1533.828125"
"34422784","1545.234375","1545.234375","1545.234375"
"34439168","1580.46875","1580.46875","1580.46875"
"34455552","1547.5","1547.5","1547.5"
"34471936","1584.921875","1584.921875","1584.921875"
"34488320","1570.9375","1570.9375","1570.9375"
"34504704","1571.875","1571.875","1571.875"
"34521088","1530.703125","1530.703125","1530.703125"
"34537472","1541.171875","1541.171875","1541.171875"
"34553856","1475.46875","1475.46875","1475.46875"
"34570240","1468.4375","1468.4375","1468.4375"
"34586624","1452.8125","1452.8125","1452.8125"
"34603008","1443.828125","1443.828125","1443.828125"
"34619392","1454.53125","1454.53125","1454.53125"
"34635776","1447.734375","1447.734375","1447.734375"
"34652160","1487.65625","1487.65625","1487.65625"
"34668544","1500.625","1500.625","1500.625"
"34684928","1504.296875","1504.296875","1504.296875"
"34701312","1517.890625","1517.890625","1517.890625"
"34717696","1550.859375","1550.859375","1550.859375"
"34734080","1556.71875","1556.71875","1556.71875"
"34750464","1546.953125","1546.953125","1546.953125"
"34766848","1547.734375","1547.734375","1547.734375"
"34783232","1561.796875","1561.796875","1561.796875"
"34799616","1561.5625","1561.5625","1561.5625"
"34816000","1621.015625","1621.015625","1621.015625"
"34832384","1596.796875","1596.796875","1596.796875"
"34848768","1627.734375","1627.734375","1627.734375"
"34865152","1627.8125","1627.8125","1627.8125"
"34881536","1603.59375","1603.59375","1603.59375"
"34897920","1594.0625","1594.0625","1594.0625"
"34914304","1555.234375","1555.234375","1555.234375"
"34930688","1532.734375","1532.734375","1532.734375"
"34947072","1476.875","1476.875","1476.875"
"34963456","1475.9375","1475.9375","1475.9375"
"34979840","1455.703125","1455.703125","1455.703125"
"34996224","1464.21875","1464.21875","1464.21875"
"35012608","1494.375","1494.375","1494.375"
"35028992","1496.328125","1496.328125","1496.328125"
"35045376","1525.3125","1525.3125","1525.3125"
"35061760","1540.859375","1540.859375","1540.859375"
"35078144","1558.75","1558.75","1558.75"
"35094528","1563.515625","1563.515625","1563.515625"
"35110912","1561.015625","1561.015625","1561.015625"
"35127296","1575.3125","1575.3125","1575.3125"
"35143680","1549.453125","1549.453125","1549.453125"
"35160064","1596.171875","1596.171875","1596.171875"
"35176448","1591.09375","1591.09375","1591.09375"
"35192832","1570.625","1570.625","1570.625"
"35209216","1585.9375","1585.9375","1585.9375"
"35225600","1565.859375","1565.859375","1565.859375"
"35241984","1514.0625","1514.0625","1514.0625"
"35258368","1513.515625","1513.515625","1513.515625"
"35274752","1523.125","1523.125","1523.125"
"35291136","1499.0625","1499.0625","1499.0625"
"35307520","1502.8125","1502.8125","1502.8125"
"35323904","1485.3125","1485.3125","1485.3125"
"35340288","1517.03125","1517.03125","1517.03125"
"35356672","1544.53125","1544.53125","1544.53125"
"35373056","1579.0625","1579.0625","1579.0625"
"35389440","1596.171875","1596.171875","1596.171875"
"35405824","1633.4375","1633.4375","1633.4375"
"35422208","1646.328125","1646.328125","1646.328125"
"35438592","1644.765625","1644.765625","1644.765625"
"35454976","1631.484375","1631.484375","1631.484375"
"35471360","1601.484375","1601.484375","1601.484375"
"35487744","1558.203125","1558.203125","1558.203125"
"35504128","1562.1875","1562.1875","1562.1875"
"35520512","1600.859375","1600.859375","1600.859375"
"35536896","1570.703125","1570.703125","1570.703125"
"35553280","1558.59375","1558.59375","1558.59375"
"35569664","1591.5625","1591.5625","1591.5625"
"35586048","1567.421875","1567.421875","1567.421875"
"35602432","1611.71875","1611.71875","1611.71875"
"35618816","1604.375","1604.375","1604.375"
"35635200","1571.71875","1571.71875","1571.71875"
"35651584","1556.71875","1556.71875","1556.71875"
"35667968","1546.25","1546.25","1546.25"
"35684352","1528.671875","1528.671875","1528.671875"
"35700736","1552.03125","1552.03125","1552.03125"
"35717120","1531.09375","1531.09375","1531.09375"
"35733504","1545.703125","1545.703125","1545.703125"
"35749888","1557.1875","1557.1875","1557.1875"
"35766272","1601.5625","1601.5625","1601.5625"
"35782656","1606.796875","1606.796875","1606.796875"
"35799040","1631.953125","1631.953125","1631.953125"
"35815424","1596.015625","1596.015625","1596.015625"
"35831808","1579.53125","1579.53125","1579.53125"
"35848192","1569.84375","1569.84375","1569.84375"
"35864576","1576.171875","1576.171875","1576.171875"
"35880960","1594.0625","1594.0625","1594.0625"
"35897344","1550","1550","1550"
"35913728","1517.890625","1517.890625","1517.890625"
"35930112","1565.390625","1565.390625","1565.390625"
"35946496","1583.984375","1583.984375","1583.984375"
"35962880","1586.796875","1586.796875","1586.796875"
"35979264","1587.65625","1587.65625","1587.65625"
"35995648","1569.921875","1569.921875","1569.921875"
"36012032","1530.390625","1530.390625","1530.390625"
"36028416","1522.8125","1522.8125","1522.8125"
"36044800","1486.25","1486.25","1486.25"
"36061184","1474.84375","1474.84375","1474.84375"
"36077568","1503.203125","1503.203125","1503.203125"
"36093952","1489.765625","1489.765625","1489.765625"
"36110336","1484.53125","1484.53125","1484.53125"
"36126720","1479.296875","1479.296875","1479.296875"
"36143104","1476.09375","1476.09375","1476.09375"
"36159488","1482.96875","1482.96875","1482.96875"
"36175872","1507.65625","1507.65625","1507.65625"
"36192256","1488.59375","1488.59375","1488.59375"
"36208640","1489.21875","1489.21875","1489.21875"
"36225024","1478.671875","1478.671875","1478.671875"
"36241408","1436.953125","1436.953125","1436.953125"
"36257792","1481.5625","1481.5625","1481.5625"
"36274176","1491.40625","1491.40625","1491.40625"
"36290560","1509.921875","1509.921875","1509.921875"
"36306944","1477.34375","1477.34375","1477.34375"
"36323328","1476.953125","1476.953125","1476.953125"
"36339712","1506.953125","1506.953125","1506.953125"
"36356096","1537.890625","1537.890625","1537.890625"
"36372480","1573.125","1573.125","1573.125"
"36388864","1581.015625","1581.015625","1581.015625"
"36405248","1566.015625","1566.015625","1566.015625"
"36421632","1590.78125","1590.78125","1590.78125"
"36438016","1600.78125","1600.78125","1600.78125"
"36454400","1611.171875","1611.171875","1611.171875"
"36470784","1566.640625","1566.640625","1566.640625"
"36487168","1536.796875","1536.796875","1536.796875"
"36503552","1552.1875","1552.1875","1552.1875"
"36519936","1543.28125","1543.28125","1543.28125"
"36536320","1563.046875","1563.046875","1563.046875"
"36552704","1531.796875","1531.796875","1531.796875"
"36569088","1550.46875","1550.46875","1550.46875"
"36585472","1557.5","1557.5","1557.5"
"36601856","1646.328125","1646.328125","1646.328125"
"36618240","1665.625","1665.625","1665.625"
"36634624","1619.296875","1619.296875","1619.296875"
"36651008","1598.203125","1598.203125","1598.203125"
"36667392","1587.734375","1587.734375","1587.734375"
"36683776","1593.125","1593.125","1593.125"
"36700160","1581.171875","1581.171875","1581.171875"
"36716544","1544.453125","1544.453125","1544.453125"
"36732928","1506.25","1506.25","1506.25"
"36749312","1512.890625","1512.890625","1512.890625"
"36765696","1565.078125","1565.078125","1565.078125"
"36782080","1586.171875","1586.171875","1586.171875"
"36798464","1585.9375","1585.9375","1585.9375"
"36814848","1582.1875","1582.1875","1582.1875"
"36831232","1585.46875","1585.46875","1585.46875"
"36847616","1604.84375","1604.84375","1604.84375"
"36864000","1610.859375","1610.859375","1610.859375"
"36880384","1603.046875","1603.046875","1603.046875"
"36896768","1582.34375","1582.34375","1582.34375"
"36913152","1601.328125","1601.328125","1601.328125"
"36929536","1582.03125","1582.03125","1582.03125"
"36945920","1526.40625","1526.40625","1526.40625"
"36962304","1548.359375","1548.359375","1548.359375"
"36978688","1479.0625","1479.0625","1479.0625"
"36995072","1484.765625","1484.765625","1484.765625"
"37011456","1489.765625","1489.765625","1489.765625"
"37027840","1537.265625","1537.265625","1537.265625"
"37044224","1513.59375","1513.59375","1513.59375"
"37060608","1549.140625","1549.140625","1549.140625"
"37076992","1542.34375","1542.34375","1542.34375"
"37093376","1539.609375","1539.609375","1539.609375"
"37109760","1553.125","1553.125","1553.125"
"37126144","1545.3125","1545.3125","1545.3125"
"37142528","1544.84375","1544.84375","1544.84375"
"37158912","1561.71875","1561.71875","1561.71875"
"37175296","1571.09375","1571.09375","1571.09375"
"37191680","1590.546875","1590.546875","1590.546875"
"37208064","1656.71875","1656.71875","1656.71875"
"37224448","1668.515625","1668.515625","1668.515625"
"37240832","1680.546875","1680.546875","1680.546875"
"37257216","1661.09375","1661.09375","1661.09375"
"37273600","1642.890625","1642.890625","1642.890625"
"37289984","1631.09375","1631.09375","1631.09375"
"37306368","1607.265625","1607.265625","1607.265625"
"37322752","1639.453125","1639.453125","1639.453125"
"37339136","1566.484375","1566.484375","1566.484375"
"37355520","1581.015625","1581.015625","1581.015625"
"37371904","1572.890625","1572.890625","1572.890625"
"37388288","1598.203125","1598.203125","1598.203125"
"37404672","1608.125","1608.125","1608.125"
"37421056","1594.375","1594.375","1594.375"
"37437440","1595.703125","1595.703125","1595.703125"
"37453824","1597.03125","1597.03125","1597.03125"
"37470208","1562.34375","1562.34375","1562.34375"
"37486592","1602.65625","1602.65625","1602.65625"
"37502976","1582.96875","1582.96875","1582.96875"
"37519360","1631.015625","1631.015625","1631.015625"
"37535744","1610.859375","1610.859375","1610.859375"
"37552128","1631.328125","1631.328125","1631.328125"
"37568512","1581.71875","1581.71875","1581.71875"
"37584896","1573.359375","1573.359375","1573.359375"
"37601280","1568.203125","1568.203125","1568.203125"
"37617664","1562.578125","1562.578125","1562.578125"
"37634048","1595.78125","1595.78125","1595.78125"
"37650432","1565.9375","1565.9375","1565.9375"
"37666816","1543.90625","1543.90625","1543.90625"
"37683200","1534.375","1534.375","1534.375"
"37699584","1577.96875","1577.96875","1577.96875"
"37715968","1609.21875","1609.21875","1609.21875"
"37732352","1625.703125","1625.703125","1625.703125"
"37748736","1601.796875","1601.796875","1601.796875"
"37765120","1562.578125","1562.578125","1562.578125"
"37781504","1529.765625","1529.765625","1529.765625"
"37797888","1518.28125","1518.28125","1518.28125"
"37814272","1528.90625","1528.90625","1528.90625"
"37830656","1537.65625","1537.65625","1537.65625"
"37847040","1522.96875","1522.96875","1522.96875"
"37863424","1493.28125","1493.28125","1493.28125"
"37879808","1524.765625","1524.765625","1524.765625"
"37896192","1477.34375","1477.34375","1477.34375"
"37912576","1436.875","1436.875","1436.875"
"37928960","1417.890625","1417.890625","1417.890625"
"37945344","1373.984375","1373.984375","1373.984375"
"37961728","1373.4375","1373.4375","1373.4375"
"37978112","1371.015625","1371.015625","1371.015625"
"37994496","1372.34375","1372.34375","1372.34375"
"38010880","1403.515625","1403.515625","1403.515625"
"38027264","1450.078125","1450.078125","1450.078125"
"38043648","1492.890625","1492.890625","1492.890625"
"38060032","1512.734375","1512.734375","1512.734375"
"38076416","1528.671875","1528.671875","1528.671875"
"38092800","1522.65625","1522.65625","1522.65625"
"38109184","1540.78125","1540.78125","1540.78125"
"38125568","1529.6875","1529.6875","1529.6875"
"38141952","1503.90625","1503.90625","1503.90625"
"38158336","1488.75","1488.75","1488.75"
"38174720","1471.015625","1471.015625","1471.015625"
"38191104","1444.921875","1444.921875","1444.921875"
"38207488","1476.25","1476.25","1476.25"
"38223872","1453.28125","1453.28125","1453.28125"
"38240256","1432.578125","1432.578125","1432.578125"
"38256640","1490.625","1490.625","1490.625"
"38273024","1481.171875","1481.171875","1481.171875"
"38289408","1495.703125","1495.703125","1495.703125"
"38305792","1548.671875","1548.671875","1548.671875"
"38322176","1524.53125","1524.53125","1524.53125"
"38338560","1536.640625","1536.640625","1536.640625"
"38354944","1562.03125","1562.03125","1562.03125"
"38371328","1580.625","1580.625","1580.625"
"38387712","1578.046875","1578.046875","1578.046875"
"38404096","1594.53125","1594.53125","1594.53125"
"38420480","1609.609375","1609.609375","1609.609375"
"38436864","1600.234375","1600.234375","1600.234375"
"38453248","1626.484375","1626.484375","1626.484375"
"38469632","1641.484375","1641.484375","1641.484375"
"38486016","1627.890625","1627.890625","1627.890625"
"38502400","1650.078125","1650.078125","1650.078125"
"38518784","1632.109375","1632.109375","1632.109375"
"38535168","1662.34375","1662.34375","1662.34375"
"38551552","1698.203125","1698.203125","1698.203125"
"38567936","1691.09375","1691.09375","1691.09375"
"38584320","1673.671875","1673.671875","1673.671875"
"38600704","1699.765625","1699.765625","1699.765625"
"38617088","1713.828125","1713.828125","1713.828125"
"38633472","1656.40625","1656.40625","1656.40625"
"38649856","1662.96875","1662.96875","1662.96875"
"38666240","1647.34375","1647.34375","1647.34375"
"38682624","1621.640625","1621.640625","1621.640625"
"38699008","1639.453125","1639.453125","1639.453125"
"38715392","1611.5625","1611.5625","1611.5625"
"38731776","1615.390625","1615.390625","1615.390625"
"38748160","1580.9375","1580.9375","1580.9375"
"38764544","1605.9375","1605.9375","1605.9375"
"38780928","1595.46875","1595.46875","1595.46875"
"38797312","1599.140625","1599.140625","1599.140625"
"38813696","1584.609375","1584.609375","1584.609375"
"38830080","1634.53125","1634.53125","1634.53125"
"38846464","1660.3125","1660.3125","1660.3125"
"38862848","1672.421875","1672.421875","1672.421875"
"38879232","1735.9375","1735.9375","1735.9375"
"38895616","1707.65625","1707.65625","1707.65625"
"38912000","1703.59375","1703.59375","1703.59375"
"38928384","1712.578125","1712.578125","1712.578125"
"38944768","1723.203125","1723.203125","1723.203125"
"38961152","1664.53125","1664.53125","1664.53125"
"38977536","1620.234375","1620.234375","1620.234375"
"38993920","1616.40625","1616.40625","1616.40625"
"39010304","1582.34375","1582.34375","1582.34375"
"39026688","1609.53125","1609.53125","1609.53125"
"39043072","1580.234375","1580.234375","1580.234375"
"39059456","1552.890625","1552.890625","1552.890625"
"39075840","1569.84375","1569.84375","1569.84375"
"39092224","1636.875","1636.875","1636.875"
"39108608","1655","1655","1655"
"39124992","1661.25","1661.25","1661.25"
"39141376","1664.6875","1664.6875","1664.6875"
"39157760","1657.734375","1657.734375","1657.734375"
"39174144","1666.875","1666.875","1666.875"
"39190528","1628.984375","1628.984375","1628.984375"
"39206912","1632.5","1632.5","1632.5"
"39223296","1583.125","1583.125","1583.125"
"39239680","1555.15625","1555.15625","1555.15625"
"39256064","1531.25","1531.25","1531.25"
"39272448","1543.75","1543.75","1543.75"
"39288832","1566.953125","1566.953125","1566.953125"
"39305216","1536.640625","1536.640625","1536.640625"
"39321600","1584.375","1584.375","1584.375"
"39337984","1608.75","1608.75","1608.75"
"39354368","1619.375","1619.375","1619.375"
"39370752","1640.859375","1640.859375","1640.859375"
"39387136","1614.296875","1614.296875","1614.296875"
"39403520","1598.046875","1598.046875","1598.046875"
"39419904","1613.515625","1613.515625","1613.515625"
"39436288","1665.390625","1665.390625","1665.390625"
"39452672","1668.671875","1668.671875","1668.671875"
"39469056","1640.703125","1640.703125","1640.703125"
"39485440","1658.59375","1658.59375","1658.59375"
"39501824","1675","1675","1675"
"39518208","1693.28125","1693.28125","1693.28125"
