"Step","Score","Alien-v5__atarienvpool_bootstrCI - charts/game_score__MIN","Alien-v5__atarienvpool_bootstrCI - charts/game_score__MAX"
"30474240","1410.46875","1410.46875","1410.46875"
"30490624","1437.421875","1437.421875","1437.421875"
"30507008","1440.546875","1440.546875","1440.546875"
"30523392","1438.90625","1438.90625","1438.90625"
"30539776","1477.96875","1477.96875","1477.96875"
"30556160","1493.984375","1493.984375","1493.984375"
"30572544","1537.1875","1537.1875","1537.1875"
"30588928","1570.78125","1570.78125","1570.78125"
"30605312","1578.515625","1578.515625","1578.515625"
"30621696","1581.015625","1581.015625","1581.015625"
"30638080","1522.03125","1522.03125","1522.03125"
"30654464","1511.328125","1511.328125","1511.328125"
"30670848","1466.640625","1466.640625","1466.640625"
"30687232","1378.046875","1378.046875","1378.046875"
"30703616","1348.828125","1348.828125","1348.828125"
"30720000","1353.203125","1353.203125","1353.203125"
"30736384","1348.125","1348.125","1348.125"
"30752768","1337.96875","1337.96875","1337.96875"
"30769152","1348.359375","1348.359375","1348.359375"
"30785536","1403.359375","1403.359375","1403.359375"
"30801920","1439.609375","1439.609375","1439.609375"
"30818304","1444.921875","1444.921875","1444.921875"
"30834688","1447.734375","1447.734375","1447.734375"
"30851072","1503.90625","1503.90625","1503.90625"
"30867456","1505.9375","1505.9375","1505.9375"
"30883840","1492.578125","1492.578125","1492.578125"
"30900224","1471.796875","1471.796875","1471.796875"
"30916608","1509.375","1509.375","1509.375"
"30932992","1509.0625","1509.0625","1509.0625"
"30949376","1490.859375","1490.859375","1490.859375"
"30965760","1433.4375","1433.4375","1433.4375"
"30982144","1424.296875","1424.296875","1424.296875"
"30998528","1448.828125","1448.828125","1448.828125"
"31014912","1441.640625","1441.640625","1441.640625"
"31031296","1437.890625","1437.890625","1437.890625"
"31047680","1405.625","1405.625","1405.625"
"31064064","1497.1875","1497.1875","1497.1875"
"31080448","1553.984375","1553.984375","1553.984375"
"31096832","1549.453125","1549.453125","1549.453125"
"31113216","1585.078125","1585.078125","1585.078125"
"31129600","1566.71875","1566.71875","1566.71875"
"31145984","1568.28125","1568.28125","1568.28125"
"31162368","1585.390625","1585.390625","1585.390625"
"31178752","1514.53125","1514.53125","1514.53125"
"31195136","1494.921875","1494.921875","1494.921875"
"31211520","1512.578125","1512.578125","1512.578125"
"31227904","1479.140625","1479.140625","1479.140625"
"31244288","1522.8125","1522.8125","1522.8125"
"31260672","1495.9375","1495.9375","1495.9375"
"31277056","1512.265625","1512.265625","1512.265625"
"31293440","1517.65625","1517.65625","1517.65625"
"31309824","1540.3125","1540.3125","1540.3125"
"31326208","1548.671875","1548.671875","1548.671875"
"31342592","1562.34375","1562.34375","1562.34375"
"31358976","1560.625","1560.625","1560.625"
"31375360","1540.3125","1540.3125","1540.3125"
"31391744","1567.578125","1567.578125","1567.578125"
"31408128","1536.484375","1536.484375","1536.484375"
"31424512","1467.03125","1467.03125","1467.03125"
"31440896","1436.328125","1436.328125","1436.328125"
"31457280","1436.328125","1436.328125","1436.328125"
"31473664","1394.0625","1394.0625","1394.0625"
"31490048","1355.78125","1355.78125","1355.78125"
"31506432","1327.5","1327.5","1327.5"
"31522816","1340.3125","1340.3125","1340.3125"
"31539200","1384.21875","1384.21875","1384.21875"
"31555584","1395.234375","1395.234375","1395.234375"
"31571968","1401.484375","1401.484375","1401.484375"
"31588352","1465.390625","1465.390625","1465.390625"
"31604736","1454.21875","1454.21875","1454.21875"
"31621120","1425.3125","1425.3125","1425.3125"
"31637504","1447.890625","1447.890625","1447.890625"
"31653888","1418.828125","1418.828125","1418.828125"
"31670272","1435.9375","1435.9375","1435.9375"
"31686656","1451.171875","1451.171875","1451.171875"
"31703040","1420.078125","1420.078125","1420.078125"
"31719424","1462.5","1462.5","1462.5"
"31735808","1497.96875","1497.96875","1497.96875"
"31752192","1466.484375","1466.484375","1466.484375"
"31768576","1469.140625","1469.140625","1469.140625"
"31784960","1486.640625","1486.640625","1486.640625"
"31801344","1519.53125","1519.53125","1519.53125"
"31817728","1504.140625","1504.140625","1504.140625"
"31834112","1477.65625","1477.65625","1477.65625"
"31850496","1504.609375","1504.609375","1504.609375"
"31866880","1514.21875","1514.21875","1514.21875"
"31883264","1479.375","1479.375","1479.375"
"31899648","1500.9375","1500.9375","1500.9375"
"31916032","1492.578125","1492.578125","1492.578125"
"31932416","1500.859375","1500.859375","1500.859375"
"31948800","1535.78125","1535.78125","1535.78125"
"31965184","1549.921875","1549.921875","1549.921875"
"31981568","1626.25","1626.25","1626.25"
"31997952","1653.28125","1653.28125","1653.28125"
"32014336","1619.921875","1619.921875","1619.921875"
"32030720","1609.453125","1609.453125","1609.453125"
"32047104","1590.703125","1590.703125","1590.703125"
"32063488","1577.5","1577.5","1577.5"
"32079872","1585.078125","1585.078125","1585.078125"
"32096256","1531.875","1531.875","1531.875"
"32112640","1478.125","1478.125","1478.125"
"32129024","1477.734375","1477.734375","1477.734375"
"32145408","1470","1470","1470"
"32161792","1474.609375","1474.609375","1474.609375"
"32178176","1474.53125","1474.53125","1474.53125"
"32194560","1463.203125","1463.203125","1463.203125"
"32210944","1465.46875","1465.46875","1465.46875"
"32227328","1428.75","1428.75","1428.75"
"32243712","1447.5","1447.5","1447.5"
"32260096","1459.296875","1459.296875","1459.296875"
"32276480","1435.546875","1435.546875","1435.546875"
"32292864","1427.890625","1427.890625","1427.890625"
"32309248","1452.5","1452.5","1452.5"
"32325632","1452.5","1452.5","1452.5"
"32342016","1487.5","1487.5","1487.5"
"32358400","1479.21875","1479.21875","1479.21875"
"32374784","1492.578125","1492.578125","1492.578125"
"32391168","1468.515625","1468.515625","1468.515625"
"32407552","1538.125","1538.125","1538.125"
"32423936","1548.75","1548.75","1548.75"
"32440320","1576.953125","1576.953125","1576.953125"
"32456704","1563.125","1563.125","1563.125"
"32473088","1550.46875","1550.46875","1550.46875"
"32489472","1575.46875","1575.46875","1575.46875"
"32505856","1576.71875","1576.71875","1576.71875"
"32522240","1515.78125","1515.78125","1515.78125"
"32538624","1501.484375","1501.484375","1501.484375"
"32555008","1455.46875","1455.46875","1455.46875"
"32571392","1455.390625","1455.390625","1455.390625"
"32587776","1484.609375","1484.609375","1484.609375"
"32604160","1515.3125","1515.3125","1515.3125"
"32620544","1503.828125","1503.828125","1503.828125"
"32636928","1557.03125","1557.03125","1557.03125"
"32653312","1550.390625","1550.390625","1550.390625"
"32669696","1579.140625","1579.140625","1579.140625"
"32686080","1519.84375","1519.84375","1519.84375"
"32702464","1508.125","1508.125","1508.125"
"32718848","1464.53125","1464.53125","1464.53125"
"32735232","1437.578125","1437.578125","1437.578125"
"32751616","1448.59375","1448.59375","1448.59375"
"32768000","1470.46875","1470.46875","1470.46875"
"32784384","1491.953125","1491.953125","1491.953125"
"32800768","1489.296875","1489.296875","1489.296875"
"32817152","1474.765625","1474.765625","1474.765625"
"32833536","1457.96875","1457.96875","1457.96875"
"32849920","1449.140625","1449.140625","1449.140625"
"32866304","1411.71875","1411.71875","1411.71875"
"32882688","1451.171875","1451.171875","1451.171875"
"32899072","1465.78125","1465.78125","1465.78125"
"32915456","1498.359375","1498.359375","1498.359375"
"32931840","1514.375","1514.375","1514.375"
"32948224","1573.828125","1573.828125","1573.828125"
"32964608","1579.765625","1579.765625","1579.765625"
"32980992","1575.78125","1575.78125","1575.78125"
"32997376","1543.28125","1543.28125","1543.28125"
"33013760","1514.84375","1514.84375","1514.84375"
"33030144","1536.25","1536.25","1536.25"
"33046528","1506.5625","1506.5625","1506.5625"
"33062912","1464.21875","1464.21875","1464.21875"
"33079296","1481.796875","1481.796875","1481.796875"
"33095680","1457.1875","1457.1875","1457.1875"
"33112064","1444.140625","1444.140625","1444.140625"
"33128448","1426.484375","1426.484375","1426.484375"
"33144832","1374.140625","1374.140625","1374.140625"
"33161216","1399.765625","1399.765625","1399.765625"
"33177600","1416.875","1416.875","1416.875"
"33193984","1387.734375","1387.734375","1387.734375"
"33210368","1397.578125","1397.578125","1397.578125"
"33226752","1405.3125","1405.3125","1405.3125"
"33243136","1432.1875","1432.1875","1432.1875"
"33259520","1450.390625","1450.390625","1450.390625"
"33275904","1465.703125","1465.703125","1465.703125"
"33292288","1468.4375","1468.4375","1468.4375"
"33308672","1475","1475","1475"
"33325056","1480.46875","1480.46875","1480.46875"
"33341440","1482.96875","1482.96875","1482.96875"
"33357824","1458.4375","1458.4375","1458.4375"
"33374208","1495.15625","1495.15625","1495.15625"
"33390592","1471.25","1471.25","1471.25"
"33406976","1486.484375","1486.484375","1486.484375"
"33423360","1467.03125","1467.03125","1467.03125"
"33439744","1504.0625","1504.0625","1504.0625"
"33456128","1489.296875","1489.296875","1489.296875"
"33472512","1510.703125","1510.703125","1510.703125"
"33488896","1524.6875","1524.6875","1524.6875"
"33505280","1568.671875","1568.671875","1568.671875"
"33521664","1551.5625","1551.5625","1551.5625"
"33538048","1573.046875","1573.046875","1573.046875"
"33554432","1500.078125","1500.078125","1500.078125"
"33570816","1511.015625","1511.015625","1511.015625"
"33587200","1518.125","1518.125","1518.125"
"33603584","1504.84375","1504.84375","1504.84375"
"33619968","1474.53125","1474.53125","1474.53125"
"33636352","1467.890625","1467.890625","1467.890625"
"33652736","1460.625","1460.625","1460.625"
"33669120","1479.21875","1479.21875","1479.21875"
"33685504","1510.390625","1510.390625","1510.390625"
"33701888","1491.640625","1491.640625","1491.640625"
"33718272","1488.125","1488.125","1488.125"
"33734656","1467.5","1467.5","1467.5"
"33751040","1503.828125","1503.828125","1503.828125"
"33767424","1507.8125","1507.8125","1507.8125"
"33783808","1525.234375","1525.234375","1525.234375"
"33800192","1496.953125","1496.953125","1496.953125"
"33816576","1480.3125","1480.3125","1480.3125"
"33832960","1482.03125","1482.03125","1482.03125"
"33849344","1460.078125","1460.078125","1460.078125"
"33865728","1433.125","1433.125","1433.125"
"33882112","1402.34375","1402.34375","1402.34375"
"33898496","1418.4375","1418.4375","1418.4375"
"33914880","1400.234375","1400.234375","1400.234375"
"33931264","1378.4375","1378.4375","1378.4375"
"33947648","1390.859375","1390.859375","1390.859375"
"33964032","1404.53125","1404.53125","1404.53125"
"33980416","1403.203125","1403.203125","1403.203125"
"33996800","1440.46875","1440.46875","1440.46875"
"34013184","1437.109375","1437.109375","1437.109375"
"34029568","1479.609375","1479.609375","1479.609375"
"34045952","1513.90625","1513.90625","1513.90625"
"34062336","1492.8125","1492.8125","1492.8125"
"34078720","1479.453125","1479.453125","1479.453125"
"34095104","1541.640625","1541.640625","1541.640625"
"34111488","1522.96875","1522.96875","1522.96875"
"34127872","1491.71875","1491.71875","1491.71875"
"34144256","1506.796875","1506.796875","1506.796875"
"34160640","1482.1875","1482.1875","1482.1875"
"34177024","1484.296875","1484.296875","1484.296875"
"34193408","1488.828125","1488.828125","1488.828125"
"34209792","1409.375","1409.375","1409.375"
"34226176","1444.453125","1444.453125","1444.453125"
"34242560","1416.875","1416.875","1416.875"
"34258944","1406.796875","1406.796875","1406.796875"
"34275328","1432.1875","1432.1875","1432.1875"
"34291712","1459.765625","1459.765625","1459.765625"
"34308096","1500.78125","1500.78125","1500.78125"
"34324480","1505.9375","1505.9375","1505.9375"
"34340864","1507.578125","1507.578125","1507.578125"
"34357248","1496.875","1496.875","1496.875"
"34373632","1541.328125","1541.328125","1541.328125"
"34390016","1541.015625","1541.015625","1541.015625"
"34406400","1502.890625","1502.890625","1502.890625"
"34422784","1492.421875","1492.421875","1492.421875"
"34439168","1505.234375","1505.234375","1505.234375"
"34455552","1523.984375","1523.984375","1523.984375"
"34471936","1507.5","1507.5","1507.5"
"34488320","1463.125","1463.125","1463.125"
"34504704","1467.421875","1467.421875","1467.421875"
"34521088","1466.953125","1466.953125","1466.953125"
"34537472","1468.28125","1468.28125","1468.28125"
"34553856","1438.515625","1438.515625","1438.515625"
"34570240","1418.515625","1418.515625","1418.515625"
"34586624","1409.0625","1409.0625","1409.0625"
"34603008","1420.15625","1420.15625","1420.15625"
"34619392","1404.375","1404.375","1404.375"
"34635776","1397.109375","1397.109375","1397.109375"
"34652160","1389.609375","1389.609375","1389.609375"
"34668544","1401.953125","1401.953125","1401.953125"
"34684928","1400.078125","1400.078125","1400.078125"
"34701312","1384.375","1384.375","1384.375"
"34717696","1391.328125","1391.328125","1391.328125"
"34734080","1372.96875","1372.96875","1372.96875"
"34750464","1393.515625","1393.515625","1393.515625"
"34766848","1427.734375","1427.734375","1427.734375"
"34783232","1441.09375","1441.09375","1441.09375"
"34799616","1413.125","1413.125","1413.125"
"34816000","1423.4375","1423.4375","1423.4375"
"34832384","1520.078125","1520.078125","1520.078125"
"34848768","1513.984375","1513.984375","1513.984375"
"34865152","1496.71875","1496.71875","1496.71875"
"34881536","1447.65625","1447.65625","1447.65625"
"34897920","1440.9375","1440.9375","1440.9375"
"34914304","1459.921875","1459.921875","1459.921875"
"34930688","1488.125","1488.125","1488.125"
"34947072","1382.265625","1382.265625","1382.265625"
"34963456","1407.96875","1407.96875","1407.96875"
"34979840","1456.40625","1456.40625","1456.40625"
"34996224","1474.84375","1474.84375","1474.84375"
"35012608","1510.859375","1510.859375","1510.859375"
"35028992","1502.03125","1502.03125","1502.03125"
"35045376","1486.5625","1486.5625","1486.5625"
"35061760","1475.78125","1475.78125","1475.78125"
"35078144","1495.78125","1495.78125","1495.78125"
"35094528","1494.140625","1494.140625","1494.140625"
"35110912","1462.1875","1462.1875","1462.1875"
"35127296","1442.421875","1442.421875","1442.421875"
"35143680","1479.765625","1479.765625","1479.765625"
"35160064","1466.09375","1466.09375","1466.09375"
"35176448","1438.90625","1438.90625","1438.90625"
"35192832","1444.140625","1444.140625","1444.140625"
"35209216","1391.40625","1391.40625","1391.40625"
"35225600","1461.5625","1461.5625","1461.5625"
"35241984","1483.984375","1483.984375","1483.984375"
"35258368","1433.90625","1433.90625","1433.90625"
"35274752","1431.015625","1431.015625","1431.015625"
"35291136","1476.25","1476.25","1476.25"
"35307520","1484.53125","1484.53125","1484.53125"
"35323904","1546.796875","1546.796875","1546.796875"
"35340288","1490.46875","1490.46875","1490.46875"
"35356672","1464.6875","1464.6875","1464.6875"
"35373056","1467.578125","1467.578125","1467.578125"
"35389440","1472.578125","1472.578125","1472.578125"
"35405824","1441.71875","1441.71875","1441.71875"
"35422208","1444.296875","1444.296875","1444.296875"
"35438592","1395.390625","1395.390625","1395.390625"
"35454976","1411.5625","1411.5625","1411.5625"
"35471360","1475","1475","1475"
"35487744","1475.78125","1475.78125","1475.78125"
"35504128","1472.5","1472.5","1472.5"
"35520512","1494.84375","1494.84375","1494.84375"
"35536896","1504.6875","1504.6875","1504.6875"
"35553280","1486.484375","1486.484375","1486.484375"
"35569664","1462.5","1462.5","1462.5"
"35586048","1449.140625","1449.140625","1449.140625"
"35602432","1458.75","1458.75","1458.75"
"35618816","1472.421875","1472.421875","1472.421875"
"35635200","1424.765625","1424.765625","1424.765625"
"35651584","1407.109375","1407.109375","1407.109375"
"35667968","1430.703125","1430.703125","1430.703125"
"35684352","1427.265625","1427.265625","1427.265625"
"35700736","1417.34375","1417.34375","1417.34375"
"35717120","1414.21875","1414.21875","1414.21875"
"35733504","1421.953125","1421.953125","1421.953125"
"35749888","1436.09375","1436.09375","1436.09375"
"35766272","1445.546875","1445.546875","1445.546875"
"35782656","1446.40625","1446.40625","1446.40625"
"35799040","1457.03125","1457.03125","1457.03125"
"35815424","1483.359375","1483.359375","1483.359375"
"35831808","1449.21875","1449.21875","1449.21875"
"35848192","1438.90625","1438.90625","1438.90625"
"35864576","1436.640625","1436.640625","1436.640625"
"35880960","1452.421875","1452.421875","1452.421875"
"35897344","1465.78125","1465.78125","1465.78125"
"35913728","1445.9375","1445.9375","1445.9375"
"35930112","1427.65625","1427.65625","1427.65625"
"35946496","1448.046875","1448.046875","1448.046875"
"35962880","1460","1460","1460"
"35979264","1419.84375","1419.84375","1419.84375"
"35995648","1459.53125","1459.53125","1459.53125"
"36012032","1446.796875","1446.796875","1446.796875"
"36028416","1469.53125","1469.53125","1469.53125"
"36044800","1492.8125","1492.8125","1492.8125"
"36061184","1521.09375","1521.09375","1521.09375"
"36077568","1520.703125","1520.703125","1520.703125"
"36093952","1502.34375","1502.34375","1502.34375"
"36110336","1492.1875","1492.1875","1492.1875"
"36126720","1479.609375","1479.609375","1479.609375"
"36143104","1481.25","1481.25","1481.25"
"36159488","1502.734375","1502.734375","1502.734375"
"36175872","1484.609375","1484.609375","1484.609375"
"36192256","1469.375","1469.375","1469.375"
"36208640","1469.453125","1469.453125","1469.453125"
"36225024","1446.328125","1446.328125","1446.328125"
"36241408","1484.6875","1484.6875","1484.6875"
"36257792","1471.40625","1471.40625","1471.40625"
"36274176","1471.484375","1471.484375","1471.484375"
"36290560","1479.765625","1479.765625","1479.765625"
"36306944","1495.3125","1495.3125","1495.3125"
"36323328","1520.625","1520.625","1520.625"
"36339712","1513.203125","1513.203125","1513.203125"
"36356096","1534.6875","1534.6875","1534.6875"
"36372480","1559.375","1559.375","1559.375"
"36388864","1558.90625","1558.90625","1558.90625"
"36405248","1501.25","1501.25","1501.25"
"36421632","1510.46875","1510.46875","1510.46875"
"36438016","1517.34375","1517.34375","1517.34375"
"36454400","1556.25","1556.25","1556.25"
"36470784","1504.375","1504.375","1504.375"
"36487168","1486.328125","1486.328125","1486.328125"
"36503552","1471.71875","1471.71875","1471.71875"
"36519936","1477.1875","1477.1875","1477.1875"
"36536320","1485","1485","1485"
"36552704","1495.625","1495.625","1495.625"
"36569088","1477.734375","1477.734375","1477.734375"
"36585472","1490.15625","1490.15625","1490.15625"
"36601856","1518.75","1518.75","1518.75"
"36618240","1557.34375","1557.34375","1557.34375"
"36634624","1563.046875","1563.046875","1563.046875"
"36651008","1551.40625","1551.40625","1551.40625"
"36667392","1560","1560","1560"
"36683776","1491.953125","1491.953125","1491.953125"
"36700160","1478.828125","1478.828125","1478.828125"
"36716544","1481.328125","1481.328125","1481.328125"
"36732928","1440.859375","1440.859375","1440.859375"
"36749312","1470.703125","1470.703125","1470.703125"
"36765696","1483.515625","1483.515625","1483.515625"
"36782080","1496.953125","1496.953125","1496.953125"
"36798464","1472.65625","1472.65625","1472.65625"
"36814848","1531.171875","1531.171875","1531.171875"
"36831232","1487.265625","1487.265625","1487.265625"
"36847616","1505.234375","1505.234375","1505.234375"
"36864000","1527.1875","1527.1875","1527.1875"
"36880384","1518.515625","1518.515625","1518.515625"
"36896768","1532.8125","1532.8125","1532.8125"
"36913152","1504.921875","1504.921875","1504.921875"
"36929536","1500.9375","1500.9375","1500.9375"
"36945920","1537.03125","1537.03125","1537.03125"
"36962304","1548.515625","1548.515625","1548.515625"
"36978688","1511.015625","1511.015625","1511.015625"
"36995072","1503.59375","1503.59375","1503.59375"
"37011456","1510.15625","1510.15625","1510.15625"
"37027840","1545.078125","1545.078125","1545.078125"
"37044224","1548.046875","1548.046875","1548.046875"
"37060608","1567.65625","1567.65625","1567.65625"
"37076992","1584.453125","1584.453125","1584.453125"
"37093376","1570.78125","1570.78125","1570.78125"
"37109760","1615.15625","1615.15625","1615.15625"
"37126144","1625.3125","1625.3125","1625.3125"
"37142528","1608.90625","1608.90625","1608.90625"
"37158912","1593.984375","1593.984375","1593.984375"
"37175296","1591.09375","1591.09375","1591.09375"
"37191680","1580","1580","1580"
"37208064","1593.515625","1593.515625","1593.515625"
"37224448","1562.421875","1562.421875","1562.421875"
"37240832","1548.984375","1548.984375","1548.984375"
"37257216","1526.796875","1526.796875","1526.796875"
"37273600","1496.875","1496.875","1496.875"
"37289984","1519.21875","1519.21875","1519.21875"
"37306368","1463.4375","1463.4375","1463.4375"
"37322752","1496.796875","1496.796875","1496.796875"
"37339136","1492.8125","1492.8125","1492.8125"
"37355520","1492.734375","1492.734375","1492.734375"
"37371904","1521.640625","1521.640625","1521.640625"
"37388288","1522.109375","1522.109375","1522.109375"
"37404672","1527.96875","1527.96875","1527.96875"
"37421056","1559.765625","1559.765625","1559.765625"
"37437440","1517.65625","1517.65625","1517.65625"
"37453824","1559.609375","1559.609375","1559.609375"
"37470208","1555.46875","1555.46875","1555.46875"
"37486592","1558.515625","1558.515625","1558.515625"
"37502976","1544.6875","1544.6875","1544.6875"
"37519360","1528.28125","1528.28125","1528.28125"
"37535744","1522.96875","1522.96875","1522.96875"
"37552128","1521.171875","1521.171875","1521.171875"
"37568512","1550.546875","1550.546875","1550.546875"
"37584896","1585.078125","1585.078125","1585.078125"
"37601280","1602.1875","1602.1875","1602.1875"
"37617664","1648.359375","1648.359375","1648.359375"
"37634048","1657.5","1657.5","1657.5"
"37650432","1612.34375","1612.34375","1612.34375"
"37666816","1618.984375","1618.984375","1618.984375"
"37683200","1575","1575","1575"
"37699584","1591.953125","1591.953125","1591.953125"
"37715968","1571.640625","1571.640625","1571.640625"
"37732352","1510.15625","1510.15625","1510.15625"
"37748736","1474.21875","1474.21875","1474.21875"
"37765120","1513.828125","1513.828125","1513.828125"
"37781504","1537.5","1537.5","1537.5"
"37797888","1562.890625","1562.890625","1562.890625"
"37814272","1560.78125","1560.78125","1560.78125"
"37830656","1569.6875","1569.6875","1569.6875"
"37847040","1612.265625","1612.265625","1612.265625"
"37863424","1651.875","1651.875","1651.875"
"37879808","1662.578125","1662.578125","1662.578125"
"37896192","1650","1650","1650"
"37912576","1664.609375","1664.609375","1664.609375"
"37928960","1654.0625","1654.0625","1654.0625"
"37945344","1627.65625","1627.65625","1627.65625"
"37961728","1616.71875","1616.71875","1616.71875"
"37978112","1565.78125","1565.78125","1565.78125"
"37994496","1526.71875","1526.71875","1526.71875"
"38010880","1531.640625","1531.640625","1531.640625"
"38027264","1500.3125","1500.3125","1500.3125"
"38043648","1482.1875","1482.1875","1482.1875"
"38060032","1487.578125","1487.578125","1487.578125"
"38076416","1508.28125","1508.28125","1508.28125"
"38092800","1520.46875","1520.46875","1520.46875"
"38109184","1510.78125","1510.78125","1510.78125"
"38125568","1500.078125","1500.078125","1500.078125"
"38141952","1505.46875","1505.46875","1505.46875"
"38158336","1604.140625","1604.140625","1604.140625"
"38174720","1576.40625","1576.40625","1576.40625"
"38191104","1551.5625","1551.5625","1551.5625"
"38207488","1537.8125","1537.8125","1537.8125"
"38223872","1504.6875","1504.6875","1504.6875"
"38240256","1494.21875","1494.21875","1494.21875"
"38256640","1498.125","1498.125","1498.125"
"38273024","1421.71875","1421.71875","1421.71875"
"38289408","1392.734375","1392.734375","1392.734375"
"38305792","1421.09375","1421.09375","1421.09375"
"38322176","1433.28125","1433.28125","1433.28125"
"38338560","1473.59375","1473.59375","1473.59375"
"38354944","1463.90625","1463.90625","1463.90625"
"38371328","1414.0625","1414.0625","1414.0625"
"38387712","1467.34375","1467.34375","1467.34375"
"38404096","1459.0625","1459.0625","1459.0625"
"38420480","1426.640625","1426.640625","1426.640625"
"38436864","1474.84375","1474.84375","1474.84375"
"38453248","1438.046875","1438.046875","1438.046875"
"38469632","1456.796875","1456.796875","1456.796875"
"38486016","1487.265625","1487.265625","1487.265625"
"38502400","1461.328125","1461.328125","1461.328125"
"38518784","1441.484375","1441.484375","1441.484375"
"38535168","1422.109375","1422.109375","1422.109375"
"38551552","1435.859375","1435.859375","1435.859375"
"38567936","1381.484375","1381.484375","1381.484375"
"38584320","1407.578125","1407.578125","1407.578125"
"38600704","1375.46875","1375.46875","1375.46875"
"38617088","1399.921875","1399.921875","1399.921875"
"38633472","1474.6875","1474.6875","1474.6875"
"38649856","1480.859375","1480.859375","1480.859375"
"38666240","1485.546875","1485.546875","1485.546875"
"38682624","1510.078125","1510.078125","1510.078125"
"38699008","1534.140625","1534.140625","1534.140625"
"38715392","1557.890625","1557.890625","1557.890625"
"38731776","1533.828125","1533.828125","1533.828125"
"38748160","1511.875","1511.875","1511.875"
"38764544","1531.25","1531.25","1531.25"
"38780928","1513.203125","1513.203125","1513.203125"
"38797312","1501.5625","1501.5625","1501.5625"
"38813696","1467.5","1467.5","1467.5"
"38830080","1436.09375","1436.09375","1436.09375"
"38846464","1471.40625","1471.40625","1471.40625"
"38862848","1490.234375","1490.234375","1490.234375"
"38879232","1467.96875","1467.96875","1467.96875"
"38895616","1487.96875","1487.96875","1487.96875"
"38912000","1449.53125","1449.53125","1449.53125"
"38928384","1482.8125","1482.8125","1482.8125"
"38944768","1489.453125","1489.453125","1489.453125"
"38961152","1491.71875","1491.71875","1491.71875"
"38977536","1491.015625","1491.015625","1491.015625"
"38993920","1472.578125","1472.578125","1472.578125"
"39010304","1440.625","1440.625","1440.625"
"39026688","1446.171875","1446.171875","1446.171875"
"39043072","1443.59375","1443.59375","1443.59375"
"39059456","1434.453125","1434.453125","1434.453125"
"39075840","1423.046875","1423.046875","1423.046875"
"39092224","1420","1420","1420"
"39108608","1395.15625","1395.15625","1395.15625"
"39124992","1410.3125","1410.3125","1410.3125"
"39141376","1441.5625","1441.5625","1441.5625"
"39157760","1441.796875","1441.796875","1441.796875"
"39174144","1445.234375","1445.234375","1445.234375"
"39190528","1454.296875","1454.296875","1454.296875"
"39206912","1450.390625","1450.390625","1450.390625"
"39223296","1480.546875","1480.546875","1480.546875"
"39239680","1474.765625","1474.765625","1474.765625"
"39256064","1493.515625","1493.515625","1493.515625"
"39272448","1502.8125","1502.8125","1502.8125"
"39288832","1498.515625","1498.515625","1498.515625"
"39305216","1554.921875","1554.921875","1554.921875"
"39321600","1552.1875","1552.1875","1552.1875"
"39337984","1594.6875","1594.6875","1594.6875"
"39354368","1575","1575","1575"
"39370752","1583.046875","1583.046875","1583.046875"
"39387136","1589.21875","1589.21875","1589.21875"
"39403520","1639.296875","1639.296875","1639.296875"
"39419904","1583.4375","1583.4375","1583.4375"
"39436288","1592.65625","1592.65625","1592.65625"
"39452672","1630.234375","1630.234375","1630.234375"
"39469056","1591.09375","1591.09375","1591.09375"
"39485440","1547.34375","1547.34375","1547.34375"
"39501824","1485.9375","1485.9375","1485.9375"
"39518208","1431.640625","1431.640625","1431.640625"
"39534592","1416.640625","1416.640625","1416.640625"
"39550976","1409.6875","1409.6875","1409.6875"
"39567360","1323.359375","1323.359375","1323.359375"
"39583744","1358.75","1358.75","1358.75"
"39600128","1376.875","1376.875","1376.875"
"39616512","1381.484375","1381.484375","1381.484375"
"39632896","1392.1875","1392.1875","1392.1875"
"39649280","1408.75","1408.75","1408.75"
"39665664","1399.375","1399.375","1399.375"
"39682048","1426.09375","1426.09375","1426.09375"
"39698432","1395.46875","1395.46875","1395.46875"
"39714816","1444.84375","1444.84375","1444.84375"
"39731200","1501.875","1501.875","1501.875"
"39747584","1492.96875","1492.96875","1492.96875"
"39763968","1497.890625","1497.890625","1497.890625"
"39780352","1545.78125","1545.78125","1545.78125"
"39796736","1566.71875","1566.71875","1566.71875"
"39813120","1595.625","1595.625","1595.625"
"39829504","1580.3125","1580.3125","1580.3125"
"39845888","1543.984375","1543.984375","1543.984375"
"39862272","1516.09375","1516.09375","1516.09375"
"39878656","1499.140625","1499.140625","1499.140625"
"39895040","1435.546875","1435.546875","1435.546875"
"39911424","1402.421875","1402.421875","1402.421875"
"39927808","1399.0625","1399.0625","1399.0625"
"39944192","1397.1875","1397.1875","1397.1875"
"39960576","1378.28125","1378.28125","1378.28125"
"39976960","1398.203125","1398.203125","1398.203125"
"39993344","1384.375","1384.375","1384.375"
