"Step","Score","Alien-v5__ppo_rnd_envpool - charts/game_score__MIN","Alien-v5__ppo_rnd_envpool - charts/game_score__MAX"
"32227328","1090.3125","1090.3125","1090.3125"
"32243712","1055.46875","1055.46875","1055.46875"
"32260096","1057.34375","1057.34375","1057.34375"
"32276480","1043.203125","1043.203125","1043.203125"
"32292864","1029.21875","1029.21875","1029.21875"
"32309248","1015.9375","1015.9375","1015.9375"
"32325632","1013.125","1013.125","1013.125"
"32342016","988.75","988.75","988.75"
"32358400","1008.515625","1008.515625","1008.515625"
"32374784","1023.125","1023.125","1023.125"
"32391168","1020.625","1020.625","1020.625"
"32407552","1039.6875","1039.6875","1039.6875"
"32423936","1047.109375","1047.109375","1047.109375"
"32440320","1042.578125","1042.578125","1042.578125"
"32456704","1045.78125","1045.78125","1045.78125"
"32473088","1011.40625","1011.40625","1011.40625"
"32489472","1021.328125","1021.328125","1021.328125"
"32505856","1028.359375","1028.359375","1028.359375"
"32522240","1021.484375","1021.484375","1021.484375"
"32538624","1015.390625","1015.390625","1015.390625"
"32555008","1016.484375","1016.484375","1016.484375"
"32571392","1030.78125","1030.78125","1030.78125"
"32587776","1024.6875","1024.6875","1024.6875"
"32604160","1017.5","1017.5","1017.5"
"32620544","1025.9375","1025.9375","1025.9375"
"32636928","1010.546875","1010.546875","1010.546875"
"32653312","1030.3125","1030.3125","1030.3125"
"32669696","1023.203125","1023.203125","1023.203125"
"32686080","1028.28125","1028.28125","1028.28125"
"32702464","1051.640625","1051.640625","1051.640625"
"32718848","1066.484375","1066.484375","1066.484375"
"32735232","1070.078125","1070.078125","1070.078125"
"32751616","1072.65625","1072.65625","1072.65625"
"32768000","1058.671875","1058.671875","1058.671875"
"32784384","1080.078125","1080.078125","1080.078125"
"32800768","1085.625","1085.625","1085.625"
"32817152","1087.8125","1087.8125","1087.8125"
"32833536","1075.3125","1075.3125","1075.3125"
"32849920","1067.34375","1067.34375","1067.34375"
"32866304","1052.34375","1052.34375","1052.34375"
"32882688","1038.515625","1038.515625","1038.515625"
"32899072","1038.046875","1038.046875","1038.046875"
"32915456","1021.796875","1021.796875","1021.796875"
"32931840","1008.203125","1008.203125","1008.203125"
"32948224","995.390625","995.390625","995.390625"
"32964608","1006.40625","1006.40625","1006.40625"
"32980992","1015.9375","1015.9375","1015.9375"
"32997376","1032.109375","1032.109375","1032.109375"
"33013760","1033.59375","1033.59375","1033.59375"
"33030144","1038.75","1038.75","1038.75"
"33046528","1044.53125","1044.53125","1044.53125"
"33062912","1038.984375","1038.984375","1038.984375"
"33079296","1029.6875","1029.6875","1029.6875"
"33095680","1034.84375","1034.84375","1034.84375"
"33112064","1029.0625","1029.0625","1029.0625"
"33128448","1019.53125","1019.53125","1019.53125"
"33144832","1012.96875","1012.96875","1012.96875"
"33161216","1016.953125","1016.953125","1016.953125"
"33177600","1059.921875","1059.921875","1059.921875"
"33193984","1072.734375","1072.734375","1072.734375"
"33210368","1071.875","1071.875","1071.875"
"33226752","1059.0625","1059.0625","1059.0625"
"33243136","1045.546875","1045.546875","1045.546875"
"33259520","1022.734375","1022.734375","1022.734375"
"33275904","1025.78125","1025.78125","1025.78125"
"33292288","991.328125","991.328125","991.328125"
"33308672","987.421875","987.421875","987.421875"
"33325056","1037.1875","1037.1875","1037.1875"
"33341440","1043.125","1043.125","1043.125"
"33357824","1062.03125","1062.03125","1062.03125"
"33374208","1075.46875","1075.46875","1075.46875"
"33390592","1069.375","1069.375","1069.375"
"33406976","1065.46875","1065.46875","1065.46875"
"33423360","1080.546875","1080.546875","1080.546875"
"33439744","1030.390625","1030.390625","1030.390625"
"33456128","1031.171875","1031.171875","1031.171875"
"33472512","1039.453125","1039.453125","1039.453125"
"33488896","1029.6875","1029.6875","1029.6875"
"33505280","1034.765625","1034.765625","1034.765625"
"33521664","1024.21875","1024.21875","1024.21875"
"33538048","1002.8125","1002.8125","1002.8125"
"33554432","1011.015625","1011.015625","1011.015625"
"33570816","989.0625","989.0625","989.0625"
"33587200","973.515625","973.515625","973.515625"
"33603584","957.03125","957.03125","957.03125"
"33619968","971.25","971.25","971.25"
"33636352","979.453125","979.453125","979.453125"
"33652736","973.828125","973.828125","973.828125"
"33669120","978.671875","978.671875","978.671875"
"33685504","960.46875","960.46875","960.46875"
"33701888","987.34375","987.34375","987.34375"
"33718272","1017.8125","1017.8125","1017.8125"
"33734656","996.796875","996.796875","996.796875"
"33751040","996.171875","996.171875","996.171875"
"33767424","999.921875","999.921875","999.921875"
"33783808","1010.9375","1010.9375","1010.9375"
"33800192","1045.703125","1045.703125","1045.703125"
"33816576","1066.953125","1066.953125","1066.953125"
"33832960","1053.046875","1053.046875","1053.046875"
"33849344","1047.265625","1047.265625","1047.265625"
"33865728","1064.0625","1064.0625","1064.0625"
"33882112","1050.9375","1050.9375","1050.9375"
"33898496","1053.984375","1053.984375","1053.984375"
"33914880","1053.28125","1053.28125","1053.28125"
"33931264","1014.21875","1014.21875","1014.21875"
"33947648","1040.390625","1040.390625","1040.390625"
"33964032","1047.8125","1047.8125","1047.8125"
"33980416","1037.03125","1037.03125","1037.03125"
"33996800","1035.3125","1035.3125","1035.3125"
"34013184","1026.40625","1026.40625","1026.40625"
"34029568","1032.109375","1032.109375","1032.109375"
"34045952","1019.53125","1019.53125","1019.53125"
"34062336","1006.796875","1006.796875","1006.796875"
"34078720","1019.296875","1019.296875","1019.296875"
"34095104","1043.671875","1043.671875","1043.671875"
"34111488","1067.421875","1067.421875","1067.421875"
"34127872","1062.890625","1062.890625","1062.890625"
"34144256","1088.984375","1088.984375","1088.984375"
"34160640","1114.609375","1114.609375","1114.609375"
"34177024","1099.0625","1099.0625","1099.0625"
"34193408","1099.84375","1099.84375","1099.84375"
"34209792","1094.0625","1094.0625","1094.0625"
"34226176","1067.1875","1067.1875","1067.1875"
"34242560","1063.046875","1063.046875","1063.046875"
"34258944","1027.1875","1027.1875","1027.1875"
"34275328","1034.84375","1034.84375","1034.84375"
"34291712","1045.15625","1045.15625","1045.15625"
"34308096","1028.515625","1028.515625","1028.515625"
"34324480","1029.609375","1029.609375","1029.609375"
"34340864","1051.796875","1051.796875","1051.796875"
"34357248","1073.4375","1073.4375","1073.4375"
"34373632","1077.8125","1077.8125","1077.8125"
"34390016","1048.28125","1048.28125","1048.28125"
"34406400","1068.59375","1068.59375","1068.59375"
"34422784","1061.484375","1061.484375","1061.484375"
"34439168","1048.125","1048.125","1048.125"
"34455552","1032.265625","1032.265625","1032.265625"
"34471936","1039.609375","1039.609375","1039.609375"
"34488320","1047.34375","1047.34375","1047.34375"
"34504704","1062.03125","1062.03125","1062.03125"
"34521088","1044.84375","1044.84375","1044.84375"
"34537472","1046.640625","1046.640625","1046.640625"
"34553856","1031.171875","1031.171875","1031.171875"
"34570240","990","990","990"
"34586624","999.84375","999.84375","999.84375"
"34603008","973.359375","973.359375","973.359375"
"34619392","973.515625","973.515625","973.515625"
"34635776","970","970","970"
"34652160","1009.0625","1009.0625","1009.0625"
"34668544","1007.1875","1007.1875","1007.1875"
"34684928","1047.109375","1047.109375","1047.109375"
"34701312","1033.046875","1033.046875","1033.046875"
"34717696","1063.203125","1063.203125","1063.203125"
"34734080","1067.03125","1067.03125","1067.03125"
"34750464","1066.953125","1066.953125","1066.953125"
"34766848","1049.921875","1049.921875","1049.921875"
"34783232","1062.109375","1062.109375","1062.109375"
"34799616","1054.84375","1054.84375","1054.84375"
"34816000","1060.46875","1060.46875","1060.46875"
"34832384","1032.34375","1032.34375","1032.34375"
"34848768","1029.375","1029.375","1029.375"
"34865152","1034.609375","1034.609375","1034.609375"
"34881536","1011.953125","1011.953125","1011.953125"
"34897920","1017.8125","1017.8125","1017.8125"
"34914304","1046.953125","1046.953125","1046.953125"
"34930688","1070.859375","1070.859375","1070.859375"
"34947072","1086.953125","1086.953125","1086.953125"
"34963456","1089.140625","1089.140625","1089.140625"
"34979840","1136.328125","1136.328125","1136.328125"
"34996224","1115.390625","1115.390625","1115.390625"
"35012608","1106.25","1106.25","1106.25"
"35028992","1077.5","1077.5","1077.5"
"35045376","1039.6875","1039.6875","1039.6875"
"35061760","1033.75","1033.75","1033.75"
"35078144","1053.515625","1053.515625","1053.515625"
"35094528","1020.703125","1020.703125","1020.703125"
"35110912","1025.78125","1025.78125","1025.78125"
"35127296","1010","1010","1010"
"35143680","996.484375","996.484375","996.484375"
"35160064","1006.875","1006.875","1006.875"
"35176448","987.421875","987.421875","987.421875"
"35192832","997.65625","997.65625","997.65625"
"35209216","991.09375","991.09375","991.09375"
"35225600","1014.296875","1014.296875","1014.296875"
"35241984","1024.53125","1024.53125","1024.53125"
"35258368","1030.46875","1030.46875","1030.46875"
"35274752","1020.9375","1020.9375","1020.9375"
"35291136","1047.65625","1047.65625","1047.65625"
"35307520","1034.921875","1034.921875","1034.921875"
"35323904","1027.03125","1027.03125","1027.03125"
"35340288","1028.515625","1028.515625","1028.515625"
"35356672","1025.390625","1025.390625","1025.390625"
"35373056","1041.25","1041.25","1041.25"
"35389440","1063.984375","1063.984375","1063.984375"
"35405824","1057.34375","1057.34375","1057.34375"
"35422208","1063.59375","1063.59375","1063.59375"
"35438592","1087.8125","1087.8125","1087.8125"
"35454976","1097.96875","1097.96875","1097.96875"
"35471360","1098.671875","1098.671875","1098.671875"
"35487744","1060.3125","1060.3125","1060.3125"
"35504128","1021.5625","1021.5625","1021.5625"
"35520512","1032.265625","1032.265625","1032.265625"
"35536896","1017.96875","1017.96875","1017.96875"
"35553280","1009.296875","1009.296875","1009.296875"
"35569664","967.1875","967.1875","967.1875"
"35586048","965.546875","965.546875","965.546875"
"35602432","996.640625","996.640625","996.640625"
"35618816","995.703125","995.703125","995.703125"
"35635200","1000.546875","1000.546875","1000.546875"
"35651584","998.359375","998.359375","998.359375"
"35667968","985.46875","985.46875","985.46875"
"35684352","1022.8125","1022.8125","1022.8125"
"35700736","1064.609375","1064.609375","1064.609375"
"35717120","1047.578125","1047.578125","1047.578125"
"35733504","1091.09375","1091.09375","1091.09375"
"35749888","1077.03125","1077.03125","1077.03125"
"35766272","1100.625","1100.625","1100.625"
"35782656","1106.25","1106.25","1106.25"
"35799040","1075.625","1075.625","1075.625"
"35815424","1067.1875","1067.1875","1067.1875"
"35831808","1063.984375","1063.984375","1063.984375"
"35848192","1049.6875","1049.6875","1049.6875"
"35864576","1046.09375","1046.09375","1046.09375"
"35880960","1049.0625","1049.0625","1049.0625"
"35897344","1042.65625","1042.65625","1042.65625"
"35913728","1033.75","1033.75","1033.75"
"35930112","1056.875","1056.875","1056.875"
"35946496","1056.484375","1056.484375","1056.484375"
"35962880","1069.84375","1069.84375","1069.84375"
"35979264","1068.203125","1068.203125","1068.203125"
"35995648","1066.015625","1066.015625","1066.015625"
"36012032","1097.03125","1097.03125","1097.03125"
"36028416","1106.40625","1106.40625","1106.40625"
"36044800","1102.734375","1102.734375","1102.734375"
"36061184","1107.265625","1107.265625","1107.265625"
"36077568","1083.75","1083.75","1083.75"
"36093952","1102.65625","1102.65625","1102.65625"
"36110336","1122.578125","1122.578125","1122.578125"
"36126720","1110.9375","1110.9375","1110.9375"
"36143104","1093.359375","1093.359375","1093.359375"
"36159488","1085.703125","1085.703125","1085.703125"
"36175872","1105.078125","1105.078125","1105.078125"
"36192256","1110.78125","1110.78125","1110.78125"
"36208640","1095.078125","1095.078125","1095.078125"
"36225024","1077.34375","1077.34375","1077.34375"
"36241408","1061.796875","1061.796875","1061.796875"
"36257792","1068.359375","1068.359375","1068.359375"
"36274176","1060.15625","1060.15625","1060.15625"
"36290560","1081.328125","1081.328125","1081.328125"
"36306944","1073.4375","1073.4375","1073.4375"
"36323328","1061.875","1061.875","1061.875"
"36339712","1072.65625","1072.65625","1072.65625"
"36356096","1079.140625","1079.140625","1079.140625"
"36372480","1097.5","1097.5","1097.5"
"36388864","1075.546875","1075.546875","1075.546875"
"36405248","1059.765625","1059.765625","1059.765625"
"36421632","1059.609375","1059.609375","1059.609375"
"36438016","1058.4375","1058.4375","1058.4375"
"36454400","1041.796875","1041.796875","1041.796875"
"36470784","1031.484375","1031.484375","1031.484375"
"36487168","1020.3125","1020.3125","1020.3125"
"36503552","1053.046875","1053.046875","1053.046875"
"36519936","1041.953125","1041.953125","1041.953125"
"36536320","1036.953125","1036.953125","1036.953125"
"36552704","1048.90625","1048.90625","1048.90625"
"36569088","1062.734375","1062.734375","1062.734375"
"36585472","1053.59375","1053.59375","1053.59375"
"36601856","1052.96875","1052.96875","1052.96875"
"36618240","1041.5625","1041.5625","1041.5625"
"36634624","1041.40625","1041.40625","1041.40625"
"36651008","1048.75","1048.75","1048.75"
"36667392","1036.484375","1036.484375","1036.484375"
"36683776","1025.9375","1025.9375","1025.9375"
"36700160","1047.265625","1047.265625","1047.265625"
"36716544","1053.59375","1053.59375","1053.59375"
"36732928","1044.53125","1044.53125","1044.53125"
"36749312","1054.609375","1054.609375","1054.609375"
"36765696","1065.234375","1065.234375","1065.234375"
"36782080","1070.859375","1070.859375","1070.859375"
"36798464","1063.28125","1063.28125","1063.28125"
"36814848","1043.90625","1043.90625","1043.90625"
"36831232","1026.640625","1026.640625","1026.640625"
"36847616","1001.40625","1001.40625","1001.40625"
"36864000","1010.234375","1010.234375","1010.234375"
"36880384","981.484375","981.484375","981.484375"
"36896768","982.96875","982.96875","982.96875"
"36913152","995.546875","995.546875","995.546875"
"36929536","1010.234375","1010.234375","1010.234375"
"36945920","1037.03125","1037.03125","1037.03125"
"36962304","1020.15625","1020.15625","1020.15625"
"36978688","1049.0625","1049.0625","1049.0625"
"36995072","1052.890625","1052.890625","1052.890625"
"37011456","1055.234375","1055.234375","1055.234375"
"37027840","1061.328125","1061.328125","1061.328125"
"37044224","1048.75","1048.75","1048.75"
"37060608","1040.859375","1040.859375","1040.859375"
"37076992","1086.40625","1086.40625","1086.40625"
"37093376","1071.328125","1071.328125","1071.328125"
"37109760","1078.4375","1078.4375","1078.4375"
"37126144","1064.609375","1064.609375","1064.609375"
"37142528","1083.671875","1083.671875","1083.671875"
"37158912","1053.984375","1053.984375","1053.984375"
"37175296","1051.953125","1051.953125","1051.953125"
"37191680","1059.140625","1059.140625","1059.140625"
"37208064","1068.125","1068.125","1068.125"
"37224448","1041.953125","1041.953125","1041.953125"
"37240832","1049.0625","1049.0625","1049.0625"
"37257216","1063.984375","1063.984375","1063.984375"
"37273600","1079.84375","1079.84375","1079.84375"
"37289984","1085.9375","1085.9375","1085.9375"
"37306368","1103.984375","1103.984375","1103.984375"
"37322752","1096.015625","1096.015625","1096.015625"
"37339136","1121.171875","1121.171875","1121.171875"
"37355520","1136.25","1136.25","1136.25"
"37371904","1119.21875","1119.21875","1119.21875"
"37388288","1128.359375","1128.359375","1128.359375"
"37404672","1135.546875","1135.546875","1135.546875"
"37421056","1133.90625","1133.90625","1133.90625"
"37437440","1136.796875","1136.796875","1136.796875"
"37453824","1119.609375","1119.609375","1119.609375"
"37470208","1105.9375","1105.9375","1105.9375"
"37486592","1106.5625","1106.5625","1106.5625"
"37502976","1112.65625","1112.65625","1112.65625"
"37519360","1094.84375","1094.84375","1094.84375"
"37535744","1067.1875","1067.1875","1067.1875"
"37552128","1059.453125","1059.453125","1059.453125"
"37568512","1045.625","1045.625","1045.625"
"37584896","1047.265625","1047.265625","1047.265625"
"37601280","1082.109375","1082.109375","1082.109375"
"37617664","1076.796875","1076.796875","1076.796875"
"37634048","1090.390625","1090.390625","1090.390625"
"37650432","1093.046875","1093.046875","1093.046875"
"37666816","1094.609375","1094.609375","1094.609375"
"37683200","1121.484375","1121.484375","1121.484375"
"37699584","1098.671875","1098.671875","1098.671875"
"37715968","1072.265625","1072.265625","1072.265625"
"37732352","1051.25","1051.25","1051.25"
"37748736","1041.796875","1041.796875","1041.796875"
"37765120","1064.53125","1064.53125","1064.53125"
"37781504","1072.890625","1072.890625","1072.890625"
"37797888","1049.375","1049.375","1049.375"
"37814272","1071.875","1071.875","1071.875"
"37830656","1091.09375","1091.09375","1091.09375"
"37847040","1107.65625","1107.65625","1107.65625"
"37863424","1115.859375","1115.859375","1115.859375"
"37879808","1128.4375","1128.4375","1128.4375"
"37896192","1125.625","1125.625","1125.625"
"37912576","1157.65625","1157.65625","1157.65625"
"37928960","1122.578125","1122.578125","1122.578125"
"37945344","1118.75","1118.75","1118.75"
"37961728","1102.34375","1102.34375","1102.34375"
"37978112","1091.25","1091.25","1091.25"
"37994496","1094.0625","1094.0625","1094.0625"
"38010880","1102.03125","1102.03125","1102.03125"
"38027264","1084.453125","1084.453125","1084.453125"
"38043648","1084.921875","1084.921875","1084.921875"
"38060032","1070.46875","1070.46875","1070.46875"
"38076416","1088.59375","1088.59375","1088.59375"
"38092800","1116.953125","1116.953125","1116.953125"
"38109184","1108.359375","1108.359375","1108.359375"
"38125568","1103.59375","1103.59375","1103.59375"
"38141952","1124.296875","1124.296875","1124.296875"
"38158336","1141.875","1141.875","1141.875"
"38174720","1138.125","1138.125","1138.125"
"38191104","1169.609375","1169.609375","1169.609375"
"38207488","1125.078125","1125.078125","1125.078125"
"38223872","1134.21875","1134.21875","1134.21875"
"38240256","1171.40625","1171.40625","1171.40625"
"38256640","1194.296875","1194.296875","1194.296875"
"38273024","1193.4375","1193.4375","1193.4375"
"38289408","1191.71875","1191.71875","1191.71875"
"38305792","1190.390625","1190.390625","1190.390625"
"38322176","1181.484375","1181.484375","1181.484375"
"38338560","1155.78125","1155.78125","1155.78125"
"38354944","1137.34375","1137.34375","1137.34375"
"38371328","1100.625","1100.625","1100.625"
"38387712","1086.796875","1086.796875","1086.796875"
"38404096","1097.96875","1097.96875","1097.96875"
"38420480","1101.796875","1101.796875","1101.796875"
"38436864","1120","1120","1120"
"38453248","1126.09375","1126.09375","1126.09375"
"38469632","1121.25","1121.25","1121.25"
"38486016","1134.609375","1134.609375","1134.609375"
"38502400","1078.828125","1078.828125","1078.828125"
"38518784","1060.78125","1060.78125","1060.78125"
"38535168","1076.09375","1076.09375","1076.09375"
"38551552","1050.078125","1050.078125","1050.078125"
"38567936","1055.703125","1055.703125","1055.703125"
"38584320","1058.90625","1058.90625","1058.90625"
"38600704","1044.53125","1044.53125","1044.53125"
"38617088","1030.234375","1030.234375","1030.234375"
"38633472","1058.359375","1058.359375","1058.359375"
"38649856","1052.265625","1052.265625","1052.265625"
"38666240","1039.0625","1039.0625","1039.0625"
"38682624","1030.3125","1030.3125","1030.3125"
"38699008","1053.984375","1053.984375","1053.984375"
"38715392","1061.25","1061.25","1061.25"
"38731776","1086.09375","1086.09375","1086.09375"
"38748160","1097.109375","1097.109375","1097.109375"
"38764544","1073.515625","1073.515625","1073.515625"
"38780928","1068.203125","1068.203125","1068.203125"
"38797312","1065.15625","1065.15625","1065.15625"
"38813696","1041.796875","1041.796875","1041.796875"
"38830080","1011.953125","1011.953125","1011.953125"
"38846464","1008.28125","1008.28125","1008.28125"
"38862848","989.6875","989.6875","989.6875"
"38879232","991.015625","991.015625","991.015625"
"38895616","1002.8125","1002.8125","1002.8125"
"38912000","1002.421875","1002.421875","1002.421875"
"38928384","982.109375","982.109375","982.109375"
"38944768","1023.75","1023.75","1023.75"
"38961152","1016.40625","1016.40625","1016.40625"
"38977536","1021.015625","1021.015625","1021.015625"
"38993920","1010.625","1010.625","1010.625"
"39010304","999.53125","999.53125","999.53125"
"39026688","993.75","993.75","993.75"
"39043072","1027.421875","1027.421875","1027.421875"
"39059456","1012.65625","1012.65625","1012.65625"
"39075840","1038.515625","1038.515625","1038.515625"
"39092224","1038.828125","1038.828125","1038.828125"
"39108608","1072.578125","1072.578125","1072.578125"
"39124992","1093.359375","1093.359375","1093.359375"
"39141376","1105.078125","1105.078125","1105.078125"
"39157760","1101.5625","1101.5625","1101.5625"
"39174144","1106.015625","1106.015625","1106.015625"
"39190528","1078.59375","1078.59375","1078.59375"
"39206912","1081.71875","1081.71875","1081.71875"
"39223296","1070.3125","1070.3125","1070.3125"
"39239680","1059.921875","1059.921875","1059.921875"
"39256064","1032.65625","1032.65625","1032.65625"
"39272448","1011.015625","1011.015625","1011.015625"
"39288832","994.21875","994.21875","994.21875"
"39305216","1013.671875","1013.671875","1013.671875"
"39321600","1018.359375","1018.359375","1018.359375"
"39337984","1022.265625","1022.265625","1022.265625"
"39354368","1031.015625","1031.015625","1031.015625"
"39370752","1050.234375","1050.234375","1050.234375"
"39387136","1046.25","1046.25","1046.25"
"39403520","1086.171875","1086.171875","1086.171875"
"39419904","1103.359375","1103.359375","1103.359375"
"39436288","1099.765625","1099.765625","1099.765625"
"39452672","1102.265625","1102.265625","1102.265625"
"39469056","1107.109375","1107.109375","1107.109375"
"39485440","1103.671875","1103.671875","1103.671875"
"39501824","1097.96875","1097.96875","1097.96875"
"39518208","1077.03125","1077.03125","1077.03125"
"39534592","1066.25","1066.25","1066.25"
"39550976","1052.890625","1052.890625","1052.890625"
"39567360","1041.71875","1041.71875","1041.71875"
"39583744","1027.5","1027.5","1027.5"
"39600128","1052.1875","1052.1875","1052.1875"
"39616512","1071.796875","1071.796875","1071.796875"
"39632896","1079.0625","1079.0625","1079.0625"
"39649280","1055","1055","1055"
"39665664","1061.484375","1061.484375","1061.484375"
"39682048","1083.515625","1083.515625","1083.515625"
"39698432","1116.71875","1116.71875","1116.71875"
"39714816","1129.6875","1129.6875","1129.6875"
"39731200","1087.03125","1087.03125","1087.03125"
"39747584","1108.359375","1108.359375","1108.359375"
"39763968","1107.421875","1107.421875","1107.421875"
"39780352","1111.25","1111.25","1111.25"
"39796736","1093.359375","1093.359375","1093.359375"
"39813120","1061.640625","1061.640625","1061.640625"
"39829504","1059.609375","1059.609375","1059.609375"
"39845888","1077.890625","1077.890625","1077.890625"
"39862272","1067.96875","1067.96875","1067.96875"
"39878656","1074.375","1074.375","1074.375"
"39895040","1079.140625","1079.140625","1079.140625"
"39911424","1074.84375","1074.84375","1074.84375"
"39927808","1079.84375","1079.84375","1079.84375"
"39944192","1092.65625","1092.65625","1092.65625"
"39960576","1066.484375","1066.484375","1066.484375"
"39976960","1062.96875","1062.96875","1062.96875"
"39993344","1047.8125","1047.8125","1047.8125"
